Line,X,Y,Bx,By,Bz,Bm,Bm_res
8,14.0,-66.1074733725,-14.4956890143,26047.0,-43829.8016998,50985.2717573,612.789748809
8,14.0,-66.1676139126,-16.4755880016,26038.0,-43829.8016998,50980.6750886,608.825198216
8,14.0,-66.2392097936,-14.919953083,26029.0,-43829.094593,50975.4705368,603.873821506
8,14.0,-66.3337163566,-5.79827560573,26018.6,-43829.1653037,50970.2198426,599.059693434
8,14.0,-66.4081760728,0.494974746831,26009.9,-43828.3874863,50965.1101039,594.489789449
8,14.0,-66.4826357891,-0.0707106781176,26000.9,-43827.5389581,50959.7877933,589.178352395
8,14.0,-66.5628231759,4.87903679019,25991.2,-43826.5490086,50953.9880603,583.152852025
8,14.0,-66.6286913864,3.74766594029,25982.5,-43825.9833232,50949.0641184,578.555217449
8,14.0,-66.7088787731,4.31335136524,25972.8,-43824.710531,50943.0231884,572.506377632
8,14.0,-66.7833384894,13.1521861301,25962.8,-43823.3670281,50936.7711433,565.991953726
8,14.0,-66.8549343704,19.091883092,25953.5,-43821.6699718,50930.573194,560.007921518
8,14.0,-66.9551686039,21.0717820794,25944.7,-43819.2658088,50924.0214254,553.27835599
8,14.0,-67.0468113316,22.9102597104,25936.1,-43817.7101739,50918.3025343,547.638777561
8,14.0,-67.1241348831,26.7286363289,25927.3,-43815.7302749,50912.1185891,541.159080167
8,14.0,-67.2014584346,26.7286363289,25918.6,-43813.8917972,50906.1062624,534.721544201
8,14.0,-67.253007469,30.405591591,25909.8,-43812.194741,50900.1676673,528.343787384
8,14.0,-67.3102841738,32.3147799002,25900.1,-43809.2956032,50892.7362744,519.416521919
8,14.0,-67.3761523843,29.769195488,25891.8,-43806.3257547,50885.9545412,512.46040461
8,14.0,-67.4219737482,34.4361002438,25883.1,-43803.0730635,50878.7309321,506.111926722
8,14.0,-67.4706589473,39.0322943215,25874.6,-43799.6082403,50871.4274488,498.577286649
8,14.0,-67.5279356521,48.1539717988,25866.8,-43797.2747879,50865.4592026,492.24193964
8,14.0,-67.5995315331,59.1141269072,25857.6,-43794.3756501,50858.2963814,485.135239296
8,14.0,-67.6940380961,57.9827560573,25848.8,-43792.1129084,50851.87289,479.727535244
8,14.0,-67.7828169886,64.346717088,25839.4,-43789.8501667,50845.1542478,472.782416284
8,14.0,-67.8601405401,64.346717088,25829.6,-43786.7388968,50837.494823,463.844479506
8,14.0,-67.9288725858,60.5283404696,25821.2,-43783.4862056,50830.4209843,456.052242834
8,14.0,-67.9976046316,70.2157033718,25813.3,-43779.1728543,50822.7051911,448.250327335
8,14.0,-68.0720643479,74.5290547371,25804.6,-43775.283767,50814.9427297,440.499340689
8,14.0,-68.132204888,84.0749962831,25796.8,-43770.2633088,50806.6718943,431.146070096
8,14.0,-68.1980730985,97.72215716,25788.0,-43765.9499575,50798.5124713,422.782750562
8,14.0,-68.2438944624,108.2580482,25778.5,-43761.6366061,50789.9952796,414.606478701
8,14.0,-68.3154903434,109.813683118,25771.7,-43756.2625946,50781.9170195,407.195338528
8,14.0,-68.3928138949,108.682312268,25763.8,-43752.1613752,50774.3717567,400.307592613
8,14.0,-68.4615459407,112.995663634,25755.2,-43747.2823384,50765.8133694,391.52379598
8,14.0,-68.5503248332,110.520789899,25748.2,-43742.2618803,50757.9303409,384.34229685
8,14.0,-68.607601538,116.106933471,25739.0,-43737.8071076,50749.4371634,376.139130991
8,14.0,-68.667742078,120.561706192,25731.1,-43731.9381213,50740.3828738,366.591629346
8,14.0,-68.7278826181,124.521504167,25724.1,-43726.1398457,50731.8453461,357.616485991
8,14.0,-68.7937508287,127.986327395,25717.2,-43719.9880167,50723.0530284,348.078137073
8,14.0,-68.856755204,127.844906039,25711.3,-43713.1997916,50714.2103165,338.63498027
8,14.0,-68.916895744,130.81475452,25704.3,-43706.8358306,50705.1836533,329.035894814
8,14.0,-68.9799001193,129.68338367,25697.6,-43699.9061841,50695.8111094,319.900018285
8,14.0,-69.0343129889,128.693434176,25689.8,-43692.9765377,50685.8815131,310.514653791
8,14.0,-69.1116365404,126.854956545,25680.9,-43687.4611048,50676.6117136,301.403329307
8,14.0,-69.1860962567,124.238661454,25672.8,-43681.0264331,50666.9533851,291.777043097
8,14.0,-69.2691474787,127.42064197,25663.9,-43675.0160254,50657.2701994,281.430060351
8,14.0,-69.332151854,135.623080632,25655.5,-43668.086379,50647.0615324,272.185150351
8,14.0,-69.3837008883,146.936789131,25648.3,-43660.4496257,50636.8615223,262.252706066
8,14.0,-69.4352499227,162.917402385,25639.3,-43654.227086,50626.9867664,251.198508594
8,14.0,-69.4782074513,167.230753751,25631.8,-43645.3882513,50615.5811284,239.645994889
8,14.0,-69.5211649799,173.877557494,25624.3,-43638.1757621,50605.5863294,230.193349768
8,14.0,-69.5841693552,174.160400206,25617.4,-43629.9733235,50595.0203756,220.031128381
8,14.0,-69.6443098953,173.029029356,25610.8,-43621.4880421,50584.3576088,208.862454063
8,14.0,-69.7015866001,176.705984619,25604.2,-43614.1341316,50574.6871339,199.124858707
8,14.0,-69.7617271401,179.6758331,25597.8,-43605.3660075,50563.8961403,188.110177825
8,14.0,-69.807548504,190.848120242,25589.8,-43597.3049902,50552.9355176,177.33500687
8,14.0,-69.8447783621,192.262333805,25584.2,-43587.6883379,50541.8126811,166.942110136
8,14.0,-69.9077827374,197.777766698,25577.0,-43578.0716857,50529.8958725,154.516966871
8,14.0,-69.9879701242,204.919545188,25568.6,-43569.9399577,50518.6595814,142.538477236
8,14.0,-70.0624298405,208.950053841,25562.5,-43561.2425443,50508.0876532,131.650644383
8,14.0,-70.1368895567,214.2533547,25555.3,-43552.8279736,50497.2087059,120.315799655
8,14.0,-70.1884385911,222.172950649,25548.0,-43544.4841136,50486.3522305,109.305651109
8,14.0,-70.2457152959,221.39513319,25542.8,-43534.9381721,50475.4840422,97.8373259789
8,14.0,-70.3201750122,220.970869121,25536.3,-43525.1800985,50463.7765969,85.7643308148
8,14.0,-70.3974985637,223.657874889,25530.0,-43515.2806035,50452.0620872,74.4918474526
8,14.0,-70.4748221152,223.445742855,25525.5,-43505.3103979,50441.1846716,63.73908288
8,14.0,-70.543554161,227.476251508,25520.9,-43494.9159282,50429.909715,52.0207666424
8,14.0,-70.6065585363,230.799653379,25515.8,-43484.5214586,50418.3788375,40.0686497648
8,14.0,-70.675290582,234.830162032,25511.8,-43475.2583597,50408.3839643,30.2871234874
8,14.0,-70.7325672869,236.739350341,25506.4,-43466.5609463,50398.1587658,19.6208245022
8,14.0,-70.7755248155,236.315086273,25501.0,-43457.5099795,50387.6177194,8.95051594578
8,14.0,-70.8156185089,231.577470839,25498.0,-43447.964038,50377.8444474,-1.47405152803
8,14.0,-70.8671675432,230.941074736,25494.2,-43437.9938324,50367.3195197,-13.1607091501
8,14.0,-70.9530826004,227.75909422,25490.7,-43427.5993627,50356.5690561,-23.2394387898
8,14.0,-71.0246784815,228.395490323,25487.3,-43417.9119998,50346.496484,-32.847798587
8,14.0,-71.0962743625,237.16361441,25482.1,-43409.1438757,50336.3431231,-43.194068566
8,14.0,-71.1592787378,240.55772696,25477.9,-43399.2443807,50325.6959142,-53.3324996006
8,14.0,-71.1965085959,250.881485965,25474.7,-43389.7691499,50315.955208,-63.1621491299
8,14.0,-71.2537853007,255.336258686,25472.4,-43379.5161016,50305.9715697,-73.2366530526
8,14.0,-71.3196535113,260.568848867,25470.8,-43368.7680785,50295.9202462,-84.6312813698
8,14.0,-71.3740663809,264.104382773,25468.9,-43358.1614768,50285.830857,-96.0356134754
8,14.0,-71.4456622619,259.437478017,25465.2,-43347.554875,50274.7872446,-106.418736498
8,14.0,-71.5172581429,261.98306243,25460.6,-43337.7968015,50264.0569303,-117.259245267
8,14.0,-71.5802625182,255.265548008,25458.6,-43327.1194891,50253.8034151,-127.161282527
8,14.0,-71.6461307288,254.346309193,25456.5,-43317.4321262,50244.3828731,-135.42754227
8,14.0,-71.7091351041,258.58894988,25455.1,-43306.8255244,50234.5510706,-145.129242148
8,14.0,-71.7692756441,257.881843099,25453.1,-43296.7846082,50224.8778999,-154.757458049
8,14.0,-71.8322800194,262.124483786,25448.5,-43287.59222,50214.6442953,-166.141838042
8,14.0,-71.9124674062,262.407326498,25446.5,-43277.4098824,50204.8546057,-176.005156808
8,14.0,-71.9783356167,261.134534292,25444.5,-43267.7932301,50195.5446479,-184.537325627
8,14.0,-72.0556591683,257.881843099,25444.5,-43256.9037857,50186.1415973,-194.838979444
8,14.0,-72.1329827198,256.609050893,25444.9,-43246.4386053,50177.3179461,-205.112781129
8,14.0,-72.2103062713,257.669711064,25442.7,-43236.8926638,50167.9804675,-215.36693824
8,14.0,-72.3076766695,257.881843099,25441.3,-43227.0638795,50158.8008268,-224.403543929
8,14.0,-72.3993193972,262.478037176,25438.5,-43218.2250448,50149.7871679,-233.515599045
8,14.0,-72.4852344544,266.296413795,25436.2,-43209.4569207,50141.0844677,-242.752979114
8,14.0,-72.5940601936,265.447885657,25435.5,-43199.8402685,50132.4378227,-250.894223195
8,14.0,-72.7114774385,267.569206001,25434.7,-43189.5165094,50123.1472844,-259.300893648
8,14.0,-72.8374861891,265.518596336,25435.2,-43179.1220398,50114.4338419,-267.745011879
8,14.0,-72.9577672692,261.629509039,25435.9,-43169.5760982,50106.5440767,-276.684819931
8,14.0,-73.0465461617,260.780980902,25435.6,-43160.9493955,50098.9551468,-284.794481241
8,14.0,-73.1267335484,259.578899374,25435.5,-43152.1105607,50091.2835461,-292.408531454
8,14.0,-73.2126486056,260.215295477,25434.6,-43142.7060405,50082.7282969,-301.08279487
8,14.0,-73.2956998276,263.892250739,25433.7,-43133.2308097,50074.1283987,-310.641440603
8,14.0,-73.3787510496,266.508545829,25433.8,-43122.5534973,50064.9960488,-319.875717995
8,14.0,-73.4532107659,267.427784645,25433.6,-43112.8661344,50056.5555437,-327.656009023
8,14.0,-73.5305343174,270.114790413,25435.1,-43103.3909035,50049.1716354,-334.076711741
8,14.0,-73.6049940337,269.266262276,25436.8,-43093.9156726,50041.8711337,-341.811877686
8,14.0,-73.7023644319,266.437835151,25438.2,-43084.4404418,50034.4083261,-349.760609915
8,14.0,-73.7854156539,269.902658379,25439.3,-43075.0359216,50026.888286,-356.686295503
8,14.0,-73.8570115349,268.983419563,25439.9,-43065.9142441,50019.3345994,-363.907495633
8,14.0,-73.9371989216,269.690526345,25440.6,-43056.5804346,50011.6584414,-372.93172265
8,14.0,-74.0059309674,273.579613641,25442.1,-43047.4587571,50004.5898259,-380.702457429
8,14.0,-74.0947098599,273.22606025,25443.6,-43037.4885515,49996.7684382,-387.844598748
8,14.0,-74.1720334114,278.953625178,25444.7,-43028.2254527,49989.3864617,-395.058320466
8,14.0,-74.2407654572,281.1456562,25446.6,-43019.810882,49983.1233794,-402.496275223
8,14.0,-74.3037698325,287.368195874,25448.2,-43011.4670219,49976.792205,-409.391266382
8,14.0,-74.3409996906,292.954339446,25450.2,-43003.4767153,49970.9666896,-414.229062854
8,14.0,-74.3753657135,292.247232664,25451.9,-42994.8500126,49964.4048264,-420.533297868
8,14.0,-74.4154594069,298.540483017,25453.6,-42985.1626497,49956.9723602,-428.789894407
8,14.0,-74.4498254298,301.581042176,25455.0,-42975.8995509,49949.7339165,-436.728033305
8,14.0,-74.4956467937,305.965104219,25456.3,-42966.8485841,49942.6361096,-443.445804416
8,14.0,-74.5557873337,307.308607104,25458.9,-42958.5754347,49936.8524356,-448.827247668
8,14.0,-74.6273832147,302.712413026,25461.6,-42950.160864,49930.9626145,-455.443252664
8,14.0,-74.6846599196,295.499923858,25464.9,-42941.1098972,49924.8171897,-462.111847551
8,14.0,-74.7161621072,292.388654021,25467.9,-42932.7660372,49919.1528488,-467.27236238
8,14.0,-74.7448004596,290.196622999,25471.4,-42922.7958316,49912.3515178,-473.844252931
8,14.0,-74.7533919654,292.388654021,25474.8,-42913.5327328,49906.1340696,-479.192652105
8,14.0,-74.784894153,295.712055892,25477.7,-42905.1181621,49900.3988702,-485.693788936
8,14.0,-74.8393070226,290.762308424,25482.0,-42895.7843525,49894.5406026,-491.55203857
8,14.0,-74.8708092102,289.348094862,25485.3,-42888.430442,49889.8958126,-495.774419938
8,14.0,-74.9194944093,284.89332214,25489.2,-42881.1472422,49885.6018271,-500.842813319
8,14.0,-74.962451938,279.236467891,25493.7,-42873.3690676,49881.1837059,-506.568945035
8,14.0,-75.0054094666,277.963675684,25496.4,-42866.5808425,49876.722325,-511.167429336
8,14.0,-75.0569585009,276.26661941,25500.1,-42858.8026679,49871.9198485,-515.757977782
8,14.0,-75.1085075352,274.710984491,25502.7,-42851.5901787,49867.0427663,-520.903628408
8,14.0,-75.1486012286,272.448242791,25506.1,-42844.2362682,49862.4502673,-525.615279007
8,14.0,-75.2030140982,270.892607873,25510.5,-42836.4580936,49858.0097383,-529.959005285
8,14.0,-75.2488354621,272.943217538,25513.2,-42829.5991578,49853.5097687,-533.906595089
8,14.0,-75.2803376497,272.377532113,25518.0,-42821.1138765,49848.674076,-539.006186195
8,14.0,-75.3347505193,275.983776697,25520.6,-42814.1135193,49844.0117552,-544.597774658
8,14.0,-75.3691165422,277.115147547,25523.7,-42807.8909796,49840.2606797,-548.0676742
8,14.0,-75.4235294118,272.377532113,25528.0,-42800.4663584,49836.0601775,-551.718984171
8,14.0,-75.5065806338,270.185501091,25530.9,-42794.4559508,49832.3721605,-555.423633845
8,14.0,-75.5581296681,266.86209922,25535.5,-42787.597015,49828.8213181,-559.297665458
8,14.0,-75.6297255491,267.498495323,25538.6,-42780.4552365,49824.2811855,-563.66376527
8,14.0,-75.6898660892,267.498495323,25542.7,-42774.6569609,49821.4046055,-566.742026967
8,14.0,-75.7328236178,268.559155495,25546.1,-42768.3637106,49817.750689,-571.538201213
8,14.0,-75.7786449817,266.296413795,25550.1,-42762.4240136,49814.6909185,-575.492577154
8,14.0,-75.818738675,261.346666327,25554.5,-42756.2014739,49811.5803484,-577.762706308
8,14.0,-75.8559685332,260.498138189,25558.2,-42749.6960916,49807.890564,-581.068735586
8,14.0,-75.8903345561,259.013213949,25562.9,-42743.9685266,49805.3791237,-584.36844776
8,14.0,-75.9390197552,259.366767339,25567.1,-42737.958119,49802.3788359,-587.641443959
8,14.0,-75.9877049543,260.85169158,25571.4,-42732.0891327,49799.5580624,-590.443208193
8,14.0,-76.0507093296,262.760879889,25575.3,-42726.3615678,49796.6563756,-593.339965832
8,14.0,-76.1137137049,261.275955648,25579.8,-42719.502632,49793.0752042,-597.46243305
8,14.0,-76.1767180802,261.98306243,25583.7,-42713.4215137,49789.8656176,-601.582854722
8,14.0,-76.2511777964,263.821540061,25587.7,-42707.9060808,49787.1995085,-603.95828212
8,14.0,-76.305590666,264.528646842,25592.1,-42702.6734906,49784.9764594,-605.725989495
8,14.0,-76.3657312061,267.144941932,25596.3,-42697.7944538,49782.9648708,-607.950257696
8,14.0,-76.4430547576,266.932809898,25600.9,-42692.2083102,49780.5382086,-610.681337843
8,14.0,-76.5003314624,263.609408026,25605.8,-42686.4807453,49778.1289522,-613.393767121
8,14.0,-76.5805188492,260.85169158,25611.1,-42680.187495,49775.4446632,-615.570923403
8,14.0,-76.6778892474,258.093975133,25615.9,-42674.45993,49772.9894183,-618.906366084
8,14.0,-76.7666681398,253.427070377,25621.4,-42668.3788117,49770.5828141,-621.927644153
8,14.0,-76.8611747028,250.810775287,25625.7,-42662.5098254,49767.7521206,-624.316535662
8,14.0,-76.94708976,247.133820025,25630.6,-42657.1358139,49765.6504763,-626.07183252
8,14.0,-77.0215494763,244.163971544,25635.3,-42652.0446451,49763.6929351,-628.925548453
8,14.0,-77.0845538516,246.780266634,25639.9,-42647.0241869,49761.7729237,-631.733609185
8,14.0,-77.1504220621,246.285291887,25645.0,-42641.0137793,49759.2477593,-634.551713764
8,14.0,-77.1933795908,248.972297656,25649.1,-42635.6397677,49756.7693527,-636.960272897
8,14.0,-77.2306094489,251.376460712,25654.8,-42630.5485989,49755.3577719,-638.186419095
8,14.0,-77.2764308127,248.123769518,25659.6,-42625.1745874,49753.2124206,-640.538009085
8,14.0,-77.3337075176,246.850977312,25664.9,-42620.9319467,49752.3051468,-639.907716502
8,14.0,-77.4110310691,243.527575441,25670.5,-42616.1943313,49751.1195373,-640.962518364
8,14.0,-77.4998099616,242.113361878,25674.6,-42611.1031624,49748.8674922,-644.720424185
8,14.0,-77.5857250188,244.376103578,25678.7,-42607.2847858,49747.7242715,-646.989747961
8,14.0,-77.6687762408,244.376103578,25683.2,-42603.1835665,49746.5348735,-649.370634888
8,14.0,-77.7375082866,244.376103578,25687.9,-42598.6580831,49745.086155,-651.010097074
8,14.0,-77.7919211561,242.679047303,25694.0,-42594.9811278,49745.07962,-651.208265817
8,14.0,-77.8434701905,245.366053072,25699.1,-42591.0213299,49744.3367956,-652.134345385
8,14.0,-77.8864277191,251.44717139,25703.9,-42587.3443746,49743.6991163,-651.878281057
8,14.0,-77.9551597649,255.901944111,25708.3,-42584.4452368,49743.5136558,-651.350943828
8,14.0,-78.0153003049,260.286006155,25712.0,-42580.0611747,49741.695814,-652.980096284
8,14.0,-78.0926238565,259.083924627,25717.6,-42576.3135088,49741.3766018,-654.234403347
8,14.0,-78.1814027489,256.396918858,25721.8,-42572.2122895,49740.0240635,-656.425888134
8,14.0,-78.2558624652,252.57854224,25726.8,-42567.9696488,49738.9593194,-657.870625914
8,14.0,-78.3360498519,246.497423922,25733.6,-42564.2926935,49739.2997783,-657.55272268
8,14.0,-78.4162372387,244.234682222,25738.5,-42560.6157383,49738.6775543,-659.013785886
8,14.0,-78.4849692845,238.577827972,25745.4,-42556.7973616,49738.9539719,-659.397915129
8,14.0,-78.5479736598,237.517167801,25751.2,-42552.9082743,49738.6240104,-658.980111502
8,14.0,-78.6281610465,236.739350341,25755.6,-42549.0191871,49737.571419,-659.493209906
8,14.0,-78.6854377514,235.325136779,25760.3,-42544.9179677,49736.4904159,-661.342518572
8,14.0,-78.7713528086,238.436406616,25763.5,-42541.5238552,49735.2594855,-662.079462306
8,14.0,-78.8658593715,237.446457122,25767.5,-42537.7054786,49734.061009,-662.19650063
8,14.0,-78.966093605,239.284934754,25771.4,-42535.3013155,49734.0343552,-662.75163661
8,14.0,-79.0634640032,238.012142547,25776.3,-42532.8971524,49734.5114749,-663.707752439
8,14.0,-79.1379237195,234.90087271,25781.8,-42529.3616185,49734.3240563,-664.655062895
8,14.0,-79.2009280948,227.334830151,25787.4,-42526.4624807,49734.7131389,-664.468476367
8,14.0,-79.2553409643,219.344523524,25792.8,-42522.8562361,49734.3939979,-664.95210677
8,14.0,-79.3183453396,214.889750803,25797.6,-42518.8257275,49733.4181875,-665.80224757
8,14.0,-79.3784858797,212.556298425,25801.6,-42516.3508538,49733.3673972,-665.166807923
8,14.0,-79.452945596,214.2533547,25805.5,-42513.2395839,49732.7384594,-665.022224296
8,14.0,-79.5302691475,216.516096399,25809.5,-42510.2697354,49732.285313,-665.057382163
8,14.0,-79.6018650285,214.889750803,25813.4,-42508.0777044,49732.428729,-665.597586373
8,14.0,-79.6763247448,213.051273172,25818.1,-42504.5421705,49731.8387311,-666.391301472
8,14.0,-79.7364652848,208.667211128,25822.8,-42501.8551647,49731.9639094,-665.937736361
8,14.0,-79.7994696601,204.07101705,25828.8,-42498.8146056,49732.4622083,-666.392927605
8,14.0,-79.8596102002,199.121269582,25835.1,-42495.2790717,49732.6933181,-666.47290439
8,14.0,-79.9254784107,194.525075504,25840.3,-42493.0870407,49733.5037006,-665.247449975
8,14.0,-79.9884827861,194.949339573,25844.8,-42490.2586135,49733.4270821,-665.159263755
8,14.0,-80.0428956556,190.848120242,25849.3,-42487.1473437,49733.0918293,-665.812590653
8,14.0,-80.09444469,189.221774646,25853.6,-42484.8138913,49733.3273492,-666.958875113
8,14.0,-80.1488575596,188.868221255,25858.4,-42481.6319108,49733.1033776,-667.323644668
8,14.0,-80.2089980996,185.191265993,25863.4,-42478.6620623,49733.1527853,-667.569328733
8,14.0,-80.2834578159,184.484159212,25868.2,-42476.2578993,49733.5931818,-667.612335755
8,14.0,-80.3464621912,188.161114474,25871.9,-42474.2780003,49733.8406506,-667.246414653
8,14.0,-80.3865558846,187.100454302,25875.3,-42472.368812,49733.9749987,-667.704781753
8,14.0,-80.4323772484,187.595429049,25879.7,-42470.601045,49734.7566322,-667.010878615
8,14.0,-80.4638794361,193.040151264,25883.4,-42469.5403848,49735.7971743,-666.192384279
8,14.0,-80.5011092942,191.625937702,25887.6,-42467.4190645,49736.1662803,-666.196510661
8,14.0,-80.5440668228,192.403755161,25892.6,-42465.7927189,49737.3833772,-664.295207651
8,14.0,-80.5870243514,197.424213307,25895.8,-42465.1563228,49738.5256665,-663.267504746
8,14.0,-80.6357095505,191.625937702,25899.9,-42462.6107384,49738.4645041,-663.49318462
8,14.0,-80.6958500906,188.090403796,25905.0,-42460.489418,49739.2959803,-663.257185247
8,14.0,-80.7559906307,191.272384311,25907.5,-42458.7216511,49739.1011742,-663.519518154
8,14.0,-80.8046758298,186.393347521,25911.6,-42455.9639346,49738.8643885,-664.027634652
8,14.0,-80.8333141822,189.716749392,25915.4,-42455.3275385,49740.3134893,-663.443500173
8,14.0,-80.8648163698,189.292485324,25918.7,-42453.913325,49740.8242588,-663.050325848
8,14.0,-80.8934547222,183.140656327,25924.4,-42452.145558,49742.2628993,-660.993523506
8,14.0,-80.9392760861,183.564920396,25928.2,-42451.1556085,49743.4002036,-659.710426752
8,14.0,-81.0080081319,180.453650559,25931.8,-42449.0342882,49743.4551148,-660.816100228
8,14.0,-81.0624210015,176.918116653,25935.9,-42447.761496,49744.4938144,-660.222365347
8,14.0,-81.1426083882,174.726085631,25938.5,-42446.4179931,49744.6953142,-660.002749499
8,14.0,-81.2027489283,167.725728497,25943.1,-42444.7916475,49745.6823004,-659.310748031
8,14.0,-81.2485702921,165.462986798,25946.5,-42444.3673834,49747.0859733,-657.357024068
8,14.0,-81.3201661732,164.968012051,25950.3,-42443.4481446,49748.2821305,-655.782048153
8,14.0,-81.3717152075,168.927810025,25954.6,-42442.4581951,49749.6940233,-654.333037462
8,14.0,-81.4261280771,171.968369185,25957.4,-42441.9632204,49750.7430083,-653.222345012
8,14.0,-81.5005877933,170.978419691,25962.1,-42440.2661641,49751.7443122,-653.061640174
8,14.0,-81.5578644982,172.251211897,25966.6,-42438.7105292,49752.7701482,-652.405748722
8,14.0,-81.6094135325,168.00857121,25969.4,-42437.7205797,49753.372662,-651.804347152
8,14.0,-81.6638264021,160.937503398,25974.1,-42435.0335739,49753.5108923,-652.392204363
8,14.0,-81.7382861184,156.765573389,25977.7,-42433.690071,49754.2312349,-651.807805932
8,14.0,-81.8070181641,161.291056789,25979.5,-42433.4072283,49754.9443177,-650.293764343
8,14.0,-81.8957970566,158.109076273,25983.7,-42431.7808827,49755.7403025,-648.565697978
8,14.0,-81.9788482786,167.160043073,25985.8,-42431.7808827,49756.8665915,-647.824217039
8,14.0,-82.0447164892,170.129891553,25988.5,-42431.0737759,49757.6838107,-648.400151512
8,14.0,-82.1134485349,171.544105116,25992.3,-42429.8009837,49758.5881853,-648.113032537
8,14.0,-82.173589075,180.665782593,25994.7,-42430.0131158,49760.0550765,-646.94898649
8,14.0,-82.2423211208,178.54446225,25999.1,-42428.5989022,49761.1402978,-646.78002081
8,14.0,-82.2967339904,184.625580568,26002.4,-42428.0332168,49762.4044336,-646.016372682
8,14.0,-82.3568745304,179.605122421,26006.4,-42427.113978,49763.6925826,-643.859771144
8,14.0,-82.4170150705,175.503903091,26010.3,-42425.134079,49764.0282667,-643.23704227
8,14.0,-82.4800194458,173.948268172,26012.7,-42424.8512363,49765.0361369,-641.77857884
8,14.0,-82.5802536792,174.584664275,26015.9,-42424.3562615,49766.2891606,-640.623068046
8,14.0,-82.6518495603,177.554512756,26018.3,-42424.3562615,49767.5543371,-639.86654124
8,14.0,-82.7377646175,186.746900911,26020.2,-42424.7805256,49768.9429774,-638.239723755
8,14.0,-82.8122243338,193.040151264,26023.1,-42424.1441295,49769.9407598,-638.389158618
8,14.0,-82.8637733681,192.898729908,26025.4,-42423.5784441,49770.6606655,-638.173531001
8,14.0,-82.9382330844,196.787817204,26028.0,-42423.7905761,49772.2163088,-636.5111187
8,14.0,-83.0098289654,189.858170749,26031.4,-42422.942048,49773.2442592,-635.497864522
8,14.0,-83.0928801874,188.30253583,26034.5,-42423.0834693,49774.9802525,-633.004780793
8,14.0,-83.1702037389,185.827662096,26038.6,-42422.7299159,49776.8142351,-632.258967604
8,14.0,-83.2475272904,176.069588515,26043.0,-42420.7500169,49777.3932775,-631.531899029
8,14.0,-83.3363061829,172.675475966,26046.6,-42419.4772247,49778.1803243,-630.341455341
8,14.0,-83.4136297344,175.998877837,26049.7,-42417.9923005,49778.5487585,-630.32827484
8,14.0,-83.4794979449,173.806846816,26053.0,-42416.9316403,49779.3642748,-629.025546174
8,14.0,-83.551093826,180.02938649,26056.3,-42416.5073763,49780.7520862,-628.038122628
8,14.0,-83.6055066955,191.060252277,26058.3,-42416.790219,49782.0810673,-627.118164698
8,14.0,-83.6570557299,189.999592105,26060.8,-42417.002351,49783.5664143,-626.782964146
8,14.0,-83.7114685995,195.232182286,26064.2,-42416.1538229,49784.6436401,-626.63129926
8,14.0,-83.7716091395,197.989898732,26066.0,-42416.0831122,49785.5366806,-625.816890548
8,14.0,-83.8288858443,194.030100758,26069.3,-42415.2345841,49786.5260386,-624.770456255
8,14.0,-83.9090732311,202.373960776,26071.7,-42414.81032,49787.4545502,-624.101486171
8,14.0,-83.9835329474,207.11157621,26073.5,-42415.1638734,49788.7178371,-622.458881187
8,14.0,-84.0494011579,213.687669275,26075.5,-42414.9517413,49789.6123091,-621.609963827
8,14.0,-84.1152693685,223.162900142,26077.2,-42415.0931627,49790.6646824,-620.900269852
8,14.0,-84.169682238,219.768787593,26080.5,-42414.81032,49792.1370605,-619.097859819
8,14.0,-84.2326866133,218.566706065,26083.2,-42415.1638734,49793.8472108,-618.54202461
8,14.0,-84.2870994829,218.920259455,26087.2,-42414.9517413,49795.7634859,-617.202839181
8,14.0,-84.3501038582,214.677618768,26091.3,-42414.2446346,49797.2907907,-615.053940165
8,14.0,-84.4131082335,214.111933343,26093.0,-42413.6789491,49797.6972853,-614.412708712
8,14.0,-84.4617934326,212.202745034,26096.2,-42412.3354462,49798.2216796,-613.49610437
8,14.0,-84.5419808194,205.98020536,26098.8,-42411.3454968,49798.7150048,-612.920492566
8,14.0,-84.6107128652,207.677261634,26100.7,-42411.2040754,49799.5974026,-611.987091255
8,14.0,-84.6737172405,211.566348931,26104.9,-42410.5676793,49801.2732288,-611.223431151
8,14.0,-84.7682238034,218.071731318,26106.5,-42410.2848366,49801.899135,-610.594875639
8,14.0,-84.834092014,221.819397258,26108.9,-42410.4969686,49803.3544671,-608.886334967
8,14.0,-84.9200070712,220.61731573,26110.6,-42411.2747861,49804.9027039,-608.124054221
8,14.0,-85.0059221284,222.455793361,26110.6,-42413.1132637,49806.4764429,-606.185538463
8,14.0,-85.0689265037,220.546605052,26113.7,-42413.3253957,49808.2738069,-604.80418466
8,14.0,-85.14338622,217.788888605,26116.7,-42413.1132637,49809.65396,-603.859555475
8,14.0,-85.2178459363,209.162185875,26120.5,-42412.1233142,49810.7666382,-602.528351467
8,14.0,-85.3066248287,202.58609281,26124.6,-42410.63839,49811.625299,-601.943679678
8,14.0,-85.4211782384,199.686955007,26127.5,-42410.7091007,49813.1948137,-600.874513895
8,14.0,-85.5300039775,202.798224844,26129.8,-42411.2747861,49814.8954043,-599.285101698
8,14.0,-85.6073275291,213.12198385,26131.1,-42410.9919434,49815.3796112,-598.946263574
8,14.0,-85.6846510806,217.718177927,26133.3,-42411.3454968,49816.8545468,-597.494345723
