Y X GPSALT LONG LAT MAGIGRF IGRF
479248.12 8210406.72 518.84 -51.194138 -16.186611 0.778 23515.284
479248.33 8210500.43 519.1 -51.194136 -16.185764 -24.295 23515.394
479250.32 8210594.15 518.8 -51.194116 -16.184917 -52.355 23515.505
479254.09 8210687.26 519.58 -51.19408 -16.184075 -89.108 23515.616
479258.75 8210779.44 522.71 -51.194036 -16.183242 -134.417 23515.725
479264.31 8210871.01 528.24 -51.193983 -16.182414 -185.975 23515.835
479270.16 8210961.36 535.79 -51.193927 -16.181597 -245.811 23515.942
479276.31 8211050.16 544.92 -51.193869 -16.180794 -320.642 23516.048
479282.76 8211138.05 555.16 -51.193808 -16.18 -413.615 23516.154
479289.21 8211224.09 566.36 -51.193747 -16.179222 -520.982 23516.257
479296.26 8211308.59 577.58 -51.19368 -16.178458 -640.909 23516.358
479303.31 8211391.87 587.89 -51.193613 -16.177705 -770.14 23516.458
479310.35 8211474.53 597.13 -51.193547 -16.176958 -898.139 23516.557
479316.81 8211556.27 605.44 -51.193486 -16.176219 -1009.263 23516.655
479321.78 8211637.09 613.04 -51.193438 -16.175489 -1083.783 23516.751
479325.27 8211717.29 619.37 -51.193405 -16.174764 -1105.549 23516.846
479327.57 8211797.49 624.32 -51.193383 -16.174039 -1074.317 23516.942
479328.68 8211877.07 628.59 -51.193372 -16.173319 -1020.878 23517.036
479328.61 8211956.04 632.39 -51.193372 -16.172605 -978.45 23517.129
479327.05 8212035.01 635.49 -51.193386 -16.171892 -974.784 23517.222
479324.6 8212113.97 637.74 -51.193408 -16.171178 -1008.697 23517.314
479320.66 8212192.63 638.52 -51.193444 -16.170467 -1036.055 23517.406
479315.54 8212271.9 637.14 -51.193491 -16.16975 -1005.823 23517.499
479309.23 8212351.48 633.36 -51.193549 -16.16903 -991.674 23517.591
479302.03 8212431.36 627.26 -51.193616 -16.168308 -1025.362 23517.684
479294.53 8212512.16 619.34 -51.193686 -16.167578 -1078.909 23517.778
479287.32 8212594.2 610.49 -51.193752 -16.166836 -1113.137 23517.873
479280.42 8212677.15 600.59 -51.193816 -16.166086 -1091.299 23517.97
479274.99 8212761.65 589.96 -51.193866 -16.165322 -956.976 23518.068
479270.46 8212847.06 579.31 -51.193908 -16.16455 -625.453 23518.168
479267.4 8212933.71 569.0 -51.193936 -16.163767 -122.061 23518.27
479266.13 8213021.28 559.02 -51.193947 -16.162975 360.42 23518.373
479266.35 8213109.77 548.82 -51.193944 -16.162175 639.828 23518.478
479268.04 8213199.19 538.9 -51.193927 -16.161367 768.507 23518.584
479270.93 8213289.84 531.14 -51.193899 -16.160547 847.22 23518.691
479274.41 8213380.49 525.79 -51.193866 -16.159728 937.121 23518.799
479278.48 8213471.75 521.97 -51.193827 -16.158903 1066.887 23518.908
479283.14 8213563.32 519.13 -51.193783 -16.158075 1190.96 23519.017
479288.4 8213654.89 517.09 -51.193733 -16.157247 1223.59 23519.127
479294.55 8213746.15 515.46 -51.193674 -16.156422 1174.126 23519.236
479300.7 8213837.73 513.28 -51.193616 -16.155594 1098.99 23519.346
479306.85 8213929.3 510.38 -51.193558 -16.154767 1028.544 23519.455
479312.71 8214020.87 507.3 -51.193502 -16.153939 975.23 23519.565
479317.67 8214112.75 504.42 -51.193455 -16.153108 936.635 23519.675
479322.04 8214204.93 501.71 -51.193413 -16.152275 906.611 23519.784
479324.92 8214297.11 499.18 -51.193386 -16.151442 880.405 23519.894
479327.21 8214389.3 496.63 -51.193363 -16.150608 854.353 23520.004
479328.31 8214481.48 493.87 -51.193352 -16.149775 821.855 23520.113
479328.82 8214573.97 491.1 -51.193347 -16.148939 793.638 23520.223
479328.73 8214666.45 488.51 -51.193347 -16.148103 772.786 23520.332
479328.05 8214758.94 485.99 -51.193352 -16.147267 750.488 23520.441
479327.07 8214851.43 483.36 -51.193361 -16.146431 721.425 23520.55
479326.09 8214944.22 481.56 -51.193369 -16.145592 686.607 23520.66
479325.41 8215036.71 481.18 -51.193375 -16.144756 669.895 23520.769
479324.73 8215128.89 481.93 -51.19338 -16.143922 661.895 23520.878
479324.64 8215220.76 483.17 -51.19338 -16.143092 642.673 23520.987
479324.56 8215312.33 484.32 -51.19338 -16.142264 612.861 23521.095
479324.17 8215403.58 485.32 -51.193383 -16.141439 582.004 23521.203
479322.6 8215494.53 486.19 -51.193397 -16.140617 555.104 23521.311
479320.44 8215585.48 486.87 -51.193416 -16.139795 532.537 23521.418
479317.68 8215676.12 487.34 -51.193441 -16.138975 515.615 23521.525
479314.92 8215766.46 487.5 -51.193466 -16.138158 506.381 23521.631
479311.87 8215856.79 487.27 -51.193494 -16.137342 497.477 23521.737
479309.11 8215946.82 486.47 -51.193519 -16.136528 484.963 23521.843
479306.65 8216037.15 485.02 -51.193541 -16.135711 469.123 23521.95
479305.08 8216127.49 483.08 -51.193555 -16.134895 447.191 23522.056
479303.81 8216217.82 480.84 -51.193566 -16.134078 428.736 23522.163
479303.13 8216308.16 478.42 -51.193572 -16.133261 417.74 23522.27
479303.04 8216398.5 475.97 -51.193572 -16.132445 407.408 23522.377
479303.85 8216489.45 472.96 -51.193563 -16.131622 394.273 23522.485
479304.95 8216580.09 470.0 -51.193552 -16.130803 380.258 23522.593
479306.65 8216671.05 467.7 -51.193536 -16.129981 364.436 23522.701
479308.34 8216762.0 465.79 -51.193519 -16.129158 345.472 23522.809
479309.74 8216852.95 464.03 -51.193505 -16.128336 330.051 23522.917
479310.85 8216943.9 462.54 -51.193494 -16.127514 318.322 23523.025
479311.35 8217034.85 461.13 -51.193488 -16.126692 307.429 23523.133
479310.97 8217126.11 459.76 -51.193491 -16.125867 297.483 23523.241
479309.7 8217217.06 458.15 -51.193502 -16.125045 287.263 23523.349
479307.83 8217308.01 456.16 -51.193519 -16.124222 278.96 23523.456
479305.37 8217398.96 454.08 -51.193541 -16.1234 273.943 23523.563
479302.02 8217489.91 452.18 -51.193572 -16.122578 270.477 23523.671
479298.66 8217580.86 449.95 -51.193602 -16.121756 266.328 23523.778
479294.72 8217672.11 446.84 -51.193638 -16.120931 262.333 23523.885
479290.77 8217763.37 443.92 -51.193675 -16.120106 258.08 23523.992
479785.65 8217710.05 450.7 -51.189047 -16.120592 227.584 23524.039
479789.29 8217632.63 451.18 -51.189013 -16.121292 233.02 23523.948
479792.33 8217555.2 452.86 -51.188986 -16.121992 238.926 23523.857
479794.78 8217478.08 455.06 -51.188963 -16.122689 244.941 23523.766
479796.63 8217401.26 457.08 -51.188947 -16.123383 250.952 23523.675
479797.59 8217324.14 458.59 -51.188938 -16.124081 257.907 23523.584
479797.96 8217247.63 459.64 -51.188936 -16.124772 266.572 23523.494
479797.44 8217170.81 460.91 -51.188941 -16.125467 277.11 23523.402
479796.02 8217094.3 462.13 -51.188955 -16.126158 286.63 23523.311
479794.01 8217017.48 463.25 -51.188975 -16.126853 294.254 23523.22
479792.3 8216941.28 464.26 -51.188991 -16.127542 295.28 23523.129
479790.29 8216864.77 465.14 -51.189011 -16.128233 295.003 23523.038
479788.58 8216788.26 465.8 -51.189027 -16.128925 303.308 23522.947
479787.17 8216711.44 466.28 -51.189041 -16.12962 313.699 23522.856
479786.05 8216634.93 466.27 -51.189052 -16.130311 324.397 23522.765
479785.23 8216558.11 465.79 -51.189061 -16.131006 334.846 23522.673
479784.7 8216481.6 465.12 -51.189066 -16.131697 345.153 23522.583
479784.78 8216404.48 464.5 -51.189066 -16.132395 356.841 23522.491
479785.14 8216327.66 464.0 -51.189063 -16.133089 365.231 23522.4
479785.51 8216250.84 464.27 -51.189061 -16.133783 372.496 23522.309
479786.18 8216173.72 465.5 -51.189055 -16.134481 384.408 23522.218
479787.14 8216097.21 467.2 -51.189047 -16.135172 395.676 23522.128
479788.1 8216020.7 468.86 -51.189038 -16.135864 406.346 23522.037
479789.65 8215944.5 470.12 -51.189025 -16.136553 417.733 23521.947
479791.8 8215867.99 470.81 -51.189005 -16.137245 429.162 23521.857
479794.25 8215791.79 470.64 -51.188983 -16.137933 438.037 23521.768
479796.99 8215715.29 469.58 -51.188958 -16.138625 441.46 23521.678
479800.03 8215638.47 468.44 -51.18893 -16.13932 449.863 23521.587
479802.48 8215561.66 467.65 -51.188908 -16.140014 461.634 23521.497
479804.93 8215484.54 467.29 -51.188886 -16.140711 472.631 23521.406
479806.48 8215407.41 467.03 -51.188872 -16.141408 478.252 23521.315
479807.74 8215329.98 466.32 -51.188861 -16.142108 483.159 23521.224
479807.51 8215252.24 465.57 -51.188863 -16.142811 491.447 23521.132
479805.8 8215174.5 464.05 -51.18888 -16.143514 503.486 23521.039
479802.61 8215096.45 461.96 -51.188911 -16.144219 516.583 23520.946
479797.93 8215018.1 459.64 -51.188955 -16.144928 525.926 23520.853
479792.66 8214939.43 457.06 -51.189005 -16.145639 531.536 23520.758
479786.49 8214860.46 453.98 -51.189063 -16.146353 535.095 23520.664
479780.33 8214780.87 450.01 -51.189122 -16.147072 532.028 23520.568
479773.57 8214700.97 445.71 -51.189186 -16.147794 525.439 23520.472
479767.41 8214620.77 441.76 -51.189244 -16.148519 523.241 23520.376
479761.54 8214539.95 439.2 -51.1893 -16.14925 531.725 23520.279
479756.27 8214459.14 439.35 -51.18935 -16.149981 546.256 23520.182
479752.19 8214378.94 442.42 -51.189388 -16.150706 558.581 23520.086
479749.59 8214299.05 447.21 -51.189413 -16.151428 556.249 23519.991
479748.18 8214219.77 452.7 -51.189427 -16.152144 535.614 23519.897
479747.66 8214141.42 458.53 -51.189433 -16.152853 516.822 23519.804
479748.02 8214063.68 464.64 -51.18943 -16.153556 501.384 23519.713
479748.99 8213986.86 470.95 -51.189422 -16.15425 482.146 23519.622
479750.24 8213910.66 477.12 -51.189411 -16.154939 453.018 23519.532
479752.39 8213835.07 483.03 -51.189391 -16.155622 430.834 23519.443
479755.13 8213760.41 488.35 -51.189366 -16.156297 410.205 23519.356
479758.17 8213685.75 493.47 -51.189338 -16.156972 378.134 23519.268
479761.8 8213612.01 498.72 -51.189305 -16.157639 335.886 23519.182
479765.73 8213538.27 503.98 -51.189269 -16.158306 277.987 23519.095
479769.66 8213465.14 508.14 -51.189233 -16.158967 206.311 23519.01
479772.7 8213392.01 511.74 -51.189205 -16.159628 126.284 23518.924
479775.44 8213319.19 514.64 -51.18918 -16.160286 28.989 23518.839
479777.29 8213246.37 516.37 -51.189163 -16.160944 -55.672 23518.753
479778.24 8213173.55 516.98 -51.189155 -16.161603 -141.259 23518.667
479778.31 8213100.42 517.27 -51.189155 -16.162264 -240.464 23518.581
479778.08 8213026.98 517.06 -51.189158 -16.162928 -340.893 23518.494
479777.26 8212953.24 516.06 -51.189166 -16.163594 -426.117 23518.407
479775.84 8212879.18 514.1 -51.18918 -16.164264 -503.129 23518.319
479774.13 8212804.82 512.08 -51.189197 -16.164936 -574.423 23518.231
479772.42 8212730.46 511.53 -51.189213 -16.165608 -631.421 23518.143
479771.3 8212656.1 513.9 -51.189224 -16.166281 -672.575 23518.055
479769.58 8212582.36 518.96 -51.189241 -16.166947 -702.315 23517.967
479767.57 8212509.53 526.17 -51.189261 -16.167605 -720.273 23517.881
479765.56 8212437.94 534.55 -51.18928 -16.168253 -729.767 23517.796
479763.55 8212366.96 543.67 -51.189299 -16.168894 -737.862 23517.711
479760.94 8212297.51 553.19 -51.189324 -16.169522 -743.889 23517.629
479758.63 8212228.68 562.58 -51.189347 -16.170144 -747.559 23517.547
479756.91 8212161.39 571.78 -51.189363 -16.170753 -756.885 23517.467
479755.48 8212095.02 580.58 -51.189377 -16.171353 -763.567 23517.389
479754.95 8212029.57 588.98 -51.189383 -16.171944 -755.909 23517.311
479755.6 8211964.73 596.23 -51.189377 -16.17253 -759.338 23517.235
479756.85 8211899.9 601.54 -51.189366 -16.173117 -749.766 23517.159
479758.39 8211835.68 604.55 -51.189352 -16.173697 -722.647 23517.083
479760.24 8211770.85 604.54 -51.189336 -16.174283 -689.788 23517.007
479762.38 8211705.41 601.94 -51.189316 -16.174875 -653.027 23516.93
479764.51 8211639.35 597.23 -51.189297 -16.175472 -612.894 23516.853
479766.66 8211572.06 590.44 -51.189277 -16.17608 -571.6 23516.774
479768.8 8211503.54 581.77 -51.189258 -16.1767 -529.389 23516.694
479771.53 8211433.79 571.95 -51.189233 -16.17733 -483.472 23516.612
479773.08 8211362.2 561.95 -51.189219 -16.177978 -433.365 23516.528
479774.64 8211289.07 551.98 -51.189205 -16.178639 -380.074 23516.442
479776.19 8211214.71 542.43 -51.189191 -16.179311 -325.016 23516.355
479776.85 8211139.12 533.05 -51.189186 -16.179994 -269.586 23516.266
479777.82 8211062.31 523.78 -51.189177 -16.180689 -215.601 23516.175
479778.18 8210984.26 515.25 -51.189174 -16.181394 -166.009 23516.083
479777.66 8210905.29 507.51 -51.18918 -16.182108 -125.142 23515.99
479776.55 8210825.09 500.75 -51.189191 -16.182833 -96.178 23515.895
479774.84 8210744.28 494.87 -51.189208 -16.183564 -76.29 23515.8
479772.54 8210663.16 490.3 -51.18923 -16.184297 -61.086 23515.703
479769.95 8210581.12 487.04 -51.189255 -16.185039 -46.876 23515.606
479766.76 8210498.77 484.2 -51.189286 -16.185783 -24.278 23515.508
479764.46 8210416.11 482.88 -51.189308 -16.18653 8.596 23515.41
479762.45 8210333.14 481.66 -51.189327 -16.18728 52.34 23515.312
479761.05 8210250.18 480.68 -51.189341 -16.18803 99.118 23515.214
479759.64 8210167.22 480.24 -51.189355 -16.18878 128.279 23515.116
479758.53 8210084.25 480.26 -51.189366 -16.18953 143.628 23515.018
479757.42 8210001.29 480.29 -51.189377 -16.19028 155.163 23514.92
479756.9 8209918.63 480.99 -51.189383 -16.191028 162.4 23514.822
479757.57 8209836.29 481.15 -51.189377 -16.191772 175.375 23514.726
479759.43 8209753.63 481.02 -51.189361 -16.192519 197.067 23514.629
479762.18 8209670.98 480.81 -51.189336 -16.193266 220.659 23514.532
479765.22 8209588.94 480.56 -51.189308 -16.194008 241.478 23514.436
479768.86 8209506.6 480.14 -51.189274 -16.194753 254.134 23514.34
480349.29 8209540.62 510.21 -51.183844 -16.19445 282.867 23514.51
480347.12 8209633.72 510.01 -51.183863 -16.193608 268.211 23514.62
480343.48 8209726.51 509.22 -51.183897 -16.192769 247.498 23514.728
480338.35 8209819.3 507.82 -51.183944 -16.19193 222.513 23514.836
480332.33 8209911.78 505.69 -51.183999 -16.191094 193.087 23514.944
480325.12 8210004.57 503.06 -51.184066 -16.190255 161.415 23515.051
480317.02 8210096.75 500.89 -51.184141 -16.189422 129.571 23515.158
480308.92 8210188.92 499.19 -51.184216 -16.188589 104.636 23515.265
480300.82 8210281.09 497.96 -51.184291 -16.187755 94.523 23515.372
480293.31 8210373.27 497.11 -51.184361 -16.186922 77.859 23515.479
480286.4 8210465.13 496.21 -51.184424 -16.186092 63.614 23515.585
480280.38 8210556.69 495.33 -51.18448 -16.185264 53.233 23515.692
480275.25 8210648.26 494.28 -51.184527 -16.184436 38.173 23515.799
480271.01 8210739.51 494.29 -51.184566 -16.183611 18.982 23515.905
480267.37 8210830.46 496.67 -51.184599 -16.182789 -4.737 23516.012
480264.61 8210920.49 501.64 -51.184624 -16.181975 -37.836 23516.117
480263.05 8211009.59 508.95 -51.184638 -16.181169 -74.426 23516.222
480261.78 8211097.47 517.94 -51.184649 -16.180375 -107.876 23516.325
480261.11 8211184.12 527.45 -51.184655 -16.179592 -140.563 23516.427
480261.63 8211269.23 537.11 -51.18465 -16.178822 -169.547 23516.528
480263.63 8211353.12 547.18 -51.18463 -16.178064 -192.088 23516.627
480266.82 8211436.08 557.21 -51.1846 -16.177314 -212.613 23516.726
480271.2 8211517.51 566.41 -51.184558 -16.176578 -238.536 23516.823
480276.77 8211598.02 574.76 -51.184505 -16.17585 -268.964 23516.919
480283.23 8211677.61 581.81 -51.184444 -16.17513 -295.067 23517.014
480290.29 8211756.59 587.4 -51.184377 -16.174417 -315.26 23517.109
480297.64 8211834.95 591.71 -51.184308 -16.173708 -331.739 23517.203
480305.29 8211913.31 594.11 -51.184236 -16.173 -340.537 23517.297
480312.94 8211991.67 593.94 -51.184163 -16.172292 -344.718 23517.392
480320.29 8212070.33 591.55 -51.184094 -16.17158 -344.415 23517.486
480327.94 8212149.62 586.9 -51.184022 -16.170864 -337.677 23517.581
480335.3 8212229.82 580.27 -51.183952 -16.170139 -328.384 23517.678
480341.76 8212310.94 572.62 -51.183891 -16.169405 -320.383 23517.775
480346.73 8212392.99 564.43 -51.183844 -16.168664 -313.113 23517.873
480350.81 8212476.26 555.66 -51.183805 -16.167911 -305.176 23517.972
480353.71 8212560.76 546.14 -51.183777 -16.167147 -295.835 23518.072
480356.01 8212646.19 536.61 -51.183755 -16.166375 -284.594 23518.174
480358.3 8212732.84 528.33 -51.183733 -16.165592 -273.439 23518.277
480360.6 8212820.11 521.49 -51.183711 -16.164803 -260.118 23518.38
480363.2 8212907.99 516.38 -51.183686 -16.164008 -239.551 23518.485
480366.38 8212995.87 513.78 -51.183655 -16.163214 -205.393 23518.589
480369.27 8213084.06 514.14 -51.183627 -16.162417 -164.004 23518.694
480371.57 8213171.94 516.52 -51.183605 -16.161622 -125.152 23518.798
480372.68 8213259.2 520.02 -51.183594 -16.160833 -87.582 23518.902
480372.01 8213346.47 524.23 -51.1836 -16.160044 -55.95 23519.004
480370.15 8213432.81 528.72 -51.183616 -16.159264 -21.723 23519.106
480366.81 8213518.53 533.09 -51.183647 -16.158489 14.605 23519.207
480362.87 8213604.26 537.12 -51.183683 -16.157714 49.131 23519.307
480358.04 8213689.36 539.86 -51.183727 -16.156944 79.959 23519.407
480352.32 8213774.47 539.98 -51.18378 -16.156175 108.282 23519.506
480345.71 8213859.58 537.23 -51.183841 -16.155406 141.436 23519.605
480338.81 8213945.3 531.98 -51.183905 -16.154631 179.871 23519.705
480331.9 8214031.33 524.72 -51.183969 -16.153853 215.044 23519.805
480325.29 8214118.28 516.14 -51.18403 -16.153067 241.189 23519.906
480319.27 8214206.15 506.89 -51.184086 -16.152272 260.553 23520.009
480314.74 8214294.64 497.46 -51.184127 -16.151472 274.191 23520.112
480311.09 8214384.05 488.25 -51.184161 -16.150664 287.142 23520.217
480308.64 8214474.39 479.84 -51.184183 -16.149847 304.778 23520.324
480307.66 8214565.03 472.83 -51.184191 -16.149028 325.727 23520.431
480307.88 8214656.29 467.43 -51.184188 -16.148203 339.901 23520.539
480308.69 8214748.16 463.14 -51.18418 -16.147372 350.054 23520.647
480309.5 8214840.04 459.37 -51.184172 -16.146542 355.964 23520.756
480310.3 8214932.22 456.21 -51.184163 -16.145708 362.793 23520.865
480311.11 8215024.4 453.74 -51.184155 -16.144875 369.144 23520.975
480311.62 8215116.58 451.74 -51.18415 -16.144042 372.759 23521.084
480312.43 8215208.76 450.06 -51.184141 -16.143208 368.502 23521.193
480312.94 8215300.64 449.51 -51.184136 -16.142378 362.345 23521.302
480313.75 8215392.51 450.37 -51.184127 -16.141547 356.923 23521.411
480313.67 8215483.77 452.49 -51.184127 -16.140722 354.25 23521.519
480313.29 8215574.72 455.62 -51.18413 -16.1399 352.123 23521.627
480311.73 8215665.05 459.12 -51.184144 -16.139083 353.508 23521.733
480309.57 8215754.77 462.18 -51.184163 -16.138272 349.55 23521.839
480307.11 8215844.19 464.2 -51.184186 -16.137464 340.206 23521.944
480304.66 8215933.29 465.88 -51.184208 -16.136658 327.428 23522.049
480301.61 8216021.78 467.79 -51.184236 -16.135858 319.628 23522.153
480298.85 8216109.97 470.23 -51.184261 -16.135061 321.105 23522.257
480295.81 8216197.84 473.28 -51.184288 -16.134267 319.354 23522.36
480293.05 8216285.1 476.11 -51.184313 -16.133478 315.168 23522.463
480290.6 8216372.36 477.56 -51.184336 -16.132689 310.327 23522.566
480288.74 8216459.63 477.93 -51.184352 -16.1319 305.134 23522.669
480287.47 8216546.58 477.67 -51.184364 -16.131114 298.243 23522.772
480286.8 8216633.54 476.98 -51.184369 -16.130328 291.611 23522.875
480287.02 8216720.19 476.21 -51.184366 -16.129545 285.717 23522.977
480287.83 8216807.14 475.34 -51.184358 -16.128758 279.3 23523.081
480289.54 8216893.8 474.09 -51.184341 -16.127975 270.664 23523.184
480291.24 8216980.75 472.23 -51.184325 -16.127189 262.342 23523.287
480293.54 8217067.41 469.85 -51.184302 -16.126406 255.958 23523.39
480295.84 8217154.36 467.29 -51.18428 -16.12562 250.83 23523.494
480297.84 8217241.63 464.91 -51.184261 -16.124831 246.031 23523.598
480299.84 8217328.89 462.83 -51.184241 -16.124042 238.364 23523.702
480301.54 8217416.47 460.95 -51.184225 -16.12325 229.44 23523.806
480303.55 8217504.35 458.75 -51.184205 -16.122456 222.741 23523.911
480304.95 8217592.23 456.37 -51.184191 -16.121661 216.967 23524.015
480306.06 8217680.41 454.45 -51.18418 -16.120864 211.039 23524.12
480306.58 8217768.29 453.42 -51.184175 -16.12007 205.032 23524.224
480838.9 8217700.24 438.78 -51.179197 -16.120689 197.44 23524.262
480835.7 8217617.89 439.94 -51.179227 -16.121433 198.924 23524.164
480833.1 8217535.23 441.89 -51.179252 -16.122181 199.453 23524.065
480831.09 8217453.19 444.69 -51.179272 -16.122922 204.027 23523.968
480829.98 8217371.46 448.46 -51.179283 -16.123661 210.53 23523.87
480830.05 8217290.03 453.3 -51.179283 -16.124397 217.616 23523.774
480830.12 8217209.53 458.16 -51.179283 -16.125125 224.694 23523.678
480830.48 8217129.03 462.09 -51.17928 -16.125853 231.08 23523.583
480830.55 8217049.14 465.6 -51.17928 -16.126575 237.528 23523.488
480830.33 8216969.55 468.08 -51.179283 -16.127295 243.779 23523.394
480829.21 8216889.66 469.62 -51.179294 -16.128017 249.372 23523.299
480827.5 8216810.08 470.58 -51.179311 -16.128736 253.729 23523.204
480824.89 8216730.5 471.06 -51.179336 -16.129456 256.382 23523.11
480821.1 8216651.22 471.13 -51.179372 -16.130172 256.666 23523.015
480817.01 8216571.63 471.12 -51.179411 -16.130892 255.504 23522.92
480812.33 8216492.05 470.55 -51.179455 -16.131611 256.235 23522.824
480807.94 8216412.46 469.13 -51.179497 -16.132331 256.482 23522.729
480804.45 8216332.26 467.1 -51.17953 -16.133056 252.226 23522.633
480802.14 8216252.06 464.75 -51.179552 -16.133781 249.132 23522.538
480801.02 8216171.56 462.16 -51.179564 -16.134508 251.73 23522.442
480800.5 8216090.74 459.56 -51.179569 -16.135239 254.307 23522.346
480800.57 8216009.63 457.12 -51.179569 -16.135972 259.155 23522.25
480800.64 8215928.51 455.26 -51.179569 -16.136706 266.934 23522.154
480800.71 8215846.77 454.14 -51.179569 -16.137445 271.445 23522.058
480800.79 8215765.04 453.38 -51.179569 -16.138183 271.941 23521.961
480801.15 8215683.0 452.07 -51.179566 -16.138925 274.186 23521.864
480801.82 8215600.65 449.71 -51.179561 -16.13967 277.863 23521.766
480802.78 8215518.0 447.31 -51.179552 -16.140417 280.905 23521.669
480804.34 8215435.35 446.06 -51.179539 -16.141164 284.245 23521.571
480806.49 8215353.0 446.37 -51.179519 -16.141908 288.861 23521.474
480809.83 8215270.66 447.78 -51.179489 -16.142653 291.191 23521.378
480813.76 8215188.93 449.75 -51.179452 -16.143392 289.667 23521.282
480818.29 8215107.2 452.13 -51.179411 -16.144131 282.816 23521.186
480823.11 8215025.47 454.55 -51.179366 -16.144869 269.584 23521.091
480827.64 8214944.05 456.43 -51.179325 -16.145606 263.76 23520.995
480831.57 8214862.93 458.14 -51.179289 -16.146339 262.816 23520.9
480834.02 8214782.12 459.76 -51.179266 -16.147069 261.439 23520.805
480835.27 8214701.0 460.66 -51.179255 -16.147803 258.823 23520.709
480835.64 8214620.19 460.95 -51.179252 -16.148533 255.109 23520.614
480834.82 8214539.07 460.54 -51.179261 -16.149267 249.148 23520.518
480833.7 8214458.26 459.79 -51.179272 -16.149997 237.149 23520.422
480832.29 8214376.83 459.13 -51.179286 -16.150733 222.306 23520.325
480830.28 8214295.41 458.46 -51.179305 -16.151469 208.757 23520.229
480828.27 8214213.98 457.51 -51.179325 -16.152206 192.43 23520.132
480825.67 8214132.24 456.85 -51.17935 -16.152944 173.965 23520.035
480822.78 8214050.51 457.1 -51.179377 -16.153683 154.328 23519.937
480818.69 8213969.08 458.45 -51.179416 -16.154419 129.036 23519.84
480812.52 8213887.65 461.04 -51.179475 -16.155156 107.517 23519.743
480805.47 8213806.52 464.39 -51.179541 -16.155889 87.567 23519.645
480797.82 8213725.7 467.17 -51.179613 -16.156619 65.03 23519.548
480790.46 8213645.19 469.05 -51.179683 -16.157347 45.843 23519.451
480783.7 8213564.68 470.88 -51.179747 -16.158075 27.065 23519.355
480778.13 8213484.48 473.47 -51.1798 -16.1588 2.302 23519.259
480773.45 8213404.59 476.67 -51.179844 -16.159522 -25.808 23519.163
480769.66 8213324.69 479.78 -51.17988 -16.160244 -42.833 23519.068
480766.76 8213245.42 482.36 -51.179908 -16.160961 -54.314 23518.974
480765.34 8213166.14 484.09 -51.179922 -16.161678 -70.129 23518.88
480764.82 8213086.86 484.68 -51.179927 -16.162394 -91.327 23518.786
480765.19 8213007.59 484.09 -51.179925 -16.163111 -107.004 23518.692
480765.85 8212928.32 482.82 -51.179919 -16.163828 -118.414 23518.599
480766.22 8212848.73 481.53 -51.179916 -16.164547 -129.077 23518.505
480765.69 8212769.15 480.31 -51.179922 -16.165267 -137.619 23518.411
480765.46 8212688.95 478.96 -51.179925 -16.165992 -146.628 23518.316
480766.13 8212608.76 478.08 -51.179919 -16.166717 -158.462 23518.222
480768.28 8212528.56 478.29 -51.1799 -16.167442 -168.0 23518.127
480771.91 8212448.68 479.39 -51.179866 -16.168164 -170.135 23518.034
480775.84 8212368.48 480.17 -51.17983 -16.168889 -170.603 23517.94
480780.07 8212288.29 480.4 -51.179791 -16.169614 -172.982 23517.846
480784.0 8212208.09 480.68 -51.179755 -16.170339 -171.916 23517.753
480788.23 8212127.9 480.53 -51.179716 -16.171064 -169.338 23517.659
480791.56 8212047.4 480.45 -51.179686 -16.171792 -164.932 23517.565
480794.9 8211966.9 480.36 -51.179655 -16.172519 -162.331 23517.471
480796.75 8211885.78 480.19 -51.179638 -16.173253 -147.655 23517.375
480797.72 8211804.97 480.42 -51.17963 -16.173983 -131.471 23517.28
480796.9 8211723.85 480.8 -51.179638 -16.174717 -114.064 23517.184
480795.48 8211642.73 481.27 -51.179652 -16.17545 -96.768 23517.088
480792.88 8211561.61 482.05 -51.179677 -16.176183 -83.274 23516.992
480790.58 8211480.49 482.99 -51.1797 -16.176917 -69.779 23516.896
480787.98 8211399.37 483.06 -51.179725 -16.17765 -59.263 23516.799
480786.26 8211318.25 482.17 -51.179741 -16.178383 -46.769 23516.703
480784.85 8211237.13 481.38 -51.179755 -16.179117 -27.693 23516.607
480783.73 8211156.01 480.2 -51.179766 -16.17985 -12.133 23516.512
480782.91 8211074.58 478.58 -51.179775 -16.180586 1.177 23516.415
480782.1 8210992.85 475.92 -51.179783 -16.181325 16.378 23516.319
480781.28 8210911.11 471.84 -51.179791 -16.182064 34.943 23516.222
480780.46 8210828.76 468.31 -51.1798 -16.182808 56.415 23516.125
480779.94 8210746.11 467.12 -51.179805 -16.183555 74.61 23516.027
480779.12 8210663.45 467.36 -51.179813 -16.184303 94.644 23515.93
480778.6 8210581.1 468.37 -51.179819 -16.185047 118.323 23515.833
480778.08 8210498.75 470.26 -51.179825 -16.185791 138.733 23515.736
480777.85 8210416.71 473.2 -51.179827 -16.186533 150.951 23515.639
480777.62 8210334.98 476.4 -51.17983 -16.187272 159.222 23515.542
480778.29 8210253.55 479.29 -51.179825 -16.188008 168.709 23515.447
480780.14 8210172.74 482.02 -51.179808 -16.188739 173.659 23515.352
480782.59 8210091.94 484.34 -51.179786 -16.189469 177.179 23515.257
480785.33 8210011.43 486.07 -51.179761 -16.190197 196.651 23515.163
