Y X GPSALT LONG LAT MAGIGRF IGRF
475804.59 8209707.53 634.15 -51.22636 -16.1929 86.569 23513.692
475804.6 8209700.15 634.84 -51.22636 -16.192967 88.65 23513.683
475804.61 8209693.08 635.53 -51.22636 -16.19303 90.756 23513.675
475804.61 8209686.02 636.18 -51.22636 -16.193094 92.877 23513.666
475804.62 8209678.95 636.82 -51.22636 -16.193158 95.001 23513.658
475804.33 8209671.88 637.47 -51.226363 -16.193222 97.109 23513.649
475804.34 8209664.82 638.11 -51.226363 -16.193286 99.187 23513.641
475804.35 8209657.75 638.76 -51.226363 -16.19335 101.217 23513.633
475804.36 8209650.68 639.4 -51.226363 -16.193414 103.185 23513.624
475804.36 8209643.61 640.05 -51.226363 -16.193478 105.064 23513.616
475804.07 8209636.55 640.69 -51.226366 -16.193542 106.843 23513.608
475804.08 8209629.48 641.34 -51.226366 -16.193605 108.519 23513.599
475804.09 8209622.41 641.98 -51.226366 -16.193669 110.087 23513.591
475804.1 8209615.65 642.67 -51.226366 -16.19373 111.546 23513.583
475804.11 8209608.59 643.36 -51.226366 -16.193794 112.917 23513.575
475803.82 8209601.52 644.05 -51.226369 -16.193858 114.215 23513.566
475803.82 8209594.45 644.74 -51.226369 -16.193922 115.47 23513.558
475803.83 8209587.69 645.43 -51.226369 -16.193983 116.699 23513.55
475803.54 8209580.62 646.13 -51.226371 -16.194047 117.929 23513.542
475803.55 8209573.56 646.82 -51.226371 -16.194111 119.173 23513.533
475803.56 8209566.49 647.51 -51.226371 -16.194175 120.449 23513.525
475803.57 8209559.42 648.2 -51.226371 -16.194239 121.762 23513.517
475803.28 8209552.35 648.89 -51.226374 -16.194303 123.117 23513.508
475803.28 8209545.59 649.56 -51.226374 -16.194364 124.51 23513.5
475803.29 8209538.53 650.22 -51.226374 -16.194428 125.935 23513.492
475803.3 8209531.77 650.89 -51.226374 -16.194489 127.373 23513.484
475803.01 8209524.7 651.55 -51.226377 -16.194553 128.81 23513.476
475803.02 8209517.63 652.22 -51.226377 -16.194617 130.224 23513.467
475803.03 8209510.87 652.89 -51.226377 -16.194678 131.593 23513.459
475803.03 8209503.8 653.55 -51.226377 -16.194742 132.906 23513.451
475802.74 8209497.04 654.22 -51.22638 -16.194803 134.136 23513.443
475802.75 8209489.98 654.88 -51.22638 -16.194867 135.275 23513.435
475802.76 8209483.22 655.55 -51.22638 -16.194928 136.313 23513.427
475802.77 8209476.15 656.18 -51.22638 -16.194992 137.251 23513.418
476248.13 8209480.02 644.12 -51.222213 -16.194961 112.883 23513.522
476248.12 8209487.7 644.24 -51.222213 -16.194892 111.698 23513.531
476248.11 8209495.69 644.37 -51.222213 -16.194819 110.452 23513.54
476248.1 8209503.68 644.49 -51.222213 -16.194747 109.146 23513.55
476248.09 8209511.36 644.61 -51.222213 -16.194678 107.795 23513.559
476248.09 8209519.35 644.73 -51.222213 -16.194605 106.417 23513.568
476248.08 8209527.34 644.85 -51.222213 -16.194533 105.03 23513.578
476248.07 8209535.02 644.98 -51.222213 -16.194464 103.641 23513.587
476247.76 8209543.01 645.1 -51.222216 -16.194392 102.248 23513.596
476247.75 8209550.69 645.22 -51.222216 -16.194322 100.877 23513.605
476247.75 8209558.68 645.13 -51.222216 -16.19425 99.516 23513.614
476247.74 8209566.36 645.03 -51.222216 -16.19418 98.17 23513.624
476247.73 8209574.35 644.94 -51.222216 -16.194108 96.831 23513.633
476247.72 8209582.34 644.85 -51.222216 -16.194036 95.494 23513.642
476247.71 8209590.02 644.75 -51.222216 -16.193967 94.161 23513.651
476247.7 8209598.01 644.66 -51.222216 -16.193894 92.813 23513.661
476247.69 8209606.0 644.57 -51.222216 -16.193822 91.448 23513.67
476247.69 8209613.68 644.48 -51.222216 -16.193753 90.065 23513.679
476247.68 8209621.67 644.38 -51.222216 -16.19368 88.641 23513.689
476247.67 8209629.66 644.29 -51.222216 -16.193608 87.17 23513.698
476247.66 8209637.34 643.98 -51.222216 -16.193539 85.649 23513.707
476247.95 8209645.33 643.66 -51.222213 -16.193467 84.086 23513.717
476247.94 8209653.32 643.35 -51.222213 -16.193394 82.473 23513.726
476247.93 8209661.31 643.04 -51.222213 -16.193322 80.808 23513.735
476247.92 8209668.99 642.73 -51.222213 -16.193253 79.092 23513.745
476247.91 8209676.98 642.41 -51.222213 -16.19318 77.325 23513.754
476247.91 8209684.97 642.1 -51.222213 -16.193108 75.512 23513.763
476247.9 8209692.65 641.79 -51.222213 -16.193039 73.651 23513.772
476247.89 8209700.64 641.47 -51.222213 -16.192967 71.724 23513.782
476247.88 8209708.63 641.16 -51.222213 -16.192894 69.735 23513.791
476247.87 8209716.62 640.62 -51.222213 -16.192822 67.683 23513.801
476248.16 8209724.3 640.08 -51.22221 -16.192753 65.579 23513.81
476248.15 8209732.29 639.55 -51.22221 -16.19268 63.406 23513.819
476248.14 8209740.28 639.01 -51.22221 -16.192608 61.179 23513.829
476248.13 8209748.26 638.47 -51.22221 -16.192536 58.905 23513.838
476248.13 8209756.25 637.93 -51.22221 -16.192464 56.576 23513.847
476248.12 8209764.24 637.39 -51.22221 -16.192392 54.206 23513.857
476248.11 8209771.92 636.86 -51.22221 -16.192322 51.814 23513.866
476248.4 8209779.91 636.32 -51.222208 -16.19225 49.393 23513.875
476248.39 8209787.9 635.78 -51.222208 -16.192178 46.957 23513.885
476248.38 8209795.89 635.12 -51.222208 -16.192105 44.52 23513.894
476248.67 8209803.88 634.45 -51.222205 -16.192033 42.098 23513.904
476248.66 8209812.18 633.79 -51.222205 -16.191958 39.665 23513.913
476248.65 8209819.86 633.12 -51.222205 -16.191889 37.242 23513.923
476248.94 8209828.16 632.46 -51.222202 -16.191814 34.813 23513.932
476248.93 8209836.14 631.8 -51.222202 -16.191742 32.384 23513.942
476249.22 8209844.13 631.13 -51.222199 -16.191669 29.961 23513.951
476249.21 8209852.12 630.47 -51.222199 -16.191597 27.521 23513.961
476249.2 8209860.11 629.8 -51.222199 -16.191525 25.067 23513.97
476249.49 8209868.1 629.14 -51.222196 -16.191453 22.6 23513.98
476249.48 8209876.09 628.29 -51.222196 -16.19138 20.109 23513.989
476249.77 8209884.39 627.45 -51.222194 -16.191305 17.592 23513.999
476250.06 8209892.38 626.6 -51.222191 -16.191233 15.066 23514.008
476250.05 8209900.67 625.75 -51.222191 -16.191158 12.515 23514.018
476250.34 8209908.66 624.91 -51.222188 -16.191086 9.969 23514.028
476250.33 8209916.65 624.06 -51.222188 -16.191014 7.416 23514.037
476250.62 8209924.64 623.21 -51.222185 -16.190942 4.877 23514.047
476250.61 8209932.94 622.36 -51.222185 -16.190867 2.34 23514.056
476250.89 8209940.93 621.52 -51.222183 -16.190794 -0.161 23514.066
476250.89 8209949.22 620.67 -51.222183 -16.190719 -2.64 23514.076
476251.17 8209957.21 619.71 -51.22218 -16.190647 -5.068 23514.085
476251.17 8209965.51 618.75 -51.22218 -16.190572 -7.472 23514.095
476251.45 8209973.8 617.79 -51.222177 -16.190497 -9.833 23514.105
476251.44 8209982.1 616.83 -51.222177 -16.190422 -12.165 23514.114
476251.73 8209990.09 615.87 -51.222174 -16.19035 -14.455 23514.124
476251.72 8209998.39 614.92 -51.222174 -16.190275 -16.729 23514.134
476252.01 8210006.37 613.96 -51.222171 -16.190203 -18.975 23514.143
476252.0 8210014.67 613.0 -51.222171 -16.190128 -21.221 23514.153
476252.29 8210022.97 612.04 -51.222169 -16.190053 -23.445 23514.163
476252.58 8210031.26 611.08 -51.222166 -16.189978 -25.656 23514.173
476252.57 8210039.56 610.01 -51.222166 -16.189903 -27.857 23514.182
476252.86 8210047.86 608.94 -51.222163 -16.189828 -30.029 23514.192
476253.15 8210056.15 607.87 -51.22216 -16.189753 -32.171 23514.202
476253.14 8210064.45 606.8 -51.22216 -16.189678 -34.288 23514.212
476253.42 8210072.75 605.73 -51.222158 -16.189603 -36.364 23514.222
476253.71 8210081.04 604.65 -51.222155 -16.189528 -38.399 23514.232
476254.0 8210089.34 603.58 -51.222152 -16.189453 -40.396 23514.241
476253.99 8210097.64 602.51 -51.222152 -16.189378 -42.352 23514.251
476254.28 8210105.93 601.44 -51.222149 -16.189303 -44.25 23514.261
476254.57 8210114.23 600.37 -51.222146 -16.189228 -46.092 23514.271
476254.56 8210122.83 599.2 -51.222146 -16.18915 -47.897 23514.281
476255.14 8210131.13 598.03 -51.222141 -16.189075 -49.632 23514.291
476255.13 8210139.73 596.86 -51.222141 -16.188997 -51.334 23514.301
476255.42 8210148.03 595.69 -51.222138 -16.188922 -52.972 23514.311
476255.71 8210156.63 594.52 -51.222135 -16.188844 -54.563 23514.321
476256.0 8210164.93 593.35 -51.222133 -16.188769 -56.093 23514.331
476256.28 8210173.23 592.18 -51.22213 -16.188694 -57.565 23514.341
476256.57 8210181.83 591.01 -51.222127 -16.188617 -58.98 23514.351
476256.86 8210190.13 589.84 -51.222124 -16.188542 -60.323 23514.361
476256.85 8210198.73 588.67 -51.222124 -16.188464 -61.614 23514.371
476257.14 8210207.03 587.47 -51.222121 -16.188389 -62.823 23514.381
476257.72 8210215.63 586.28 -51.222116 -16.188311 -63.952 23514.391
476258.01 8210224.24 585.08 -51.222113 -16.188233 -65.003 23514.401
476258.3 8210232.84 583.88 -51.22211 -16.188155 -65.975 23514.412
476258.59 8210241.14 582.69 -51.222108 -16.18808 -66.863 23514.421
476258.87 8210249.74 581.49 -51.222105 -16.188003 -67.682 23514.432
476259.16 8210258.34 580.29 -51.222102 -16.187925 -68.443 23514.442
476259.75 8210266.95 579.09 -51.222096 -16.187847 -69.162 23514.452
476260.03 8210275.55 577.9 -51.222094 -16.187769 -69.878 23514.462
476260.32 8210283.85 576.7 -51.222091 -16.187694 -70.6 23514.472
476260.61 8210292.45 575.78 -51.222088 -16.187617 -71.357 23514.482
476261.19 8210301.06 574.87 -51.222083 -16.187539 -72.162 23514.493
476261.48 8210309.97 573.95 -51.22208 -16.187458 -73.055 23514.503
476262.07 8210318.57 573.04 -51.222074 -16.18738 -74.04 23514.514
476262.35 8210327.18 572.12 -51.222071 -16.187303 -75.143 23514.524
476262.94 8210335.78 571.2 -51.222066 -16.187225 -76.368 23514.534
476263.23 8210344.38 570.29 -51.222063 -16.187147 -77.736 23514.544
476263.51 8210353.29 569.37 -51.22206 -16.187067 -79.247 23514.555
476264.1 8210361.9 568.46 -51.222055 -16.186989 -80.883 23514.565
476264.38 8210370.5 567.54 -51.222052 -16.186911 -82.655 23514.575
476264.97 8210379.11 566.92 -51.222046 -16.186833 -84.541 23514.586
476265.55 8210388.02 566.3 -51.222041 -16.186753 -86.548 23514.596
476266.14 8210396.62 565.69 -51.222035 -16.186675 -88.66 23514.607
476266.72 8210405.23 565.07 -51.22203 -16.186597 -90.875 23514.617
476267.31 8210414.14 564.45 -51.222024 -16.186517 -93.182 23514.627
476267.89 8210422.74 563.83 -51.222019 -16.186439 -95.561 23514.638
476268.48 8210431.65 563.21 -51.222013 -16.186358 -98.009 23514.648
476269.06 8210440.26 562.6 -51.222008 -16.18628 -100.489 23514.659
476269.64 8210448.86 561.98 -51.222002 -16.186203 -102.982 23514.669
476270.23 8210457.77 561.36 -51.221996 -16.186122 -105.457 23514.68
476270.81 8210466.38 560.87 -51.221991 -16.186044 -107.875 23514.69
476271.4 8210474.98 560.38 -51.221985 -16.185967 -110.223 23514.7
476272.28 8210483.89 559.89 -51.221977 -16.185886 -112.47 23514.711
476272.86 8210492.5 559.4 -51.221971 -16.185808 -114.59 23514.721
476273.74 8210501.41 558.91 -51.221963 -16.185728 -116.541 23514.732
476274.33 8210510.32 558.42 -51.221958 -16.185647 -118.297 23514.742
476274.91 8210518.93 557.93 -51.221952 -16.185569 -119.833 23514.753
476275.79 8210527.53 557.44 -51.221944 -16.185492 -121.133 23514.763
476276.38 8210536.44 556.95 -51.221938 -16.185411 -122.203 23514.774
476277.26 8210545.05 556.46 -51.22193 -16.185333 -123.025 23514.784
476277.84 8210553.96 555.93 -51.221924 -16.185253 -123.621 23514.795
476278.73 8210562.87 555.4 -51.221916 -16.185172 -123.997 23514.805
476279.31 8210571.47 554.87 -51.22191 -16.185094 -124.184 23514.816
476280.19 8210580.08 554.34 -51.221902 -16.185017 -124.203 23514.826
476281.07 8210588.99 553.81 -51.221894 -16.184936 -124.094 23514.837
476281.66 8210597.9 553.29 -51.221888 -16.184855 -123.892 23514.847
476282.54 8210606.51 552.76 -51.22188 -16.184778 -123.614 23514.858
476283.12 8210615.42 552.23 -51.221874 -16.184697 -123.316 23514.868
476284.0 8210624.02 551.7 -51.221866 -16.184619 -123.007 23514.879
476284.89 8210632.93 551.17 -51.221858 -16.184539 -122.721 23514.889
476285.47 8210641.84 550.55 -51.221852 -16.184458 -122.486 23514.9
476286.35 8210650.45 549.94 -51.221844 -16.18438 -122.296 23514.91
476287.23 8210659.36 549.32 -51.221835 -16.1843 -122.168 23514.921
476287.82 8210667.96 548.71 -51.22183 -16.184222 -122.109 23514.931
476288.7 8210676.88 548.09 -51.221821 -16.184142 -122.128 23514.942
476289.58 8210685.48 547.48 -51.221813 -16.184064 -122.236 23514.953
476290.16 8210694.39 546.86 -51.221808 -16.183983 -122.455 23514.963
476291.04 8210703.3 546.25 -51.221799 -16.183903 -122.777 23514.974
476291.93 8210712.22 545.63 -51.221791 -16.183822 -123.205 23514.985
476292.51 8210720.82 545.02 -51.221785 -16.183744 -123.744 23514.995
476293.39 8210729.73 544.42 -51.221777 -16.183664 -124.39 23515.006
476293.98 8210738.64 543.83 -51.221771 -16.183583 -125.139 23515.016
476294.86 8210747.25 543.23 -51.221763 -16.183505 -125.96 23515.027
476295.44 8210756.16 542.64 -51.221758 -16.183425 -126.849 23515.037
476296.32 8210765.07 542.04 -51.221749 -16.183344 -127.778 23515.048
476296.91 8210773.98 541.45 -51.221744 -16.183264 -128.75 23515.059
476297.49 8210782.89 540.85 -51.221738 -16.183183 -129.741 23515.069
476298.37 8210791.5 540.26 -51.22173 -16.183105 -130.726 23515.08
476298.96 8210800.41 539.66 -51.221724 -16.183025 -131.708 23515.09
476299.84 8210809.32 539.07 -51.221716 -16.182944 -132.666 23515.101
476300.42 8210818.23 538.33 -51.22171 -16.182864 -133.606 23515.112
476301.3 8210827.14 537.6 -51.221702 -16.182783 -134.514 23515.122
476301.89 8210836.06 536.86 -51.221696 -16.182703 -135.399 23515.133
476302.47 8210844.97 536.13 -51.221691 -16.182622 -136.271 23515.144
476303.06 8210853.88 535.39 -51.221685 -16.182542 -137.136 23515.154
476303.94 8210862.79 534.65 -51.221677 -16.182461 -137.999 23515.165
476304.52 8210871.7 533.92 -51.221671 -16.18238 -138.872 23515.176
476305.11 8210880.61 533.18 -51.221666 -16.1823 -139.74 23515.186
476305.69 8210889.53 532.45 -51.22166 -16.182219 -140.615 23515.197
476306.57 8210898.44 531.71 -51.221652 -16.182139 -141.51 23515.208
476306.86 8210907.35 530.98 -51.221649 -16.182058 -142.441 23515.218
476307.44 8210916.26 530.25 -51.221644 -16.181978 -143.397 23515.229
476308.03 8210925.17 529.52 -51.221638 -16.181897 -144.384 23515.239
476308.31 8210934.08 528.79 -51.221635 -16.181817 -145.425 23515.25
476308.9 8210943.3 528.06 -51.22163 -16.181733 -146.531 23515.261
476309.48 8210951.91 527.33 -51.221624 -16.181655 -147.713 23515.271
476309.77 8210961.12 526.6 -51.221621 -16.181572 -149.01 23515.282
476310.35 8210970.04 525.87 -51.221616 -16.181492 -150.425 23515.293
476310.94 8210978.95 525.14 -51.22161 -16.181411 -151.99 23515.304
476311.52 8210987.86 524.41 -51.221605 -16.18133 -153.72 23515.314
476311.81 8210996.77 523.93 -51.221602 -16.18125 -155.633 23515.325
476312.1 8211005.99 523.46 -51.221599 -16.181167 -157.723 23515.336
476312.38 8211014.9 522.98 -51.221596 -16.181086 -159.988 23515.346
476312.97 8211023.81 522.51 -51.221591 -16.181006 -162.419 23515.357
476313.26 8211033.03 522.03 -51.221588 -16.180922 -165.005 23515.368
476313.54 8211041.94 521.55 -51.221585 -16.180842 -167.711 23515.378
476313.83 8211050.85 521.08 -51.221583 -16.180761 -170.514 23515.389
476314.12 8211059.76 520.6 -51.22158 -16.180681 -173.394 23515.4
476314.7 8211068.98 520.13 -51.221574 -16.180597 -176.348 23515.411
476314.99 8211077.89 519.65 -51.221571 -16.180517 -179.376 23515.421
476314.98 8211086.8 519.49 -51.221571 -16.180436 -182.471 23515.432
476315.56 8211095.71 519.34 -51.221566 -16.180356 -185.611 23515.442
476315.55 8211104.93 519.18 -51.221566 -16.180272 -188.803 23515.453
476315.84 8211113.84 519.02 -51.221563 -16.180192 -192.025 23515.464
476316.13 8211123.06 518.87 -51.22156 -16.180108 -195.269 23515.475
476316.41 8211131.97 518.71 -51.221558 -16.180028 -198.481 23515.485
476316.7 8211140.88 518.55 -51.221555 -16.179947 -201.631 23515.496
476316.69 8211149.79 518.39 -51.221555 -16.179867 -204.679 23515.506
476316.98 8211159.01 518.24 -51.221552 -16.179783 -207.571 23515.517
476317.27 8211167.92 518.08 -51.221549 -16.179703 -210.25 23515.528
476317.26 8211176.83 518.25 -51.221549 -16.179622 -212.648 23515.538
476317.54 8211186.05 518.42 -51.221546 -16.179539 -214.693 23515.549
476317.53 8211194.96 518.59 -51.221546 -16.179458 -216.335 23515.56
476317.82 8211203.88 518.76 -51.221544 -16.179378 -217.541 23515.571
476318.11 8211213.09 518.94 -51.221541 -16.179294 -218.298 23515.581
476318.1 8211222.0 519.11 -51.221541 -16.179214 -218.602 23515.592
476318.39 8211230.92 519.28 -51.221538 -16.179133 -218.476 23515.603
476318.38 8211239.83 519.45 -51.221538 -16.179053 -217.972 23515.613
476318.66 8211249.04 519.62 -51.221535 -16.178969 -217.146 23515.624
476318.65 8211257.96 519.79 -51.221535 -16.178889 -216.049 23515.635
476318.64 8211266.87 520.28 -51.221535 -16.178808 -214.759 23515.645
476318.63 8211275.78 520.76 -51.221535 -16.178728 -213.331 23515.656
476318.63 8211284.69 521.25 -51.221535 -16.178647 -211.811 23515.666
476318.62 8211293.6 521.74 -51.221535 -16.178567 -210.243 23515.677
476318.61 8211302.51 522.23 -51.221535 -16.178486 -208.66 23515.687
476318.6 8211311.42 522.71 -51.221535 -16.178406 -207.087 23515.698
476318.59 8211320.33 523.2 -51.221535 -16.178325 -205.541 23515.708
476318.58 8211329.24 523.69 -51.221535 -16.178244 -204.019 23515.719
476318.57 8211338.15 524.17 -51.221535 -16.178164 -202.524 23515.729
476318.56 8211347.06 524.66 -51.221535 -16.178083 -201.057 23515.74
476318.25 8211355.97 525.41 -51.221538 -16.178003 -199.617 23515.75
476318.24 8211364.88 526.17 -51.221538 -16.177922 -198.208 23515.761
476317.94 8211373.49 526.92 -51.221541 -16.177844 -196.837 23515.771
476317.63 8211382.4 527.67 -51.221544 -16.177764 -195.499 23515.781
476317.32 8211391.31 528.43 -51.221546 -16.177683 -194.227 23515.792
476317.31 8211399.91 529.18 -51.221546 -16.177606 -193.034 23515.802
476317.01 8211408.82 529.93 -51.221549 -16.177525 -191.933 23515.812
476317.0 8211417.73 530.68 -51.221549 -16.177444 -190.929 23515.823
476316.69 8211426.34 531.44 -51.221552 -16.177367 -190.026 23515.833
476316.68 8211435.25 532.19 -51.221552 -16.177286 -189.227 23515.843
476316.37 8211443.85 533.04 -51.221555 -16.177208 -188.516 23515.853
476316.07 8211452.45 533.88 -51.221558 -16.177131 -187.869 23515.864
476315.76 8211461.36 534.73 -51.22156 -16.17705 -187.264 23515.874
476315.46 8211469.97 535.57 -51.221563 -16.176972 -186.678 23515.884
476315.15 8211478.57 536.42 -51.221566 -16.176894 -186.088 23515.894
476314.84 8211487.17 537.27 -51.221569 -16.176817 -185.467 23515.904
476314.54 8211496.08 538.11 -51.221571 -16.176736 -184.791 23515.915
476314.23 8211504.69 538.96 -51.221574 -16.176658 -184.014 23515.925
476313.92 8211513.29 539.8 -51.221577 -16.176581 -183.12 23515.935
476313.91 8211521.89 540.65 -51.221577 -16.176503 -182.103 23515.945
476313.61 8211530.8 541.53 -51.22158 -16.176422 -180.958 23515.956
476313.01 8211539.1 542.41 -51.221585 -16.176347 -179.684 23515.965
476312.7 8211547.7 543.29 -51.221588 -16.176269 -178.28 23515.975
476312.39 8211556.31 544.17 -51.221591 -16.176192 -176.756 23515.985
476312.09 8211564.91 545.05 -51.221594 -16.176114 -175.115 23515.995
476311.78 8211573.51 545.92 -51.221596 -16.176036 -173.355 23516.006
476311.47 8211582.12 546.8 -51.221599 -16.175958 -171.484 23516.016
476311.17 8211590.72 547.68 -51.221602 -16.175881 -169.51 23516.026
476310.86 8211599.32 548.56 -51.221605 -16.175803 -167.443 23516.036
476310.56 8211607.62 549.44 -51.221608 -16.175728 -165.281 23516.046
476310.25 8211616.22 550.28 -51.22161 -16.17565 -163.035 23516.056
476309.65 8211624.83 551.13 -51.221616 -16.175572 -160.711 23516.066
476309.34 8211633.12 551.97 -51.221619 -16.175497 -158.29 23516.075
476309.03 8211641.72 552.81 -51.221621 -16.175419 -155.81 23516.085
476308.73 8211650.02 553.66 -51.221624 -16.175344 -153.294 23516.095
476308.42 8211658.62 554.5 -51.221627 -16.175267 -150.754 23516.105
476308.12 8211666.92 555.34 -51.22163 -16.175192 -148.216 23516.115
476307.51 8211675.52 556.18 -51.221635 -16.175114 -145.691 23516.125
476307.21 8211683.82 557.03 -51.221638 -16.175039 -143.199 23516.135
476306.9 8211692.42 557.87 -51.221641 -16.174961 -140.756 23516.145
476306.6 8211701.02 558.63 -51.221644 -16.174883 -138.388 23516.155
476305.99 8211709.32 559.4 -51.221649 -16.174808 -136.109 23516.165
476305.69 8211717.62 560.16 -51.221652 -16.174733 -133.932 23516.174
476305.38 8211725.91 560.92 -51.221655 -16.174658 -131.871 23516.184
476305.07 8211734.52 561.69 -51.221658 -16.174581 -129.932 23516.194
476304.77 8211742.81 562.45 -51.22166 -16.174506 -128.13 23516.204
476304.17 8211751.11 563.21 -51.221666 -16.174431 -126.462 23516.214
476303.86 8211759.4 563.97 -51.221669 -16.174356 -124.915 23516.223
476303.55 8211768.01 564.74 -51.221671 -16.174278 -123.51 23516.233
476303.25 8211776.3 565.5 -51.221674 -16.174203 -122.254 23516.243
476302.94 8211784.6 566.18 -51.221677 -16.174128 -121.14 23516.253
476302.34 8211792.89 566.85 -51.221683 -16.174053 -120.166 23516.263
476302.03 8211801.19 567.53 -51.221685 -16.173978 -119.314 23516.272
476301.73 8211809.49 568.2 -51.221688 -16.173903 -118.578 23516.282
476301.42 8211817.78 568.88 -51.221691 -16.173828 -117.942 23516.292
476300.82 8211826.08 569.55 -51.221696 -16.173753 -117.389 23516.301
476300.51 8211834.37 570.23 -51.221699 -16.173678 -116.914 23516.311
476300.21 8211842.67 570.9 -51.221702 -16.173603 -116.502 23516.321
476299.9 8211850.96 571.58 -51.221705 -16.173528 -116.144 23516.331
476299.59 8211859.26 572.25 -51.221708 -16.173453 -115.827 23516.34
476299.29 8211867.25 573.02 -51.22171 -16.173381 -115.54 23516.35
476299.28 8211875.55 573.79 -51.22171 -16.173306 -115.268 23516.359
476298.97 8211883.53 574.56 -51.221713 -16.173233 -114.977 23516.369
476298.97 8211891.83 575.33 -51.221713 -16.173158 -114.674 23516.379
476298.96 8211900.13 576.1 -51.221713 -16.173083 -114.358 23516.388
476298.65 8211908.12 576.87 -51.221716 -16.173011 -114.023 23516.398
476298.64 8211916.41 577.64 -51.221716 -16.172936 -113.646 23516.408
476298.34 8211924.4 578.41 -51.221719 -16.172864 -113.224 23516.417
476298.33 8211932.7 579.18 -51.221719 -16.172789 -112.728 23516.427
476298.02 8211940.69 579.95 -51.221721 -16.172717 -112.166 23516.436
476298.01 8211948.98 580.74 -51.221721 -16.172642 -111.527 23516.446
476298.0 8211956.97 581.54 -51.221721 -16.172569 -110.812 23516.455
476298.0 8211964.96 582.33 -51.221721 -16.172497 -110.011 23516.465
476297.99 8211973.26 583.13 -51.221721 -16.172422 -109.118 23516.475
476297.98 8211981.24 583.92 -51.221721 -16.17235 -108.137 23516.484
476297.97 8211989.23 584.71 -51.221721 -16.172278 -107.071 23516.493
476297.96 8211997.22 585.51 -51.221721 -16.172206 -105.922 23516.503
476297.95 8212005.21 586.3 -51.221721 -16.172133 -104.677 23516.512
476297.94 8212013.51 587.1 -51.221721 -16.172058 -103.343 23516.522
476297.93 8212021.5 587.89 -51.221721 -16.171986 -101.942 23516.532
476297.93 8212029.49 588.7 -51.221721 -16.171914 -100.474 23516.541
476297.92 8212037.47 589.51 -51.221721 -16.171842 -98.94 23516.55
476297.91 8212045.46 590.33 -51.221721 -16.171769 -97.355 23516.56
476297.9 8212053.45 591.14 -51.221721 -16.171697 -95.716 23516.569
476297.89 8212061.13 591.95 -51.221721 -16.171628 -94.03 23516.578
476297.88 8212069.12 592.76 -51.221721 -16.171556 -92.297 23516.588
476297.87 8212077.11 593.57 -51.221721 -16.171483 -90.527 23516.597
476297.87 8212085.1 594.39 -51.221721 -16.171411 -88.718 23516.607
476297.86 8212093.09 595.2 -51.221721 -16.171339 -86.882 23516.616
476297.85 8212101.08 596.01 -51.221721 -16.171267 -85.019 23516.626
476297.84 8212108.76 596.85 -51.221721 -16.171197 -83.131 23516.635
476297.53 8212116.75 597.68 -51.221724 -16.171125 -81.198 23516.644
476297.53 8212124.43 598.52 -51.221724 -16.171056 -79.231 23516.653
476297.52 8212132.42 599.35 -51.221724 -16.170983 -77.196 23516.662
476297.51 8212140.1 600.19 -51.221724 -16.170914 -75.14 23516.672
476297.5 8212148.09 601.03 -51.221724 -16.170842 -73.052 23516.681
476297.49 8212156.08 601.86 -51.221724 -16.170769 -70.939 23516.69
476297.48 8212164.07 602.7 -51.221724 -16.170697 -68.796 23516.7
476297.48 8212171.75 603.53 -51.221724 -16.170628 -66.62 23516.709
476297.47 8212179.74 604.37 -51.221724 -16.170556 -64.391 23516.718
476297.16 8212187.42 605.23 -51.221727 -16.170486 -62.12 23516.727
476297.15 8212195.1 606.08 -51.221727 -16.170417 -59.796 23516.736
476297.14 8212203.09 606.94 -51.221727 -16.170344 -57.411 23516.746
476297.14 8212210.77 607.79 -51.221727 -16.170275 -54.97 23516.755
476296.83 8212218.46 608.65 -51.22173 -16.170206 -52.466 23516.764
476296.82 8212226.14 609.51 -51.22173 -16.170136 -49.895 23516.773
476296.81 8212233.82 610.36 -51.22173 -16.170067 -47.254 23516.782
476296.81 8212241.81 611.22 -51.22173 -16.169994 -44.533 23516.792
476296.5 8212249.49 612.07 -51.221733 -16.169925 -41.744 23516.801
476296.49 8212257.17 612.93 -51.221733 -16.169856 -38.85 23516.81
476296.19 8212264.85 613.78 -51.221735 -16.169786 -35.882 23516.819
476296.18 8212272.53 614.63 -51.221735 -16.169717 -32.844 23516.828
476296.17 8212280.22 615.49 -51.221735 -16.169647 -29.746 23516.837
476295.87 8212287.9 616.34 -51.221738 -16.169578 -26.595 23516.846
476295.86 8212295.58 617.19 -51.221738 -16.169508 -23.392 23516.855
476295.55 8212303.26 618.04 -51.221741 -16.169439 -20.144 23516.864
476295.54 8212310.94 618.89 -51.221741 -16.169369 -16.853 23516.873
476295.54 8212318.62 619.75 -51.221741 -16.1693 -13.536 23516.882
476295.23 8212326.3 620.6 -51.221744 -16.169231 -10.2 23516.891
476295.22 8212333.99 621.45 -51.221744 -16.169161 -6.844 23516.9
476294.92 8212341.67 622.22 -51.221746 -16.169092 -3.471 23516.909
476294.91 8212349.04 622.98 -51.221746 -16.169025 -0.088 23516.918
476294.6 8212356.72 623.75 -51.221749 -16.168956 3.32 23516.927
476294.6 8212364.1 624.52 -51.221749 -16.168889 6.738 23516.936
476294.59 8212371.78 625.28 -51.221749 -16.168819 10.181 23516.945
476294.28 8212379.46 626.05 -51.221752 -16.16875 13.647 23516.954
