GPSALT IGRF LAT LONG Line MAGIGRF X Y
626.22 23517.445 -16.165869 -51.216913 22760 450.582 8212698.65 476811.23
626.34 23517.42 -16.166061 -51.216913 22760 425.474 8212677.45 476811.25
626.27 23517.395 -16.166256 -51.216916 22760 399.433 8212655.94 476810.98
626.2 23517.37 -16.166447 -51.216916 22760 372.651 8212634.74 476811.0
626.05 23517.344 -16.166642 -51.216916 22760 345.145 8212613.23 476811.02
625.73 23517.319 -16.166836 -51.216922 22760 316.821 8212591.72 476810.45
625.4 23517.293 -16.167031 -51.216922 22760 287.752 8212570.21 476810.47
625.08 23517.268 -16.167225 -51.216924 22760 257.963 8212548.7 476810.2
623.52 23517.242 -16.167422 -51.21693 22760 227.52 8212526.89 476809.63
621.96 23517.216 -16.167617 -51.216935 22760 196.541 8212505.38 476809.06
620.4 23517.191 -16.167814 -51.216941 22760 165.078 8212483.56 476808.49
618.66 23517.165 -16.168011 -51.216947 22760 133.347 8212461.74 476807.92
616.83 23517.139 -16.168208 -51.216952 22760 101.558 8212439.93 476807.35
614.99 23517.113 -16.168408 -51.216958 22760 69.961 8212417.8 476806.78
613.05 23517.086 -16.168608 -51.216963 22760 38.736 8212395.68 476806.2
610.91 23517.06 -16.168808 -51.216969 22760 7.954 8212373.56 476805.63
608.76 23517.033 -16.169011 -51.216977 22760 -22.302 8212351.12 476804.77
606.62 23517.007 -16.169214 -51.216983 22760 -51.999 8212328.69 476804.2
604.46 23516.98 -16.169417 -51.216991 22760 -81.152 8212306.26 476803.33
602.29 23516.953 -16.169619 -51.216997 22760 -109.769 8212283.83 476802.76
600.13 23516.926 -16.169825 -51.217005 22760 -137.802 8212261.09 476801.89
598.05 23516.899 -16.170031 -51.217013 22760 -165.031 8212238.35 476801.03
596.01 23516.872 -16.170239 -51.217022 22760 -191.377 8212215.31 476800.16
593.98 23516.845 -16.170444 -51.21703 22760 -216.866 8212192.57 476799.29
591.91 23516.817 -16.170653 -51.217038 22760 -241.455 8212169.52 476798.43
589.79 23516.79 -16.170861 -51.217047 22760 -264.929 8212146.47 476797.56
587.66 23516.762 -16.171072 -51.217055 22760 -286.885 8212123.12 476796.69
585.54 23516.735 -16.171281 -51.217063 22760 -306.851 8212100.08 476795.83
583.55 23516.707 -16.171494 -51.217071 22760 -324.717 8212076.41 476794.96
581.56 23516.679 -16.171706 -51.217077 22760 -340.433 8212053.06 476794.39
579.57 23516.651 -16.171919 -51.217085 22760 -354.074 8212029.4 476793.53
577.6 23516.623 -16.172133 -51.217091 22760 -365.829 8212005.74 476792.96
575.64 23516.595 -16.172347 -51.217096 22760 -376.105 8211982.08 476792.39
573.69 23516.566 -16.172564 -51.217102 22760 -385.227 8211958.11 476791.82
571.75 23516.538 -16.172781 -51.217108 22760 -393.419 8211934.15 476791.25
569.84 23516.509 -16.172997 -51.217113 22760 -400.645 8211910.18 476790.68
567.94 23516.481 -16.173217 -51.217119 22760 -406.634 8211885.9 476790.11
566.04 23516.452 -16.173433 -51.217124 22760 -411.105 8211861.94 476789.55
563.87 23516.423 -16.173653 -51.21713 22760 -414.128 8211837.66 476788.98
561.7 23516.395 -16.173872 -51.217135 22760 -416.04 8211813.39 476788.41
559.53 23516.366 -16.174092 -51.217141 22760 -417.285 8211789.11 476787.84
557.19 23516.337 -16.174314 -51.217146 22760 -418.216 8211764.53 476787.27
554.76 23516.308 -16.174533 -51.217149 22760 -419.11 8211740.25 476787.0
552.32 23516.279 -16.174756 -51.217152 22760 -420.299 8211715.67 476786.73
550.0 23516.25 -16.174978 -51.217155 22760 -422.093 8211691.09 476786.46
547.92 23516.221 -16.1752 -51.217158 22760 -424.47 8211666.51 476786.19
545.83 23516.192 -16.175422 -51.21716 22760 -427.133 8211641.93 476785.92
543.75 23516.163 -16.175644 -51.21716 22760 -429.599 8211617.35 476785.94
541.93 23516.133 -16.175869 -51.21716 22760 -431.35 8211592.46 476785.97
540.1 23516.104 -16.176094 -51.21716 22760 -432.054 8211567.57 476786.0
538.28 23516.074 -16.176319 -51.21716 22760 -431.321 8211542.68 476786.02
536.68 23516.045 -16.176544 -51.217158 22760 -428.93 8211517.79 476786.35
535.21 23516.015 -16.176772 -51.217155 22760 -424.802 8211492.59 476786.67
533.73 23515.986 -16.176997 -51.217152 22760 -418.998 8211467.71 476786.99
532.31 23515.957 -16.177222 -51.217149 22760 -411.981 8211442.82 476787.32
531.03 23515.927 -16.17745 -51.217146 22760 -404.138 8211417.62 476787.64
529.74 23515.897 -16.177678 -51.217141 22760 -395.788 8211392.43 476788.26
528.46 23515.868 -16.177903 -51.217138 22760 -387.219 8211367.54 476788.58
527.32 23515.839 -16.178131 -51.217133 22760 -378.605 8211342.34 476789.21
526.19 23515.809 -16.178358 -51.21713 22760 -370.242 8211317.15 476789.53
525.05 23515.78 -16.178583 -51.217124 22760 -362.376 8211292.26 476790.15
523.95 23515.75 -16.178814 -51.217121 22760 -355.216 8211266.76 476790.47
522.87 23515.72 -16.179042 -51.217116 22760 -349.017 8211241.56 476791.09
521.79 23515.69 -16.179269 -51.21711 22760 -343.945 8211216.37 476791.71
520.67 23515.661 -16.179497 -51.217105 22760 -340.058 8211191.17 476792.33
519.47 23515.631 -16.179725 -51.217102 22760 -337.068 8211165.97 476792.66
518.27 23515.602 -16.179953 -51.217096 22760 -334.22 8211140.78 476793.28
517.07 23515.572 -16.18018 -51.217091 22760 -330.516 8211115.58 476793.9
516.81 23515.542 -16.180408 -51.217088 22760 -325.118 8211090.39 476794.22
516.54 23515.512 -16.180639 -51.217083 22760 -317.723 8211064.88 476794.84
516.28 23515.483 -16.180867 -51.217077 22760 -308.678 8211039.69 476795.46
516.26 23515.453 -16.181094 -51.217071 22760 -298.529 8211014.49 476796.08
516.35 23515.424 -16.181322 -51.217069 22760 -287.85 8210989.3 476796.41
516.45 23515.394 -16.18155 -51.217066 22760 -277.003 8210964.1 476796.73
516.59 23515.364 -16.181778 -51.21706 22760 -266.359 8210938.91 476797.35
516.78 23515.335 -16.182005 -51.217058 22760 -256.586 8210913.71 476797.68
516.98 23515.305 -16.18223 -51.217052 22760 -248.302 8210888.82 476798.3
517.17 23515.276 -16.182458 -51.217049 22760 -241.762 8210863.63 476798.62
517.3 23515.246 -16.182686 -51.217046 22760 -236.651 8210838.43 476798.94
517.43 23515.217 -16.182911 -51.217044 22760 -232.33 8210813.54 476799.27
517.57 23515.187 -16.183139 -51.217041 22760 -228.119 8210788.35 476799.59
517.81 23515.158 -16.183364 -51.217038 22760 -223.34 8210763.46 476799.91
518.12 23515.129 -16.183589 -51.217035 22760 -217.54 8210738.57 476800.24
518.43 23515.099 -16.183814 -51.217035 22760 -210.551 8210713.68 476800.26
519.03 23515.07 -16.184039 -51.217033 22760 -202.441 8210688.79 476800.59
520.24 23515.041 -16.184264 -51.21703 22760 -193.508 8210663.9 476800.91
521.45 23515.011 -16.184489 -51.21703 22760 -184.177 8210639.02 476800.94
522.66 23514.982 -16.184711 -51.21703 22760 -174.932 8210614.43 476800.96
524.72 23514.953 -16.184933 -51.21703 22760 -166.177 8210589.85 476800.99
526.77 23514.924 -16.185155 -51.21703 22760 -158.231 8210565.27 476801.01
528.83 23514.895 -16.185378 -51.217033 22760 -151.089 8210540.69 476800.74
530.93 23514.867 -16.185597 -51.217035 22760 -144.61 8210516.41 476800.47
533.06 23514.838 -16.185817 -51.217035 22760 -138.554 8210492.14 476800.5
535.2 23514.809 -16.186036 -51.217038 22760 -132.718 8210467.87 476800.23
537.31 23514.78 -16.186255 -51.217044 22760 -126.959 8210443.59 476799.66
539.38 23514.752 -16.186472 -51.217049 22760 -121.252 8210419.62 476799.09
541.44 23514.724 -16.186689 -51.217055 22760 -115.658 8210395.66 476798.52
543.51 23514.695 -16.186905 -51.21706 22760 -110.248 8210371.69 476797.95
545.43 23514.667 -16.187122 -51.217066 22760 -105.084 8210347.72 476797.38
547.36 23514.639 -16.187339 -51.217071 22760 -100.07 8210323.75 476796.82
549.28 23514.61 -16.187553 -51.217077 22760 -95.183 8210300.09 476796.25
551.11 23514.582 -16.187769 -51.217085 22760 -90.284 8210276.12 476795.38
552.9 23514.554 -16.187983 -51.217091 22760 -85.215 8210252.46 476794.81
554.69 23514.526 -16.188194 -51.217099 22760 -79.983 8210229.11 476793.95
556.47 23514.498 -16.188408 -51.217105 22760 -74.522 8210205.45 476793.38
558.24 23514.47 -16.188622 -51.21711 22760 -68.929 8210181.79 476792.81
560.01 23514.442 -16.188833 -51.217119 22760 -63.314 8210158.44 476791.94
561.78 23514.414 -16.189047 -51.217124 22760 -57.749 8210134.78 476791.37
563.7 23514.387 -16.189258 -51.21713 22760 -52.345 8210111.42 476790.8
565.63 23514.359 -16.189469 -51.217138 22760 -47.195 8210088.07 476789.94
567.55 23514.331 -16.18968 -51.217144 22760 -42.32 8210064.72 476789.37
569.48 23514.304 -16.189889 -51.217149 22760 -37.665 8210041.67 476788.8
561.33 23514.424 -16.189869 -51.212255 22770 -36.479 8210044.37 477311.97
559.32 23514.456 -16.189625 -51.212255 22770 -42.566 8210071.41 477311.94
557.37 23514.487 -16.18938 -51.212258 22770 -48.729 8210098.45 477311.61
555.57 23514.519 -16.189139 -51.21226 22770 -54.922 8210125.18 477311.29
553.76 23514.551 -16.188894 -51.21226 22770 -61.215 8210152.22 477311.26
551.96 23514.583 -16.18865 -51.21226 22770 -67.506 8210179.26 477311.23
550.43 23514.614 -16.188405 -51.212263 22770 -73.811 8210206.3 477310.91
548.9 23514.647 -16.188158 -51.212263 22770 -80.201 8210233.65 477310.88
547.37 23514.678 -16.187917 -51.212263 22770 -86.816 8210260.38 477310.85
546.05 23514.71 -16.187669 -51.212263 22770 -93.82 8210287.73 477310.82
544.85 23514.742 -16.187425 -51.212263 22770 -101.296 8210314.77 477310.8
543.64 23514.774 -16.18718 -51.212266 22770 -109.324 8210341.81 477310.47
542.57 23514.806 -16.186933 -51.212266 22770 -117.909 8210369.15 477310.44
541.79 23514.838 -16.186689 -51.212266 22770 -127.093 8210396.19 477310.41
541.02 23514.87 -16.186444 -51.212266 22770 -136.71 8210423.23 477310.39
540.24 23514.902 -16.186197 -51.212266 22770 -146.645 8210450.58 477310.36
540.01 23514.934 -16.185953 -51.212269 22770 -156.783 8210477.62 477310.03
539.78 23514.966 -16.185708 -51.212272 22770 -166.99 8210504.66 477309.71
539.56 23514.998 -16.185464 -51.212274 22770 -177.128 8210531.7 477309.38
539.57 23515.03 -16.185217 -51.212277 22770 -186.898 8210559.04 477309.06
539.7 23515.062 -16.184972 -51.212283 22770 -196.161 8210586.08 477308.44
539.82 23515.094 -16.184728 -51.212285 22770 -204.841 8210613.12 477308.11
539.97 23515.125 -16.184483 -51.212291 22770 -213.102 8210640.16 477307.49
540.14 23515.157 -16.184239 -51.212297 22770 -221.147 8210667.2 477306.87
540.32 23515.189 -16.183994 -51.212299 22770 -229.18 8210694.24 477306.54
540.49 23515.221 -16.18375 -51.212305 22770 -237.568 8210721.28 477305.92
540.43 23515.252 -16.183505 -51.21231 22770 -246.627 8210748.32 477305.3
540.36 23515.284 -16.183264 -51.212313 22770 -256.613 8210775.05 477304.97
540.3 23515.316 -16.183019 -51.212319 22770 -267.495 8210802.09 477304.35
540.06 23515.347 -16.182778 -51.212322 22770 -279.135 8210828.82 477304.03
539.72 23515.379 -16.182533 -51.212327 22770 -291.492 8210855.86 477303.41
539.38 23515.41 -16.182292 -51.212333 22770 -304.529 8210882.59 477302.78
539.06 23515.442 -16.18205 -51.212338 22770 -318.296 8210909.32 477302.16
538.76 23515.473 -16.181808 -51.212341 22770 -332.774 8210936.05 477301.84
538.45 23515.505 -16.181567 -51.212347 22770 -348.02 8210962.79 477301.22
538.15 23515.536 -16.181325 -51.212352 22770 -363.93 8210989.52 477300.6
537.59 23515.567 -16.181083 -51.212355 22770 -380.478 8211016.25 477300.27
537.04 23515.599 -16.180842 -51.21236 22770 -397.608 8211042.98 477299.65
536.48 23515.63 -16.180603 -51.212366 22770 -415.155 8211069.41 477299.03
535.65 23515.661 -16.180361 -51.212372 22770 -433.026 8211096.14 477298.41
534.67 23515.693 -16.180119 -51.212377 22770 -451.068 8211122.87 477297.79
533.69 23515.724 -16.17988 -51.21238 22770 -469.311 8211149.3 477297.46
532.65 23515.755 -16.179639 -51.212385 22770 -487.757 8211176.03 477296.84
531.47 23515.787 -16.179397 -51.212391 22770 -506.485 8211202.76 477296.22
530.3 23515.818 -16.179158 -51.212397 22770 -525.682 8211229.18 477295.6
529.12 23515.849 -16.178917 -51.212402 22770 -545.67 8211255.92 477294.97
528.06 23515.88 -16.178678 -51.212405 22770 -566.729 8211282.34 477294.65
527.0 23515.912 -16.178436 -51.21241 22770 -589.098 8211309.07 477294.03
525.93 23515.943 -16.178194 -51.212413 22770 -612.864 8211335.8 477293.7
525.06 23515.974 -16.177955 -51.212413 22770 -637.932 8211362.23 477293.68
524.28 23516.005 -16.177717 -51.212413 22770 -664.171 8211388.65 477293.65
523.5 23516.037 -16.177475 -51.212413 22770 -691.464 8211415.39 477293.62
522.78 23516.068 -16.177233 -51.212413 22770 -719.835 8211442.12 477293.59
522.19 23516.1 -16.176994 -51.21241 22770 -749.509 8211468.54 477293.86
521.59 23516.131 -16.176756 -51.212408 22770 -780.861 8211494.97 477294.13
521.0 23516.162 -16.176517 -51.212405 22770 -814.123 8211521.39 477294.4
520.35 23516.194 -16.176278 -51.212399 22770 -849.217 8211547.82 477294.97
519.7 23516.225 -16.176036 -51.212397 22770 -885.774 8211574.55 477295.24
519.06 23516.257 -16.175797 -51.212388 22770 -923.167 8211600.98 477296.1
518.63 23516.288 -16.175558 -51.212383 22770 -960.825 8211627.41 477296.67
518.31 23516.319 -16.175319 -51.212374 22770 -998.246 8211653.83 477297.53
518.0 23516.351 -16.175081 -51.212366 22770 -1035.525 8211680.26 477298.4
517.66 23516.382 -16.174844 -51.212358 22770 -1073.175 8211706.38 477299.26
517.25 23516.413 -16.174606 -51.212347 22770 -1111.436 8211732.8 477300.42
516.85 23516.445 -16.174367 -51.212338 22770 -1149.535 8211759.23 477301.28
516.45 23516.476 -16.174128 -51.212327 22770 -1185.595 8211785.65 477302.44
516.14 23516.507 -16.173892 -51.212316 22770 -1218.167 8211811.77 477303.6
515.83 23516.539 -16.173653 -51.212305 22770 -1247.335 8211838.2 477304.77
515.52 23516.57 -16.173414 -51.212297 22770 -1274.895 8211864.63 477305.63
515.38 23516.601 -16.173178 -51.212283 22770 -1302.762 8211890.75 477307.09
515.31 23516.632 -16.172942 -51.212272 22770 -1331.036 8211916.86 477308.25
515.24 23516.664 -16.172703 -51.212258 22770 -1356.434 8211943.29 477309.7
515.21 23516.695 -16.172467 -51.212247 22770 -1374.182 8211969.41 477310.87
515.22 23516.726 -16.172231 -51.212233 22770 -1380.036 8211995.53 477312.32
515.24 23516.757 -16.171994 -51.212222 22770 -1370.576 8212021.65 477313.48
515.25 23516.788 -16.171758 -51.212208 22770 -1344.01 8212047.77 477314.94
515.91 23516.819 -16.171522 -51.212199 22770 -1298.649 8212073.89 477315.81
516.56 23516.85 -16.171289 -51.212188 22770 -1234.614 8212099.7 477316.97
517.22 23516.881 -16.171053 -51.212177 22770 -1153.406 8212125.82 477318.13
518.72 23516.912 -16.170819 -51.212172 22770 -1056.712 8212151.63 477318.69
520.65 23516.942 -16.170589 -51.212166 22770 -947.343 8212177.13 477319.26
522.58 23516.973 -16.170356 -51.212163 22770 -828.957 8212202.94 477319.53
524.63 23517.003 -16.170122 -51.21216 22770 -704.689 8212228.75 477319.8
526.95 23517.033 -16.169894 -51.21216 22770 -576.985 8212253.95 477319.78
529.27 23517.063 -16.169664 -51.212158 22770 -447.874 8212279.45 477320.05
531.59 23517.093 -16.169436 -51.212158 22770 -318.892 8212304.65 477320.02
533.77 23517.123 -16.169208 -51.212158 22770 -190.468 8212329.85 477319.99
535.94 23517.152 -16.168981 -51.212158 22770 -62.151 8212355.04 477319.97
538.12 23517.182 -16.168756 -51.212158 22770 66.633 8212379.93 477319.94
540.11 23517.211 -16.168531 -51.21216 22770 195.964 8212404.82 477319.62
542.02 23517.24 -16.168306 -51.21216 22770 325.079 8212429.71 477319.59
543.93 23517.27 -16.168081 -51.21216 22770 453.357 8212454.6 477319.57
545.87 23517.299 -16.167858 -51.212163 22770 581.17 8212479.18 477319.25
547.88 23517.328 -16.167636 -51.212166 22770 709.466 8212503.76 477318.92
549.89 23517.357 -16.167414 -51.212169 22770 838.131 8212528.34 477318.6
551.9 23517.386 -16.167192 -51.212172 22770 965.463 8212552.92 477318.28
553.9 23517.414 -16.166972 -51.212177 22770 1089.53 8212577.19 477317.66
555.9 23517.443 -16.166753 -51.21218 22770 1209.259 8212601.47 477317.34
557.9 23517.471 -16.166533 -51.212185 22770 1323.343 8212625.74 477316.72
559.87 23517.5 -16.166317 -51.212191 22770 1430.363 8212649.71 477316.1
561.82 23517.528 -16.166097 -51.212199 22770 1528.889 8212673.98 477315.19
563.78 23517.556 -16.165881 -51.212205 22770 1616.988 8212697.95 477314.57
565.6 23517.584 -16.165664 -51.212213 22770 1693.269 8212721.91 477313.65
567.17 23517.612 -16.165447 -51.212222 22770 1757.091 8212745.88 477312.74
568.73 23517.64 -16.165233 -51.21223 22770 1809.068 8212769.54 477311.82
570.3 23517.668 -16.165017 -51.212238 22770 1850.808 8212793.5 477310.9
571.46 23517.696 -16.164803 -51.212247 22770 1884.766 8212817.16 477309.99
572.62 23517.724 -16.164589 -51.212255 22770 1914.482 8212840.82 477309.07
573.78 23517.752 -16.164375 -51.212263 22770 1942.693 8212864.48 477308.16
574.64 23517.779 -16.164161 -51.212274 22770 1971.951 8212888.14 477306.95
575.36 23517.807 -16.163947 -51.212285 22770 2004.703 8212911.8 477305.73
576.07 23517.835 -16.163733 -51.212297 22770 2040.936 8212935.46 477304.52
576.56 23517.862 -16.163519 -51.212308 22770 2076.516 8212959.11 477303.31
576.61 23517.89 -16.163306 -51.212319 22770 2104.961 8212982.77 477302.1
576.66 23517.918 -16.163092 -51.21233 22770 2121.52 8213006.43 477300.88
576.71 23517.945 -16.162881 -51.212341 22770 2125.695 8213029.78 477299.67
575.85 23517.973 -16.162667 -51.212349 22770 2120.238 8213053.44 477298.76
574.99 23518.001 -16.162453 -51.21236 22770 2108.913 8213077.1 477297.54
574.13 23518.029 -16.162236 -51.212372 22770 2094.992 8213101.07 477296.33
572.51 23518.056 -16.162022 -51.21238 22770 2080.095 8213124.72 477295.42
570.51 23518.084 -16.161806 -51.212394 22770 2064.793 8213148.69 477293.91
568.5 23518.112 -16.161592 -51.212405 22770 2049.668 8213172.35 477292.7
566.31 23518.141 -16.161372 -51.212413 22770 2035.025 8213196.62 477291.78
563.73 23518.169 -16.161156 -51.212424 22770 2021.096 8213220.59 477290.57
561.15 23518.197 -16.160939 -51.212435 22770 2008.021 8213244.55 477289.35
558.57 23518.225 -16.160719 -51.212444 22770 1995.597 8213268.83 477288.44
555.43 23518.254 -16.160497 -51.212452 22770 1983.658 8213293.41 477287.52
552.29 23518.282 -16.160278 -51.21246 22770 1972.841 8213317.68 477286.61
549.16 23518.311 -16.160058 -51.212469 22770 1963.782 8213341.95 477285.69
545.66 23518.34 -16.159836 -51.212477 22770 1956.628 8213366.53 477284.77
541.98 23518.369 -16.159614 -51.212485 22770 1950.938 8213391.11 477283.86
538.29 23518.398 -16.159392 -51.212491 22770 1946.118 8213415.7 477283.24
534.51 23518.427 -16.159167 -51.212499 22770 1941.553 8213440.58 477282.32
530.53 23518.456 -16.158942 -51.212502 22770 1936.456 8213465.47 477282.0
526.55 23518.486 -16.158714 -51.21251 22770 1930.137 8213490.67 477281.08
522.57 23518.515 -16.158489 -51.212513 22770 1921.96 8213515.55 477280.76
519.71 23518.545 -16.158258 -51.212513 22770 1911.566 8213541.06 477280.73
516.85 23518.575 -16.158028 -51.212513 22770 1898.579 8213566.56 477280.71
513.99 23518.606 -16.157797 -51.212513 22770 1882.602 8213592.06 477280.68
511.8 23518.636 -16.157567 -51.21251 22770 1863.501 8213617.57 477280.95
509.94 23518.667 -16.157333 -51.212502 22770 1841.417 8213643.38 477281.81
508.07 23518.697 -16.157103 -51.212499 22770 1816.893 8213668.88 477282.08
506.53 23518.727 -16.156869 -51.212491 22770 1790.684 8213694.69 477282.95
505.63 23518.758 -16.156639 -51.212483 22770 1763.79 8213720.2 477283.81
504.72 23518.789 -16.156406 -51.212474 22770 1736.993 8213746.01 477284.68
503.82 23518.819 -16.156172 -51.212463 22770 1710.628 8213771.82 477285.84
503.69 23518.85 -16.155939 -51.212449 22770 1685.185 8213797.63 477287.3
503.57 23518.881 -16.155708 -51.212438 22770 1661.038 8213823.14 477288.46
503.44 23518.911 -16.155475 -51.212424 22770 1638.137 8213848.95 477289.92
503.72 23518.942 -16.155244 -51.21241 22770 1615.972 8213874.46 477291.38
504.19 23518.973 -16.155011 -51.212397 22770 1593.399 8213900.27 477292.83
504.67 23519.003 -16.154781 -51.21238 22770 1569.617 8213925.77 477294.59
505.33 23519.034 -16.154547 -51.212366 22770 1544.622 8213951.58 477296.05
506.36 23519.064 -16.15432 -51.212349 22770 1518.953 8213976.78 477297.8
507.39 23519.095 -16.154089 -51.21233 22770 1493.035 8214002.29 477299.86
508.42 23519.126 -16.153858 -51.212313 22770 1466.867 8214027.79 477301.61
509.77 23519.156 -16.153631 -51.212297 22770 1440.325 8214052.99 477303.37
511.11 23519.186 -16.153403 -51.21228 22770 1413.312 8214078.19 477305.12
512.46 23519.216 -16.153175 -51.212263 22770 1385.914 8214103.39 477306.88
513.34 23519.246 -16.152947 -51.212247 22770 1358.627 8214128.58 477308.63
513.99 23519.277 -16.15272 -51.21223 22770 1332.784 8214153.78 477310.39
514.64 23519.306 -16.152495 -51.212213 22770 1310.126 8214178.67 477312.15
515.11 23519.337 -16.152267 -51.212194 22770 1292.172 8214203.87 477314.2
515.21 23519.367 -16.152042 -51.212177 22770 1278.839 8214228.76 477315.95
515.32 23519.397 -16.151814 -51.21216 22770 1267.712 8214253.96 477317.71
515.43 23519.427 -16.151589 -51.212144 22770 1255.027 8214278.85 477319.47
515.23 23519.457 -16.151361 -51.212127 22770 1238.194 8214304.05 477321.22
515.04 23519.487 -16.151136 -51.212113 22770 1217.494 8214328.94 477322.68
514.84 23519.517 -16.150908 -51.212097 22770 1194.881 8214354.14 477324.44
514.56 23519.547 -16.150683 -51.21208 22770 1172.003 8214379.03 477326.19
514.24 23519.577 -16.150456 -51.212063 22770 1149.606 8214404.22 477327.95
513.91 23519.607 -16.150231 -51.212049 22770 1127.866 8214429.11 477329.41
513.54 23519.636 -16.150006 -51.212033 22770 1106.827 8214454.0 477331.17
513.08 23519.667 -16.149778 -51.212019 22770 1086.53 8214479.2 477332.62
512.63 23519.696 -16.149553 -51.212002 22770 1066.961 8214504.09 477334.38
512.17 23519.727 -16.149325 -51.211988 22770 1048.046 8214529.29 477335.84
511.76 23519.756 -16.1491 -51.211974 22770 1029.482 8214554.18 477337.3
511.36 23519.787 -16.148872 -51.211958 22770 1011.053 8214579.38 477339.05
510.95 23519.816 -16.148647 -51.211944 22770 992.682 8214604.27 477340.51
510.68 23519.847 -16.14842 -51.21193 22770 974.388 8214629.47 477341.97
510.47 23519.876 -16.148195 -51.211913 22770 956.327 8214654.36 477343.73
510.26 23519.907 -16.147967 -51.211899 22770 938.429 8214679.55 477345.19
510.11 23519.937 -16.147739 -51.211885 22770 920.788 8214704.75 477346.65
510.07 23519.966 -16.147514 -51.211872 22770 903.55 8214729.64 477348.11
510.04 23519.997 -16.147286 -51.211858 22770 886.759 8214754.84 477349.56
510.0 23520.027 -16.147058 -51.211847 22770 870.524 8214780.04 477350.73
510.05 23520.056 -16.146833 -51.211833 22770 854.687 8214804.93 477352.19
510.09 23520.087 -16.146606 -51.211822 22770 839.335 8214830.12 477353.35
510.14 23520.116 -16.146381 -51.211808 22770 824.593 8214855.01 477354.81
510.1 23520.146 -16.146153 -51.211797 22770 810.584 8214880.21 477355.97
510.02 23520.176 -16.145928 -51.211783 22770 797.364 8214905.1 477357.43
509.95 23520.206 -16.1457 -51.211772 22770 784.701 8214930.3 477358.59
509.74 23520.236 -16.145472 -51.211758 22770 772.369 8214955.5 477360.05
509.28 23520.266 -16.145247 -51.211747 22770 760.141 8214980.39 477361.21
508.81 23520.296 -16.14502 -51.211735 22770 747.971 8215005.58 477362.37
508.34 23520.326 -16.144795 -51.211724 22770 735.801 8215030.47 477363.54
507.3 23520.356 -16.144567 -51.211713 22770 723.528 8215055.67 477364.7
506.26 23520.386 -16.144339 -51.211705 22770 711.231 8215080.87 477365.56
505.23 23520.416 -16.144114 -51.211697 22770 699.005 8215105.76 477366.43
504.49 23520.446 -16.143886 -51.211697 22770 686.98 8215130.95 477366.4
503.89 23520.475 -16.143658 -51.211697 22770 675.165 8215156.15 477366.38
503.3 23520.505 -16.143431 -51.211699 22770 663.555 8215181.34 477366.05
502.66 23520.535 -16.143203 -51.211702 22770 652.233 8215206.54 477365.73
501.91 23520.565 -16.142975 -51.211713 22770 641.31 8215231.73 477364.52
501.15 23520.594 -16.142747 -51.211722 22770 630.979 8215256.93 477363.6
500.4 23520.624 -16.14252 -51.211733 22770 621.368 8215282.12 477362.39
499.58 23520.653 -16.142292 -51.211747 22770 612.588 8215307.32 477360.87
498.77 23520.682 -16.142067 -51.21176 22770 604.865 8215332.21 477359.36
497.95 23520.712 -16.141839 -51.211774 22770 598.461 8215357.4 477357.85
497.21 23520.742 -16.141608 -51.211788 22770 593.447 8215382.9 477356.34
496.52 23520.771 -16.141381 -51.211802 22770 589.764 8215408.1 477354.83
495.82 23520.801 -16.141153 -51.211816 22770 587.273 8215433.29 477353.32
495.14 23520.83 -16.140925 -51.211833 22770 585.832 8215458.49 477351.51
494.51 23520.86 -16.140695 -51.211849 22770 585.26 8215483.99 477349.7
493.88 23520.889 -16.140467 -51.211866 22770 585.407 8215509.18 477347.9
493.25 23520.919 -16.140239 -51.211883 22770 586.13 8215534.37 477346.09
492.3 23520.949 -16.140008 -51.211899 22770 587.297 8215559.88 477344.28
468.23 23521.024 -16.140197 -51.207705 22780 708.084 8215539.44 477792.76
468.75 23520.997 -16.140403 -51.207702 22780 708.433 8215516.7 477793.08
469.29 23520.97 -16.140608 -51.207699 22780 708.782 8215493.96 477793.4
469.82 23520.943 -16.140817 -51.207694 22780 709.69 8215470.92 477794.02
470.33 23520.916 -16.141022 -51.207688 22780 711.42 8215448.18 477794.63
470.81 23520.889 -16.141228 -51.207686 22780 714.028 8215425.45 477794.95
471.3 23520.863 -16.141433 -51.20768 22780 717.377 8215402.71 477795.57
471.78 23520.836 -16.141639 -51.207674 22780 721.168 8215379.97 477796.19
472.11 23520.809 -16.141845 -51.207672 22780 725.139 8215357.23 477796.51
472.43 23520.782 -16.142053 -51.207666 22780 729.073 8215334.19 477797.12
472.76 23520.755 -16.142256 -51.207661 22780 733.18 8215311.76 477797.74
473.0 23520.728 -16.142464 -51.207655 22780 737.988 8215288.71 477798.36
473.2 23520.701 -16.14267 -51.207649 22780 744.057 8215265.98 477798.97
473.4 23520.675 -16.142875 -51.207641 22780 751.735 8215243.24 477799.89
473.56 23520.648 -16.143081 -51.207636 22780 760.991 8215220.5 477800.51
473.65 23520.621 -16.143289 -51.20763 22780 771.314 8215197.46 477801.12
473.74 23520.594 -16.143495 -51.207622 22780 782.109 8215174.72 477802.04
473.83 23520.567 -16.1437 -51.207616 22780 792.923 8215151.98 477802.65
473.88 23520.54 -16.143906 -51.207611 22780 803.506 8215129.25 477803.27
473.92 23520.514 -16.144111 -51.207602 22780 813.973 8215106.51 477804.18
473.97 23520.487 -16.144317 -51.207597 22780 824.773 8215083.77 477804.8
