 GPSALT IGRF LAT LONG Line mag_res1 MAGIGRF X Y
1554 482.83 23520.572999999997 -16.146261 -51.193360999999996 22810 132.74709951253544 714.5189999999999 8214870.17 479327.05
1555 482.17 23520.605 -16.146010999999998 -51.193363 22810 115.19462167477491 703.692 8214897.82 479326.73
1556 481.8 23520.638 -16.145757999999997 -51.193366 22810 97.74667866439734 693.047 8214925.79 479326.41
1557 481.44 23520.671000000002 -16.145508 -51.193369 22810 81.69620074062357 683.7230000000001 8214953.44 479326.08
1558 481.07 23520.703999999998 -16.145258 -51.193372 22810 67.94872290308842 676.701 8214981.09 479325.76
1559 481.13 23520.737 -16.145006 -51.193375 22810 56.741200679297094 672.294 8215009.05 479325.44
1560 481.18 23520.769 -16.144756 -51.193375 22810 47.643304549466734 669.895 8215036.71 479325.41
1561 481.24 23520.802000000003 -16.144506 -51.193377000000005 22810 39.24282671171193 668.22 8215064.36 479325.09
1562 481.48 23520.835 -16.144256 -51.193377000000005 22810 30.49493058210703 666.171 8215092.02 479325.06
1563 481.82 23520.867000000002 -16.144006 -51.19338 22810 20.732452744346347 663.1339999999999 8215119.67 479324.74
1564 482.15 23520.9 -16.143756 -51.19338 22810 9.973977401115349 659.072 8215147.32 479324.71
1565 482.5 23520.932999999997 -16.143506 -51.19338 22810 -1.9029186426960223 653.893 8215174.98 479324.69
1566 482.9 23520.965 -16.143258 -51.19338 22810 -14.867349599676686 647.55 8215202.32 479324.66
1567 483.3 23520.998 -16.143008 -51.19338 22810 -29.062245729501342 640.054 8215229.98 479324.63
1568 483.7 23521.03 -16.142761 -51.19338 22810 -44.1810973870638 631.558 8215257.33 479324.61
1569 484.01 23521.063 -16.142514000000002 -51.19338 22810 -59.97152834404585 622.389 8215284.67 479324.58
1570 484.32 23521.095 -16.142264 -51.19338 22810 -76.19742438785727 612.861 8215312.33 479324.56
1571 484.63 23521.127999999997 -16.142017000000003 -51.19338 22810 -92.40785534483211 603.2719999999999 8215339.67 479324.53
1572 484.93 23521.16 -16.141767 -51.19338 22810 -108.47875138864345 593.899 8215367.33 479324.51
1573 485.22 23521.193 -16.14152 -51.193383000000004 22810 -124.12218492617433 584.9069999999999 8215394.67 479324.18
1574 485.52 23521.225 -16.141272 -51.193386 22810 -139.38503916427953 576.297 8215422.02 479323.86
1575 485.8 23521.257 -16.141028 -51.193388 22810 -154.19184901635413 568.068 8215449.06 479323.54
1576 486.03 23521.289 -16.140781 -51.193391 22810 -168.73670334069823 560.177 8215476.41 479323.21
1577 486.27 23521.322 -16.140532999999998 -51.193397 22810 -182.93613937274552 552.658 8215503.75 479322.59
1578 486.5 23521.354 -16.140286 -51.193402 22810 -196.67599610538036 545.6 8215531.1 479321.98
1579 486.69 23521.386000000002 -16.140042 -51.193408000000005 22810 -210.01980853799773 538.864 8215558.14 479321.36
1580 467.55 23521.479 -16.140153 -51.188905 22820 -233.66903518779333 464.199 8215546.29 479802.79
1581 467.45 23521.451 -16.140364 -51.188897 22820 -224.25849053430295 467.866 8215522.94 479803.7
1582 467.36 23521.424 -16.140572 -51.188891 22820 -215.5329927613726 470.952 8215499.9 479804.32
1583 467.26 23521.397 -16.140781 -51.188886 22820 -207.48607428764223 473.358 8215476.85 479804.93
1584 467.18 23521.37 -16.140989 -51.18888 22820 -199.9715765147119 475.233 8215453.81 479805.55
1585 467.1 23521.342999999997 -16.1412 -51.188875 22820 -192.6960344417701 476.795 8215430.46 479806.16
1586 467.03 23521.315 -16.141408 -51.188871999999996 22820 -185.62711846278182 478.25199999999995 8215407.41 479806.48
1587 466.85 23521.287999999997 -16.14162 -51.188866 22820 -178.4615763036025 479.70300000000003 8215384.06 479807.1
1588 466.62 23521.261000000002 -16.141828 -51.188863 22820 -171.4320811972268 481.124 8215361.02 479807.41
1589 466.4 23521.232999999997 -16.142039 -51.188860999999996 22820 -164.25712083222243 482.61199999999997 8215337.66 479807.73
1590 466.17 23521.206000000002 -16.142247 -51.188860999999996 22820 -156.90662822037052 484.38300000000004 8215314.62 479807.75
1591 465.95 23521.178 -16.142457999999998 -51.188860999999996 22820 -148.99109113625786 486.64300000000003 8215291.27 479807.78
1592 465.72 23521.15 -16.142670000000003 -51.188863 22820 -140.6241359323376 489.38300000000004 8215267.91 479807.5
1593 465.49 23521.123 -16.142881 -51.188863 22820 -131.8225989342369 492.53 8215244.56 479807.52
1594 465.01 23521.095 -16.143092000000003 -51.188869 22820 -122.83006701143398 495.92699999999996 8215221.21 479806.95
1595 464.53 23521.067000000003 -16.143303 -51.188875 22820 -113.5815350886383 499.58 8215197.86 479806.38
1596 464.05 23521.039 -16.143514 -51.18888 22820 -104.07858246503542 503.486 8215174.5 479805.8
1597 463.46 23521.012000000002 -16.143725 -51.188888 22820 -94.4490531227753 507.55 8215151.15 479804.93
1598 462.82 23520.982999999997 -16.143939000000003 -51.188897 22820 -84.7544793082472 511.603 8215127.49 479804.07
1599 462.18 23520.956000000002 -16.14415 -51.188908000000005 22820 -75.42995254630455 515.3919999999999 8215104.14 479802.9
1600 461.52 23520.928 -16.144361 -51.188919 22820 -66.45000499800665 518.8340000000001 8215080.78 479801.73
1601 460.81 23520.9 -16.144572 -51.18893 22820 -57.87247815004491 521.875 8215057.43 479800.57
1602 460.11 23520.871 -16.144786 -51.188947 22820 -49.73791207715101 524.4580000000001 8215033.77 479798.81
1603 459.41 23520.842999999997 -16.144997 -51.188958 22820 -42.06596452884037 526.592 8215010.41 479797.64
1604 458.63 23520.815 -16.145211 -51.188975 22820 -34.76239845594648 528.344 8214986.75 479795.88
1605 457.84 23520.787 -16.145425 -51.188988 22820 -27.56582980250994 529.9590000000001 8214963.09 479794.42
1606 457.06 23520.757999999998 -16.145639000000003 -51.189005 22820 -20.437263729616234 531.536 8214939.43 479792.66
1607 456.17 23520.73 -16.145853 -51.189021999999994 22820 -13.438697656709223 532.9830000000001 8214915.77 479790.9
1608 455.24 23520.702 -16.146067000000002 -51.189038000000004 22820 -6.718131584041203 534.1519999999999 8214892.11 479789.14
1609 454.3 23520.673 -16.146281 -51.189054999999996 22820 -0.3765655111474189 534.942 8214868.45 479787.38
1610 453.26 23520.644 -16.146497 -51.189075 22820 5.505042367226906 535.227 8214844.48 479785.32
1611 452.04 23520.616 -16.146714000000003 -51.189091 22820 10.696652826376749 534.7919999999999 8214820.51 479783.56
1612 450.82 23520.587000000003 -16.146928 -51.189111 22820 14.81021631872784 533.384 8214796.85 479781.5
1613 449.6 23520.557999999997 -16.147144 -51.189127 22820 18.334826777652097 531.2819999999999 8214772.88 479779.74
1614 448.3 23520.53 -16.147361 -51.189147 22820 21.705434742045554 529.055 8214748.91 479777.69
1615 447.01 23520.501 -16.147578 -51.189166 22820 25.339042620427165 527.092 8214724.94 479775.63
1616 445.71 23520.472 -16.147794 -51.189186 22820 29.282650499027 525.439 8214700.97 479773.57
1617 444.5 23520.443 -16.148011 -51.189202 22820 33.5138401713578 524.0459999999999 8214677.01 479771.81
1618 443.33 23520.414 -16.148231 -51.189221999999994 22820 38.264492521781904 523.124 8214652.73 479769.76
1619 442.15 23520.385 -16.148447 -51.189238 22820 43.80310298092451 523.036 8214628.76 479768.0
1620 441.13 23520.356 -16.148667 -51.189254999999996 22820 50.50533703927874 524.039 8214604.49 479766.24
1621 440.41 23520.327 -16.148885999999997 -51.189271999999995 22820 58.363991884452105 526.196 8214580.21 479764.48
1622 439.68 23520.298 -16.149103 -51.189288 22820 67.0786023433692 529.284 8214556.24 479762.72
1623 438.96 23520.269 -16.149322 -51.189305 22820 76.52183640195477 533.028 8214531.97 479760.96
1624 439.09 23520.24 -16.149542 -51.189319 22820 86.4254937414263 537.201 8214507.69 479759.49
1625 439.22 23520.211 -16.149760999999998 -51.189333000000005 22820 96.62315116714814 541.6669999999999 8214483.41 479758.03
1626 439.35 23520.182 -16.149981 -51.18935 22820 106.91138522572794 546.256 8214459.14 479756.27
1627 440.06 23520.153 -16.150197 -51.189361 22820 116.98000084573079 550.638 8214435.17 479755.11
1628 441.08 23520.124 -16.150417 -51.189375 22820 126.62765818543357 554.555 8214410.89 479753.64
1629 442.09 23520.096 -16.150633 -51.189386 22820 135.4828530188501 557.726 8214386.93 479752.48
1630 443.25 23520.067000000003 -16.150853 -51.189394 22820 143.42351551941306 559.876 8214362.65 479751.61
1631 444.74 23520.039 -16.151067 -51.189402 22820 149.67808924792212 560.49 8214338.99 479750.74
1632 446.22 23520.01 -16.151283 -51.189411 22820 153.72270736267996 558.819 8214315.02 479749.87
1633 447.7 23519.982000000004 -16.1515 -51.189415999999994 22820 155.2169072711689 554.57 8214291.06 479749.3
1634 449.37 23519.953999999998 -16.151714000000002 -51.189422 22820 154.81648357999512 548.499 8214267.4 479748.73
1635 451.03 23519.926 -16.151928 -51.189425 22820 153.9260623835765 541.909 8214243.74 479748.45
1636 452.7 23519.897 -16.152144 -51.189427 22820 153.40668565942008 535.614 8214219.77 479748.18
1637 454.42 23519.869 -16.152356 -51.18943 22820 153.17622007675254 529.759 8214196.42 479747.9
1638 456.19 23519.842 -16.152569 -51.18943 22820 153.2388014608709 524.092 8214172.76 479747.92
1639 457.95 23519.814 -16.152781 -51.18943 22820 153.3867593313588 518.582 8214149.4 479747.95
1640 459.73 23519.786 -16.152994 -51.189433 22820 153.97033813493442 513.466 8214125.74 479747.67
1641 461.57 23519.759 -16.153203 -51.18943 22820 154.8838333273291 508.77 8214102.7 479747.99
1642 463.41 23519.731 -16.153414 -51.18943 22820 156.12837032542274 504.36 8214079.35 479748.01
1643 465.25 23519.702999999998 -16.153625 -51.18943 22820 157.26390732329799 499.841 8214056.0 479748.03
1644 467.15 23519.676 -16.153833 -51.189427 22820 157.8908233022732 494.856 8214032.95 479748.35
1645 469.05 23519.648999999998 -16.154042 -51.189425 22820 157.72131849466797 489.077 8214009.91 479748.67
1646 470.95 23519.622000000003 -16.15425 -51.189422 22820 156.40223447364895 482.14599999999996 8213986.86 479748.99
1647 472.81 23519.595 -16.154457999999998 -51.189419 22820 153.80372958001743 473.939 8213963.82 479749.3
1648 474.66 23519.568 -16.154664 -51.189413 22820 150.29660375351796 464.865 8213941.08 479749.92
1649 476.5 23519.541 -16.154869 -51.189411 22820 146.8194753464756 455.851 8213918.34 479750.24
1650 478.32 23519.514 -16.155075 -51.189405 22820 144.2373494339571 447.70300000000003 8213895.6 479750.85
1651 480.09 23519.487999999998 -16.155281 -51.189402 22820 142.7488002400956 440.68 8213872.87 479751.17
1652 481.85 23519.461 -16.155483 -51.189397 22820 142.14863002734722 434.588 8213850.44 479751.79
1653 483.62 23519.435 -16.155689000000002 -51.189391 22820 142.11850411483442 428.99199999999996 8213827.7 479752.4
1654 485.2 23519.408 -16.155892 -51.189383 22820 142.00533639682806 423.358 8213805.27 479753.31
1655 486.78 23519.382 -16.156094 -51.189375 22820 141.3951686786034 417.227 8213782.84 479754.22
1656 488.35 23519.356 -16.156297 -51.189366 22820 139.8940009603773 410.205 8213760.41 479755.13
1657 489.9 23519.328999999998 -16.1565 -51.189361 22820 137.19083074762887 402.01 8213737.98 479755.75
1658 491.43 23519.303 -16.156703 -51.18935 22820 133.25966561017844 392.528 8213715.55 479756.96
1659 492.96 23519.277000000002 -16.156906 -51.189341 22820 128.14249789194648 381.89 8213693.12 479757.87
1660 494.51 23519.251 -16.157106 -51.189333000000005 22820 122.05428578769698 370.356 8213671.0 479758.78
1661 496.09 23519.225 -16.157306 -51.189322 22820 115.31107626398446 358.13699999999994 8213648.88 479759.99
1662 497.67 23519.199 -16.157506 -51.189313 22820 107.81328494633587 345.191 8213626.75 479760.9
1663 499.25 23519.173 -16.157706 -51.189302000000005 22820 99.07707542262347 330.97900000000004 8213604.63 479762.11
1664 500.83 23519.147 -16.157906 -51.189291 22820 88.63986589891675 315.066 8213582.51 479763.32
1665 502.41 23519.121 -16.158106 -51.18928 22820 76.3526563752101 297.303 8213560.39 479764.53
1666 503.98 23519.095 -16.158306 -51.189269 22820 62.51144676547858 277.987 8213538.27 479765.73
1667 505.32 23519.07 -16.158503 -51.189258 22820 47.446613642116574 257.519 8213516.45 479766.94
1668 506.52 23519.043999999998 -16.158703 -51.189246999999995 22820 31.489404118409908 236.08599999999998 8213494.33 479768.15
1669 507.73 23519.017999999996 -16.158903 -51.189236 22820 14.719194594704703 213.84 8213472.21 479769.36
1670 508.9 23518.993 -16.1591 -51.189227 22820 -2.6366411089745725 191.111 8213450.39 479770.27
1671 509.96 23518.967 -16.159297 -51.189219 22820 -20.47089759948608 167.90599999999998 8213428.58 479771.18
1672 511.03 23518.941000000003 -16.159494 -51.189211 22820 -39.45473330316531 143.549 8213406.76 479772.09
1673 512.1 23518.916 -16.159694000000002 -51.189202 22820 -60.24894540742062 117.309 8213384.64 479773.0
1674 512.95 23518.89 -16.159892000000003 -51.189194 22820 -83.17678111133127 89.008 8213362.82 479773.91
1675 513.79 23518.863999999998 -16.160089000000003 -51.189188 22820 -107.82604009612785 59.016999999999996 8213341.01 479774.53
1676 514.64 23518.839 -16.160286 -51.18918 22820 -132.4808758000385 28.989 8213319.19 479775.44
1677 515.24 23518.813 -16.160483 -51.189175 22820 -154.78513487086 1.344 8213297.38 479776.05
1678 515.73 23518.787 -16.160681 -51.189172 22820 -174.41197564961894 -23.596999999999998 8213275.56 479776.37
1679 516.21 23518.762000000002 -16.160878 -51.189166 22820 -193.078234720666 -47.604 8213253.75 479776.98
1680 516.58 23518.736 -16.161075 -51.189161 22820 -212.17007291887484 -72.04 8213231.93 479777.6
1681 516.73 23518.71 -16.161272 -51.189161 22820 -232.04091627839486 -97.195 8213210.11 479777.62
1682 516.88 23518.683999999997 -16.161472 -51.189155 22820 -252.65913096319298 -123.229 8213187.99 479778.23
1683 517.03 23518.659 -16.161669 -51.189155 22820 -274.68197432248746 -150.536 8213166.17 479778.25
1684 517.11 23518.632999999998 -16.161867 -51.189155 22820 -298.3452384686011 -179.481 8213144.36 479778.27
1685 517.19 23518.607000000004 -16.162067 -51.189155 22820 -323.2394582284716 -209.732 8213122.24 479778.29
1686 517.27 23518.581000000002 -16.162264 -51.189155 22820 -348.6873015877661 -240.46400000000003 8213100.42 479778.31
1687 517.25 23518.555 -16.162464 -51.189155 22820 -374.0615213476308 -271.195 8213078.3 479778.33
1688 517.16 23518.529 -16.162664000000003 -51.189155 22820 -399.1983203209077 -301.691 8213056.17 479778.35
1689 517.08 23518.502999999997 -16.162861 -51.189155 22820 -423.5695844670214 -331.344 8213034.36 479778.37
1690 516.92 23518.477000000003 -16.163061 -51.189158 22820 -446.28738593482205 -359.392 8213012.23 479778.1
1691 516.6 23518.45 -16.163261 -51.189161 22820 -467.1346082752223 -385.566 8212990.11 479777.82
1692 516.27 23518.424 -16.163460999999998 -51.189166 22820 -486.48083311015944 -410.21 8212967.99 479777.25
1693 515.95 23518.397999999997 -16.163660999999998 -51.189169 22820 -504.89763466397915 -433.95599999999996 8212945.86 479776.97
1694 515.33 23518.371 -16.163864 -51.189172 22820 -522.7858126181305 -457.246 8212923.43 479776.69
1695 514.72 23518.345 -16.164064 -51.189177 22820 -540.5630374530676 -480.32099999999997 8212901.31 479776.12
1696 514.1 23518.319 -16.164264000000003 -51.18918 22820 -558.0418390068816 -503.129 8212879.18 479775.84
1697 513.5 23518.292999999998 -16.164464000000002 -51.189186 22820 -575.0910638418187 -525.476 8212857.06 479775.27
1698 512.89 23518.266 -16.164667 -51.189190999999994 22820 -591.399244290725 -547.1569999999999 8212834.63 479774.7
1699 512.28 23518.24 -16.164869 -51.189194 22820 -606.6654222451152 -567.825 8212812.2 479774.42
1700 511.84 23518.213 -16.165069 -51.189199 22820 -620.6792262934514 -587.139 8212790.07 479773.85
1701 511.72 23518.187 -16.165272 -51.189205 22820 -633.1494068281528 -604.981 8212767.64 479773.27
1702 511.61 23518.16 -16.165472 -51.189211 22820 -644.2236316630826 -621.3530000000001 8212745.52 479772.7
1703 511.49 23518.134 -16.165675 -51.189213 22820 -653.6648096174727 -636.196 8212723.09 479772.42
1704 512.29 23518.107000000004 -16.165878 -51.189215999999995 22820 -661.6079874858303 -649.5419999999999 8212700.66 479772.15
1705 513.1 23518.081000000002 -16.166078 -51.189221999999994 22820 -668.358791620193 -661.592 8212678.53 479771.57
1706 513.9 23518.055 -16.166281 -51.189223999999996 22820 -673.9389694883312 -672.575 8212656.1 479771.3
1707 515.23 23518.028 -16.166481 -51.18923 22820 -678.7121944095128 -682.645 8212633.98 479770.72
1708 516.83 23518.002 -16.166681 -51.189236 22820 -682.5294192444441 -691.76 8212611.86 479770.15
1709 518.43 23517.976000000002 -16.166881 -51.189238 22820 -685.301220798264 -699.8610000000001 8212589.73 479769.87
1710 520.23 23517.95 -16.167078 -51.189246999999995 22820 -687.0834925997672 -706.836 8212567.92 479769.0
1711 522.46 23517.924 -16.167275 -51.189249 22820 -687.7023384535912 -712.71 8212546.1 479768.73
1712 524.68 23517.897999999997 -16.167472 -51.189254999999996 22820 -687.319186974197 -717.551 8212524.28 479768.15
1713 526.91 23517.872000000003 -16.167669 -51.189261 22820 -686.0444561951573 -721.4989999999999 8212502.47 479767.58
1714 529.46 23517.847 -16.167864 -51.189265999999996 22820 -684.0593491017995 -724.663 8212480.96 479767.0
1715 532.0 23517.821 -16.168058 -51.189274 22820 -681.6032445029655 -727.327 8212459.45 479766.13
1716 534.55 23517.796000000002 -16.168253 -51.18928 22820 -678.8931373235812 -729.7669999999999 8212437.94 479765.56
1717 537.24 23517.77 -16.168447 -51.189285999999996 22820 -676.1260301439788 -732.15 8212416.43 479764.99
1718 540.0 23517.745 -16.168639000000002 -51.189291 22820 -673.4789674368626 -734.577 8212395.23 479764.41
1719 542.75 23517.72 -16.16883 -51.189296999999996 22820 -670.9044838566841 -737.08 8212374.02 479763.84
1720 545.55 23517.695 -16.169019 -51.189302000000005 22820 -668.1904655356058 -739.365 8212353.13 479763.26
1721 548.41 23517.67 -16.169207999999998 -51.189311 22820 -665.2200289224504 -741.367 8212332.23 479762.39
1722 551.28 23517.645 -16.169397 -51.189319 22820 -661.883013095663 -743.0 8212311.34 479761.52
1723 554.15 23517.62 -16.169586 -51.189324 22820 -658.1745739879839 -744.293 8212290.44 479760.94
1724 556.96 23517.596 -16.169772000000002 -51.189333000000005 22820 -654.3666025474528 -745.38 8212269.86 479760.07
1725 559.77 23517.572 -16.169957999999998 -51.189338 22820 -650.5122077395596 -746.453 8212249.27 479759.5
1726 562.58 23517.547000000002 -16.170144 -51.189347 22820 -646.7208155124276 -747.559 8212228.68 479758.63
1727 565.36 23517.522999999997 -16.170328 -51.189352 22820 -643.5014651770281 -749.191 8212208.4 479758.05
1728 568.11 23517.499 -16.170510999999998 -51.189355 22820 -641.2521122608615 -751.823 8212188.12 479757.77
1729 570.86 23517.475 -16.170692000000003 -51.189363 22820 -640.181808806009 -755.5 8212168.15 479756.9
1730 573.58 23517.451 -16.170875 -51.189366 22820 -639.4824558898412 -759.682 8212147.87 479756.62
1731 576.2 23517.427000000003 -16.171055 -51.189372 22820 -638.1607290676267 -763.14 8212127.89 479756.05
1732 578.83 23517.404 -16.171232999999997 -51.189374 22820 -634.613464923958 -764.324 8212108.23 479755.77
1733 581.46 23517.381 -16.171414000000002 -51.189377 22820 -628.3001563938208 -762.817 8212088.26 479755.49
1734 583.97 23517.357000000004 -16.171592 -51.18938 22820 -620.6384714633256 -759.8889999999999 8212068.59 479755.21
1735 586.48 23517.334 -16.171769 -51.18938 22820 -613.2892047388945 -757.301 8212048.93 479755.23
1736 588.98 23517.311 -16.171944 -51.189383 22820 -607.2385641946555 -755.909 8212029.57 479754.95
1737 591.24 23517.287999999997 -16.172122 -51.18938 22820 -602.4048741891013 -755.868 8212009.9 479755.26
1738 593.38 23517.265 -16.172297 -51.18938 22820 -598.9666518506949 -757.1160000000001 8211990.55 479755.28
1739 595.52 23517.242000000002 -16.172472 -51.189377 22820 -596.027006145376 -758.895 8211971.19 479755.6
1740 597.45 23517.22 -16.172647 -51.189377 22820 -592.0533630203688 -759.61 8211951.83 479755.62
1741 598.98 23517.197 -16.172822 -51.189374 22820 -585.6197174008378 -757.8939999999999 8211932.47 479755.93
1742 600.52 23517.174 -16.172997 -51.189369 22820 -576.6510692009896 -753.673 8211913.11 479756.54
1743 602.05 23517.151 -16.173172 -51.189366 22820 -565.819844282033 -747.558 8211893.76 479756.86
1744 602.88 23517.129 -16.173347 -51.189361 22820 -553.6421960821921 -740.128 8211874.4 479757.47
1745 603.72 23517.106 -16.173522 -51.189355 22820 -540.4555478821123 -731.689 8211855.04 479758.08
1746 604.55 23517.083 -16.173697 -51.189352 22820 -526.6959022625813 -722.6469999999999 8211835.68 479758.39
1747 604.77 23517.06 -16.173872 -51.189347 22820 -512.4736747633076 -713.171 8211816.33 479759.01
1748 604.67 23517.037 -16.17405 -51.189341 22820 -497.8279821772105 -703.3480000000001 8211796.66 479759.62
1749 604.57 23517.015 -16.174225 -51.189338 22820 -482.98775734427306 -693.2230000000001 8211777.31 479759.93
1750 604.22 23516.992000000002 -16.174403 -51.189333000000005 22820 -467.7490646721567 -682.808 8211757.64 479760.55
1751 603.37 23516.967999999997 -16.17458 -51.189327 22820 -452.08879287287874 -671.9680000000001 8211737.98 479761.16
1752 602.51 23516.946 -16.174754999999998 -51.189322 22820 -436.08814467279905 -660.715 8211718.62 479761.77
1753 601.65 23516.923 -16.174933 -51.189316 22820 -419.6844520867018 -649.134 8211698.95 479762.38
1754 600.18 23516.898999999998 -16.175114 -51.189311 22820 -402.9361359011675 -637.281 8211678.98 479762.99
1755 598.7 23516.876 -16.175294 -51.189302000000005 22820 -385.8978171348664 -625.168 8211659.01 479763.9
1756 597.23 23516.853 -16.175472 -51.189296999999996 22820 -368.80354533536274 -612.894 8211639.35 479764.51
1757 595.34 23516.828999999998 -16.175655 -51.189291 22820 -351.49018467778603 -600.552 8211619.07 479765.13
1758 593.24 23516.805 -16.175839 -51.189285999999996 22820 -334.12282410600284 -588.155 8211598.79 479765.74
1759 591.14 23516.782000000003 -16.176019 -51.18928 22820 -316.8265079204686 -575.754 8211578.82 479766.35
1760 588.85 23516.757999999998 -16.176205 -51.189274 22820 -299.267102876643 -563.241 8211558.23 479766.97
1761 586.2 23516.734 -16.176392 -51.189269 22820 -281.6206979185978 -550.64 8211537.64 479767.58
1762 583.54 23516.71 -16.176575 -51.189263000000004 22820 -263.97133734704744 -537.961 8211517.36 479768.19
1763 580.89 23516.686 -16.176761 -51.189254999999996 22820 -245.9803505952844 -525.043 8211496.78 479769.1
1764 577.91 23516.661 -16.176953 -51.189249 22820 -227.40927765178606 -511.665 8211475.58 479769.71
1765 574.93 23516.636000000002 -16.177142 -51.189240999999996 22820 -208.4008257271804 -497.80699999999996 8211454.68 479770.62
1766 571.95 23516.612 -16.177329999999998 -51.189233 22820 -188.91779458939544 -483.472 8211433.79 479771.53
1767 568.96 23516.587000000003 -16.177522 -51.189227 22820 -169.0277215598839 -468.776 8211412.59 479772.15
1768 565.96 23516.562 -16.177717 -51.189223999999996 22820 -148.81660681090358 -453.80300000000005 8211391.08 479772.46
1769 562.95 23516.536 -16.177910999999998 -51.189221999999994 22820 -128.31249197591143 -438.538 8211369.57 479772.78
1770 559.95 23516.511000000002 -16.178107999999998 -51.189215999999995 22820 -107.36475104673286 -422.931 8211347.76 479773.39
1771 556.96 23516.485 -16.178304999999998 -51.189213 22820 -86.17859182571016 -407.059 8211325.94 479773.71
1772 553.97 23516.459 -16.178504999999998 -51.189208 22820 -64.63280642448916 -390.93 8211303.82 479774.33
1773 550.98 23516.433999999997 -16.178703 -51.189202 22820 -42.98864470871712 -374.629 8211282.0 479774.94
1774 548.13 23516.407000000003 -16.178905 -51.189199 22820 -21.086817502015606 -358.189 8211259.57 479775.26
1775 545.28 23516.381 -16.179108 -51.189197 22820 0.938009704918727 -341.626 8211237.14 479775.58
1776 542.43 23516.355 -16.179311 -51.189190999999994 22820 23.038839406151283 -325.01599999999996 8211214.71 479776.19
1777 539.61 23516.327999999998 -16.179514 -51.189188 22820 45.12766661285269 -308.389 8211192.28 479776.51
1778 536.8 23516.301 -16.179719 -51.189188 22820 67.2995356252676 -291.724 8211169.54 479776.53
1779 533.98 23516.275 -16.179925 -51.189186 22820 89.45098643162584 -275.107 8211146.81 479776.85
1780 531.18 23516.247000000003 -16.180132999999998 -51.189183 22820 111.59590232458788 -258.573 8211123.76 479777.16
1781 528.41 23516.22 -16.180342 -51.18918 22820 133.53639751698256 -242.24200000000002 8211100.72 479777.48
1782 525.63 23516.193 -16.18055 -51.189177 22820 155.24631349596365 -226.144 8211077.67 479777.8
1783 522.86 23516.166 -16.180757999999997 -51.189177 22820 176.57680610780827 -210.393 8211054.63 479777.82
1784 520.32 23516.139 -16.180969 -51.189174 22820 197.62876647304554 -195.028 8211031.27 479778.14
1785 517.79 23516.111 -16.181182999999997 -51.189174 22820 218.21534785693837 -180.171 8211007.61 479778.16
1786 515.25 23516.083 -16.181394 -51.189174 22820 238.0318848550392 -166.00900000000001 8210984.26 479778.18
1787 512.88 23516.055 -16.181607999999997 -51.189174 22820 257.1294663251825 -152.642 8210960.6 479778.21
1788 510.58 23516.027000000002 -16.181822 -51.189177 22820 275.28904512853245 -140.18200000000002 8210936.94 479777.93
1789 508.27 23515.999 -16.182039000000003 -51.189177 22820 292.5482501120938 -128.725 8210912.98 479777.95
1790 506.07 23515.971 -16.182253 -51.18918 22820 308.6568290016884 -118.31700000000001 8210889.32 479777.68
1791 504.08 23515.943 -16.182469 -51.189186 22820 323.6594496969891 -109.06 8210865.35 479777.11
1792 502.08 23515.914 -16.182689 -51.189188 22820 337.5711172726245 -100.99799999999999 8210841.07 479776.83
1793 500.08 23515.886000000002 -16.182904999999998 -51.189190999999994 22820 350.4413197616562 -93.90100000000001 8210817.11 479776.56
1794 498.34 23515.857000000004 -16.183122 -51.189197 22820 362.5409404569569 -87.54700000000001 8210793.14 479775.99
1795 496.61 23515.827999999998 -16.183344 -51.189202 22820 374.26322905169906 -81.717 8210768.56 479775.41
1796 494.87 23515.8 -16.183564 -51.189208 22820 385.5108941328106 -76.29 8210744.28 479774.84
1797 493.4 23515.771 -16.183783 -51.189213 22820 396.3261384275484 -71.293 8210720.01 479774.27
1798 492.08 23515.742000000002 -16.184003 -51.189221999999994 22820 406.76580092811145 -66.64399999999999 8210695.73 479773.4
1799 490.75 23515.713 -16.184225 -51.189227 22820 416.8880896088726 -62.415 8210671.15 479772.83
1800 489.55 23515.683999999997 -16.184444 -51.189236 22820 426.60475210966115 -58.489 8210646.87 479771.96
1801 488.61 23515.655 -16.184669 -51.189240999999996 22820 436.54766438985934 -54.512 8210621.99 479771.39
1802 487.67 23515.625 -16.184892 -51.189252 22820 446.7173687821417 -50.178999999999995 8210597.4 479770.23
1803 486.73 23515.596 -16.185114000000002 -51.189261 22820 457.67865488236 -45.081 8210572.82 479769.36
1804 485.89 23515.567000000003 -16.185336 -51.189265999999996 22820 469.5739435631284 -39.079 8210548.24 479768.79
1805 485.04 23515.537999999997 -16.185558 -51.189277000000004 22820 482.3322270828039 -32.154 8210523.66 479767.62
1806 484.2 23515.507999999998 -16.185782999999997 -51.189285999999996 22820 496.14755765529026 -24.278000000000002 8210498.77 479766.76
1807 483.69 23515.479 -16.186007999999998 -51.189291 22820 510.857890636063 -15.535 8210473.88 479766.18
1808 483.34 23515.45 -16.18623 -51.189299 22820 526.4195976088939 -5.84 8210449.29 479765.32
1809 482.99 23515.42 -16.186455 -51.189305 22820 543.0435098890922 4.8180000000000005 8210424.41 479764.75
1810 482.64 23515.391 -16.18668 -51.189311 22820 560.6948428700831 16.502 8210399.52 479764.17
1811 482.27 23515.361 -16.186905 -51.189316 22820 579.371175936875 29.21 8210374.63 479763.6
