LINE,X,Y,GPSALT,RAD,MAGLEV,syn_dem,MAG_REGIONAL,mag_res,ellip_pipe_magmod,ellipsoid_magmod
     L22830,480343.881267,8213882.780949,536.188453,136.096366,23656.445920,400.092087,23727.203223,-77.410441,-23.016332,-40.130061
     L22830,480345.488765,8213862.795328,537.083718,136.384963,23647.905317,400.698755,23726.741190,-86.238473,-29.064172,-44.781287
     L22830,480347.204332,8213842.811245,537.984171,136.668186,23639.565589,401.315985,23726.270973,-94.859549,-35.270859,-49.576043
     L22830,480348.602273,8213822.824418,538.879745,136.957422,23631.799524,401.922323,23725.821945,-102.921902,-41.543451,-54.441114
     L22830,480350.317959,8213802.841312,539.616986,136.773366,23624.392953,402.843620,23725.350305,-110.608366,-48.036361,-59.509180
     L22830,480351.736847,8213782.855465,539.872810,135.405016,23617.492352,404.467794,23724.898274,-117.802636,-54.662842,-64.723495
     L22830,480353.140824,8213762.869785,540.132499,134.061610,23610.981048,406.070889,23724.446442,-124.607503,-61.422407,-70.065682
     L22830,480354.553351,8213742.884516,540.397819,132.699683,23604.640484,407.698136,23723.993206,-131.240385,-68.317056,-75.538950
     L22830,480355.972164,8213722.899657,540.646765,131.335585,23598.374105,409.311181,23723.538727,-137.797947,-75.346622,-81.145630
     L22830,480357.377195,8213702.914948,540.179960,130.125134,23592.202225,410.054826,23723.084360,-144.260843,-82.611208,-86.993781
     L22830,480358.508945,8213682.927196,539.704052,128.894526,23585.835563,410.809527,23722.647494,-150.930668,-89.965528,-92.939586
     L22830,480359.611953,8213662.939260,539.248540,127.684521,23579.397122,411.564019,23722.211585,-157.672663,-97.446569,-99.014409
     L22830,480360.915519,8213642.954019,538.789804,126.446957,23572.578600,412.342848,23721.761355,-164.784329,-105.089348,-105.250218
     L22830,480361.895127,8213622.964881,537.968610,125.798664,23565.498380,412.169946,23721.331724,-172.171958,-112.874593,-111.642769
     L22830,480362.914905,8213602.976372,537.062943,125.298775,23558.278057,411.764168,23720.898401,-179.696777,-120.810573,-118.192210
     L22830,480363.925196,8213582.987864,536.159122,124.803148,23550.839781,411.355975,23720.464682,-187.438965,-128.871107,-124.875823
     L22830,480364.934709,8213562.999472,535.254295,124.297167,23543.229186,410.957128,23720.029990,-195.352478,-137.053232,-131.693025
     L22830,480365.940474,8213543.011151,534.304790,124.015364,23535.555512,410.289426,23719.594517,-203.328212,-145.360386,-138.649616
     L22830,480366.652854,8213523.018956,533.307030,123.945107,23527.725230,409.361923,23719.177083,-211.472870,-153.762604,-145.721606
     L22830,480367.662869,8213503.030881,532.309912,123.874878,23519.830011,408.435035,23718.739206,-219.667821,-162.301090,-152.945292
     L22830,480368.388231,8213483.038980,531.311242,123.805164,23511.913929,407.506077,23718.318654,-227.895409,-170.920498,-160.274810
     L22830,480369.214888,8213463.048534,530.313922,123.423100,23503.905166,406.890822,23717.890426,-236.209974,-179.645246,-167.733133
     L22830,480369.786739,8213443.054573,529.256047,121.184481,23495.801508,408.071566,23717.477370,-244.629641,-188.463613,-175.312821
     L22830,480370.494691,8213423.062549,528.200329,119.058454,23487.680851,409.141875,23717.054394,-253.059036,-197.376242,-183.015356
     L22830,480370.905818,8213403.066359,527.154436,116.929850,23479.714639,410.224586,23716.649056,-261.345843,-206.360082,-190.822286
     L22830,480371.613766,8213383.074388,526.097722,114.755584,23472.101259,411.342138,23716.223638,-269.265518,-215.427541,-198.746653
     L22830,480371.993768,8213363.077770,525.079579,116.803979,23465.035527,408.275599,23715.817657,-276.650595,-224.550058,-206.764617
     L22830,480372.113537,8213343.077451,524.053287,119.291483,23458.277905,404.761804,23715.426610,-283.737428,-233.742595,-214.891718
     L22830,480372.326493,8213323.078457,523.039621,121.730437,23451.828812,401.309184,23715.028258,-290.510241,-242.989227,-223.115466
     L22830,480372.637424,8213303.080856,522.022473,124.170643,23445.324658,397.851830,23714.622379,-297.332498,-252.280942,-231.429596
     L22830,480372.875321,8213283.082221,521.068639,124.643801,23438.452146,396.424837,23714.219619,-304.524809,-261.595056,-239.815325
     L22830,480372.677101,8213263.077417,520.191239,123.533337,23431.271953,396.657902,23713.842253,-312.041699,-270.947482,-248.289125
     L22830,480372.694985,8213243.075692,519.288983,122.411040,23423.566652,396.877943,23713.449981,-320.073000,-280.316588,-256.832767
     L22830,480372.415913,8213223.069838,518.407944,121.292387,23415.595694,397.115557,23713.074257,-328.380722,-289.723197,-265.467184
     L22830,480372.322451,8213203.066615,517.558036,120.188595,23407.348974,397.369440,23712.685554,-336.954840,-299.107168,-274.138704
     L22830,480371.943032,8213183.059487,516.892865,119.158274,23399.102646,397.734590,23712.312507,-345.538649,-308.462545,-282.844805
     L22830,480371.579576,8213163.052667,516.220890,118.111389,23390.769472,398.109501,23711.936727,-354.206878,-317.805400,-291.600046
     L22830,480370.978529,8213143.042739,515.556817,117.061024,23382.443802,398.495793,23711.573399,-362.875418,-327.161261,-300.429881
     L22830,480370.550955,8213123.035261,514.882135,115.690775,23374.104233,399.191360,23711.197841,-371.549006,-336.459872,-309.269294
     L22830,480369.899081,8213103.024935,514.475239,119.346744,23365.810058,395.128494,23710.833775,-380.184313,-345.661490,-318.086501
     L22830,480369.239900,8213083.014681,514.121298,123.725153,23357.247477,390.396145,23710.468212,-389.086380,-354.790309,-326.901709
     L22830,480368.588175,8213063.004691,513.763237,128.066147,23348.529789,385.697090,23710.100279,-398.141323,-363.850948,-335.718794
     L22830,480367.923852,8213042.994716,513.410038,132.465665,23339.451882,380.944373,23709.731154,-407.555041,-372.832180,-344.527653
     L22830,480367.272644,8213022.985060,513.337792,135.868828,23330.454347,377.468965,23709.359332,-416.885941,-381.609639,-353.215447
     L22830,480366.613490,8213002.975466,513.668977,137.956012,23321.501679,375.712965,23708.986041,-426.170343,-390.123555,-361.727365
     L22830,480365.960020,8212982.966098,513.999752,140.021097,23312.993163,373.978655,23708.610491,-435.008440,-398.509807,-370.183947
     L22830,480365.305447,8212962.956883,514.329509,142.091439,23304.981411,372.238070,23708.233074,-443.347879,-406.758177,-378.574597
     L22830,480364.349209,8212942.944302,514.661807,144.176182,23297.545097,370.485625,23707.870917,-451.121232,-414.952570,-386.981831
     L22830,480364.015338,8212922.939111,515.643636,145.702627,23290.869603,369.941009,23707.471373,-458.108550,-422.517240,-394.855757
     L22830,480363.208770,8212902.928626,516.618582,147.236915,23284.949211,369.381666,23707.096748,-464.356428,-430.062012,-402.777151
     L22830,480362.671220,8212882.921340,517.592639,148.764990,23279.833634,368.827649,23706.705007,-469.787637,-437.321215,-410.479876
     L22830,480362.009842,8212862.912803,518.575152,150.296338,23275.375444,368.278814,23706.318318,-474.564080,-444.418399,-418.086003
     L22830,480361.358054,8212842.904509,519.827706,151.975231,23271.558452,367.852475,23705.929162,-478.697043,-451.184988,-425.433436
     L22830,480360.695279,8212822.896255,521.284057,153.794558,23268.137725,367.489499,23705.538686,-482.432199,-457.644604,-432.540470
     L22830,480360.328266,8212802.891245,522.728237,155.602762,23265.092832,367.125475,23705.130012,-485.779117,-463.750688,-439.346837
     L22830,480359.670015,8212782.883271,524.178289,157.526160,23262.293418,366.652129,23704.735504,-488.889008,-469.728616,-446.081581
     L22830,480359.008926,8212762.875406,525.677432,165.056490,23259.710704,360.620942,23704.339218,-491.780362,-475.434347,-452.596050
     L22830,480358.640861,8212742.870639,527.443870,167.398141,23257.284043,360.045729,23703.925137,-494.503611,-480.631875,-458.650640
     L22830,480357.979627,8212722.863008,529.174051,169.682520,23255.012172,359.491531,23703.525076,-497.080334,-485.706505,-464.629014
     L22830,480357.610330,8212702.858375,530.930229,171.998307,23252.829544,358.931923,23703.107443,-499.555969,-490.358018,-470.216200
     L22830,480356.941199,8212682.850900,532.681162,174.321258,23250.650951,358.359904,23702.704019,-502.035889,-494.870355,-475.706002
     L22830,480356.565608,8212662.846359,534.799404,175.809008,23248.398041,358.990396,23702.283100,-504.578391,-498.794888,-480.637205
     L22830,480355.892982,8212642.839072,536.971918,177.263801,23246.045940,359.708117,23701.876068,-507.228133,-502.549412,-485.433884
     L22830,480355.458533,8212622.834125,539.134319,178.647037,23243.673877,360.487282,23701.454608,-509.888085,-505.895952,-489.834638
     L22830,480354.846131,8212602.827628,541.306869,180.093602,23241.307329,361.213267,23701.040623,-512.546498,-509.030198,-494.046511
     L22830,480354.464778,8212582.823329,543.553298,181.212146,23238.974054,362.341152,23700.612749,-515.162285,-511.715515,-497.812828
     L22830,480353.778200,8212562.816362,545.900414,182.152929,23236.673733,363.747485,23700.198846,-517.753086,-514.214810,-501.415980
     L22830,480353.399577,8212542.812230,548.185739,183.145738,23234.518470,365.040001,23699.767196,-520.187135,-516.279903,-504.572838
     L22830,480352.711782,8212522.805471,550.529211,184.090938,23232.471541,366.438273,23699.349547,-522.520766,-518.182118,-507.582830
     L22830,480352.024519,8212502.798853,552.794396,184.867735,23230.546493,367.926661,23698.929922,-524.730547,-519.878994,-510.322747
     L22830,480351.302985,8212482.792076,554.943060,185.340609,23228.747333,369.602451,23698.510078,-526.813540,-521.223678,-512.825773
     L22830,480350.348819,8212462.783551,557.099917,185.809722,23227.016209,371.290195,23698.099934,-528.833612,-522.453699,-515.158039
     L22830,480349.358002,8212442.774949,559.269438,186.289876,23225.305287,372.979562,23697.689515,-530.832477,-523.404450,-517.200821
     L22830,480348.573661,8212422.768158,561.425137,186.844337,23223.583587,374.580800,23697.266736,-532.833822,-523.957643,-518.815634
     L22830,480347.377829,8212402.758460,563.441839,187.800909,23221.886894,375.640930,23696.862236,-534.820318,-524.500083,-520.428726
     L22830,480346.317129,8212382.750043,565.466760,188.823717,23220.231973,376.643043,23696.448871,-536.758834,-524.679408,-521.647320
     L22830,480345.188920,8212362.741397,567.485433,189.781234,23218.617531,377.704199,23696.036630,-538.656653,-524.614640,-522.601862
     L22830,480344.047906,8212342.732948,569.536412,190.713210,23216.995225,378.823202,23695.622806,-540.560490,-524.265165,-523.244752
     L22830,480342.610023,8212322.722820,571.468949,189.707530,23215.372141,381.761419,23695.221052,-542.471303,-523.846751,-523.813015
     L22830,480341.173475,8212302.713123,573.403696,188.673349,23213.728763,384.730347,23694.816849,-544.399972,-523.155064,-524.076129
     L22830,480339.738237,8212282.703859,575.336708,187.699951,23212.012700,387.636757,23694.410198,-546.398889,-522.196427,-524.037827
     L22830,480338.280379,8212262.694877,577.299805,186.710482,23210.151666,390.589323,23694.002229,-548.540996,-520.977359,-523.704089
     L22830,480336.529284,8212242.684707,579.100845,184.767969,23208.181021,394.332876,23693.605620,-550.798258,-519.716625,-523.317789
     L22830,480334.792132,8212222.675204,580.897104,182.762150,23206.114540,398.134954,23693.205786,-553.148385,-518.196622,-522.631306
     L22830,480333.026900,8212202.666128,582.718163,180.752013,23203.910791,401.966150,23692.804685,-555.633937,-516.435267,-521.664182
     L22830,480331.564961,8212182.659048,584.541032,178.727126,23201.610136,405.813906,23692.387050,-558.205849,-514.273301,-520.223834
     L22830,480329.384799,8212162.649299,585.976898,176.246146,23199.264680,409.730752,23691.999839,-560.838730,-512.379960,-519.080652
     L22830,480327.428297,8212142.641258,587.408926,173.678297,23196.927261,413.730629,23691.599639,-563.454993,-510.135985,-517.519785
     L22830,480325.221646,8212122.633051,588.826778,171.172154,23194.788246,417.654624,23691.208017,-565.876437,-507.796152,-515.841415
     L22830,480323.307181,8212102.626640,590.257754,168.649504,23192.980333,421.608249,23690.800460,-567.956619,-505.080515,-513.709776
     L22830,480321.342993,8212082.620719,591.063438,157.930726,23191.591633,433.132712,23690.392440,-569.616114,-502.365093,-511.541636
     L22830,480319.704075,8212062.616297,591.861443,155.896842,23190.674207,435.964601,23689.967351,-570.793711,-499.274604,-508.914656
     L22830,480317.766840,8212042.611683,592.653888,154.129555,23190.208058,438.524333,23689.552841,-571.524657,-496.126831,-506.210259
     L22830,480315.846068,8212022.607744,593.441646,152.366226,23190.102355,441.075420,23689.134926,-571.892055,-492.771543,-503.245169
     L22830,480313.863498,8212002.604343,593.760513,151.440564,23190.280324,442.319950,23688.717008,-571.974524,-489.380121,-500.203625
     L22830,480311.934836,8211982.601669,594.087280,150.519086,23190.744207,443.568194,23688.294059,-571.767101,-485.767953,-496.882918
     L22830,480309.963779,8211962.599591,594.411793,149.578631,23191.466587,444.833162,23687.870236,-571.299438,-481.991592,-493.349742
     L22830,480308.017678,8211942.598155,594.670330,148.561453,23192.401216,446.108877,23687.442649,-570.616235,-478.043034,-489.589463
     L22830,480306.042484,8211922.597354,594.290599,146.269312,23193.590089,448.021287,23687.013592,-569.676716,-474.090673,-485.780843
     L22830,480304.094421,8211902.597167,593.910313,144.009066,23195.027488,449.901247,23686.580693,-568.485349,-469.953984,-481.731321
     L22830,480302.115477,8211882.597605,593.532133,141.741961,23196.718475,451.790172,23686.146379,-567.038340,-465.666503,-477.480945
     L22830,480300.307649,8211862.598553,593.070606,139.492583,23198.719400,453.578023,23685.702318,-565.275046,-461.167187,-472.947926
     L22830,480298.521334,8211842.599999,592.088585,137.246703,23201.260943,454.841881,23685.254770,-562.968060,-456.619380,-468.313616
     L22830,480296.417851,8211822.602336,591.114363,134.980502,23204.475229,456.133862,23684.817475,-559.992213,-452.055113,-463.643637
     L22830,480294.600254,8211802.604919,590.141844,132.717668,23208.257126,457.424177,23684.365899,-556.440179,-447.230810,-458.631018
     L22830,480292.630051,8211782.608289,589.095020,130.861314,23212.383124,458.233706,23683.917797,-552.544440,-442.350559,-453.527342
     L22830,480290.735297,8211762.612079,587.801543,130.180475,23216.769546,457.621068,23683.464001,-548.384075,-437.357434,-448.251926
     L22830,480288.958812,8211742.616125,586.500775,129.479762,23221.403089,457.021013,23683.002898,-543.971638,-432.199516,-442.749566
     L22830,480287.172577,8211722.620663,585.220712,128.787644,23226.085929,456.433068,23682.539587,-539.507480,-426.931439,-437.089791
     L22830,480285.389433,8211702.625669,583.831740,128.764514,23230.946408,455.067226,23682.073561,-534.863016,-421.575989,-431.294658
