ALTURA GPSALT IGRF mag_res1 mag_res2 LAT LONG Line MAGIGRF X Y
417.05 1303.55 22767.876 687.2576137374439 689.4781719710327 -27.812825 -49.103258 12240 641.26 6922089.0 686833.0
379.13 1304.36 22767.865 628.743912699898 631.0558727647018 -27.811758 -49.103272 12240 582.7959999999998 6922207.0 686833.0
345.05 1305.59 22767.855 571.8190835650149 574.2220150004492 -27.8107 -49.103275 12240 525.922 6922324.0 686835.0
332.55 1306.19 22767.846 527.5729009790792 530.0662012589573 -27.80965 -49.103267 12240 481.727 6922440.0 686838.0
324.65 1305.93 22767.837000000003 489.74371839314415 492.3273875174657 -27.808606 -49.103253 12240 443.949 6922556.0 686841.0
302.41 1304.24 22767.829 450.60295700244234 453.27622037941734 -27.807569 -49.103239 12240 404.859 6922671.0 686844.0
278.26 1303.94 22767.819 414.6923914532592 417.4543024254952 -27.806542 -49.103236 12240 368.9980000000001 6922785.0 686846.0
267.65 1305.7 22767.809 383.0197963918806 385.86923623638177 -27.805519 -49.10325 12240 337.3730000000001 6922898.0 686846.0
247.09 1308.06 22767.798 352.17975062307306 355.11637520863366 -27.8045 -49.103289 12240 306.579 6923011.0 686844.0
243.86 1314.44 22767.787 326.03970485426544 329.06351418088553 -27.803481 -49.10332800000001 12240 280.485 6923124.0 686842.0
240.26 1322.46 22767.776 302.84208028069116 305.9522997565808 -27.802467 -49.103369 12240 257.333 6923236.0 686840.0
225.62 1328.74 22767.764 283.52780915816896 286.7250413095153 -27.801453 -49.103417 12240 238.064 6923349.0 686837.0
216.44 1335.71 22767.752 266.6393804261138 269.9220760693368 -27.800447 -49.103467 12240 221.22 6923460.0 686834.0
199.59 1342.28 22767.74 250.7463051451105 254.11506680639744 -27.799442 -49.103519 12240 205.371 6923572.0 686830.0
193.66 1348.13 22767.729 235.90010176676984 239.3544989855364 -27.798439 -49.103564 12240 190.57 6923683.0 686828.0
175.59 1352.36 22767.718 222.18789838842903 225.72793116467517 -27.797442 -49.1036 12240 176.903 6923794.0 686826.0
170.71 1356.03 22767.707 209.31711620532172 212.94200994725747 -27.796447 -49.103639 12240 164.077 6923904.0 686824.0
158.49 1358.99 22767.696 197.4701086685 201.17969131052246 -27.795453 -49.103686 12240 152.274 6924014.0 686821.0
148.96 1362.87 22767.685 189.02890529015912 192.82412348966133 -27.794453000000004 -49.103722 12240 143.878 6924125.0 686819.0
127.64 1364.13 22767.675 180.8557314240141 184.7377039039914 -27.793444 -49.103742 12240 135.752 6924237.0 686819.0
113.07 1362.4 22767.665 173.3435575578689 177.31228431832142 -27.792428 -49.103758 12240 128.287 6924349.0 686819.0
128.74 1358.03 22767.655 167.3123454597379 171.37032234163837 -27.791392 -49.103764 12240 122.305 6924464.0 686820.0
153.37 1352.25 22767.646 159.55351632485463 163.70246457738568 -27.790336 -49.103758 12240 114.597 6924581.0 686822.0
164.18 1345.37 22767.637 148.8788447995044 153.1203136062461 -27.789264000000006 -49.103756 12240 103.974 6924700.0 686824.0
166.06 1341.46 22767.627 138.72375207892088 143.058516031663 -27.788183 -49.103764 12240 93.871 6924820.0 686826.0
167.36 1338.68 22767.617 130.07120865090818 134.49892361844516 -27.7871 -49.103772 12240 85.26899999999998 6924940.0 686826.0
169.76 1334.88 22767.607000000004 122.89411593032447 127.41512604386203 -27.786014 -49.103781 12240 78.14399999999998 6925060.0 686828.0
174.15 1329.75 22767.597 116.23457250231189 120.84853363064423 -27.784928000000004 -49.103792 12240 71.535 6925180.0 686828.0
165.14 1323.13 22767.587000000003 110.0850585864948 114.79308945261766 -27.783836 -49.103794 12240 65.438 6925301.0 686830.0
167.96 1316.4 22767.577 103.92467276801528 108.72720383251291 -27.782742 -49.103808 12240 59.32899999999999 6925423.0 686830.0
168.13 1309.41 22767.566000000006 98.62428694953579 103.52131821240812 -27.781642 -49.103833 12240 54.08 6925545.0 686830.0
158.22 1300.68 22767.555 94.01767577734164 99.00903517298605 -27.780533 -49.103858 12240 49.524 6925667.0 686829.0
166.1 1290.17 22767.543 89.1309968609662 94.2180615073596 -27.779422 -49.1039 12240 44.688 6925791.0 686827.0
173.94 1282.12 22767.531000000006 85.43731794459075 90.6200878417332 -27.7783 -49.103939 12240 41.045 6925915.0 686825.0
224.91 1379.19 22767.803 89.22474328876501 94.50421761362396 -27.778125 -49.098789 12251 45.231 6925927.0 687333.0
213.89 1384.83 22767.812 93.5148742413344 98.69855757922012 -27.779231 -49.098803 12251 49.467 6925804.0 687330.0
195.08 1389.92 22767.822 99.35723054761844 104.4452949641337 -27.780346999999995 -49.098803 12251 55.256 6925681.0 687328.0
180.52 1396.48 22767.832 106.1286545980837 111.11972297525152 -27.781467 -49.098789 12251 61.974 6925556.0 687327.0
171.41 1401.73 22767.844 113.11775470969259 118.01234324432144 -27.782594 -49.098756 12251 68.91199999999999 6925431.0 687329.0
176.0 1406.65 22767.854 118.20817876015795 123.00577125543934 -27.783728000000004 -49.098744 12251 73.949 6925306.0 687328.0
184.64 1410.88 22767.864 123.70879865214224 128.4084484506833 -27.784861 -49.098742 12251 79.395 6925180.0 687326.0
187.8 1414.77 22767.875 130.65564389784095 135.2575230652447 -27.786 -49.098731 12251 86.288 6925054.0 687325.0
182.78 1417.73 22767.886 140.4317144972543 144.93599509912337 -27.787136 -49.098717 12251 96.011 6924928.0 687325.0
202.32 1420.31 22767.897 151.40755974295308 155.81406971368472 -27.788275 -49.0987 12251 106.933 6924802.0 687324.0
192.62 1420.01 22767.909 161.77550224502883 166.08398318964154 -27.789419 -49.098664 12251 117.249 6924675.0 687326.0
172.04 1421.52 22767.922 171.81454200348165 176.02473552699394 -27.790569 -49.098597 12251 127.238 6924547.0 687331.0
153.1 1423.44 22767.937 181.9035817619344 186.0154878643464 -27.791725 -49.098525 12251 137.27700000000002 6924419.0 687336.0
129.3 1423.88 22767.95 192.79339616667258 196.80684278238135 -27.792886 -49.098461 12251 148.116 6924291.0 687340.0
157.19 1422.46 22767.963 204.22082760816318 208.13409348798612 -27.794053 -49.098411 12251 159.491 6924161.0 687343.0
211.22 1418.99 22767.976 220.60580834222472 224.418549354956 -27.795221999999995 -49.098375 12251 175.822 6924031.0 687344.0
251.82 1414.66 22767.987 240.1441425273383 243.85696119916514 -27.796392 -49.09835800000001 12251 195.306 6923902.0 687344.0
274.33 1410.03 22767.997000000007 260.46380065130853 264.07618078542225 -27.797553000000004 -49.098369 12251 215.569 6923773.0 687341.0
284.08 1405.94 22768.006 282.0564587752785 285.56840037167933 -27.798714 -49.098383 12251 237.105 6923644.0 687338.0
262.14 1403.12 22768.017000000003 304.08534225296313 307.49701737725377 -27.799881 -49.098378 12251 259.078 6923515.0 687336.0
229.17 1401.31 22768.028 327.10525524284316 330.4177826180195 -27.801042 -49.098364 12251 282.0440000000001 6923387.0 687336.0
239.05 1399.66 22768.04 355.1045894279569 358.3171944622286 -27.802203 -49.098339 12251 309.9890000000001 6923258.0 687336.0
276.15 1396.55 22768.052000000003 389.7757277715515 392.8893571223115 -27.803361 -49.098308 12251 344.607 6923130.0 687337.0
300.72 1391.44 22768.064 431.69328731037973 434.7071663858381 -27.804519 -49.098275 12251 386.471 6923001.0 687338.0
329.67 1386.57 22768.076 480.9312003002598 483.8459316266037 -27.805678000000004 -49.098253 12251 435.655 6922873.0 687338.0
375.97 1381.97 22768.087000000003 544.0438879364257 546.8592994480522 -27.806831 -49.098253 12251 498.713 6922745.0 687337.0
419.16 1378.25 22768.096 620.8608995114478 623.5764750115484 -27.807983 -49.098269 12251 575.4730000000002 6922617.0 687333.0
460.62 1375.57 22768.105 711.2002645375218 713.8166065522838 -27.809128 -49.098297 12251 665.755 6922490.0 687328.0
496.49 1373.68 22768.114 812.3232083683624 814.8410914895758 -27.810272 -49.098328 12251 766.821 6922364.0 687323.0
533.64 1371.96 22768.123 929.3107987481512 931.7296204496284 -27.811417 -49.09835 12251 883.752 6922237.0 687319.0
557.47 1369.69 22768.134 1046.1950651890832 1048.5153416676333 -27.812558000000006 -49.098344 12251 1000.582 6922110.0 687318.0
564.2 1368.09 22768.145 1117.9707145932632 1120.1941670980686 -27.813694 -49.098322 12251 1072.305 6921985.0 687318.0
572.82 1366.38 22768.157000000007 1149.942010546391 1152.0680365512644 -27.814828 -49.098289 12251 1104.224 6921859.0 687319.0
569.04 1365.08 22768.171 1101.1483360117143 1103.1780542396518 -27.815958 -49.098236 12251 1055.38 6921734.0 687322.0
566.47 1363.5 22768.184 972.6928868307524 974.6264693473564 -27.817083 -49.098178 12251 926.875 6921609.0 687326.0
556.68 1360.14 22768.198 764.9346630035047 766.7722818743782 -27.818208 -49.098111 12251 719.068 6921484.0 687331.0
542.39 1356.5 22768.211 468.05179262730917 469.7940503786394 -27.819331 -49.098056 12251 422.136 6921360.0 687335.0
541.58 1353.41 22768.224 137.17789273891813 138.82367064770938 -27.820453000000004 -49.098008 12251 91.211 6921235.0 687337.0
524.2 1350.1 22768.236 -153.0816536984209 -151.53175310598155 -27.821569 -49.097983 12251 -199.1 6921111.0 687338.0
491.29 1346.15 22768.247000000007 -340.79284668470797 -339.33822088243335 -27.822686 -49.09796400000001 12251 -386.86300000000006 6920988.0 687338.0
473.4 1341.07 22768.259 -449.78861847576167 -448.4300420554416 -27.823803 -49.097939 12251 -495.911 6920864.0 687338.0
455.34 1336.29 22768.271 -488.9211649131007 -487.65846580913257 -27.824922 -49.097908 12251 -535.095 6920740.0 687339.0
443.53 1332.61 22768.283 -489.1197113504397 -487.9528895628235 -27.826042 -49.097883 12251 -535.345 6920616.0 687340.0
420.5 1329.37 22768.293 -463.06870849520783 -461.99810815514905 -27.827161 -49.097878 12251 -509.347 6920492.0 687339.0
412.86 1325.06 22768.304 -437.3021563474049 -436.3281215861094 -27.828281 -49.097881 12251 -483.635 6920368.0 687336.0
415.71 1319.35 22768.314 -408.77273229693964 -407.89569357499147 -27.829406 -49.097881 12251 -455.159 6920243.0 687335.0
402.59 1314.45 22768.325 -364.81730824647417 -364.0372655638736 -27.830536 -49.097864 12251 -411.257 6920118.0 687334.0
370.34 1309.3 22768.338 -319.51701229334645 -318.83439611067763 -27.831675 -49.097831 12251 -366.009 6919992.0 687335.0
361.84 1303.64 22768.35 -285.61606979127066 -285.0314826347208 -27.832817 -49.0978 12251 -332.16 6919865.0 687337.0
343.9 1298.56 22768.362 -251.44257799662398 -250.95636399739857 -27.833961 -49.097772 12251 -298.04 6919738.0 687337.0
302.67 1293.67 22768.375 -218.21163549454812 -217.82345052144169 -27.835111 -49.097739 12251 -264.861 6919611.0 687339.0
271.37 1289.16 22768.387 -192.79549715095348 -192.50628786135863 -27.836261 -49.097708 12251 -239.498 6919483.0 687340.0
256.94 1284.64 22768.4 -174.02135880735875 -173.83112520127568 -27.837414000000006 -49.097678 12251 -220.777 6919355.0 687341.0
237.73 1280.28 22768.412 -158.4978670127121 -158.40600656395358 -27.838567 -49.097653 12251 -205.307 6919228.0 687341.0
221.98 1276.03 22768.424 -147.19295402283188 -147.20024132318787 -27.839717 -49.097636 12251 -194.056 6919100.0 687341.0
215.02 1271.95 22768.435 -138.97191293561414 -139.07791752450038 -27.840867 -49.097636 12251 -185.89 6918973.0 687339.0
206.38 1267.77 22768.445 -131.71832255582558 -131.92338856444758 -27.842011 -49.097658 12251 -178.69299999999996 6918846.0 687335.0
192.65 1264.3 22768.454 -124.80673217603686 -125.1108596043948 -27.843161 -49.097678 12251 -171.838 6918719.0 687331.0
208.95 1261.37 22768.465 -120.47514179624822 -120.87833064434204 -27.844306 -49.097692 12251 -167.563 6918592.0 687327.0
230.89 1258.58 22768.475 -116.03710070903051 -116.53900684565457 -27.84545 -49.0977 12251 -163.18 6918465.0 687325.0
234.81 1256.48 22768.486 -110.52205962181287 -111.12268304696708 -27.846592 -49.0977 12251 -157.72 6918338.0 687323.0
219.96 1256.76 22768.498 -105.07721437611409 -105.7756084324057 -27.847736 -49.097683 12251 -152.329 6918212.0 687322.0
193.59 1254.77 22768.51 -100.55249722775277 -101.34909237576622 -27.848875 -49.097653 12251 -147.857 6918085.0 687323.0
155.28 1250.91 22768.523 -96.6119759209105 -97.5058255032528 -27.850014 -49.097617 12251 -143.968 6917959.0 687325.0
142.09 1247.79 22768.535 -93.69867996778265 -94.68995605005681 -27.85115 -49.097592 12251 -141.107 6917833.0 687326.0
149.39 1244.3 22768.548 -90.85760936836931 -91.94648401617806 -27.852286 -49.097564 12251 -138.319 6917707.0 687326.0
155.76 1240.18 22768.561 -87.67608806152704 -88.86221714366471 -27.853422 -49.097525 12251 -135.189 6917581.0 687328.0
152.78 1235.54 22768.574 -84.54076259620362 -85.82319945527745 -27.854556 -49.097481 12251 -132.10399999999998 6917456.0 687331.0
153.08 1229.82 22768.588 -81.73601593564675 -83.11553516344671 -27.855692 -49.097428 12251 -129.35 6917330.0 687334.0
153.51 1224.48 22768.601 -78.6864946288045 -80.16326829093336 -27.856825 -49.097383 12251 -126.352 6917204.0 687336.0
148.6 1220.24 22768.614 -75.56797332196211 -77.14200141841994 -27.857961 -49.097347 12251 -123.285 6917078.0 687338.0
155.54 1217.12 22768.627 -73.01267736883429 -74.68413196522394 -27.859097 -49.097317 12251 -120.782 6916952.0 687339.0
163.99 1214.05 22768.639 -71.0650279646544 -72.83330653478869 -27.860228000000006 -49.097297 12251 -118.887 6916827.0 687339.0
153.17 1210.72 22768.65 -69.06418271895569 -70.93023192022736 -27.861358000000006 -49.097283 12251 -116.94 6916701.0 687338.0
160.0 1207.04 22768.662 -67.54875866849034 -69.5118039091095 -27.862489 -49.097281 12251 -115.478 6916576.0 687337.0
152.53 1204.22 22768.672 -65.7115599717395 -67.77177331730894 -27.863617 -49.097283 12251 -113.695 6916451.0 687335.0
142.21 1198.37 22768.684 -63.19636127498867 -65.35374272550844 -27.864747 -49.097281 12251 -111.234 6916326.0 687333.0
137.84 1191.24 22768.695 -60.734741383004504 -62.990065530264495 -27.865881 -49.097278 12251 -108.827 6916200.0 687331.0
140.66 1182.78 22768.706 -58.865121491020204 -61.21838833502046 -27.867017 -49.097281 12251 -107.012 6916074.0 687329.0
274.13 1139.11 22768.977000000006 -59.713745714166144 -62.01712717589862 -27.867369 -49.09222800000001 12260 -107.495 6916028.0 687826.0
233.17 1140.74 22768.965 -61.315816313579475 -63.52159920977727 -27.866228000000003 -49.092244 12260 -109.044 6916154.0 687826.0
221.43 1141.1 22768.952 -64.39153346194067 -66.49911526641682 -27.865083 -49.092281 12260 -112.067 6916281.0 687825.0
208.16 1142.4 22768.939 -66.4554759640165 -68.46502874237368 -27.863939 -49.092317 12260 -114.079 6916408.0 687823.0
195.16 1143.35 22768.926 -67.21999727085887 -69.13229561488707 -27.8628 -49.092353 12260 -114.792 6916534.0 687821.0
186.9 1143.48 22768.914 -68.39606787027208 -70.21076764876577 -27.861669 -49.092375 12260 -115.915 6916660.0 687821.0
191.92 1144.4 22768.904 -70.68139466436044 -72.39935679848809 -27.860547 -49.092356 12260 -118.145 6916784.0 687825.0
208.2 1145.62 22768.896 -73.49662420207173 -75.11810708681489 -27.859431 -49.092303 12260 -120.903 6916907.0 687832.0
204.74 1147.53 22768.889 -76.31440303235415 -77.83906253650703 -27.858325 -49.092231 12260 -123.662 6917030.0 687841.0
189.72 1150.67 22768.881 -78.42456482588406 -79.85412219862953 -27.857228000000006 -49.092169 12260 -125.715 6917151.0 687849.0
169.5 1154.18 22768.873 -81.59640268055762 -82.93137411870406 -27.856139 -49.092136 12260 -128.832 6917272.0 687854.0
149.69 1157.81 22768.862 -84.35807420590771 -85.6005250898437 -27.855061 -49.092139 12260 -131.542 6917391.0 687856.0
130.74 1161.39 22768.85 -86.27164714611601 -87.42226573825269 -27.853994 -49.092181 12260 -133.407 6917510.0 687854.0
112.32 1163.28 22768.837000000003 -88.43402424480536 -89.49375720253563 -27.852931 -49.092231 12260 -135.52200000000002 6917628.0 687851.0
134.82 1163.35 22768.824 -91.84040134349468 -92.80924866681849 -27.851867 -49.092278 12260 -138.881 6917746.0 687848.0
149.36 1161.85 22768.811 -96.10377844218401 -96.98174013110136 -27.850797 -49.092322 12260 -143.097 6917864.0 687845.0
135.23 1159.98 22768.799 -99.52535138239229 -100.31148077951039 -27.849725 -49.092367 12260 -146.47 6917983.0 687843.0
133.07 1160.12 22768.786 -102.93457087154846 -103.62826545068023 -27.848644 -49.092411 12260 -149.83100000000005 6918103.0 687840.0
162.94 1161.83 22768.773 -106.83056500699018 -107.43165270253269 -27.847558000000006 -49.092453000000006 12260 -153.678 6918223.0 687838.0
199.26 1162.65 22768.761 -111.02975498395088 -111.53728913851135 -27.846469 -49.092483 12260 -157.827 6918344.0 687837.0
238.14 1163.18 22768.751 -116.79849425348236 -117.21213073585527 -27.845372 -49.092489 12260 -163.54399999999995 6918465.0 687838.0
257.48 1164.51 22768.741 -124.44562520605179 -124.76347070145144 -27.844269 -49.092475 12260 -171.137 6918588.0 687841.0
241.82 1167.79 22768.732000000004 -130.65010960967322 -130.87276664428686 -27.843164 -49.092453000000006 12260 -177.287 6918710.0 687845.0
239.63 1172.71 22768.722 -137.18701520852824 -137.3137091905657 -27.842056 -49.092433 12260 -183.769 6918833.0 687849.0
248.62 1177.59 22768.711 -145.46859686852662 -145.4998439947966 -27.840944 -49.092442 12260 -191.998 6918956.0 687850.0
243.64 1182.18 22768.698 -154.8388545896686 -154.77517105697956 -27.839833 -49.092481 12260 -201.318 6919079.0 687848.0
221.41 1185.77 22768.685 -165.28698421347315 -165.12793956124068 -27.838717 -49.092539 12260 -211.717 6919203.0 687844.0
227.31 1186.77 22768.671 -179.67288848356313 -179.41831064618447 -27.837594 -49.0926 12260 -226.053 6919327.0 687841.0
239.73 1187.3 22768.658 -199.7928604978345 -199.44137235733248 -27.836464000000007 -49.09265300000001 12260 -246.123 6919453.0 687837.0
228.73 1189.02 22768.644 -223.45038180467682 -223.001639229846 -27.835328000000004 -49.092697 12260 -269.72900000000004 6919579.0 687835.0
248.88 1191.03 22768.632 -256.9030989530381 -256.35615528648543 -27.834183000000003 -49.092725 12260 -303.129 6919706.0 687834.0
268.74 1194.38 22768.62 -299.3955907476848 -298.75027392380764 -27.833036 -49.092744 12260 -345.5680000000001 6919833.0 687834.0
254.58 1199.14 22768.609 -341.09485718861714 -340.3509951418125 -27.831889 -49.092753 12260 -387.213 6919960.0 687835.0
282.7 1205.0 22768.598 -400.3651236295492 -399.52271635981725 -27.830739 -49.092767 12260 -446.429 6920087.0 687836.0
337.85 1211.4 22768.585 -483.3758407779105 -482.4352324164568 -27.829594 -49.0928 12260 -529.387 6920214.0 687835.0
390.84 1218.01 22768.573 -586.3507832799862 -585.3121458924136 -27.82845 -49.092836 12260 -632.31 6920341.0 687833.0
425.48 1224.82 22768.56 -687.5705004283475 -686.4336619490531 -27.827306 -49.092867 12260 -733.477 6920468.0 687832.0
