GPSALT IGRF LAT LONG Line MAGIGRF X Y
867.88 22765.974 -27.810592 -49.138775 12170 -40.394 6922389.0 683338.0
867.65 22765.975 -27.810667 -49.138772 12170 -40.636 6922381.0 683338.0
867.43 22765.976 -27.810739 -49.138772 12170 -40.87 6922373.0 683338.0
867.21 22765.977 -27.810814 -49.138772 12170 -41.093 6922365.0 683338.0
866.99 22765.977 -27.810889 -49.138769 12170 -41.307 6922357.0 683338.0
866.76 22765.978 -27.810961 -49.138769 12170 -41.513 6922348.0 683338.0
866.54 22765.979 -27.811036 -49.138769 12170 -41.712 6922340.0 683338.0
866.29 22765.98 -27.811111 -49.138767 12170 -41.913 6922332.0 683338.0
866.05 22765.98 -27.811183 -49.138767 12170 -42.107 6922324.0 683338.0
865.8 22765.981 -27.811258 -49.138764 12170 -42.297 6922316.0 683338.0
865.56 22765.982 -27.811333 -49.138764 12170 -42.479 6922307.0 683338.0
865.31 22765.983 -27.811406 -49.138764 12170 -42.654 6922299.0 683338.0
865.06 22765.983 -27.811481 -49.138761 12170 -42.82 6922291.0 683338.0
864.82 22765.984 -27.811556 -49.138761 12170 -42.976 6922283.0 683337.0
864.57 22765.985 -27.811628 -49.138758 12170 -43.122 6922275.0 683337.0
864.33 22765.986 -27.811703 -49.138758 12170 -43.259 6922266.0 683337.0
864.08 22765.986 -27.811778 -49.138756 12170 -43.39 6922258.0 683337.0
863.84 22765.987 -27.81185 -49.138756 12170 -43.535 6922250.0 683337.0
863.59 22765.988 -27.811925 -49.138756 12170 -43.68 6922242.0 683337.0
863.35 22765.988 -27.812 -49.138756 12170 -43.828 6922234.0 683337.0
863.11 22765.989 -27.812072 -49.138756 12170 -43.978 6922225.0 683337.0
862.87 22765.99 -27.812147 -49.138756 12170 -44.13 6922217.0 683337.0
862.62 22765.991 -27.812222 -49.138753 12170 -44.286 6922209.0 683337.0
862.38 22765.991 -27.812294 -49.138753 12170 -44.45 6922201.0 683337.0
862.14 22765.992 -27.812369 -49.138753 12170 -44.625 6922192.0 683337.0
861.89 22765.993 -27.812444 -49.138753 12170 -44.814 6922184.0 683337.0
861.65 22765.993 -27.812517 -49.138753 12170 -45.019 6922176.0 683337.0
861.39 22765.994 -27.812592 -49.138753 12170 -45.268 6922168.0 683337.0
861.14 22765.995 -27.812667 -49.138753 12170 -45.525 6922160.0 683337.0
860.88 22765.996 -27.812742 -49.13875 12170 -45.787 6922151.0 683336.0
860.62 22765.996 -27.812814 -49.13875 12170 -46.05 6922143.0 683336.0
860.37 22765.997 -27.812889 -49.13875 12170 -46.312 6922135.0 683336.0
860.11 22765.998 -27.812964 -49.13875 12170 -46.571 6922127.0 683336.0
859.85 22765.998 -27.813039 -49.13875 12170 -46.827 6922118.0 683336.0
859.59 22765.999 -27.813111 -49.13875 12170 -47.08 6922110.0 683336.0
859.34 22766.0 -27.813186 -49.13875 12170 -47.332 6922102.0 683336.0
859.08 22766.0 -27.813261 -49.138747 12170 -47.583 6922094.0 683336.0
859.0 22766.001 -27.813336 -49.138747 12170 -47.837 6922085.0 683336.0
858.92 22766.002 -27.813408 -49.138747 12170 -48.093 6922077.0 683336.0
858.83 22766.003 -27.813483 -49.138747 12170 -48.349 6922069.0 683336.0
858.75 22766.003 -27.813558 -49.138747 12170 -48.599 6922061.0 683335.0
858.67 22766.004 -27.813633 -49.138747 12170 -48.84 6922052.0 683335.0
858.59 22766.005 -27.813708 -49.138744 12170 -49.07 6922044.0 683335.0
858.51 22766.005 -27.813781 -49.138744 12170 -49.286 6922036.0 683335.0
858.42 22766.006 -27.813856 -49.138744 12170 -49.489 6922028.0 683335.0
858.34 22766.007 -27.813931 -49.138744 12170 -49.677 6922019.0 683335.0
858.26 22766.007 -27.814006 -49.138744 12170 -49.85 6922011.0 683335.0
858.32 22766.008 -27.814081 -49.138744 12170 -49.996 6922003.0 683335.0
858.38 22766.009 -27.814156 -49.138744 12170 -50.13 6921995.0 683335.0
858.44 22766.01 -27.814228 -49.138744 12170 -50.254 6921986.0 683335.0
858.5 22766.01 -27.814303 -49.138744 12170 -50.372 6921978.0 683335.0
858.56 22766.011 -27.814378 -49.138742 12170 -50.484 6921970.0 683334.0
858.61 22766.012 -27.814453 -49.138742 12170 -50.59 6921962.0 683334.0
858.67 22766.012 -27.814528 -49.138742 12170 -50.691 6921953.0 683334.0
858.73 22766.013 -27.8146 -49.138742 12170 -50.784 6921945.0 683334.0
858.79 22766.014 -27.814675 -49.138742 12170 -50.869 6921937.0 683334.0
858.85 22766.014 -27.81475 -49.138742 12170 -50.948 6921929.0 683334.0
858.93 22766.015 -27.814825 -49.138742 12170 -51.021 6921920.0 683334.0
859.01 22766.016 -27.814897 -49.138742 12170 -51.091 6921912.0 683334.0
859.09 22766.017 -27.814972 -49.138742 12170 -51.159 6921904.0 683334.0
859.17 22766.017 -27.815047 -49.138739 12170 -51.227 6921896.0 683334.0
859.26 22766.018 -27.815122 -49.138739 12170 -51.295 6921887.0 683334.0
859.34 22766.019 -27.815194 -49.138739 12170 -51.365 6921879.0 683333.0
859.42 22766.019 -27.815269 -49.138739 12170 -51.435 6921871.0 683333.0
859.5 22766.02 -27.815344 -49.138739 12170 -51.505 6921863.0 683333.0
859.58 22766.021 -27.815419 -49.138739 12170 -51.574 6921855.0 683333.0
859.66 22766.022 -27.815492 -49.138736 12170 -51.643 6921846.0 683333.0
859.81 22766.022 -27.815567 -49.138736 12170 -51.704 6921838.0 683333.0
859.96 22766.023 -27.815642 -49.138736 12170 -51.762 6921830.0 683333.0
860.1 22766.024 -27.815717 -49.138736 12170 -51.815 6921822.0 683333.0
860.25 22766.025 -27.815789 -49.138733 12170 -51.865 6921813.0 683333.0
860.4 22766.025 -27.815864 -49.138733 12170 -51.91 6921805.0 683333.0
860.55 22766.026 -27.815939 -49.138733 12170 -51.953 6921797.0 683333.0
860.7 22766.027 -27.816014 -49.138733 12170 -51.994 6921789.0 683333.0
860.84 22766.027 -27.816086 -49.138731 12170 -52.032 6921780.0 683333.0
