ALTURA GPSALT LAT LONG Line MAGIGRF X Y
109.06 450.53 -16.167025 -51.16535 22870 105.906 8212575.96 482323.67
108.96 450.37 -16.166944 -51.16535 22870 104.659 8212584.87 482323.66
108.87 450.22 -16.166867 -51.165347 22870 103.453 8212593.47 482323.95
108.78 450.07 -16.166789 -51.165347 22870 102.299 8212602.08 482323.94
108.69 449.92 -16.166708 -51.165347 22870 101.201 8212610.99 482323.93
108.6 449.77 -16.166628 -51.165344 22870 100.174 8212619.9 482324.22
108.51 449.62 -16.16655 -51.165344 22870 99.227 8212628.5 482324.22
108.24 449.43 -16.166469 -51.165341 22870 98.372 8212637.41 482324.51
107.96 449.25 -16.166392 -51.165341 22870 97.594 8212646.02 482324.5
107.69 449.06 -16.166311 -51.165341 22870 96.9 8212654.93 482324.49
107.41 448.88 -16.166233 -51.165339 22870 96.295 8212663.53 482324.78
107.14 448.69 -16.166153 -51.165339 22870 95.774 8212672.44 482324.78
106.87 448.5 -16.166072 -51.165339 22870 95.341 8212681.35 482324.77
106.59 448.32 -16.165994 -51.165339 22870 94.987 8212689.96 482324.76
106.32 448.13 -16.165917 -51.165336 22870 94.711 8212698.56 482325.05
106.04 447.95 -16.165836 -51.165336 22870 94.508 8212707.47 482325.04
105.77 447.76 -16.165755 -51.165336 22870 94.37 8212716.38 482325.04
105.46 447.56 -16.165678 -51.165333 22870 94.301 8212724.99 482325.33
105.16 447.37 -16.165597 -51.165333 22870 94.287 8212733.9 482325.32
104.85 447.17 -16.165519 -51.165333 22870 94.321 8212742.5 482325.31
104.55 446.97 -16.165439 -51.165333 22870 94.392 8212751.41 482325.31
104.24 446.77 -16.165358 -51.16533 22870 94.519 8212760.32 482325.6
103.94 446.58 -16.16528 -51.16533 22870 94.683 8212768.93 482325.59
103.63 446.38 -16.1652 -51.16533 22870 94.894 8212777.84 482325.58
103.33 446.18 -16.165122 -51.16533 22870 95.148 8212786.44 482325.57
103.02 445.99 -16.165042 -51.16533 22870 95.437 8212795.35 482325.57
102.72 445.79 -16.164964 -51.16533 22870 95.762 8212803.95 482325.56
102.17 445.64 -16.164883 -51.16533 22870 96.119 8212812.87 482325.55
101.62 445.5 -16.164803 -51.16533 22870 96.494 8212821.78 482325.55
101.07 445.35 -16.164722 -51.16533 22870 96.874 8212830.69 482325.54
100.52 445.21 -16.164644 -51.16533 22870 97.239 8212839.29 482325.53
99.97 445.06 -16.164564 -51.165327 22870 97.573 8212848.2 482325.82
99.43 444.92 -16.164483 -51.165327 22870 97.846 8212857.11 482325.81
98.88 444.77 -16.164405 -51.165327 22870 98.037 8212865.72 482325.81
98.33 444.63 -16.164325 -51.165327 22870 98.127 8212874.63 482325.8
97.78 444.48 -16.164247 -51.165327 22870 98.124 8212883.23 482325.79
97.23 444.34 -16.164167 -51.165327 22870 98.018 8212892.14 482325.79
97.08 444.32 -16.164086 -51.165327 22870 97.826 8212901.05 482325.78
96.93 444.3 -16.164008 -51.165327 22870 97.573 8212909.65 482325.77
96.77 444.27 -16.163928 -51.165327 22870 97.294 8212918.57 482325.76
96.62 444.25 -16.163847 -51.165327 22870 97.023 8212927.48 482325.76
96.47 444.23 -16.163769 -51.165327 22870 96.798 8212936.08 482325.75
96.32 444.21 -16.163689 -51.165327 22870 96.641 8212944.99 482325.74
96.17 444.19 -16.163608 -51.165327 22870 96.567 8212953.9 482325.74
96.01 444.16 -16.16353 -51.165327 22870 96.576 8212962.5 482325.73
95.86 444.14 -16.16345 -51.165327 22870 96.671 8212971.42 482325.72
95.71 444.12 -16.163372 -51.165327 22870 96.837 8212980.02 482325.72
95.83 444.32 -16.163292 -51.165327 22870 97.07 8212988.93 482325.71
95.95 444.52 -16.163214 -51.165327 22870 97.356 8212997.53 482325.7
96.08 444.72 -16.163133 -51.16533 22870 97.702 8213006.44 482325.4
96.2 444.92 -16.163055 -51.16533 22870 98.095 8213015.05 482325.39
96.32 445.12 -16.162975 -51.16533 22870 98.531 8213023.96 482325.38
96.44 445.32 -16.162894 -51.16533 22870 99.016 8213032.87 482325.38
96.56 445.52 -16.162817 -51.16533 22870 99.561 8213041.47 482325.37
96.69 445.72 -16.162739 -51.16533 22870 100.17 8213050.08 482325.36
96.81 445.92 -16.162658 -51.16533 22870 100.84 8213058.99 482325.35
96.93 446.12 -16.162578 -51.16533 22870 101.563 8213067.9 482325.35
97.08 446.33 -16.1625 -51.16533 22870 102.327 8213076.5 482325.34
97.23 446.53 -16.162419 -51.16533 22870 103.107 8213085.41 482325.33
97.39 446.74 -16.162342 -51.165333 22870 103.873 8213094.01 482325.03
97.54 446.94 -16.162264 -51.165333 22870 104.606 8213102.62 482325.02
97.69 447.15 -16.162183 -51.165333 22870 105.279 8213111.53 482325.02
97.84 447.35 -16.162103 -51.165336 22870 105.864 8213120.44 482324.71
97.99 447.56 -16.162025 -51.165336 22870 106.358 8213129.04 482324.7
98.15 447.76 -16.161944 -51.165336 22870 106.765 8213137.95 482324.7
98.3 447.97 -16.161867 -51.165336 22870 107.077 8213146.56 482324.69
98.45 448.17 -16.161789 -51.165336 22870 107.307 8213155.16 482324.68
98.6 448.34 -16.161708 -51.165339 22870 107.468 8213164.07 482324.38
98.75 448.5 -16.16163 -51.165339 22870 107.581 8213172.67 482324.37
98.91 448.67 -16.161553 -51.165339 22870 107.666 8213181.28 482324.37
99.06 448.83 -16.161472 -51.165339 22870 107.74 8213190.19 482324.36
99.21 449.0 -16.161394 -51.165339 22870 107.814 8213198.79 482324.35
99.36 449.17 -16.161314 -51.165341 22870 107.9 8213207.7 482324.05
99.51 449.33 -16.161236 -51.165341 22870 108.01 8213216.31 482324.04
99.67 449.5 -16.161158 -51.165341 22870 108.159 8213224.91 482324.03
99.82 449.66 -16.161078 -51.165341 22870 108.363 8213233.82 482324.03
99.97 449.83 -16.161 -51.165341 22870 108.626 8213242.42 482324.02
100.12 449.97 -16.160919 -51.165341 22870 108.968 8213251.34 482324.01
100.28 450.1 -16.160842 -51.165341 22870 109.403 8213259.94 482324.01
100.43 450.24 -16.160764 -51.165344 22870 109.92 8213268.54 482323.7
100.58 450.38 -16.160686 -51.165344 22870 110.526 8213277.15 482323.69
100.74 450.51 -16.160605 -51.165344 22870 111.22 8213286.06 482323.69
100.89 450.65 -16.160528 -51.165344 22870 111.99 8213294.66 482323.68
101.04 450.79 -16.16045 -51.165344 22870 112.829 8213303.26 482323.67
101.19 450.93 -16.160369 -51.165344 22870 113.723 8213312.17 482323.67
101.35 451.06 -16.160292 -51.165344 22870 114.65 8213320.78 482323.66
101.5 451.2 -16.160214 -51.165344 22870 115.593 8213329.38 482323.65
101.71 451.32 -16.160136 -51.165347 22870 116.525 8213337.98 482323.35
101.93 451.45 -16.160055 -51.165347 22870 117.433 8213346.89 482323.34
102.14 451.57 -16.159978 -51.165347 22870 118.286 8213355.5 482323.33
102.35 451.69 -16.1599 -51.165347 22870 119.069 8213364.1 482323.33
102.56 451.82 -16.159822 -51.165347 22870 119.768 8213372.71 482323.32
102.78 451.94 -16.159744 -51.16535 22870 120.371 8213381.31 482323.02
102.99 452.06 -16.159664 -51.16535 22870 120.869 8213390.22 482323.01
103.2 452.18 -16.159586 -51.16535 22870 121.256 8213398.82 482323.0
103.42 452.31 -16.159508 -51.16535 22870 121.536 8213407.43 482323.0
103.63 452.43 -16.15943 -51.16535 22870 121.699 8213416.03 482322.99
103.91 452.5 -16.159353 -51.165352 22870 121.744 8213424.63 482322.68
104.18 452.56 -16.159272 -51.165352 22870 121.702 8213433.54 482322.68
104.46 452.63 -16.159194 -51.165352 22870 121.567 8213442.15 482322.67
104.73 452.69 -16.159117 -51.165352 22870 121.352 8213450.75 482322.66
105.01 452.76 -16.159039 -51.165352 22870 121.064 8213459.35 482322.66
105.28 452.83 -16.158961 -51.165355 22870 120.713 8213467.96 482322.35
105.56 452.89 -16.158883 -51.165355 22870 120.319 8213476.56 482322.35
105.83 452.96 -16.158805 -51.165355 22870 119.895 8213485.16 482322.34
106.11 453.02 -16.158728 -51.165355 22870 119.453 8213493.77 482322.33
106.38 453.09 -16.158647 -51.165355 22870 119.013 8213502.68 482322.32
106.84 453.14 -16.158569 -51.165358 22870 118.587 8213511.28 482322.02
107.29 453.18 -16.158492 -51.165358 22870 118.198 8213519.89 482322.01
107.75 453.23 -16.158414 -51.165361 22870 117.865 8213528.49 482321.71
108.21 453.27 -16.158336 -51.165361 22870 117.617 8213537.09 482321.7
108.67 453.32 -16.158258 -51.165361 22870 117.468 8213545.7 482321.7
109.12 453.36 -16.15818 -51.165364 22870 117.426 8213554.3 482321.39
109.58 453.41 -16.158103 -51.165364 22870 117.503 8213562.9 482321.39
110.04 453.45 -16.158025 -51.165364 22870 117.701 8213571.51 482321.38
110.49 453.5 -16.157947 -51.165366 22870 118.008 8213580.11 482321.07
110.95 453.54 -16.157869 -51.165366 22870 118.428 8213588.71 482321.07
111.29 453.49 -16.157792 -51.165366 22870 118.945 8213597.32 482321.06
111.62 453.45 -16.157714 -51.165369 22870 119.539 8213605.92 482320.76
111.96 453.4 -16.157633 -51.165369 22870 120.197 8213614.83 482320.75
112.29 453.36 -16.157555 -51.165369 22870 120.889 8213623.43 482320.74
112.63 453.31 -16.157478 -51.165372 22870 121.608 8213632.04 482320.44
112.96 453.26 -16.1574 -51.165372 22870 122.343 8213640.64 482320.43
113.3 453.22 -16.157322 -51.165372 22870 123.078 8213649.24 482320.43
113.63 453.17 -16.157244 -51.165372 22870 123.802 8213657.85 482320.42
113.97 453.13 -16.157167 -51.165375 22870 124.502 8213666.45 482320.11
114.3 453.08 -16.157089 -51.165375 22870 125.187 8213675.05 482320.11
114.33 452.99 -16.157011 -51.165375 22870 125.858 8213683.66 482320.1
114.36 452.9 -16.156933 -51.165375 22870 126.526 8213692.26 482320.09
114.39 452.82 -16.156855 -51.165377 22870 127.184 8213700.86 482319.79
114.42 452.73 -16.156778 -51.165377 22870 127.846 8213709.47 482319.78
114.45 452.64 -16.156697 -51.165377 22870 128.519 8213718.38 482319.78
114.48 452.55 -16.156619 -51.165377 22870 129.208 8213726.98 482319.77
114.51 452.46 -16.156542 -51.165377 22870 129.93 8213735.59 482319.76
114.54 452.38 -16.156464 -51.165377 22870 130.69 8213744.19 482319.75
114.57 452.29 -16.156386 -51.16538 22870 131.482 8213752.79 482319.45
114.6 452.2 -16.156308 -51.16538 22870 132.311 8213761.4 482319.44
114.45 452.09 -16.156231 -51.16538 22870 133.181 8213770.0 482319.44
114.3 451.99 -16.156153 -51.16538 22870 134.092 8213778.6 482319.43
114.14 451.88 -16.156075 -51.16538 22870 135.025 8213787.21 482319.42
113.99 451.78 -16.155997 -51.16538 22870 135.966 8213795.81 482319.42
113.84 451.67 -16.155919 -51.165383 22870 136.896 8213804.41 482319.11
113.69 451.56 -16.155839 -51.165383 22870 137.803 8213813.32 482319.11
113.54 451.46 -16.155761 -51.165383 22870 138.659 8213821.93 482319.1
113.38 451.35 -16.155683 -51.165383 22870 139.465 8213830.53 482319.09
113.23 451.25 -16.155606 -51.165386 22870 140.209 8213839.13 482318.79
113.08 451.14 -16.155528 -51.165386 22870 140.884 8213847.74 482318.78
112.87 450.94 -16.15545 -51.165386 22870 141.482 8213856.34 482318.77
112.65 450.75 -16.155372 -51.165386 22870 142.009 8213864.94 482318.77
112.44 450.55 -16.155292 -51.165386 22870 142.468 8213873.86 482318.76
112.23 450.36 -16.155214 -51.165386 22870 142.843 8213882.46 482318.75
112.02 450.16 -16.155136 -51.165386 22870 143.139 8213891.06 482318.75
111.8 449.96 -16.155058 -51.165386 22870 143.371 8213899.67 482318.74
111.59 449.77 -16.154981 -51.165386 22870 143.556 8213908.27 482318.73
111.38 449.57 -16.154903 -51.165386 22870 143.696 8213916.87 482318.72
111.16 449.38 -16.154822 -51.165389 22870 143.792 8213925.78 482318.42
110.95 449.18 -16.154744 -51.165389 22870 143.841 8213934.39 482318.41
110.25 448.92 -16.154667 -51.165389 22870 143.848 8213942.99 482318.41
109.55 448.66 -16.154589 -51.165389 22870 143.813 8213951.59 482318.4
108.85 448.4 -16.154511 -51.165389 22870 143.737 8213960.2 482318.39
108.15 448.14 -16.154431 -51.165389 22870 143.625 8213969.11 482318.39
107.45 447.88 -16.154353 -51.165389 22870 143.481 8213977.71 482318.38
106.74 447.62 -16.154275 -51.165389 22870 143.315 8213986.31 482318.37
106.04 447.36 -16.154197 -51.165389 22870 143.131 8213994.92 482318.36
105.34 447.1 -16.154119 -51.165389 22870 142.917 8214003.52 482318.36
104.64 446.84 -16.154039 -51.165389 22870 142.676 8214012.43 482318.35
103.94 446.58 -16.153961 -51.165389 22870 142.411 8214021.04 482318.34
103.63 446.4 -16.153883 -51.165389 22870 142.123 8214029.64 482318.34
103.33 446.23 -16.153806 -51.165389 22870 141.814 8214038.24 482318.33
103.02 446.05 -16.153725 -51.165389 22870 141.473 8214047.15 482318.32
102.72 445.88 -16.153647 -51.165389 22870 141.095 8214055.76 482318.32
102.41 445.7 -16.153569 -51.165391 22870 140.676 8214064.36 482318.01
102.11 445.53 -16.153492 -51.165391 22870 140.234 8214072.96 482318.0
101.8 445.35 -16.153411 -51.165391 22870 139.769 8214081.87 482318.0
101.5 445.18 -16.153333 -51.165391 22870 139.284 8214090.48 482317.99
101.19 445.0 -16.153256 -51.165391 22870 138.789 8214099.08 482317.98
100.89 444.83 -16.153178 -51.165391 22870 138.308 8214107.68 482317.98
100.28 444.79 -16.153097 -51.165394 22870 137.873 8214116.6 482317.67
99.67 444.74 -16.153019 -51.165394 22870 137.519 8214125.2 482317.67
99.06 444.7 -16.152942 -51.165394 22870 137.266 8214133.8 482317.66
98.45 444.66 -16.152864 -51.165394 22870 137.166 8214142.41 482317.65
97.84 444.61 -16.152783 -51.165397 22870 137.249 8214151.32 482317.35
97.23 444.57 -16.152706 -51.165397 22870 137.539 8214159.92 482317.34
96.62 444.53 -16.152628 -51.165397 22870 138.053 8214168.52 482317.33
96.01 444.49 -16.152547 -51.165397 22870 138.801 8214177.43 482317.33
95.4 444.44 -16.152469 -51.165397 22870 139.777 8214186.04 482317.32
94.79 444.4 -16.152392 -51.165397 22870 140.984 8214194.64 482317.31
94.45 444.52 -16.152314 -51.1654 22870 142.412 8214203.24 482317.01
94.12 444.63 -16.152236 -51.1654 22870 144.05 8214211.85 482317.0
93.78 444.75 -16.152156 -51.1654 22870 145.874 8214220.76 482317.0
93.45 444.87 -16.152078 -51.165402 22870 147.839 8214229.36 482316.69
93.11 444.98 -16.152 -51.165402 22870 149.916 8214237.97 482316.68
92.78 445.1 -16.151922 -51.165402 22870 152.061 8214246.57 482316.68
92.44 445.22 -16.151844 -51.165405 22870 154.227 8214255.17 482316.37
92.11 445.34 -16.151767 -51.165405 22870 156.382 8214263.78 482316.37
91.77 445.45 -16.151689 -51.165405 22870 158.48 8214272.38 482316.36
91.44 445.57 -16.151608 -51.165408 22870 160.482 8214281.29 482316.06
91.44 445.82 -16.151531 -51.165411 22870 162.351 8214289.89 482315.75
91.44 446.07 -16.151453 -51.165411 22870 164.047 8214298.5 482315.74
91.44 446.33 -16.151375 -51.165414 22870 165.536 8214307.1 482315.44
91.44 446.58 -16.151297 -51.165414 22870 166.811 8214315.7 482315.43
91.44 446.83 -16.151219 -51.165416 22870 167.854 8214324.31 482315.13
91.44 447.08 -16.151142 -51.165419 22870 168.666 8214332.91 482314.83
91.44 447.33 -16.151064 -51.165422 22870 169.246 8214341.51 482314.52
91.44 447.59 -16.150986 -51.165422 22870 169.606 8214350.12 482314.52
91.44 447.84 -16.150908 -51.165425 22870 169.755 8214358.72 482314.21
91.44 448.09 -16.150831 -51.165425 22870 169.711 8214367.32 482314.2
91.44 448.4 -16.150753 -51.165427 22870 169.482 8214375.93 482313.9
91.44 448.71 -16.150675 -51.165427 22870 169.082 8214384.53 482313.89
91.44 449.01 -16.150597 -51.16543 22870 168.537 8214393.13 482313.59
91.44 449.32 -16.150519 -51.165433 22870 167.877 8214401.74 482313.29
91.44 449.63 -16.150442 -51.165436 22870 167.128 8214410.34 482312.98
91.44 449.94 -16.150364 -51.165436 22870 166.318 8214418.94 482312.97
91.44 450.25 -16.150286 -51.165439 22870 165.461 8214427.55 482312.67
91.44 450.55 -16.150208 -51.165439 22870 164.594 8214436.15 482312.66
91.44 450.86 -16.150131 -51.165441 22870 163.756 8214444.75 482312.36
91.44 451.17 -16.150053 -51.165441 22870 162.996 8214453.36 482312.35
91.5 451.48 -16.149978 -51.165444 22870 162.348 8214461.65 482312.05
91.56 451.79 -16.1499 -51.165447 22870 161.838 8214470.26 482311.75
91.62 452.1 -16.149822 -51.16545 22870 161.493 8214478.86 482311.44
91.68 452.41 -16.149744 -51.165452 22870 161.322 8214487.46 482311.14
91.74 452.71 -16.149669 -51.165452 22870 161.327 8214495.76 482311.13
91.81 453.02 -16.149592 -51.165455 22870 161.483 8214504.36 482310.83
91.87 453.33 -16.149514 -51.165458 22870 161.761 8214512.96 482310.52
91.93 453.64 -16.149439 -51.165461 22870 162.127 8214521.26 482310.22
91.99 453.95 -16.149361 -51.165464 22870 162.539 8214529.86 482309.92
92.05 454.26 -16.149283 -51.165466 22870 162.968 8214538.47 482309.61
92.2 454.59 -16.149206 -51.165466 22870 163.373 8214547.07 482309.6
92.35 454.92 -16.149131 -51.165469 22870 163.717 8214555.37 482309.3
92.51 455.24 -16.149053 -51.165472 22870 163.985 8214563.97 482309.0
92.66 455.57 -16.148978 -51.165475 22870 164.162 8214572.27 482308.69
92.81 455.9 -16.1489 -51.165475 22870 164.249 8214580.87 482308.69
92.96 456.23 -16.148822 -51.165477 22870 164.237 8214589.47 482308.38
93.11 456.56 -16.148747 -51.16548 22870 164.127 8214597.77 482308.08
93.27 456.88 -16.148669 -51.165483 22870 163.924 8214606.37 482307.78
93.42 457.21 -16.148594 -51.165486 22870 163.632 8214614.67 482307.47
93.57 457.54 -16.148517 -51.165486 22870 163.263 8214623.27 482307.46
93.6 457.86 -16.148439 -51.165489 22870 162.804 8214631.87 482307.16
93.63 458.17 -16.148364 -51.165491 22870 162.275 8214640.17 482306.86
93.66 458.49 -16.148286 -51.165494 22870 161.676 8214648.77 482306.55
93.69 458.8 -16.148211 -51.165497 22870 161.008 8214657.07 482306.25
93.72 459.12 -16.148133 -51.1655 22870 160.276 8214665.67 482305.95
93.76 459.44 -16.148058 -51.1655 22870 159.498 8214673.97 482305.94
93.79 459.75 -16.147981 -51.165502 22870 158.674 8214682.57 482305.63
93.82 460.07 -16.147906 -51.165505 22870 157.811 8214690.87 482305.33
93.85 460.38 -16.147828 -51.165508 22870 156.916 8214699.47 482305.03
93.88 460.7 -16.147753 -51.165511 22870 156.004 8214707.77 482304.72
94.12 460.94 -16.147675 -51.165514 22870 155.094 8214716.37 482304.42
94.37 461.18 -16.1476 -51.165516 22870 154.2 8214724.67 482304.12
94.61 461.42 -16.147522 -51.165516 22870 153.332 8214733.27 482304.11
94.86 461.66 -16.147447 -51.165519 22870 152.508 8214741.57 482303.81
95.1 461.91 -16.147369 -51.165522 22870 151.747 8214750.17 482303.5
95.34 462.15 -16.147294 -51.165525 22870 151.054 8214758.47 482303.2
95.59 462.39 -16.147219 -51.165527 22870 150.447 8214766.76 482302.89
95.83 462.63 -16.147142 -51.165527 22870 149.943 8214775.36 482302.89
96.08 462.87 -16.147067 -51.16553 22870 149.548 8214783.66 482302.58
96.32 463.11 -16.146989 -51.165533 22870 149.268 8214792.26 482302.28
96.56 463.25 -16.146914 -51.165536 22870 149.099 8214800.56 482301.98
96.81 463.39 -16.146839 -51.165539 22870 149.036 8214808.86 482301.67
97.05 463.53 -16.146761 -51.165539 22870 149.071 8214817.46 482301.67
97.3 463.67 -16.146686 -51.165541 22870 149.191 8214825.76 482301.36
97.54 463.81 -16.146608 -51.165541 22870 149.384 8214834.36 482301.35
97.78 463.95 -16.146533 -51.165544 22870 149.639 8214842.66 482301.05
98.03 464.09 -16.146456 -51.165547 22870 149.943 8214851.26 482300.75
98.27 464.23 -16.146381 -51.165547 22870 150.285 8214859.55 482300.74
98.52 464.37 -16.146306 -51.16555 22870 150.646 8214867.85 482300.44
98.76 464.51 -16.146228 -51.165552 22870 151.011 8214876.45 482300.13
98.85 464.59 -16.146153 -51.165552 22870 151.372 8214884.75 482300.13
98.94 464.68 -16.146078 -51.165555 22870 151.72 8214893.05 482299.82
99.03 464.76 -16.146 -51.165555 22870 152.048 8214901.65 482299.82
99.12 464.85 -16.145925 -51.165558 22870 152.348 8214909.95 482299.51
99.22 464.93 -16.145847 -51.165561 22870 152.615 8214918.55 482299.21
99.31 465.01 -16.145772 -51.165561 22870 152.851 8214926.84 482299.2
99.4 465.1 -16.145697 -51.165564 22870 153.054 8214935.14 482298.9
99.49 465.18 -16.145619 -51.165564 22870 153.227 8214943.74 482298.89
99.58 465.27 -16.145544 -51.165566 22870 153.367 8214952.04 482298.59
99.67 465.35 -16.145469 -51.165566 22870 153.482 8214960.34 482298.58
99.76 465.31 -16.145392 -51.165569 22870 153.583 8214968.94 482298.28
99.85 465.28 -16.145317 -51.165569 22870 153.684 8214977.24 482298.27
99.94 465.24 -16.145242 -51.165572 22870 153.791 8214985.53 482297.97
100.03 465.2 -16.145167 -51.165572 22870 153.918 8214993.83 482297.96
100.13 465.16 -16.145089 -51.165572 22870 154.095 8215002.43 482297.95
100.22 465.13 -16.145014 -51.165575 22870 154.343 8215010.73 482297.65
100.31 465.09 -16.144939 -51.165575 22870 154.692 8215019.02 482297.64
100.4 465.05 -16.144864 -51.165575 22870 155.17 8215027.32 482297.64
100.49 465.02 -16.144786 -51.165577 22870 155.798 8215035.92 482297.33
100.58 464.98 -16.144711 -51.165577 22870 156.603 8215044.22 482297.33
100.55 464.87 -16.144633 -51.165577 22870 157.605 8215052.82 482297.32
100.52 464.77 -16.144558 -51.165577 22870 158.818 8215061.12 482297.31
100.49 464.66 -16.144483 -51.16558 22870 160.261 8215069.42 482297.01
100.46 464.55 -16.144406 -51.16558 22870 161.936 8215078.02 482297.0
100.43 464.45 -16.144331 -51.16558 22870 163.841 8215086.31 482296.99
100.4 464.34 -16.144256 -51.16558 22870 165.958 8215094.61 482296.99
100.37 464.23 -16.144178 -51.16558 22870 168.268 8215103.21 482296.98
100.34 464.12 -16.144103 -51.165583 22870 170.736 8215111.51 482296.68
100.31 464.02 -16.144028 -51.165583 22870 173.33 8215119.81 482296.67
100.28 463.91 -16.14395 -51.165583 22870 176.005 8215128.41 482296.66
100.37 463.78 -16.143875 -51.165586 22870 178.724 8215136.71 482296.36
100.46 463.66 -16.143797 -51.165586 22870 181.45 8215145.31 482296.35
100.55 463.53 -16.143722 -51.165586 22870 184.14 8215153.61 482296.35
100.64 463.41 -16.143647 -51.165586 22870 186.759 8215161.9 482296.34
100.74 463.28 -16.143569 -51.165586 22870 189.281 8215170.51 482296.33
100.83 463.16 -16.143494 -51.165589 22870 191.674 8215178.8 482296.03
100.92 463.03 -16.143417 -51.165589 22870 193.92 8215187.4 482296.02
101.01 462.91 -16.143342 -51.165589 22870 196.001 8215195.7 482296.02
101.1 462.78 -16.143267 -51.165589 22870 197.916 8215204.0 482296.01
101.19 462.66 -16.143189 -51.165589 22870 199.665 8215212.6 482296.0
101.31 462.49 -16.143114 -51.165591 22870 201.26 8215220.9 482295.7
101.43 462.33 -16.143036 -51.165591 22870 202.708 8215229.5 482295.69
101.56 462.16 -16.142961 -51.165591 22870 204.017 8215237.8 482295.68
101.68 462.0 -16.142883 -51.165591 22870 205.2 8215246.4 482295.68
101.8 461.83 -16.142808 -51.165591 22870 206.269 8215254.7 482295.67
101.92 461.67 -16.142731 -51.165594 22870 207.228 8215263.3 482295.37
102.04 461.5 -16.142656 -51.165594 22870 208.096 8215271.6 482295.36
102.17 461.34 -16.142578 -51.165597 22870 208.874 8215280.2 482295.06
102.29 461.17 -16.142503 -51.165597 22870 209.565 8215288.49 482295.05
102.41 461.01 -16.142425 -51.165597 22870 210.153 8215297.1 482295.04
102.41 460.77 -16.142347 -51.165597 22870 210.638 8215305.7 482295.04
102.41 460.53 -16.142272 -51.165597 22870 211.012 8215314.0 482295.03
102.41 460.29 -16.142194 -51.1656 22870 211.264 8215322.6 482294.72
102.41 460.05 -16.142119 -51.1656 22870 211.392 8215330.9 482294.72
102.41 459.82 -16.142042 -51.1656 22870 211.389 8215339.5 482294.71
102.41 459.58 -16.141967 -51.1656 22870 211.261 8215347.8 482294.7
102.41 459.34 -16.141889 -51.1656 22870 211.026 8215356.4 482294.7
102.41 459.1 -16.141811 -51.1656 22870 210.698 8215365.0 482294.69
102.41 458.86 -16.141736 -51.165603 22870 210.293 8215373.3 482294.39
102.41 458.62 -16.141658 -51.165603 22870 209.814 8215381.9 482294.38
102.29 458.3 -16.141581 -51.165603 22870 209.276 8215390.51 482294.37
102.17 457.97 -16.141506 -51.165603 22870 208.684 8215398.8 482294.37
102.04 457.65 -16.141428 -51.165603 22870 208.057 8215407.41 482294.36
101.92 457.33 -16.14135 -51.165603 22870 207.408 8215416.01 482294.35
101.8 457.01 -16.141272 -51.165603 22870 206.751 8215424.61 482294.35
101.68 456.68 -16.141197 -51.165603 22870 206.1 8215432.91 482294.34
101.56 456.36 -16.141119 -51.165603 22870 205.462 8215441.51 482294.33
101.43 456.04 -16.141042 -51.165603 22870 204.837 8215450.12 482294.33
101.31 455.71 -16.140967 -51.165603 22870 204.224 8215458.41 482294.32
101.19 455.39 -16.140889 -51.165603 22870 203.618 8215467.02 482294.31
101.25 454.94 -16.140811 -51.165603 22870 203.018 8215475.62 482294.3
101.31 454.5 -16.140733 -51.165603 22870 202.426 8215484.22 482294.3
101.37 454.05 -16.140656 -51.165603 22870 201.852 8215492.83 482294.29
101.43 453.61 -16.140578 -51.165603 22870 201.297 8215501.43 482294.28
101.49 453.16 -16.1405 -51.165603 22870 200.746 8215510.03 482294.28
101.56 452.72 -16.140422 -51.165603 22870 200.205 8215518.64 482294.27
101.62 452.27 -16.140344 -51.165603 22870 199.676 8215527.24 482294.26
101.68 451.83 -16.140269 -51.165603 22870 199.165 8215535.54 482294.26
101.74 451.38 -16.140192 -51.165603 22870 198.663 8215544.14 482294.25
101.8 450.94 -16.140114 -51.165603 22870 198.169 8215552.74 482294.24
101.68 450.53 -16.140036 -51.165603 22870 197.689 8215561.35 482294.24
101.56 450.12 -16.139958 -51.165603 22870 197.23 8215569.95 482294.23
101.43 449.72 -16.139881 -51.1656 22870 196.787 8215578.55 482294.52
101.31 449.31 -16.139803 -51.1656 22870 196.358 8215587.16 482294.51
101.19 448.9 -16.139725 -51.165597 22870 195.945 8215595.76 482294.8
101.07 448.49 -16.139647 -51.165597 22870 195.545 8215604.37 482294.79
100.95 448.08 -16.139569 -51.165597 22870 195.161 8215612.97 482294.79
100.82 447.68 -16.139492 -51.165594 22870 194.79 8215621.57 482295.08
100.7 447.27 -16.139414 -51.165591 22870 194.427 8215630.18 482295.37
100.58 446.86 -16.139336 -51.165591 22870 194.082 8215638.78 482295.36
100.89 446.59 -16.139258 -51.165591 22870 193.753 8215647.38 482295.35
101.19 446.32 -16.139181 -51.165589 22870 193.435 8215655.99 482295.64
101.5 446.05 -16.139103 -51.165589 22870 193.121 8215664.59 482295.64
101.8 445.78 -16.139025 -51.165586 22870 192.814 8215673.19 482295.93
102.11 445.51 -16.138947 -51.165586 22870 192.509 8215681.8 482295.92
102.41 445.24 -16.138869 -51.165583 22870 192.199 8215690.4 482296.21
102.72 444.97 -16.138792 -51.16558 22870 191.877 8215699.01 482296.5
103.02 444.7 -16.138714 -51.16558 22870 191.546 8215707.61 482296.49
103.33 444.43 -16.138633 -51.165578 22870 191.206 8215716.52 482296.78
103.63 444.16 -16.138556 -51.165578 22870 190.866 8215725.12 482296.78
