GPSALT IGRF LAT LONG Line MAGIGRF MDT X Y
1029.05 22771.425 -27.868831 -49.046414 12351 -69.332 695.47 6915795.0 692335.0
1040.5 22771.441 -27.870025 -49.046328 12351 -67.093 721.42 6915662.0 692341.0
1050.93 22771.457 -27.871219 -49.046247 12351 -65.927 743.69 6915530.0 692347.0
1059.14 22771.473 -27.872414 -49.046175 12351 -64.089 747.56 6915397.0 692352.0
1066.7 22771.486 -27.873608 -49.046139 12351 -63.411 739.54 6915265.0 692353.0
1074.25 22771.499 -27.874806 -49.046128 12351 -62.619 749.77 6915132.0 692352.0
1083.19 22771.511 -27.876 -49.046125 12351 -61.576 772.83 6915000.0 692351.0
1093.97 22771.522 -27.877194 -49.046125 12351 -61.032 795.74 6914867.0 692348.0
1105.28 22771.534 -27.878386 -49.046122 12351 -60.482 837.3 6914735.0 692347.0
1114.47 22771.546 -27.879575 -49.046128 12351 -60.173 870.48 6914603.0 692344.0
1123.42 22771.557 -27.880767 -49.046125 12351 -60.608 898.13 6914472.0 692342.0
1127.79 22771.57 -27.881956 -49.046117 12351 -61.71 884.06 6914340.0 692341.0
1129.38 22771.582 -27.883156 -49.046106 12351 -61.546 889.86 6914207.0 692340.0
1129.74 22771.595 -27.884364 -49.046092 12351 -59.413 921.64 6914073.0 692339.0
1131.66 22771.608 -27.885581 -49.046072 12351 -57.308 950.49 6913938.0 692339.0
1134.3 22771.621 -27.886808 -49.046058 12351 -55.726 953.48 6913802.0 692338.0
1135.52 22771.634 -27.888044 -49.046042 12351 -54.187 958.33 6913665.0 692337.0
1134.04 22771.648 -27.889292 -49.046022 12351 -52.785 965.69 6913527.0 692337.0
1128.22 22771.662 -27.890553 -49.045997 12351 -50.918 949.07 6913387.0 692337.0
1116.71 22771.675 -27.891825 -49.045978 12351 -49.135 932.4 6913246.0 692337.0
1102.01 22771.689 -27.893108 -49.045956 12351 -47.641 922.16 6913104.0 692337.0
1084.63 22771.703 -27.894406 -49.045942 12351 -46.381 924.04 6912960.0 692336.0
1069.26 22771.717 -27.895717 -49.045933 12351 -45.268 902.68 6912815.0 692334.0
1057.53 22771.73 -27.897042 -49.045944 12351 -44.335 861.45 6912668.0 692331.0
1048.85 22771.742 -27.898372 -49.045961 12351 -43.533 790.8 6912520.0 692327.0
1044.92 22771.755 -27.899703 -49.045981 12351 -42.541 719.67 6912373.0 692323.0
1041.37 22771.767 -27.901025 -49.046006 12351 -41.478 676.46 6912227.0 692318.0
1036.01 22771.779 -27.902344 -49.046017 12351 -40.052 644.74 6912080.0 692315.0
1029.86 22771.792 -27.903661 -49.046022 12351 -38.84 609.3 6911935.0 692312.0
1023.02 22771.806 -27.904969 -49.046014 12351 -37.105 596.0 6911790.0 692310.0
1015.66 22771.82 -27.906269 -49.046003 12351 -35.29 586.64 6911645.0 692309.0
1009.49 22771.835 -27.907564 -49.045961 12351 -32.493 577.5 6911502.0 692311.0
1005.82 22771.851 -27.90885 -49.045925 12351 -30.221 555.47 6911359.0 692312.0
1005.28 22771.867 -27.910125 -49.045869 12351 -28.281 540.92 6911218.0 692315.0
1003.84 22771.883 -27.911386 -49.045794 12351 -26.607 548.66 6911078.0 692321.0
1001.11 22771.901 -27.912633 -49.045714 12351 -26.659 591.11 6910940.0 692326.0
998.87 22771.918 -27.913869 -49.045631 12351 -27.438 644.08 6910803.0 692332.0
997.27 22771.935 -27.915092 -49.045547 12351 -27.368 692.56 6910667.0 692338.0
997.41 22771.951 -27.916306 -49.045481 12351 -28.27 727.33 6910532.0 692343.0
995.6 22771.965 -27.917506 -49.045439 12351 -29.454 756.14 6910399.0 692345.0
994.1 22771.979 -27.918697 -49.045408 12351 -30.702 780.0 6910268.0 692345.0
993.33 22771.992 -27.919875 -49.045397 12351 -32.561 778.2 6910137.0 692344.0
991.73 22772.003 -27.921044 -49.045414 12351 -34.256 761.05 6910007.0 692341.0
990.31 22772.015 -27.922208 -49.045431 12351 -34.778 755.39 6909878.0 692337.0
989.62 22772.025 -27.923369 -49.045453 12351 -35.698 778.3 6909750.0 692333.0
989.25 22772.037 -27.924522 -49.045464 12351 -36.665 803.56 6909622.0 692330.0
989.0 22772.049 -27.925672 -49.045461 12351 -36.608 821.23 6909495.0 692328.0
988.5 22772.061 -27.926817 -49.045453 12351 -36.349 834.83 6909368.0 692327.0
987.37 22772.075 -27.927961 -49.045428 12351 -36.087 847.88 6909241.0 692327.0
984.78 22772.088 -27.9291 -49.0454 12351 -35.933 842.7 6909115.0 692328.0
981.07 22772.102 -27.930242 -49.045358 12351 -35.59 835.63 6908988.0 692330.0
975.61 22772.117 -27.931383 -49.045311 12351 -35.309 812.39 6908861.0 692333.0
971.11 22772.132 -27.932528 -49.045258 12351 -34.97 785.47 6908735.0 692336.0
966.89 22772.146 -27.933672 -49.045206 12351 -34.385 802.39 6908608.0 692339.0
963.39 22772.161 -27.934819 -49.045153 12351 -34.131 801.78 6908481.0 692342.0
960.43 22772.176 -27.935969 -49.045111 12351 -34.224 790.83 6908353.0 692344.0
957.1 22772.189 -27.937125 -49.045083 12351 -33.447 793.57 6908225.0 692345.0
956.56 22772.202 -27.938278 -49.045069 12351 -32.495 806.13 6908097.0 692344.0
958.58 22772.214 -27.939428 -49.045078 12351 -31.233 815.74 6907970.0 692341.0
961.46 22772.226 -27.940569 -49.045089 12351 -30.436 805.7 6907843.0 692338.0
964.48 22772.237 -27.941706 -49.045094 12351 -30.032 803.04 6907717.0 692336.0
968.81 22772.249 -27.942828 -49.045097 12351 -30.474 822.22 6907593.0 692333.0
976.45 22772.261 -27.943939 -49.045092 12351 -31.145 851.72 6907470.0 692332.0
981.66 22772.274 -27.945039 -49.045078 12351 -31.698 854.11 6907348.0 692331.0
982.17 22772.287 -27.946136 -49.04505 12351 -31.917 844.63 6907226.0 692332.0
979.27 22772.3 -27.947233 -49.045022 12351 -31.736 825.5 6907105.0 692333.0
974.51 22772.313 -27.948336 -49.044994 12351 -31.197 788.35 6906982.0 692334.0
969.86 22772.327 -27.94945 -49.044967 12351 -30.126 765.89 6906859.0 692335.0
964.92 22772.34 -27.950569 -49.044944 12351 -29.042 756.27 6906735.0 692335.0
959.13 22772.353 -27.951697 -49.044919 12351 -28.679 751.78 6906610.0 692335.0
953.31 22772.367 -27.952831 -49.044889 12351 -28.121 750.34 6906484.0 692336.0
948.29 22772.38 -27.953969 -49.044878 12351 -27.806 748.9 6906358.0 692335.0
944.97 22772.393 -27.955111 -49.044869 12351 -27.269 755.65 6906231.0 692334.0
941.83 22772.406 -27.956258 -49.044864 12351 -26.807 769.76 6906104.0 692333.0
939.43 22772.419 -27.957406 -49.044853 12351 -26.506 774.66 6905977.0 692332.0
938.58 22772.433 -27.958556 -49.044825 12351 -26.119 787.76 6905850.0 692332.0
938.42 22772.447 -27.959706 -49.044792 12351 -25.644 795.23 6905722.0 692334.0
938.44 22772.461 -27.960853 -49.044756 12351 -24.958 787.51 6905595.0 692335.0
939.4 22772.476 -27.962 -49.044719 12351 -24.403 807.14 6905468.0 692336.0
940.29 22772.489 -27.963144 -49.044694 12351 -24.446 813.72 6905341.0 692337.0
939.48 22772.503 -27.964286 -49.044675 12351 -24.69 797.77 6905214.0 692337.0
936.13 22772.516 -27.965433 -49.044658 12351 -24.955 778.28 6905087.0 692337.0
931.56 22772.53 -27.966581 -49.044644 12351 -25.241 763.66 6904960.0 692336.0
928.63 22772.543 -27.967731 -49.044636 12351 -26.758 774.98 6904833.0 692335.0
928.38 22772.556 -27.968881 -49.044619 12351 -26.718 800.87 6904705.0 692334.0
929.32 22772.569 -27.970025 -49.044606 12351 -25.842 816.46 6904578.0 692334.0
930.63 22772.583 -27.971172 -49.044578 12351 -24.344 813.97 6904451.0 692334.0
929.6 22772.598 -27.972317 -49.044539 12351 -22.661 802.92 6904324.0 692336.0
926.41 22772.613 -27.973464 -49.044503 12351 -20.927 784.58 6904197.0 692338.0
922.67 22772.627 -27.974611 -49.044472 12351 -19.605 774.72 6904070.0 692338.0
919.84 22772.641 -27.975764 -49.04445 12351 -18.934 779.4 6903942.0 692339.0
918.88 22772.654 -27.976917 -49.044433 12351 -18.391 776.21 6903815.0 692338.0
919.47 22772.668 -27.978069 -49.044419 12351 -17.816 777.64 6903687.0 692338.0
919.59 22772.681 -27.979222 -49.044406 12351 -17.46 779.06 6903559.0 692337.0
918.66 22772.694 -27.980375 -49.044403 12351 -17.396 769.0 6903431.0 692335.0
916.99 22772.707 -27.981525 -49.044397 12351 -17.072 761.37 6903304.0 692334.0
915.86 22772.72 -27.982678 -49.044406 12351 -16.815 763.21 6903176.0 692331.0
917.45 22772.731 -27.983825 -49.044428 12351 -16.586 764.09 6903049.0 692327.0
919.93 22772.743 -27.984964 -49.044444 12351 -16.085 767.57 6902923.0 692323.0
920.52 22772.756 -27.9861 -49.044453 12351 -15.489 780.25 6902797.0 692320.0
919.2 22772.769 -27.987236 -49.044447 12351 -14.959 794.18 6902671.0 692319.0
915.61 22772.782 -27.988375 -49.044425 12351 -14.934 804.58 6902545.0 692319.0
910.83 22772.797 -27.989519 -49.044386 12351 -14.849 818.13 6902418.0 692321.0
908.22 22773.074 -27.989478 -49.039164 12361 -14.517 797.78 6902414.0 692834.0
911.95 22773.059 -27.988497 -49.039231 12361 -14.295 814.57 6902523.0 692829.0
912.29 22773.045 -27.987506 -49.039286 12361 -14.455 807.51 6902633.0 692826.0
910.46 22773.032 -27.986503 -49.039322 12361 -14.555 802.07 6902744.0 692824.0
906.89 22773.02 -27.985489 -49.039339 12361 -15.132 802.55 6902857.0 692824.0
903.8 22773.009 -27.984467 -49.039333 12361 -15.373 779.71 6902970.0 692826.0
902.05 22772.999 -27.983439 -49.039306 12361 -15.392 759.17 6903084.0 692831.0
901.49 22772.99 -27.982411 -49.039256 12361 -15.348 758.22 6903198.0 692838.0
901.76 22772.981 -27.981381 -49.039206 12361 -15.885 746.67 6903312.0 692844.0
901.84 22772.972 -27.98035 -49.039172 12361 -16.405 738.08 6903426.0 692850.0
902.81 22772.96 -27.979322 -49.039175 12361 -17.097 742.16 6903540.0 692851.0
904.51 22772.947 -27.978297 -49.039206 12361 -17.45 755.7 6903653.0 692850.0
907.85 22772.933 -27.977278 -49.039261 12361 -17.841 770.94 6903766.0 692846.0
912.43 22772.918 -27.976267 -49.039331 12361 -17.909 780.38 6903878.0 692841.0
916.39 22772.903 -27.975264 -49.039403 12361 -17.762 769.18 6903990.0 692836.0
918.43 22772.888 -27.974261 -49.039472 12361 -17.899 780.35 6904101.0 692831.0
918.0 22772.875 -27.973258 -49.039519 12361 -18.617 790.09 6904212.0 692828.0
917.76 22772.862 -27.972253 -49.039547 12361 -20.021 805.87 6904324.0 692827.0
918.28 22772.851 -27.971247 -49.039556 12361 -21.033 814.54 6904435.0 692828.0
919.76 22772.838 -27.970242 -49.039581 12361 -22.502 819.34 6904546.0 692828.0
921.4 22772.825 -27.969239 -49.039619 12361 -23.76 824.9 6904658.0 692826.0
924.1 22772.812 -27.968239 -49.039669 12361 -24.671 817.42 6904769.0 692822.0
926.92 22772.798 -27.967239 -49.039728 12361 -25.684 822.87 6904879.0 692818.0
928.92 22772.784 -27.966239 -49.039778 12361 -25.327 825.87 6904990.0 692815.0
930.11 22772.772 -27.965236 -49.039806 12361 -25.175 824.95 6905102.0 692814.0
930.26 22772.76 -27.964228 -49.039819 12361 -25.066 829.65 6905213.0 692815.0
927.09 22772.748 -27.963214 -49.039831 12361 -24.676 824.02 6905326.0 692815.0
922.68 22772.737 -27.962189 -49.039842 12361 -25.12 803.7 6905439.0 692816.0
918.79 22772.725 -27.961153 -49.039847 12361 -25.434 779.9 6905554.0 692817.0
916.78 22772.714 -27.960111 -49.039844 12361 -25.877 761.71 6905670.0 692820.0
916.33 22772.703 -27.959061 -49.039842 12361 -26.586 763.81 6905786.0 692822.0
916.56 22772.691 -27.958006 -49.03985 12361 -26.753 766.98 6905903.0 692823.0
918.42 22772.678 -27.956947 -49.039875 12361 -26.665 759.54 6906020.0 692822.0
920.99 22772.665 -27.955889 -49.039906 12361 -26.392 748.85 6906137.0 692821.0
923.55 22772.652 -27.954831 -49.039939 12361 -26.689 747.14 6906255.0 692820.0
925.8 22772.638 -27.953772 -49.039981 12361 -26.78 754.0 6906372.0 692818.0
930.19 22772.625 -27.952719 -49.040011 12361 -26.78 763.83 6906489.0 692816.0
934.78 22772.613 -27.951669 -49.040031 12361 -27.318 784.37 6906605.0 692816.0
941.76 22772.602 -27.950625 -49.040028 12361 -27.482 785.8 6906721.0 692818.0
950.58 22772.591 -27.949594 -49.040017 12361 -27.843 812.18 6906835.0 692821.0
959.39 22772.581 -27.948575 -49.040008 12361 -28.501 811.09 6906948.0 692824.0
966.35 22772.57 -27.947561 -49.040003 12361 -28.617 830.3 6907060.0 692826.0
971.11 22772.56 -27.946556 -49.039992 12361 -29.079 844.1 6907172.0 692829.0
974.66 22772.55 -27.94555 -49.039981 12361 -29.191 837.24 6907283.0 692832.0
976.3 22772.539 -27.944547 -49.039983 12361 -29.462 814.82 6907394.0 692834.0
978.16 22772.528 -27.943544 -49.04 12361 -29.199 788.95 6907506.0 692834.0
978.9 22772.515 -27.942536 -49.040028 12361 -29.29 791.07 6907617.0 692833.0
981.05 22772.503 -27.941528 -49.040058 12361 -29.893 803.75 6907729.0 692832.0
983.39 22772.491 -27.940517 -49.040092 12361 -30.248 808.32 6907841.0 692830.0
986.49 22772.478 -27.939508 -49.040131 12361 -30.656 804.24 6907953.0 692828.0
990.95 22772.465 -27.938506 -49.040178 12361 -31.873 792.18 6908064.0 692825.0
997.13 22772.452 -27.937508 -49.040219 12361 -32.803 813.62 6908175.0 692823.0
1005.24 22772.439 -27.936519 -49.040261 12361 -33.268 853.98 6908284.0 692821.0
1011.33 22772.427 -27.935536 -49.040292 12361 -33.717 875.44 6908393.0 692819.0
1014.74 22772.416 -27.934556 -49.040314 12361 -34.074 879.48 6908502.0 692819.0
1017.25 22772.405 -27.933575 -49.040319 12361 -34.193 878.13 6908611.0 692820.0
1018.45 22772.396 -27.932589 -49.040297 12361 -34.373 866.28 6908720.0 692824.0
1017.74 22772.388 -27.9316 -49.040258 12361 -34.763 844.45 6908829.0 692830.0
1015.97 22772.379 -27.930603 -49.040222 12361 -35.059 842.09 6908940.0 692835.0
1014.28 22772.37 -27.929603 -49.0402 12361 -35.088 848.41 6909051.0 692839.0
1013.65 22772.359 -27.928594 -49.040203 12361 -34.799 858.23 6909162.0 692840.0
1012.86 22772.348 -27.927583 -49.040219 12361 -34.111 863.89 6909275.0 692841.0
1013.01 22772.336 -27.926567 -49.040244 12361 -33.485 875.38 6909387.0 692840.0
1012.7 22772.324 -27.925547 -49.040256 12361 -33.574 886.61 6909500.0 692840.0
1012.06 22772.313 -27.924522 -49.040264 12361 -33.877 879.24 6909614.0 692841.0
1011.23 22772.302 -27.923494 -49.040272 12361 -34.089 873.17 6909728.0 692843.0
1010.65 22772.29 -27.922458 -49.040289 12361 -34.114 867.59 6909842.0 692843.0
1009.63 22772.278 -27.921419 -49.040319 12361 -33.935 851.93 6909958.0 692842.0
1007.82 22772.265 -27.920375 -49.040356 12361 -33.158 819.75 6910074.0 692840.0
1005.63 22772.252 -27.919322 -49.0404 12361 -32.432 791.43 6910190.0 692837.0
1004.27 22772.238 -27.918264 -49.04045 12361 -31.567 758.95 6910308.0 692834.0
1002.93 22772.225 -27.917197 -49.040497 12361 -31.296 733.45 6910426.0 692831.0
1003.49 22772.212 -27.916128 -49.040531 12361 -29.626 714.66 6910545.0 692830.0
1003.47 22772.2 -27.91505 -49.040542 12361 -29.844 691.69 6910664.0 692831.0
1002.19 22772.189 -27.913969 -49.040547 12361 -29.494 669.28 6910784.0 692832.0
1000.42 22772.177 -27.912886 -49.040569 12361 -29.173 643.28 6910904.0 692832.0
998.48 22772.163 -27.911794 -49.040611 12361 -28.789 612.47 6911025.0 692830.0
996.69 22772.149 -27.910703 -49.040667 12361 -27.222 586.7 6911146.0 692827.0
993.98 22772.136 -27.909603 -49.040711 12361 -27.746 597.7 6911268.0 692824.0
989.76 22772.122 -27.908497 -49.040747 12361 -29.07 605.14 6911390.0 692822.0
987.34 22772.109 -27.907386 -49.040775 12361 -30.638 636.71 6911513.0 692822.0
986.82 22772.098 -27.906278 -49.040783 12361 -32.917 663.75 6911636.0 692823.0
988.78 22772.087 -27.905175 -49.040775 12361 -35.716 681.12 6911759.0 692826.0
992.49 22772.076 -27.904086 -49.040764 12361 -37.265 697.53 6911879.0 692829.0
997.29 22772.065 -27.903014 -49.040767 12361 -39.676 702.39 6911998.0 692830.0
1002.9 22772.055 -27.901958 -49.040767 12361 -40.398 719.81 6912115.0 692832.0
1008.45 22772.044 -27.900917 -49.040772 12361 -41.406 756.73 6912230.0 692833.0
1014.32 22772.033 -27.899892 -49.040775 12361 -41.32 778.68 6912344.0 692835.0
1020.64 22772.022 -27.898881 -49.040806 12361 -41.28 762.16 6912456.0 692834.0
1026.65 22772.009 -27.897883 -49.040844 12361 -41.397 777.9 6912566.0 692832.0
1033.73 22771.997 -27.896903 -49.040889 12361 -41.075 790.69 6912675.0 692829.0
1041.24 22771.986 -27.895936 -49.040919 12361 -41.478 823.8 6912783.0 692828.0
1048.9 22771.975 -27.894981 -49.040933 12361 -42.379 854.24 6912888.0 692828.0
1057.6 22771.966 -27.894042 -49.040936 12361 -43.336 869.2 6912993.0 692829.0
1067.66 22771.956 -27.893117 -49.040939 12361 -44.51 885.12 6913095.0 692831.0
1078.05 22771.947 -27.892206 -49.040953 12361 -45.845 899.39 6913196.0 692831.0
1089.03 22771.936 -27.891314 -49.040986 12361 -47.448 903.22 6913295.0 692829.0
1098.66 22771.925 -27.890428 -49.041031 12361 -48.752 909.52 6913393.0 692827.0
1106.41 22771.914 -27.889544 -49.041069 12361 -50.394 931.21 6913491.0 692824.0
1113.61 22771.904 -27.888667 -49.041092 12361 -52.344 947.59 6913588.0 692824.0
1120.24 22771.895 -27.887786 -49.0411 12361 -53.868 953.76 6913686.0 692824.0
1125.53 22771.886 -27.886906 -49.041092 12361 -56.163 955.01 6913783.0 692827.0
1130.25 22771.879 -27.886022 -49.041067 12361 -58.773 959.7 6913881.0 692831.0
1134.24 22771.871 -27.885136 -49.041047 12361 -64.305 964.82 6913980.0 692834.0
1137.81 22771.863 -27.884242 -49.041022 12361 -75.31 973.66 6914078.0 692838.0
1142.1 22771.856 -27.883344 -49.040992 12361 -82.289 987.83 6914178.0 692843.0
1147.56 22771.849 -27.882442 -49.040953 12361 -66.877 996.26 6914278.0 692849.0
1151.92 22771.842 -27.881533 -49.040914 12361 -49.888 991.85 6914378.0 692854.0
1152.6 22771.834 -27.880611 -49.040894 12361 -37.277 990.81 6914481.0 692857.0
1152.61 22771.824 -27.879675 -49.040914 12361 -34.77 978.5 6914584.0 692857.0
1152.23 22771.812 -27.878722 -49.040969 12361 -40.826 949.76 6914690.0 692853.0
1150.26 22771.799 -27.877758 -49.041033 12361 -47.725 916.1 6914797.0 692849.0
1146.66 22771.786 -27.876781 -49.041097 12361 -52.515 878.41 6914905.0 692844.0
1143.16 22771.774 -27.875789 -49.041144 12361 -55.617 847.09 6915015.0 692841.0
1141.02 22771.762 -27.874786 -49.041181 12361 -57.017 817.91 6915127.0 692840.0
1138.57 22771.751 -27.873772 -49.0412 12361 -58.225 777.87 6915239.0 692840.0
1135.22 22771.741 -27.87275 -49.0412 12361 -59.24 773.85 6915352.0 692841.0
1132.97 22771.731 -27.871722 -49.041189 12361 -60.234 763.51 6915466.0 692844.0
1131.43 22771.721 -27.870689 -49.041189 12361 -61.22 742.15 6915580.0 692846.0
1128.72 22771.711 -27.869653 -49.041203 12361 -62.258 729.78 6915695.0 692846.0
1125.94 22771.699 -27.868608 -49.041233 12361 -63.288 728.04 6915811.0 692845.0
1123.21 22771.687 -27.867561 -49.041269 12361 -65.52 714.2 6915927.0 692844.0
1121.05 22771.675 -27.866503 -49.041303 12361 -67.51 692.15 6916045.0 692842.0
1118.99 22771.663 -27.865442 -49.041331 12361 -70.09 676.23 6916162.0 692841.0
1118.49 22771.652 -27.864378 -49.041336 12361 -72.178 718.1 6916280.0 692843.0
1119.76 22771.642 -27.863314 -49.041331 12361 -73.785 762.03 6916398.0 692845.0
1122.27 22771.633 -27.862253 -49.041311 12361 -75.854 807.21 6916516.0 692849.0
1124.59 22771.625 -27.861194 -49.041278 12361 -76.747 852.3 6916633.0 692854.0
1127.03 22771.617 -27.860139 -49.041236 12361 -77.839 909.19 6916750.0 692860.0
1129.49 22771.609 -27.859089 -49.041194 12361 -78.162 915.9 6916866.0 692866.0
1133.05 22771.6 -27.858042 -49.041169 12361 -78.195 881.64 6916982.0 692870.0
1136.7 22771.591 -27.857 -49.041147 12361 -80.281 871.34 6917097.0 692874.0
1141.58 22771.581 -27.855964 -49.041144 12361 -81.463 880.59 6917212.0 692877.0
1146.25 22771.57 -27.854939 -49.041169 12361 -81.973 885.89 6917326.0 692876.0
1149.01 22771.558 -27.853914 -49.041211 12361 -82.995 874.46 6917439.0 692873.0
1150.92 22771.546 -27.852894 -49.041267 12361 -83.112 855.72 6917553.0 692870.0
1151.43 22771.533 -27.851872 -49.041314 12361 -84.551 830.57 6917666.0 692867.0
1149.91 22771.522 -27.850844 -49.041347 12361 -85.827 810.06 6917780.0 692866.0
1146.4 22771.511 -27.849814 -49.041364 12361 -87.388 799.48 6917894.0 692866.0
1142.43 22771.501 -27.848775 -49.041369 12361 -87.084 800.6 6918009.0 692867.0
1137.6 22771.491 -27.847728 -49.041378 12361 -86.755 777.97 6918125.0 692868.0
1133.37 22771.48 -27.846675 -49.041394 12361 -87.054 737.23 6918242.0 692868.0
1129.42 22771.468 -27.845614 -49.041433 12361 -90.071 710.97 6918360.0 692866.0
1125.56 22771.455 -27.844542 -49.041483 12361 -91.99 675.18 6918478.0 692863.0
1120.99 22771.443 -27.843464 -49.041522 12361 -95.51 646.15 6918598.0 692861.0
1116.92 22771.431 -27.842378 -49.04155 12361 -97.361 657.22 6918718.0 692861.0
1113.88 22771.42 -27.841283 -49.041569 12361 -99.034 699.39 6918840.0 692861.0
1110.48 22771.408 -27.840183 -49.041592 12361 -99.651 748.48 6918961.0 692860.0
1107.36 22771.397 -27.839081 -49.041611 12361 -100.251 790.85 6919084.0 692860.0
1104.52 22771.386 -27.837972 -49.041622 12361 -100.34 825.37 6919206.0 692861.0
1103.59 22771.375 -27.836864 -49.041639 12361 -100.745 856.08 6919330.0 692862.0
1103.34 22771.363 -27.835753 -49.041667 12361 -100.11 891.76 6919453.0 692861.0
1101.61 22771.35 -27.834639 -49.041717 12361 -100.009 887.14 6919576.0 692858.0
1099.05 22771.337 -27.833525 -49.041764 12361 -99.988 861.06 6919700.0 692855.0
1097.77 22771.324 -27.832406 -49.041806 12361 -101.742 821.09 6919824.0 692853.0
1098.0 22771.312 -27.831286 -49.041833 12361 -102.743 799.59 6919948.0 692852.0
1100.63 22771.301 -27.830167 -49.041856 12361 -104.918 798.53 6920072.0 692852.0
1106.26 22771.29 -27.829056 -49.041869 12361 -105.061 819.98 6920195.0 692853.0
1113.62 22771.278 -27.827956 -49.041892 12361 -103.679 853.59 6920317.0 692853.0
1117.65 22771.267 -27.826858 -49.041919 12361 -102.33 866.23 6920438.0 692852.0
1118.54 22771.255 -27.825767 -49.041958 12361 -100.864 844.94 6920560.0 692850.0
1118.73 22771.243 -27.824669 -49.041997 12361 -99.775 806.02 6920681.0 692848.0
1116.77 22771.231 -27.823572 -49.042033 12361 -98.973 789.46 6920803.0 692846.0
1114.67 22771.219 -27.822472 -49.042067 12361 -98.129 812.47 6920925.0 692845.0
1112.33 22771.207 -27.821369 -49.042094 12361 -97.081 855.29 6921047.0 692844.0
1110.44 22771.196 -27.820264 -49.042117 12361 -95.913 876.19 6921170.0 692844.0
1110.37 22771.186 -27.819156 -49.042114 12361 -94.503 860.39 6921292.0 692846.0
1110.36 22771.176 -27.81805 -49.042103 12361 -94.197 846.2 6921415.0 692849.0
1109.98 22771.167 -27.816944 -49.042094 12361 -93.38 842.99 6921537.0 692852.0
1110.28 22771.157 -27.815839 -49.042097 12361 -91.479 848.64 6921660.0 692853.0
1111.61 22771.145 -27.814733 -49.042122 12361 -89.464 846.06 6921783.0 692853.0
1112.12 22771.133 -27.813628 -49.042156 12361 -87.751 836.08 6921905.0 692852.0
1112.79 22771.121 -27.812522 -49.042203 12361 -86.081 834.08 6922027.0 692849.0
1114.38 22771.108 -27.811422 -49.042261 12361 -84.396 835.2 6922150.0 692845.0
1116.18 22771.095 -27.810319 -49.042314 12361 -81.985 844.19 6922272.0 692842.0
1117.89 22771.083 -27.809217 -49.04235 12361 -78.926 866.85 6922394.0 692840.0
1119.74 22771.072 -27.808117 -49.042375 12361 -77.248 863.68 6922516.0 692840.0
1121.93 22771.061 -27.807019 -49.042397 12361 -74.508 850.13 6922638.0 692839.0
1125.25 22771.05 -27.805925 -49.042422 12361 -72.981 853.8 6922759.0 692839.0
1129.84 22771.039 -27.804836 -49.042442 12361 -71.233 856.91 6922880.0 692839.0
1134.85 22771.029 -27.803756 -49.04245 12361 -67.222 877.99 6922999.0 692840.0
1138.4 22771.019 -27.802681 -49.042456 12361 -66.174 901.51 6923118.0 692842.0
1142.05 22771.009 -27.801611 -49.042467 12361 -63.778 900.57 6923237.0 692842.0
1146.07 22770.998 -27.800547 -49.042486 12361 -61.977 889.38 6923355.0 692842.0
1150.0 22770.988 -27.799489 -49.042508 12361 -59.502 877.31 6923472.0 692842.0
1153.55 22770.977 -27.798431 -49.042536 12361 -58.03 875.23 6923589.0 692841.0
1155.81 22770.966 -27.797378 -49.042575 12361 -56.941 863.17 6923706.0 692839.0
1157.78 22770.953 -27.796322 -49.042628 12361 -54.434 861.12 6923823.0 692836.0
1158.29 22770.941 -27.795264 -49.042681 12361 -53.296 863.58 6923941.0 692833.0
1156.14 22770.93 -27.7942 -49.042708 12361 -51.531 865.68 6924059.0 692832.0
1153.12 22770.921 -27.793125 -49.0427 12361 -48.736 874.65 6924178.0 692834.0
1148.76 22770.914 -27.792039 -49.042661 12361 -48.567 885.84 6924298.0 692840.0
1144.5 22770.906 -27.790944 -49.042622 12361 -47.789 889.67 6924419.0 692846.0
1140.4 22770.898 -27.789839 -49.0426 12361 -45.946 897.35 6924542.0 692850.0
1137.03 22770.888 -27.788731 -49.042608 12361 -45.34 899.97 6924665.0 692851.0
1136.08 22770.876 -27.787617 -49.04265 12361 -44.073 905.89 6924788.0 692849.0
1136.38 22770.862 -27.786506 -49.042733 12361 -42.874 910.78 6924911.0 692843.0
1136.16 22770.847 -27.785392 -49.042819 12361 -42.018 913.9 6925035.0 692836.0
1136.01 22770.833 -27.784278 -49.0429 12361 -41.286 921.52 6925158.0 692830.0
1136.77 22770.821 -27.783161 -49.042947 12361 -39.202 933.34 6925282.0 692828.0
1136.9 22770.811 -27.782042 -49.042956 12361 -38.879 941.66 6925406.0 692829.0
1136.19 22770.802 -27.780919 -49.042942 12361 -39.26 951.87 6925531.0 692832.0
1135.43 22770.793 -27.779792 -49.042933 12361 -39.15 955.73 6925655.0 692835.0
1135.79 22770.783 -27.778664 -49.042931 12361 -39.048 963.68 6925780.0 692837.0
1137.13 22770.773 -27.777536 -49.042942 12361 -39.561 983.19 6925905.0 692838.0
1140.37 22770.762 -27.776414 -49.042967 12361 -39.394 1011.58 6926030.0 692838.0
1145.03 22770.751 -27.775294 -49.042992 12361 -39.926 1034.04 6926154.0 692837.0
1149.92 22770.74 -27.774178 -49.043008 12361 -40.186 1058.85 6926278.0 692837.0
1155.75 22770.731 -27.773069 -49.043006 12361 -40.715 1058.01 6926400.0 692840.0
1162.3 22770.723 -27.771969 -49.042981 12361 -41.185 1044.71 6926522.0 692844.0
