GPSALT IGRF LAT LONG Line MAGIGRF X Y
1326.94 22767.958 -27.847603 -49.107853 12231 -146.366 6918242.0 686321.0
1333.46 22767.948 -27.84655 -49.107853 12231 -148.468 6918358.0 686323.0
1339.59 22767.937 -27.845494 -49.107864 12231 -151.308 6918476.0 686323.0
1342.26 22767.926 -27.844425 -49.107875 12231 -154.447 6918594.0 686324.0
1339.91 22767.915 -27.843342 -49.107881 12231 -158.249 6918714.0 686326.0
1335.41 22767.905 -27.842242 -49.107878 12231 -162.718 6918836.0 686328.0
1330.66 22767.895 -27.841119 -49.107869 12231 -167.452 6918960.0 686331.0
1324.91 22767.885 -27.839983 -49.107861 12231 -172.728 6919086.0 686333.0
1318.66 22767.873 -27.838836 -49.107869 12231 -180.076 6919213.0 686334.0
1312.91 22767.861 -27.837678 -49.107897 12231 -186.759 6919342.0 686333.0
1307.63 22767.847 -27.836514 -49.107947 12231 -193.037 6919471.0 686331.0
1301.89 22767.833 -27.835342 -49.108 12231 -197.937 6919601.0 686327.0
1296.2 22767.819 -27.834164 -49.108053 12231 -202.156 6919731.0 686324.0
1291.19 22767.806 -27.832975 -49.108103 12231 -206.568 6919863.0 686321.0
1287.32 22767.793 -27.831781 -49.108128 12231 -211.192 6919995.0 686321.0
1283.42 22767.782 -27.830578 -49.108119 12231 -216.628 6920129.0 686324.0
1280.12 22767.773 -27.829369 -49.108083 12231 -220.508 6920262.0 686329.0
1276.28 22767.764 -27.828156 -49.108036 12231 -216.175 6920397.0 686336.0
1271.87 22767.754 -27.826942 -49.108003 12231 -204.231 6920532.0 686341.0
1267.44 22767.744 -27.825719 -49.107989 12231 -187.773 6920667.0 686345.0
1263.11 22767.732 -27.824494 -49.108 12231 -165.758 6920803.0 686346.0
1260.22 22767.718 -27.823261 -49.108047 12231 -137.374 6920939.0 686343.0
1256.35 22767.703 -27.822031 -49.108114 12231 -99.732 6921076.0 686339.0
1254.38 22767.687 -27.820806 -49.108189 12231 -40.647 6921212.0 686334.0
1254.12 22767.672 -27.819589 -49.108261 12231 31.371 6921347.0 686329.0
1252.99 22767.658 -27.818386 -49.108328 12231 109.312 6921480.0 686324.0
1251.46 22767.644 -27.817194 -49.108381 12231 181.668 6921612.0 686321.0
1250.99 22767.632 -27.816017 -49.1084 12231 240.384 6921743.0 686321.0
1251.63 22767.623 -27.81485 -49.108375 12231 290.465 6921872.0 686326.0
1252.65 22767.615 -27.8137 -49.108317 12231 315.163 6921999.0 686333.0
1252.6 22767.608 -27.812567 -49.108267 12231 315.455 6922125.0 686340.0
1252.54 22767.599 -27.811444 -49.108242 12231 301.446 6922249.0 686344.0
1252.53 22767.588 -27.810336 -49.10825 12231 285.949 6922372.0 686346.0
1254.98 22767.576 -27.809244 -49.108294 12231 272.447 6922493.0 686343.0
1259.54 22767.562 -27.808167 -49.108369 12231 260.787 6922612.0 686337.0
1264.35 22767.548 -27.8071 -49.108453 12231 248.796 6922731.0 686331.0
1268.48 22767.534 -27.806044 -49.108525 12231 237.634 6922848.0 686326.0
1272.29 22767.523 -27.804994 -49.108564 12231 225.784 6922964.0 686324.0
1277.31 22767.513 -27.803953 -49.108569 12231 215.276 6923080.0 686325.0
1285.58 22767.505 -27.802917 -49.108544 12231 204.221 6923194.0 686329.0
1295.68 22767.498 -27.801894 -49.108497 12231 193.891 6923308.0 686336.0
1303.71 22767.491 -27.800881 -49.108458 12231 184.461 6923420.0 686341.0
1309.65 22767.483 -27.799878 -49.108444 12231 173.615 6923531.0 686344.0
1315.38 22767.473 -27.798886 -49.108461 12231 164.17 6923641.0 686344.0
1320.33 22767.463 -27.7979 -49.108486 12231 153.79 6923750.0 686343.0
1322.48 22767.453 -27.796914 -49.108508 12231 144.174 6923859.0 686343.0
1322.93 22767.443 -27.795928 -49.108539 12231 136.372 6923969.0 686342.0
1319.83 22767.432 -27.794933 -49.108567 12231 128.71 6924079.0 686341.0
1314.02 22767.421 -27.793933 -49.108603 12231 121.221 6924190.0 686339.0
1306.01 22767.41 -27.792917 -49.108642 12231 113.007 6924303.0 686337.0
1297.46 22767.398 -27.791889 -49.108694 12231 105.011 6924417.0 686333.0
1290.6 22767.386 -27.790842 -49.108756 12231 95.928 6924533.0 686329.0
1261.69 22768.264 -27.849767 -49.102467 12240 -141.903 6917994.0 686848.0
1258.36 22768.254 -27.848742 -49.102458 12240 -145.256 6918108.0 686850.0
1255.13 22768.245 -27.847697 -49.102453 12240 -148.959 6918223.0 686853.0
1252.21 22768.235 -27.846636 -49.102447 12240 -153.213 6918341.0 686855.0
1250.18 22768.224 -27.845567 -49.102461 12240 -157.558 6918459.0 686856.0
1252.55 22768.211 -27.844492 -49.102506 12240 -162.119 6918579.0 686853.0
1256.59 22768.198 -27.843411 -49.102569 12240 -166.242 6918698.0 686848.0
1262.82 22768.183 -27.842331 -49.102642 12240 -170.157 6918818.0 686843.0
1268.72 22768.17 -27.841244 -49.102708 12240 -177.172 6918939.0 686839.0
1274.76 22768.156 -27.840161 -49.102775 12240 -185.901 6919059.0 686834.0
1282.85 22768.142 -27.839081 -49.102847 12240 -196.595 6919179.0 686829.0
1290.26 22768.128 -27.838 -49.102911 12240 -209.176 6919298.0 686824.0
1296.45 22768.115 -27.836917 -49.102961 12240 -221.668 6919418.0 686821.0
1302.39 22768.104 -27.835831 -49.102978 12240 -233.955 6919539.0 686821.0
1308.12 22768.095 -27.834742 -49.102956 12240 -250.541 6919660.0 686825.0
1312.58 22768.087 -27.83365 -49.102917 12240 -268.53 6919780.0 686831.0
1317.29 22768.079 -27.832558 -49.102875 12240 -282.921 6919901.0 686837.0
1320.16 22768.07 -27.831467 -49.102839 12240 -297.356 6920022.0 686842.0
1320.86 22768.061 -27.830372 -49.102819 12240 -316.293 6920143.0 686846.0
1318.73 22768.051 -27.829272 -49.102819 12240 -343.711 6920265.0 686848.0
1316.14 22768.039 -27.828167 -49.102847 12240 -346.723 6920388.0 686847.0
1312.68 22768.026 -27.827056 -49.102903 12240 -324.392 6920511.0 686844.0
1309.85 22768.012 -27.825942 -49.102975 12240 -300.355 6920635.0 686839.0
1309.45 22767.997 -27.824822 -49.103058 12240 -297.264 6920759.0 686832.0
1310.25 22767.982 -27.823703 -49.103133 12240 -283.106 6920883.0 686827.0
1312.23 22767.969 -27.822581 -49.103181 12240 -223.191 6921007.0 686824.0
1314.15 22767.958 -27.821458 -49.103197 12240 -111.57 6921132.0 686824.0
1312.77 22767.949 -27.820331 -49.103181 12240 48.543 6921257.0 686828.0
1308.91 22767.939 -27.819206 -49.103164 12240 234.861 6921381.0 686831.0
1305.85 22767.929 -27.818083 -49.103158 12240 402.984 6921505.0 686834.0
1304.84 22767.918 -27.816969 -49.103167 12240 534.568 6921629.0 686835.0
1305.03 22767.907 -27.815867 -49.103194 12240 607.107 6921751.0 686834.0
1304.12 22767.895 -27.814772 -49.103225 12240 653.137 6921873.0 686833.0
1303.35 22767.884 -27.813686 -49.103244 12240 668.213 6921993.0 686833.0
1303.65 22767.873 -27.812611 -49.103261 12240 630.918 6922112.0 686833.0
1304.57 22767.863 -27.811547 -49.103275 12240 570.531 6922230.0 686834.0
1305.83 22767.853 -27.810489 -49.103275 12240 516.126 6922347.0 686835.0
1306.04 22767.844 -27.809442 -49.103264 12240 474.013 6922463.0 686838.0
1305.82 22767.836 -27.8084 -49.10325 12240 436.176 6922579.0 686842.0
1303.79 22767.827 -27.807364 -49.103236 12240 396.837 6922694.0 686845.0
1304.26 22767.818 -27.806339 -49.103236 12240 362.577 6922807.0 686846.0
1306.02 22767.807 -27.805317 -49.103258 12240 330.93 6922920.0 686846.0
1308.88 22767.796 -27.804294 -49.103297 12240 301.104 6923034.0 686844.0
1316.2 22767.785 -27.803278 -49.103336 12240 275.478 6923146.0 686842.0
1323.85 22767.773 -27.802264 -49.103381 12240 253.185 6923259.0 686839.0
1329.96 22767.761 -27.801253 -49.103428 12240 234.694 6923371.0 686836.0
1337.17 22767.75 -27.800244 -49.103478 12240 217.811 6923483.0 686833.0
1343.51 22767.738 -27.799242 -49.103531 12240 202.707 6923594.0 686830.0
1349.14 22767.727 -27.798239 -49.103569 12240 187.644 6923705.0 686827.0
1353.21 22767.716 -27.797242 -49.103608 12240 174.115 6923816.0 686825.0
1356.65 22767.705 -27.796247 -49.103647 12240 162.096 6923926.0 686823.0
1359.59 22767.694 -27.795253 -49.103694 12240 150.248 6924036.0 686820.0
1363.55 22767.683 -27.794253 -49.103728 12240 141.91 6924147.0 686819.0
1364.13 22767.673 -27.793242 -49.103744 12240 134.77 6924259.0 686819.0
1361.65 22767.663 -27.792222 -49.103761 12240 127.304 6924372.0 686819.0
1357.17 22767.654 -27.791181 -49.103761 12240 120.741 6924488.0 686820.0
1350.81 22767.644 -27.790122 -49.103758 12240 112.349 6924605.0 686823.0
1422.45 22767.928 -27.791031 -49.098567 12251 131.319 6924496.0 687333.0
1423.67 22767.942 -27.792186 -49.0985 12251 141.458 6924368.0 687337.0
1423.6 22767.956 -27.793353 -49.098439 12251 152.288 6924239.0 687341.0
1421.15 22767.968 -27.794519 -49.098397 12251 165.316 6924109.0 687344.0
1417.32 22767.98 -27.795692 -49.098364 12251 183.617 6923980.0 687345.0
1412.92 22767.991 -27.796856 -49.098358 12251 203.242 6923850.0 687343.0
1408.28 22768.001 -27.798017 -49.098375 12251 224.022 6923722.0 687339.0
1404.57 22768.011 -27.799181 -49.098383 12251 245.924 6923593.0 687337.0
1402.34 22768.022 -27.800344 -49.098372 12251 267.925 6923464.0 687336.0
1400.69 22768.033 -27.801506 -49.098353 12251 292.326 6923335.0 687336.0
1398.65 22768.045 -27.802667 -49.098328 12251 323.021 6923207.0 687336.0
1394.7 22768.057 -27.803825 -49.098294 12251 360.756 6923078.0 687337.0
1389.42 22768.069 -27.804983 -49.098264 12251 405.158 6922950.0 687339.0
1384.71 22768.08 -27.806139 -49.09825 12251 458.314 6922822.0 687338.0
1380.36 22768.09 -27.807292 -49.098258 12251 528.153 6922694.0 687335.0
1377.05 22768.1 -27.808442 -49.098278 12251 609.269 6922567.0 687331.0
1374.77 22768.108 -27.809586 -49.098311 12251 704.926 6922440.0 687326.0
1372.97 22768.117 -27.810731 -49.098339 12251 812.385 6922313.0 687321.0
1371.07 22768.127 -27.811875 -49.098353 12251 931.776 6922186.0 687318.0
1368.96 22768.138 -27.813014 -49.098336 12251 1037.326 6922060.0 687318.0
1367.41 22768.15 -27.814147 -49.098311 12251 1090.091 6921934.0 687318.0
1365.8 22768.163 -27.815281 -49.098269 12251 1098.168 6921809.0 687320.0
1364.58 22768.176 -27.816408 -49.098214 12251 1012.281 6921684.0 687324.0
1362.37 22768.19 -27.817533 -49.09815 12251 853.845 6921559.0 687328.0
1358.63 22768.203 -27.818658 -49.098086 12251 608.636 6921434.0 687333.0
1355.23 22768.216 -27.819781 -49.098036 12251 290.8 6921310.0 687336.0
1352.13 22768.229 -27.8209 -49.097997 12251 -34.782 6921186.0 687338.0
1348.69 22768.24 -27.822017 -49.097975 12251 -285.176 6921062.0 687338.0
1344.21 22768.252 -27.823131 -49.097956 12251 -439.042 6920938.0 687338.0
1338.9 22768.264 -27.82425 -49.097925 12251 -519.724 6920814.0 687339.0
1334.76 22768.276 -27.825369 -49.097897 12251 -537.333 6920690.0 687340.0
1331.22 22768.287 -27.826489 -49.097878 12251 -531.929 6920566.0 687340.0
1327.87 22768.297 -27.827608 -49.097878 12251 -498.088 6920442.0 687338.0
1322.72 22768.308 -27.828731 -49.097881 12251 -471.806 6920318.0 687335.0
1317.33 22768.319 -27.829858 -49.097875 12251 -439.047 6920193.0 687334.0
1312.52 22768.33 -27.830992 -49.097853 12251 -392.705 6920067.0 687335.0
1307.02 22768.343 -27.832131 -49.097817 12251 -351.679 6919941.0 687336.0
1301.57 22768.355 -27.833275 -49.097789 12251 -319.296 6919814.0 687337.0
1296.56 22768.367 -27.834422 -49.097761 12251 -284.151 6919687.0 687338.0
1291.86 22768.38 -27.835572 -49.097725 12251 -253.641 6919560.0 687339.0
1287.36 22768.393 -27.836722 -49.097694 12251 -231.543 6919432.0 687340.0
1282.81 22768.405 -27.837875 -49.097667 12251 -214.106 6919304.0 687341.0
1278.58 22768.417 -27.839025 -49.097644 12251 -200.306 6919177.0 687341.0
1274.36 22768.429 -27.840178 -49.097631 12251 -190.492 6919049.0 687340.0
1270.26 22768.439 -27.841325 -49.097642 12251 -183.082 6918922.0 687337.0
1266.26 22768.448 -27.842472 -49.097667 12251 -175.549 6918795.0 687333.0
1263.07 22768.458 -27.843619 -49.097683 12251 -170.012 6918668.0 687329.0
1260.38 22768.469 -27.844764 -49.097694 12251 -165.91 6918541.0 687326.0
1257.51 22768.479 -27.845908 -49.0977 12251 -161.084 6918414.0 687324.0
1256.41 22768.491 -27.84705 -49.097694 12251 -155.521 6918288.0 687322.0
1256.37 22768.503 -27.848192 -49.097672 12251 -150.425 6918161.0 687323.0
1253.03 22768.515 -27.849331 -49.097639 12251 -146.284 6918035.0 687324.0
1159.76 22768.796 -27.849508 -49.092375 12260 -147.101 6918007.0 687842.0
1160.47 22768.783 -27.848428 -49.092419 12260 -150.63 6918127.0 687840.0
1162.16 22768.771 -27.847342 -49.092458 12260 -154.448 6918247.0 687838.0
1162.73 22768.759 -27.84625 -49.092486 12260 -158.771 6918368.0 687837.0
1163.31 22768.749 -27.845153 -49.092486 12260 -165.006 6918490.0 687839.0
1165.04 22768.739 -27.84405 -49.092472 12260 -172.585 6918612.0 687842.0
1168.63 22768.73 -27.842942 -49.092447 12260 -178.413 6918735.0 687846.0
1173.72 22768.72 -27.841833 -49.092433 12260 -185.25 6918858.0 687850.0
1178.51 22768.709 -27.840722 -49.092444 12260 -193.852 6918981.0 687850.0
1183.08 22768.696 -27.839611 -49.092492 12260 -203.182 6919104.0 687848.0
1186.21 22768.682 -27.838494 -49.092553 12260 -214.126 6919228.0 687844.0
1186.84 22768.668 -27.837369 -49.092611 12260 -229.663 6919352.0 687840.0
1187.46 22768.655 -27.836236 -49.092664 12260 -250.384 6919478.0 687837.0
1189.4 22768.642 -27.835097 -49.092703 12260 -275.484 6919604.0 687835.0
1191.47 22768.63 -27.833956 -49.092731 12260 -311.384 6919731.0 687834.0
1195.26 22768.618 -27.832808 -49.092744 12260 -353.577 6919858.0 687834.0
1200.19 22768.607 -27.831658 -49.092756 12260 -395.85 6919986.0 687836.0
1206.26 22768.595 -27.830511 -49.092772 12260 -461.395 6920113.0 687836.0
1212.71 22768.583 -27.829367 -49.092806 12260 -548.713 6920240.0 687834.0
1219.33 22768.57 -27.828219 -49.092844 12260 -652.589 6920367.0 687833.0
1226.25 22768.558 -27.827075 -49.092872 12260 -753.165 6920493.0 687832.0
1234.42 22768.546 -27.825933 -49.092889 12260 -823.697 6920620.0 687832.0
1243.21 22768.536 -27.824797 -49.092883 12260 -846.457 6920746.0 687835.0
1252.49 22768.527 -27.823661 -49.092861 12260 -781.087 6920872.0 687839.0
1262.1 22768.518 -27.822528 -49.092839 12260 -581.163 6920997.0 687843.0
1271.97 22768.508 -27.821403 -49.092831 12260 -220.556 6921122.0 687846.0
1282.61 22768.497 -27.820283 -49.092844 12260 241.455 6921246.0 687846.0
1294.28 22768.485 -27.819172 -49.092875 12260 689.063 6921369.0 687845.0
1307.37 22768.473 -27.818067 -49.092911 12260 1036.88 6921492.0 687843.0
1321.56 22768.461 -27.816972 -49.092947 12260 1233.853 6921613.0 687842.0
1334.35 22768.449 -27.815883 -49.092978 12260 1298.947 6921734.0 687841.0
1343.82 22768.438 -27.814794 -49.093 12260 1299.343 6921854.0 687840.0
1352.76 22768.427 -27.813708 -49.093025 12260 1222.177 6921975.0 687840.0
1362.92 22768.414 -27.812622 -49.093067 12260 1090.949 6922095.0 687838.0
1372.23 22768.402 -27.811539 -49.093125 12260 963.901 6922216.0 687834.0
1380.42 22768.389 -27.810453 -49.093178 12260 845.37 6922336.0 687830.0
1388.64 22768.377 -27.809364 -49.093217 12260 729.77 6922457.0 687828.0
1397.14 22768.366 -27.808278 -49.093231 12260 631.838 6922577.0 687829.0
1405.61 22768.356 -27.807189 -49.093236 12260 548.924 6922698.0 687830.0
1413.81 22768.346 -27.806097 -49.093242 12260 480.955 6922819.0 687832.0
1421.47 22768.336 -27.805008 -49.093239 12260 427.882 6922939.0 687834.0
1429.56 22768.327 -27.803919 -49.093236 12260 382.961 6923060.0 687836.0
1437.09 22768.317 -27.802833 -49.093236 12260 342.869 6923180.0 687838.0
1445.54 22768.306 -27.80175 -49.09325 12260 309.836 6923300.0 687838.0
1453.72 22768.295 -27.800675 -49.093278 12260 285.397 6923420.0 687837.0
1461.74 22768.284 -27.799603 -49.093311 12260 267.063 6923538.0 687836.0
1470.76 22768.272 -27.798533 -49.093347 12260 244.933 6923657.0 687834.0
1479.92 22768.261 -27.797467 -49.093383 12260 223.631 6923775.0 687832.0
1486.33 22768.249 -27.796397 -49.093419 12260 203.333 6923894.0 687831.0
1487.88 22768.238 -27.795325 -49.09345 12260 185.673 6924013.0 687830.0
1485.57 22768.227 -27.794253 -49.093481 12260 169.766 6924131.0 687828.0
1479.64 22768.216 -27.793181 -49.093514 12260 156.127 6924250.0 687827.0
1470.89 22768.204 -27.792111 -49.093547 12260 144.5 6924369.0 687825.0
1461.11 22768.194 -27.791036 -49.093572 12260 133.357 6924488.0 687825.0
1413.56 22768.459 -27.790022 -49.088408 12270 117.118 6924593.0 688335.0
1418.43 22768.47 -27.791156 -49.088392 12270 127.675 6924467.0 688335.0
1422.66 22768.481 -27.792289 -49.088369 12270 140.264 6924341.0 688335.0
1427.79 22768.492 -27.793419 -49.088353 12270 154.193 6924216.0 688335.0
1433.36 22768.503 -27.79455 -49.088339 12270 169.154 6924091.0 688335.0
1438.53 22768.513 -27.795675 -49.088328 12270 184.928 6923966.0 688334.0
1442.81 22768.524 -27.796803 -49.088325 12270 201.288 6923841.0 688332.0
1446.78 22768.533 -27.797928 -49.088336 12270 216.367 6923716.0 688329.0
1448.58 22768.543 -27.799053 -49.088342 12270 234.319 6923592.0 688326.0
1447.74 22768.553 -27.800186 -49.088344 12270 255.536 6923466.0 688324.0
1443.21 22768.563 -27.801325 -49.088344 12270 281.441 6923340.0 688322.0
1435.04 22768.574 -27.802469 -49.088336 12270 312.918 6923213.0 688321.0
1423.81 22768.585 -27.803617 -49.088314 12270 353.016 6923086.0 688321.0
1411.34 22768.598 -27.804772 -49.088272 12270 403.752 6922958.0 688323.0
1398.55 22768.611 -27.805936 -49.088217 12270 466.423 6922829.0 688327.0
1385.56 22768.625 -27.807108 -49.088161 12270 544.383 6922699.0 688330.0
1374.54 22768.638 -27.808286 -49.088114 12270 633.545 6922568.0 688333.0
1364.54 22768.651 -27.809472 -49.088078 12270 731.841 6922437.0 688335.0
1357.84 22768.663 -27.810656 -49.088044 12270 834.812 6922305.0 688336.0
1354.27 22768.676 -27.811839 -49.088017 12270 917.626 6922174.0 688336.0
1350.68 22768.687 -27.813011 -49.087997 12270 962.164 6922044.0 688336.0
1346.22 22768.699 -27.814172 -49.087981 12270 949.648 6921916.0 688336.0
1341.52 22768.71 -27.815325 -49.087964 12270 879.232 6921788.0 688336.0
1335.64 22768.722 -27.816469 -49.087942 12270 764.218 6921661.0 688336.0
1329.7 22768.733 -27.817603 -49.087922 12270 602.966 6921536.0 688336.0
1324.17 22768.745 -27.818728 -49.087889 12270 366.094 6921411.0 688337.0
1318.2 22768.758 -27.819844 -49.08785 12270 82.148 6921287.0 688339.0
1311.71 22768.77 -27.820953 -49.087814 12270 -216.1 6921164.0 688341.0
1306.03 22768.782 -27.82205 -49.087783 12270 -491.411 6921043.0 688342.0
1301.58 22768.793 -27.823139 -49.087758 12270 -693.158 6920922.0 688342.0
1295.3 22768.804 -27.824217 -49.087736 12270 -806.207 6920802.0 688343.0
1286.28 22768.815 -27.825292 -49.087719 12270 -834.695 6920683.0 688343.0
1276.7 22768.826 -27.826364 -49.087708 12270 -797.431 6920565.0 688342.0
1267.26 22768.835 -27.827436 -49.087708 12270 -721.211 6920446.0 688340.0
1259.08 22768.845 -27.828506 -49.087711 12270 -628.142 6920327.0 688338.0
1253.23 22768.855 -27.829575 -49.087717 12270 -538.757 6920209.0 688335.0
1248.43 22768.864 -27.830639 -49.087725 12270 -460.062 6920091.0 688333.0
1243.87 22768.874 -27.831697 -49.087733 12270 -393.709 6919974.0 688330.0
1237.92 22768.883 -27.832747 -49.087742 12270 -345.592 6919857.0 688327.0
1231.22 22768.893 -27.833794 -49.087744 12270 -310.684 6919741.0 688325.0
1224.43 22768.903 -27.834836 -49.087736 12270 -280.664 6919626.0 688324.0
1217.74 22768.914 -27.835881 -49.087725 12270 -254.632 6919510.0 688324.0
1210.48 22768.924 -27.836922 -49.087719 12270 -235.031 6919395.0 688322.0
1202.71 22768.933 -27.837964 -49.087719 12270 -219.224 6919279.0 688321.0
1194.51 22768.943 -27.839003 -49.087725 12270 -207.245 6919164.0 688318.0
1186.24 22768.952 -27.840042 -49.087731 12270 -198.426 6919049.0 688316.0
1178.29 22768.963 -27.841078 -49.087725 12270 -190.019 6918934.0 688315.0
1169.57 22768.973 -27.842114 -49.087722 12270 -183.882 6918819.0 688313.0
1160.36 22768.983 -27.84315 -49.087711 12270 -177.605 6918705.0 688313.0
1151.65 22768.994 -27.844186 -49.087694 12270 -171.391 6918590.0 688312.0
1144.04 22769.005 -27.845222 -49.087669 12270 -164.815 6918475.0 688313.0
1138.13 22769.016 -27.846261 -49.087644 12270 -159.227 6918360.0 688314.0
1132.58 22769.027 -27.847297 -49.087619 12270 -154.874 6918245.0 688314.0
1126.91 22769.038 -27.848328 -49.0876 12270 -151.656 6918130.0 688314.0
1120.82 22769.049 -27.849358 -49.087581 12270 -148.953 6918016.0 688315.0
1358.09 22768.716 -27.790428 -49.083647 12280 108.057 6924540.0 688804.0
1364.51 22768.725 -27.791522 -49.08365 12280 117.759 6924419.0 688802.0
1372.14 22768.735 -27.792614 -49.083644 12280 128.292 6924298.0 688800.0
1379.99 22768.746 -27.7937 -49.083614 12280 137.721 6924178.0 688802.0
1385.96 22768.759 -27.794786 -49.083561 12280 146.456 6924057.0 688805.0
1389.1 22768.772 -27.795881 -49.083489 12280 156.963 6923936.0 688810.0
1389.17 22768.786 -27.796986 -49.083411 12280 167.248 6923813.0 688816.0
1384.87 22768.8 -27.798103 -49.083336 12280 178.307 6923689.0 688821.0
1379.06 22768.814 -27.799236 -49.083267 12280 190.164 6923564.0 688826.0
1370.94 22768.828 -27.800386 -49.0832 12280 205.245 6923436.0 688831.0
1359.95 22768.842 -27.80155 -49.083142 12280 225.817 6923307.0 688834.0
1348.18 22768.854 -27.802731 -49.083108 12280 257.191 6923176.0 688836.0
1336.58 22768.866 -27.803925 -49.083086 12280 295.254 6923044.0 688836.0
1324.56 22768.879 -27.805128 -49.083053 12280 336.309 6922911.0 688837.0
1312.82 22768.892 -27.806333 -49.083008 12280 384.698 6922777.0 688839.0
1304.63 22768.905 -27.807544 -49.082961 12280 444.539 6922642.0 688842.0
1300.0 22768.919 -27.808761 -49.082914 12280 501.067 6922508.0 688844.0
1297.6 22768.932 -27.809972 -49.082867 12280 536.361 6922373.0 688847.0
1296.11 22768.945 -27.811181 -49.082831 12280 538.064 6922239.0 688848.0
1293.15 22768.957 -27.812386 -49.082819 12280 504.179 6922106.0 688847.0
1290.58 22768.968 -27.813589 -49.082817 12280 432.072 6921973.0 688846.0
1285.56 22768.979 -27.814783 -49.082819 12280 330.392 6921840.0 688843.0
1277.68 22768.99 -27.815978 -49.082817 12280 213.603 6921708.0 688842.0
1266.92 22769.001 -27.817169 -49.082803 12280 80.328 6921576.0 688841.0
1256.51 22769.013 -27.818361 -49.082783 12280 -69.757 6921444.0 688841.0
1246.35 22769.025 -27.819547 -49.082761 12280 -217.654 6921312.0 688841.0
1236.75 22769.037 -27.820728 -49.082742 12280 -355.488 6921181.0 688841.0
1230.76 22769.048 -27.8219 -49.082733 12280 -486.242 6921051.0 688840.0
1225.54 22769.059 -27.823064 -49.082733 12280 -586.846 6920922.0 688838.0
1218.18 22769.07 -27.824219 -49.082736 12280 -641.176 6920794.0 688835.0
1210.49 22769.08 -27.825369 -49.082739 12280 -622.783 6920667.0 688833.0
1203.26 22769.091 -27.826514 -49.082736 12280 -569.867 6920540.0 688831.0
1196.62 22769.102 -27.827653 -49.082722 12280 -514.709 6920414.0 688831.0
1190.87 22769.115 -27.828786 -49.082686 12280 -467.129 6920288.0 688832.0
1183.79 22769.128 -27.829919 -49.082642 12280 -416.02 6920163.0 688835.0
1176.56 22769.141 -27.831047 -49.082597 12280 -372.207 6920038.0 688837.0
1169.08 22769.153 -27.832169 -49.082553 12280 -330.844 6919913.0 688839.0
1162.09 22769.165 -27.833289 -49.082522 12280 -294.648 6919789.0 688841.0
1155.2 22769.177 -27.834406 -49.082494 12280 -265.305 6919665.0 688841.0
1147.19 22769.188 -27.835517 -49.082483 12280 -242.485 6919542.0 688841.0
1139.98 22769.199 -27.836622 -49.082486 12280 -224.883 6919420.0 688839.0
1132.01 22769.208 -27.837728 -49.082503 12280 -210.492 6919297.0 688835.0
1122.17 22769.217 -27.838828 -49.082542 12280 -199.631 6919176.0 688829.0
1112.72 22769.225 -27.839928 -49.082581 12280 -190.464 6919054.0 688823.0
1104.24 22769.234 -27.841031 -49.082611 12280 -183.264 6918931.0 688819.0
1095.78 22769.243 -27.842139 -49.082628 12280 -178.125 6918809.0 688815.0
1087.63 22769.254 -27.84325 -49.082625 12280 -173.339 6918685.0 688813.0
1079.47 22769.266 -27.844364 -49.082589 12280 -168.418 6918562.0 688815.0
1072.44 22769.28 -27.845481 -49.082539 12280 -163.808 6918438.0 688818.0
1065.34 22769.293 -27.8466 -49.082492 12280 -159.28 6918314.0 688820.0
1057.93 22769.306 -27.847722 -49.082453 12280 -155.176 6918190.0 688822.0
1052.01 22769.317 -27.848847 -49.082436 12280 -150.629 6918065.0 688822.0
1045.64 22769.328 -27.849978 -49.082428 12280 -146.821 6917940.0 688821.0
1034.54 22769.586 -27.848931 -49.077389 12290 -147.333 6918048.0 689319.0
1046.35 22769.572 -27.847817 -49.07745 12290 -151.31 6918172.0 689315.0
1058.85 22769.561 -27.846706 -49.077464 12290 -154.428 6918295.0 689315.0
1068.23 22769.552 -27.845603 -49.077439 12290 -159.288 6918417.0 689320.0
1076.72 22769.543 -27.844506 -49.077414 12290 -162.713 6918538.0 689324.0
1084.62 22769.533 -27.843411 -49.077392 12290 -166.823 6918660.0 689329.0
1092.84 22769.525 -27.842322 -49.077361 12290 -171.081 6918780.0 689333.0
1100.67 22769.517 -27.841233 -49.077319 12290 -175.254 6918901.0 689339.0
1107.48 22769.509 -27.84015 -49.077278 12290 -181.423 6919021.0 689345.0
1114.34 22769.5 -27.839067 -49.07725 12290 -188.494 6919141.0 689350.0
1122.12 22769.49 -27.837989 -49.077247 12290 -197.119 6919260.0 689352.0
1130.69 22769.479 -27.836914 -49.077258 12290 -208.555 6919379.0 689353.0
1139.29 22769.467 -27.835847 -49.077292 12290 -219.751 6919498.0 689352.0
1148.01 22769.454 -27.834783 -49.077356 12290 -231.783 6919616.0 689347.0
1155.61 22769.44 -27.833722 -49.077436 12290 -246.88 6919733.0 689341.0
1163.13 22769.425 -27.832667 -49.077522 12290 -264.125 6919850.0 689334.0
1170.66 22769.411 -27.831611 -49.0776 12290 -285.756 6919967.0 689328.0
1178.64 22769.399 -27.830558 -49.077642 12290 -308.514 6920084.0 689326.0
1186.56 22769.389 -27.829506 -49.07765 12290 -327.161 6920201.0 689327.0
1194.9 22769.38 -27.828456 -49.077639 12290 -344.298 6920317.0 689330.0
1202.9 22769.371 -27.827408 -49.077631 12290 -362.46 6920433.0 689333.0
