ALTURA GPSALT LAT LONG Line MAGIGRF X Y
92.81 457.86 -16.196416 -51.170644 22860 373.166 8209324.29 481760.38
89.49 462.28 -16.197533 -51.170611 22860 368.109 8209200.77 481764.05
91.5 469.23 -16.198641 -51.170586 22860 369.696 8209078.17 481766.82
93.33 475.52 -16.199741 -51.170575 22860 390.171 8208956.5 481768.11
101.65 471.26 -16.19903 -51.1655 22870 410.446 8209035.6 482310.49
105.46 472.59 -16.197789 -51.165483 22870 400.836 8209172.95 482312.16
111.86 474.03 -16.196555 -51.165472 22870 379.115 8209309.38 482313.24
123.75 475.2 -16.195325 -51.165461 22870 365.061 8209445.5 482314.31
122.53 475.8 -16.1941 -51.165463 22870 343.618 8209581.01 482313.91
115.52 475.25 -16.192875 -51.165472 22870 316.427 8209716.51 482312.91
108.5 473.14 -16.191653 -51.165489 22870 286.663 8209851.71 482311.02
105.77 470.88 -16.190433 -51.165514 22870 264.351 8209986.6 482308.24
103.02 468.1 -16.189214 -51.165536 22870 253.57 8210121.49 482305.75
98.15 465.51 -16.187997 -51.165555 22870 223.447 8210256.07 482303.56
93.11 463.97 -16.18678 -51.165572 22870 211.505 8210390.65 482301.67
90.83 463.88 -16.185572 -51.16558 22870 205.861 8210524.31 482300.67
92.51 465.81 -16.184369 -51.165589 22870 210.425 8210657.36 482299.68
96.01 468.33 -16.183175 -51.1656 22870 177.27 8210789.48 482298.38
101.19 470.52 -16.181983 -51.165622 22870 191.648 8210921.3 482295.9
105.16 471.46 -16.180797 -51.165647 22870 180.647 8211052.5 482293.12
110.8 471.75 -16.179611 -51.165669 22870 173.199 8211183.7 482290.64
117.04 471.04 -16.178428 -51.165683 22870 174.351 8211314.6 482289.05
120.85 471.22 -16.177242 -51.165672 22870 160.477 8211445.8 482290.13
111.25 467.45 -16.176058 -51.16565 22870 137.529 8211576.7 482292.4
105.31 461.74 -16.174869 -51.165611 22870 106.365 8211708.21 482296.45
104.24 458.22 -16.17368 -51.165558 22870 109.83 8211839.73 482301.99
104.4 457.21 -16.172492 -51.165502 22870 157.316 8211971.24 482307.82
106.98 456.45 -16.171303 -51.165452 22870 181.56 8212102.76 482313.06
112.78 455.75 -16.170114 -51.165414 22870 164.088 8212234.27 482317.11
113.39 453.91 -16.168928 -51.165383 22870 130.341 8212365.48 482320.27
111.4 451.79 -16.167739 -51.165361 22870 115.653 8212496.99 482322.54
108.51 449.62 -16.16655 -51.165344 22870 99.227 8212628.5 482324.22
104.24 446.77 -16.165358 -51.16533 22870 94.519 8212760.32 482325.6
97.23 444.34 -16.164167 -51.165327 22870 98.018 8212892.14 482325.79
96.32 445.12 -16.162975 -51.16533 22870 98.531 8213023.96 482325.38
98.45 448.17 -16.161789 -51.165336 22870 107.307 8213155.16 482324.68
100.74 450.51 -16.160605 -51.165344 22870 111.22 8213286.06 482323.69
103.63 452.43 -16.15943 -51.16535 22870 121.699 8213416.03 482322.99
108.67 453.32 -16.158258 -51.165361 22870 117.468 8213545.7 482321.7
114.3 453.08 -16.157089 -51.165375 22870 125.187 8213675.05 482320.11
113.84 451.67 -16.155919 -51.165383 22870 136.896 8213804.41 482319.11
110.95 449.18 -16.154744 -51.165389 22870 143.841 8213934.39 482318.41
102.41 445.7 -16.153569 -51.165391 22870 140.676 8214064.36 482318.01
94.79 444.4 -16.152392 -51.165397 22870 140.984 8214194.64 482317.31
91.44 446.83 -16.151219 -51.165416 22870 167.854 8214324.31 482315.13
91.44 451.17 -16.150053 -51.165441 22870 162.996 8214453.36 482312.35
92.81 455.9 -16.1489 -51.165475 22870 164.249 8214580.87 482308.69
93.88 460.7 -16.147753 -51.165511 22870 156.004 8214707.77 482304.72
97.54 463.81 -16.146608 -51.165541 22870 149.384 8214834.36 482301.35
99.67 465.35 -16.145469 -51.165566 22870 153.482 8214960.34 482298.58
100.43 464.45 -16.144331 -51.16558 22870 163.841 8215086.31 482296.99
101.19 462.66 -16.143189 -51.165589 22870 199.665 8215212.6 482296.0
102.41 459.82 -16.142042 -51.1656 22870 211.389 8215339.5 482294.71
101.19 455.39 -16.140889 -51.165603 22870 203.618 8215467.02 482294.31
101.19 448.9 -16.139725 -51.165597 22870 195.945 8215595.76 482294.8
103.63 444.16 -16.138556 -51.165578 22870 190.866 8215725.12 482296.78
104.4 441.53 -16.137383 -51.165553 22870 193.168 8215854.79 482299.35
99.36 438.99 -16.136206 -51.165525 22870 205.262 8215985.08 482302.21
88.55 435.28 -16.135019 -51.165505 22870 202.483 8216116.28 482304.18
80.16 432.4 -16.133831 -51.165486 22870 190.824 8216247.79 482306.16
82.0 433.47 -16.132642 -51.165461 22870 181.566 8216379.3 482308.72
84.73 436.71 -16.131456 -51.165439 22870 189.853 8216510.51 482310.99
82.45 440.25 -16.130275 -51.16543 22870 188.271 8216641.1 482311.78
79.55 444.15 -16.129103 -51.165439 22870 176.68 8216770.76 482310.78
84.43 446.95 -16.127939 -51.165458 22870 161.967 8216899.51 482308.6
88.7 449.88 -16.126778 -51.165486 22870 152.517 8217027.94 482305.53
93.88 452.75 -16.125622 -51.165511 22870 143.855 8217155.76 482302.75
98.76 454.96 -16.12447 -51.165533 22870 144.747 8217283.28 482300.27
101.19 457.25 -16.12332 -51.165555 22870 141.522 8217410.48 482297.8
103.94 459.01 -16.122172 -51.16558 22870 132.208 8217537.38 482295.02
108.66 459.86 -16.121028 -51.165589 22870 134.377 8217663.97 482294.03
103.23 497.08 -16.120131 -51.161028 22880 122.621 8217763.61 482781.66
92.72 497.29 -16.121225 -51.161075 22880 119.658 8217642.54 482776.7
98.15 496.03 -16.122322 -51.161114 22880 124.764 8217521.17 482772.64
117.65 495.66 -16.123422 -51.161136 22880 131.525 8217399.49 482770.36
118.66 495.41 -16.124528 -51.161139 22880 139.897 8217277.2 482770.16
122.59 494.16 -16.125633 -51.161133 22880 150.311 8217154.91 482770.85
125.76 491.34 -16.126742 -51.161125 22880 162.155 8217032.31 482771.83
128.14 487.58 -16.127856 -51.161122 22880 168.197 8216909.09 482772.23
131.91 483.62 -16.128975 -51.161125 22880 165.511 8216785.26 482772.03
131.43 479.64 -16.130097 -51.16113 22880 164.749 8216661.13 482771.53
128.81 475.79 -16.131228 -51.161139 22880 177.422 8216536.07 482770.74
125.82 471.03 -16.132364 -51.161147 22880 189.303 8216410.4 482769.94
119.24 464.3 -16.133511 -51.161155 22880 195.567 8216283.5 482769.15
109.85 456.5 -16.134667 -51.161161 22880 193.188 8216155.67 482768.66
98.97 448.24 -16.135831 -51.161147 22880 192.189 8216026.93 482770.24
89.31 443.55 -16.137003 -51.161125 22880 177.833 8215897.26 482772.72
88.58 443.33 -16.138178 -51.161094 22880 169.701 8215767.29 482776.09
93.76 445.48 -16.139347 -51.161072 22880 173.436 8215637.93 482778.57
102.41 447.29 -16.140514 -51.161061 22880 170.997 8215508.88 482779.86
105.58 448.2 -16.141678 -51.161066 22880 168.227 8215380.14 482779.36
100.0 447.81 -16.142842 -51.161086 22880 159.015 8215251.39 482777.39
92.17 446.39 -16.144003 -51.161111 22880 152.295 8215122.95 482774.81
89.0 445.83 -16.145167 -51.16113 22880 155.761 8214994.21 482772.84
87.85 449.22 -16.146322 -51.161136 22880 161.31 8214866.38 482772.34
86.44 453.82 -16.147472 -51.161133 22880 162.13 8214739.17 482772.74
89.98 459.25 -16.148611 -51.161128 22880 158.918 8214613.19 482773.43
100.64 465.37 -16.149739 -51.161116 22880 163.797 8214488.45 482774.72
109.91 470.29 -16.150861 -51.161119 22880 168.002 8214364.31 482774.52
111.65 473.02 -16.151981 -51.161119 22880 163.366 8214240.48 482774.61
113.32 473.67 -16.1531 -51.161125 22880 160.378 8214116.65 482774.12
117.8 472.51 -16.154222 -51.16113 22880 161.696 8213992.51 482773.62
122.65 470.15 -16.155347 -51.161136 22880 157.817 8213868.07 482773.13
125.58 464.81 -16.156478 -51.161147 22880 152.34 8213743.01 482772.04
119.48 457.5 -16.157619 -51.161155 22880 150.674 8213616.72 482771.24
110.7 449.72 -16.158772 -51.161166 22880 153.339 8213489.21 482770.16
102.05 445.51 -16.159933 -51.161166 22880 150.524 8213360.77 482770.26
102.23 445.09 -16.161094 -51.161164 22880 145.708 8213232.33 482770.65
103.63 445.84 -16.162255 -51.161166 22880 142.749 8213103.89 482770.46
96.77 445.39 -16.163414 -51.161175 22880 132.673 8212975.76 482769.67
92.66 446.09 -16.164569 -51.161175 22880 116.311 8212847.94 482769.77
94.88 448.17 -16.165722 -51.161164 22880 112.702 8212720.42 482771.06
91.14 451.03 -16.166869 -51.16113 22880 124.929 8212593.53 482774.72
87.91 456.31 -16.168005 -51.161075 22880 133.645 8212467.86 482780.76
90.89 463.64 -16.16913 -51.161002 22880 146.925 8212343.42 482788.58
93.63 469.23 -16.17025 -51.160927 22880 147.754 8212219.6 482796.69
95.34 471.43 -16.171364 -51.160864 22880 139.98 8212096.39 482803.62
96.53 470.42 -16.172478 -51.160822 22880 135.812 8211973.18 482808.17
93.21 467.5 -16.173597 -51.160814 22880 151.399 8211849.35 482809.16
87.6 465.49 -16.174719 -51.160841 22880 148.441 8211725.21 482806.28
89.61 467.49 -16.175842 -51.160905 22880 155.632 8211601.07 482799.55
96.04 469.82 -16.176961 -51.161 22880 167.209 8211477.23 482789.55
103.82 469.93 -16.17808 -51.161094 22880 183.016 8211353.4 482779.55
105.34 469.71 -16.1792 -51.161164 22880 192.219 8211229.56 482772.23
106.8 468.53 -16.180322 -51.161197 22880 192.822 8211105.42 482768.76
108.02 465.12 -16.181447 -51.161189 22880 197.286 8210980.98 482769.75
98.45 460.23 -16.182578 -51.161144 22880 204.327 8210855.92 482774.6
88.51 458.77 -16.183711 -51.161075 22880 203.413 8210730.57 482782.12
83.52 462.12 -16.184841 -51.161002 22880 217.112 8210605.51 482789.94
87.88 470.44 -16.185961 -51.160939 22880 217.236 8210481.69 482796.87
93.21 478.4 -16.187069 -51.160889 22880 231.785 8210359.09 482802.31
97.33 484.05 -16.188175 -51.160866 22880 254.721 8210236.8 482804.78
101.37 486.63 -16.189275 -51.160872 22880 285.164 8210115.12 482804.28
103.82 486.8 -16.190378 -51.160891 22880 288.092 8209993.14 482802.3
104.79 484.71 -16.19148 -51.160922 22880 283.501 8209871.15 482799.13
106.04 482.02 -16.192591 -51.16095 22880 308.286 8209748.24 482796.26
113.99 478.61 -16.193705 -51.160975 22880 330.415 8209625.02 482793.68
120.09 473.44 -16.19483 -51.161002 22880 340.503 8209500.58 482790.81
111.8 466.68 -16.195964 -51.16103 22880 354.26 8209375.21 482787.94
101.56 460.6 -16.197105 -51.161052 22880 373.91 8209248.92 482785.66
96.32 457.85 -16.198258 -51.161064 22880 384.691 8209121.4 482784.57
96.59 458.35 -16.199411 -51.161066 22880 403.03 8208993.89 482784.38
