 ALTURA GPSALT IGRF mag_res1 LAT LONG Line MAGIGRF X Y
7599 170.63 964.68 22771.722 25.405537540907773 -27.966721999999997 -49.059906 12320 -24.704 6904968.0 690834.0
7600 154.81 968.96 22771.735 25.26534455462039 -27.967836 -49.059889 12320 -24.896 6904845.0 690834.0
7601 146.04 971.17 22771.748 24.403572763566583 -27.968956 -49.059864000000005 12320 -25.81 6904721.0 690834.0
7602 171.45 970.95 22771.762000000002 22.926447521460634 -27.970086 -49.059841999999996 12320 -27.339000000000002 6904596.0 690835.0
7603 217.43 969.75 22771.776 20.76993931610697 -27.971225 -49.059816999999995 12320 -29.549 6904469.0 690835.0
7604 247.54 967.37 22771.79 19.688077659701396 -27.972381 -49.059789 12320 -30.684 6904341.0 690836.0
7605 256.25 964.51 22771.804 21.045411844814645 -27.973546999999996 -49.059761 12320 -29.381 6904212.0 690836.0
7606 242.84 961.72 22771.819 23.668813774109324 -27.974728000000002 -49.059739 12320 -26.811999999999998 6904081.0 690837.0
7607 236.51 958.72 22771.833 25.62199034968937 -27.975914000000003 -49.059717 12320 -24.914 6903950.0 690837.0
7608 231.4 955.58 22771.847999999998 27.49658812050299 -27.977096999999997 -49.059686 12320 -23.095 6903818.0 690837.0
7609 234.01 954.1 22771.862 29.121990049797674 -27.978281 -49.059658 12320 -21.524 6903687.0 690838.0
7610 241.67 952.76 22771.877 30.752970783858903 -27.979458 -49.059628000000004 12320 -19.947 6903557.0 690839.0
7611 240.7 951.5 22771.892000000003 31.66895151792012 -27.980628000000003 -49.0596 12320 -19.085 6903427.0 690840.0
7612 221.98 951.11 22771.907000000003 32.88073641046242 -27.981792 -49.059558 12320 -17.926 6903298.0 690842.0
7613 206.39 952.59 22771.921000000002 33.59487475405684 -27.982946999999996 -49.059531 12320 -17.265 6903170.0 690843.0
7614 205.88 954.94 22771.935 34.00014119498865 -27.984089 -49.059511 12320 -16.914 6903043.0 690842.0
7615 197.02 958.11 22771.947999999997 33.99956524545367 -27.985221999999997 -49.059506 12320 -16.968 6902918.0 690841.0
7616 179.43 960.24 22771.96 33.33411739325618 -27.986341999999997 -49.059511 12320 -17.688 6902794.0 690838.0
7617 200.21 961.91 22771.972999999998 32.932345602202375 -27.987455999999998 -49.059497 12320 -18.142 6902670.0 690838.0
7618 228.26 960.16 22771.987 33.06792726220047 -27.988564 -49.059481 12320 -18.059 6902547.0 690837.0
7619 219.03 956.39 22772.0 33.81053843439415 -27.989672 -49.059456 12320 -17.367 6902425.0 690838.0
7620 152.99 1069.46 22769.254 -19.920790765680614 -27.700778000000003 -49.05965 12330 -57.236999999999995 6934437.0 691326.0
7621 158.07 1073.89 22769.263 -18.21801326416358 -27.7019 -49.059647 12330 -55.588 6934313.0 691324.0
7622 150.66 1078.53 22769.272 -17.610814567413087 -27.703025 -49.059644 12330 -55.035 6934188.0 691322.0
7623 149.49 1083.01 22769.28 -16.0926158706626 -27.70415 -49.059647 12330 -53.571000000000005 6934063.0 691320.0
7624 150.2 1086.8 22769.289 -16.94341717391211 -27.705281 -49.059642 12330 -54.476000000000006 6933938.0 691318.0
7625 147.9 1089.8 22769.299 -17.16534657449923 -27.706414000000002 -49.059622 12330 -54.751000000000005 6933812.0 691318.0
7626 137.04 1092.21 22769.31 -18.190825267657196 -27.707553000000004 -49.059583 12330 -55.828 6933686.0 691320.0
7627 138.01 1093.76 22769.321 -17.027882765581708 -27.708696999999997 -49.059546999999995 12330 -54.717 6933559.0 691322.0
7628 144.36 1095.4 22769.331000000002 -15.044390970935375 -27.709846999999996 -49.059525 12330 -52.787 6933432.0 691322.0
7629 144.48 1097.48 22769.341 -12.586703334769979 -27.711003 -49.059514 12330 -50.38399999999999 6933304.0 691321.0
7630 148.21 1100.88 22769.35 -10.861241052319237 -27.712158000000002 -49.059517 12330 -48.714 6933176.0 691319.0
7631 149.4 1105.04 22769.359 -10.944357574635028 -27.713317 -49.059514 12330 -48.853 6933047.0 691317.0
7632 147.66 1109.51 22769.369 -11.46166993846964 -27.714471999999997 -49.0595 12330 -49.425 6932919.0 691316.0
7633 150.56 1113.57 22769.38 -10.097531594875328 -27.715631 -49.059469 12330 -48.114 6932791.0 691317.0
7634 157.38 1116.26 22769.391 -9.123746702333051 -27.716791999999998 -49.059431 12330 -47.193000000000005 6932662.0 691319.0
7635 175.54 1118.69 22769.402000000002 -8.812961809790643 -27.717956 -49.059394 12330 -46.935 6932533.0 691321.0
7636 170.63 1122.13 22769.412999999997 -9.460176917248354 -27.719122 -49.059353 12330 -47.635 6932404.0 691323.0
7637 163.03 1125.76 22769.425 -10.32897082947261 -27.720289 -49.059311 12330 -48.556999999999995 6932274.0 691325.0
7638 157.5 1127.62 22769.436 -9.596764741696866 -27.721460999999998 -49.059269 12330 -47.878 6932144.0 691327.0
7639 159.58 1127.95 22769.447999999997 -9.413784007635634 -27.722641999999997 -49.059236 12330 -47.748999999999995 6932014.0 691328.0
7640 152.68 1128.91 22769.459 -8.55938207834096 -27.723825 -49.059203000000004 12330 -46.949 6931883.0 691329.0
7641 155.34 1131.35 22769.47 -8.565558953812932 -27.725011 -49.059172 12330 -47.01 6931751.0 691330.0
7642 166.34 1135.74 22769.482000000004 -7.370510475570278 -27.7262 -49.059131 12330 -45.869 6931619.0 691332.0
7643 166.08 1139.77 22769.493 -7.161236643613094 -27.727389000000002 -49.059086 12330 -45.713 6931487.0 691335.0
7644 169.44 1142.11 22769.505 -6.177413519085071 -27.728581 -49.059044 12330 -44.784 6931355.0 691336.0
7645 169.0 1143.61 22769.517000000003 -5.190365040842416 -27.729778000000003 -49.059006 12330 -43.851000000000006 6931223.0 691338.0
7646 170.37 1144.66 22769.529 -4.857474172132953 -27.730978000000004 -49.058964 12330 -43.573 6931089.0 691340.0
7647 164.58 1145.88 22769.541 -4.095004498656834 -27.732183000000003 -49.058921999999995 12330 -42.865 6930956.0 691342.0
7648 163.14 1149.64 22769.553 -2.3568882762328585 -27.733389000000003 -49.058875 12330 -41.181000000000004 6930822.0 691345.0
7649 146.69 1155.81 22769.564 -1.1146439564712622 -27.734592 -49.058847 12330 -39.994 6930689.0 691346.0
7650 134.01 1163.22 22769.575 -0.8470756978533345 -27.735792 -49.058839 12330 -39.784 6930556.0 691344.0
7651 121.48 1170.58 22769.584 -1.548153988183273 -27.736983000000002 -49.058847 12330 -40.543 6930424.0 691341.0
7652 105.28 1178.17 22769.592999999997 -2.788232278513327 -27.738175 -49.058864 12330 -41.841 6930292.0 691338.0
7653 100.54 1183.77 22769.601000000002 -3.3225359225577833 -27.739364000000002 -49.058881 12330 -42.434 6930160.0 691334.0
7654 112.84 1186.89 22769.61 -3.332839566602246 -27.740555999999998 -49.0589 12330 -42.503 6930028.0 691330.0
7655 129.03 1190.16 22769.619 -2.2951432106468133 -27.741746999999997 -49.058919 12330 -41.523999999999994 6929896.0 691326.0
7656 134.03 1194.25 22769.627999999997 -1.2132215009767577 -27.742942 -49.058931 12330 -40.5 6929764.0 691323.0
7657 146.44 1199.23 22769.638 -0.2592997913066952 -27.744133 -49.058931 12330 -39.604 6929632.0 691320.0
7658 150.25 1204.28 22769.648999999998 1.1419445284547862 -27.745328000000004 -49.058908 12330 -38.258 6929499.0 691321.0
7659 153.82 1209.21 22769.661 2.1009930066974434 -27.746516999999997 -49.058867 12330 -37.353 6929367.0 691323.0
7660 170.66 1213.57 22769.674 1.365070997135689 -27.747708000000003 -49.058806 12330 -38.141 6929236.0 691327.0
7661 166.66 1217.15 22769.687 1.0965701828072767 -27.748896999999996 -49.058735999999996 12330 -38.461999999999996 6929104.0 691331.0
7662 163.97 1219.91 22769.701 2.6679412711414656 -27.750089000000003 -49.058664 12330 -36.942 6928971.0 691337.0
7663 158.1 1222.13 22769.715 3.7484404568131637 -27.751283 -49.0586 12330 -35.914 6928839.0 691341.0
7664 151.54 1224.03 22769.727000000003 3.8136847765746467 -27.752481 -49.058561 12330 -35.904 6928706.0 691342.0
7665 137.65 1225.14 22769.737 4.056703742621728 -27.753683000000002 -49.058547 12330 -35.717 6928573.0 691342.0
7666 137.44 1225.56 22769.747000000003 4.787467842758581 -27.754889000000002 -49.058553 12330 -35.045 6928439.0 691339.0
7667 144.38 1226.9 22769.757 6.013231942895445 -27.756103000000003 -49.058564000000004 12330 -33.878 6928305.0 691336.0
7668 148.61 1229.82 22769.766 6.813191884551237 -27.757316999999997 -49.058578000000004 12330 -33.138000000000005 6928170.0 691332.0
7669 153.49 1233.79 22769.776 7.516955984688217 -27.758531 -49.058589000000005 12330 -32.493 6928036.0 691329.0
7670 159.83 1239.14 22769.786 8.80136663377306 -27.759744 -49.058586 12330 -31.267 6927901.0 691327.0
7671 163.76 1245.44 22769.797000000002 10.117806795053482 -27.760958000000002 -49.058569 12330 -30.006999999999998 6927767.0 691327.0
7672 162.87 1252.26 22769.808999999997 10.552472310048422 -27.762166999999998 -49.058536 12330 -29.628 6927633.0 691328.0
7673 171.44 1258.39 22769.821 11.560137825043473 -27.763371999999997 -49.058503 12330 -28.676 6927499.0 691329.0
7674 158.47 1263.47 22769.833 13.190028693752936 -27.764581 -49.058467 12330 -27.101 6927365.0 691331.0
7675 135.9 1267.67 22769.845 13.762273013514413 -27.765786 -49.058436 12330 -26.584 6927232.0 691332.0
7676 129.17 1269.97 22769.857000000004 13.516134370028293 -27.766996999999996 -49.058411 12330 -26.886999999999997 6927097.0 691332.0
7677 154.14 1268.06 22769.868 14.064770372827766 -27.768217 -49.0584 12330 -26.396 6926962.0 691331.0
7678 175.35 1263.54 22769.877999999997 15.882376863431542 -27.769446999999996 -49.058406 12330 -24.638 6926826.0 691328.0
7679 171.35 1257.52 22769.888 17.935825744502115 -27.770689 -49.058419 12330 -22.645 6926688.0 691325.0
7680 153.96 1250.87 22769.897999999997 18.617470467091636 -27.771946999999997 -49.058428 12330 -22.025 6926549.0 691321.0
7681 138.51 1243.97 22769.909 18.466212446058275 -27.773214000000003 -49.058419 12330 -22.236 6926409.0 691320.0
7682 125.52 1236.3 22769.922000000002 17.736826327687304 -27.774481 -49.058386 12330 -23.024 6926268.0 691321.0
7683 145.53 1228.1 22769.936 17.477469721511913 -27.77575 -49.058333000000005 12330 -23.34 6926128.0 691324.0
7684 160.9 1219.46 22769.95 18.406534310569974 -27.777019 -49.058281 12330 -22.468000000000004 6925987.0 691327.0
7685 180.22 1210.64 22769.963 20.49237354591352 -27.778291999999997 -49.058236 12330 -20.44 6925846.0 691329.0
7686 181.13 1201.92 22769.975 21.772408622776005 -27.779567 -49.058208 12330 -19.219 6925704.0 691330.0
7687 182.12 1192.99 22769.987 22.948571796975994 -27.780842 -49.058197 12330 -18.102999999999998 6925563.0 691329.0
7688 191.58 1183.69 22769.998 24.266705458980397 -27.782119 -49.058197 12330 -16.847 6925421.0 691326.0
7689 202.69 1176.08 22770.007999999998 25.560192572036826 -27.7834 -49.058217 12330 -15.616 6925280.0 691322.0
7690 212.31 1169.56 22770.017999999996 26.147100880326597 -27.784678000000003 -49.058242 12330 -15.092 6925138.0 691318.0
7691 213.43 1163.47 22770.028 25.827362639668507 -27.785956 -49.058264 12330 -15.475 6924997.0 691313.0
7692 214.19 1157.55 22770.039 25.060496301672913 -27.787228000000002 -49.058269 12330 -16.304000000000002 6924855.0 691310.0
7693 246.41 1152.57 22770.051 25.0646594758729 -27.7885 -49.058261 12330 -16.36 6924714.0 691309.0
7694 286.16 1148.93 22770.063 25.32962680855395 -27.789769 -49.058239 12330 -16.154 6924574.0 691309.0
7695 312.01 1145.25 22770.076 25.271819494949636 -27.791031 -49.058208 12330 -16.27 6924434.0 691310.0
7696 294.98 1140.55 22770.088 24.123590986111743 -27.792289 -49.058178000000005 12330 -17.476 6924295.0 691311.0
7697 291.42 1136.62 22770.101000000002 23.21136247727386 -27.793542 -49.058142 12330 -18.445999999999998 6924156.0 691312.0
7698 274.07 1134.32 22770.113999999998 21.52693812691715 -27.794786 -49.0581 12330 -20.187 6924018.0 691314.0
7699 256.41 1132.77 22770.127 19.628063069131283 -27.796025 -49.058071999999996 12330 -22.144000000000002 6923880.0 691314.0
7700 210.69 1132.45 22770.139 15.351345620878618 -27.797256 -49.058056 12330 -26.478 6923744.0 691314.0
7701 180.61 1133.02 22770.15 10.465756269963457 -27.798478000000003 -49.05805 12330 -31.421999999999997 6923609.0 691312.0
7702 160.27 1133.14 22770.161 5.503392272762923 -27.799689 -49.058042 12330 -36.442 6923474.0 691311.0
7703 179.31 1132.58 22770.173 0.7821858850953731 -27.800891999999997 -49.058028 12330 -41.22 6923341.0 691310.0
7704 233.72 1131.6 22770.185 -2.3417656366619752 -27.802086 -49.057994 12330 -44.398 6923209.0 691312.0
7705 256.37 1129.9 22770.197 -6.0921678658484595 -27.803271999999996 -49.057967 12330 -48.20399999999999 6923077.0 691312.0
7706 219.3 1127.86 22770.209 -12.342991290268301 -27.804456 -49.057944 12330 -54.51 6922946.0 691312.0
7707 181.5 1125.5 22770.22 -19.75546126363612 -27.805630999999998 -49.057936 12330 -61.978 6922816.0 691311.0
7708 154.11 1123.09 22770.231 -27.312931237003937 -27.8068 -49.057928000000004 12330 -69.59100000000001 6922686.0 691310.0
7709 176.51 1120.52 22770.242000000002 -34.31282240560509 -27.807961 -49.057916999999996 12330 -76.646 6922557.0 691309.0
7710 179.28 1120.53 22770.252999999997 -40.49455596467328 -27.809114 -49.0579 12330 -82.882 6922430.0 691308.0
7711 176.84 1123.36 22770.265 -46.378613462597784 -27.810256 -49.057869000000004 12330 -88.818 6922303.0 691310.0
7712 156.39 1127.34 22770.278 -52.14051335098922 -27.811381 -49.057825 12330 -94.631 6922178.0 691312.0
7713 136.22 1128.95 22770.291 -58.563030276133034 -27.812496999999997 -49.057772 12330 -101.103 6922055.0 691315.0
7714 134.09 1127.26 22770.303 -66.04254720127688 -27.813603000000004 -49.057719 12330 -108.632 6921932.0 691318.0
7715 167.66 1122.62 22770.316000000003 -74.13748532165403 -27.814706 -49.057669 12330 -116.77600000000001 6921810.0 691321.0
7716 217.51 1117.32 22770.327999999998 -81.0554234420313 -27.815808 -49.057625 12330 -123.743 6921688.0 691324.0
7717 252.97 1112.52 22770.34 -86.3648122698375 -27.816906 -49.057589 12330 -129.10299999999998 6921566.0 691325.0
7718 251.65 1108.34 22770.352000000003 -89.62320109764383 -27.818003000000004 -49.057561 12330 -132.412 6921444.0 691326.0
7719 204.17 1104.19 22770.362999999998 -91.99123647439802 -27.819094 -49.057547 12330 -134.83100000000002 6921323.0 691326.0
7720 155.43 1099.1 22770.373 -95.62472255858123 -27.820186 -49.057544 12330 -138.517 6921202.0 691324.0
7721 176.04 1093.88 22770.382 -100.80843399647907 -27.821278000000003 -49.057558 12330 -143.754 6921081.0 691321.0
7722 214.44 1088.83 22770.391 -106.49501733703933 -27.822364 -49.057583 12330 -149.495 6920961.0 691316.0
7723 252.45 1082.9 22770.398999999998 -111.33895412865158 -27.823453000000004 -49.057608 12330 -154.393 6920840.0 691312.0
7724 297.26 1075.97 22770.408 -114.73331211549731 -27.824541999999997 -49.057628 12330 -157.841 6920720.0 691308.0
7725 319.71 1069.1 22770.417999999998 -115.19779819968053 -27.825633000000003 -49.057631 12330 -158.358 6920599.0 691306.0
7726 273.46 1061.35 22770.429 -113.15105893014933 -27.826728000000003 -49.057625 12330 -156.363 6920478.0 691305.0
7727 206.85 1053.96 22770.44 -110.8028984653846 -27.827821999999998 -49.057608 12330 -154.067 6920356.0 691304.0
7728 218.37 1047.67 22770.451 -111.43928729319089 -27.828922 -49.057583 12330 -154.754 6920234.0 691305.0
7729 261.9 1043.03 22770.463 -110.57809731623055 -27.830019 -49.05755 12330 -153.94299999999998 6920113.0 691306.0
7730 233.49 1039.03 22770.475 -106.31826079032226 -27.831117 -49.057517 12330 -149.733 6919991.0 691308.0
7731 181.99 1034.19 22770.486 -104.55752152079106 -27.832210999999997 -49.057506 12330 -148.024 6919870.0 691307.0
7732 152.21 1029.13 22770.495 -103.70145831240333 -27.833306 -49.057525 12330 -147.222 6919749.0 691303.0
7733 149.4 1021.29 22770.504 -102.48819926249675 -27.8344 -49.057553000000006 12330 -146.064 6919627.0 691298.0
7734 133.74 1012.15 22770.513 -100.56213605410903 -27.835496999999997 -49.057578 12330 -144.192 6919506.0 691294.0
7735 151.92 1003.41 22770.522999999997 -99.0872009430588 -27.836596999999998 -49.057581 12330 -142.77 6919384.0 691292.0
7736 169.38 996.01 22770.534 -97.45439392934617 -27.837703 -49.057556 12330 -141.189 6919261.0 691292.0
7737 215.84 987.31 22770.546000000002 -96.95078275715247 -27.838805999999998 -49.057528000000005 12330 -140.736 6919139.0 691293.0
7738 244.7 978.33 22770.557999999997 -95.81775038972523 -27.839914 -49.057497 12330 -139.654 6919016.0 691294.0
7739 214.94 969.09 22770.569 -93.29216872972714 -27.841022 -49.057483000000005 12330 -137.181 6918893.0 691293.0
7740 226.93 959.03 22770.58 -91.34036171601451 -27.842136 -49.057475 12330 -135.281 6918770.0 691293.0
7741 263.19 949.22 22770.591 -89.97258421449737 -27.843253000000004 -49.057472 12330 -133.967 6918646.0 691291.0
7742 287.57 939.79 22770.602000000003 -87.27880671298033 -27.844378000000003 -49.057469 12330 -131.327 6918522.0 691289.0
7743 305.53 929.9 22770.612999999998 -83.82315730880079 -27.845506 -49.057453 12330 -127.92399999999999 6918397.0 691289.0
7744 304.79 921.31 22770.627 -80.1196360019589 -27.846639 -49.057406 12330 -124.272 6918271.0 691291.0
7745 271.0 914.68 22770.642000000003 -76.44163447549224 -27.847769 -49.057328000000005 12330 -120.64200000000001 6918146.0 691297.0
7746 267.52 910.44 22770.658 -74.03495688788203 -27.848894 -49.057221999999996 12330 -118.281 6918021.0 691306.0
7747 266.39 908.6 22770.675 -71.35270049550515 -27.850011 -49.057106 12330 -115.64399999999999 6917897.0 691315.0
7748 264.82 906.51 22770.691000000003 -69.17466945684292 -27.851121999999997 -49.056999999999995 12330 -113.512 6917773.0 691323.0
7749 270.8 900.58 22770.706000000002 -66.51028496712865 -27.852231 -49.056908 12330 -110.89399999999999 6917650.0 691330.0
7750 276.01 891.39 22770.721 -64.29535118484344 -27.853341999999998 -49.056841999999996 12330 -108.727 6917527.0 691335.0
7751 274.11 881.6 22770.732999999997 -62.25889762218286 -27.854458 -49.056808000000004 12330 -106.742 6917403.0 691336.0
7752 267.68 872.12 22770.744 -59.89689476695117 -27.855581 -49.056803 12330 -104.43299999999999 6917279.0 691335.0
7753 259.8 863.02 22770.755 -57.715696070200686 -27.856708 -49.056803 12330 -102.306 6917154.0 691333.0
7754 258.7 854.56 22770.766 -55.30627201973568 -27.857836 -49.056792 12330 -99.95 6917029.0 691332.0
7755 243.51 847.47 22770.779 -52.96739726184173 -27.858967 -49.056758 12330 -97.663 6916904.0 691333.0
7756 234.54 840.96 22770.792 -50.87407179651865 -27.860096999999996 -49.056714 12330 -95.62 6916779.0 691336.0
7757 238.48 835.68 22770.806 -48.86874633119556 -27.861221999999998 -49.056658 12330 -93.665 6916654.0 691339.0
7758 235.01 833.02 22770.82 -47.33119551215795 -27.862344 -49.0566 12330 -92.177 6916529.0 691343.0
7759 222.09 832.82 22770.832000000002 -45.90416314473069 -27.863458 -49.056569 12330 -90.801 6916406.0 691344.0
7760 228.27 834.55 22770.843999999997 -44.1415814847326 -27.864566999999997 -49.056561 12330 -89.09100000000001 6916283.0 691343.0
7761 240.03 838.26 22770.854 -41.78787172739687 -27.865664000000002 -49.056571999999996 12330 -86.791 6916161.0 691340.0
7762 226.29 843.28 22770.862999999998 -39.087229714242696 -27.866753000000003 -49.056597 12330 -84.14399999999999 6916041.0 691336.0
7763 203.1 850.24 22770.872000000003 -36.72803840851746 -27.867831 -49.056631 12330 -81.84 6915921.0 691330.0
7764 189.25 860.2 22770.88 -34.83365998106344 -27.868892 -49.056661 12330 -79.998 6915804.0 691326.0
7765 166.1 870.3 22770.889 -33.3599281025575 -27.869941999999998 -49.056686 12330 -78.577 6915688.0 691321.0
7766 155.89 880.33 22770.898999999998 -31.87794135814135 -27.870975 -49.056694 12330 -77.145 6915573.0 691319.0
7767 146.67 889.92 22770.909 -30.591797004192117 -27.871994 -49.056692 12330 -75.908 6915460.0 691317.0
7768 134.41 898.25 22770.92 -28.794044333280638 -27.873 -49.056675 12330 -74.157 6915349.0 691317.0
7769 102.7 905.42 22770.931 -27.802066308654766 -27.874000000000002 -49.056653000000004 12330 -73.211 6915238.0 691318.0
7770 89.22 910.8 22770.943 -26.910088284028767 -27.874996999999997 -49.056614 12330 -72.365 6915127.0 691319.0
7771 124.36 912.06 22770.953999999998 -26.211884905688372 -27.875999999999998 -49.056583 12330 -71.712 6915016.0 691321.0
7772 153.22 908.59 22770.965 -24.97393639325795 -27.877014000000003 -49.056569 12330 -70.52199999999999 6914904.0 691320.0
7773 147.56 902.54 22770.975 -23.545145490360746 -27.878041999999997 -49.056561 12330 -69.142 6914790.0 691319.0
7774 144.99 895.33 22770.986 -23.16651219699674 -27.879085999999997 -49.056556 12330 -68.813 6914674.0 691318.0
7775 153.62 887.96 22770.997000000003 -22.240811159451177 -27.88015 -49.056539 12330 -67.937 6914556.0 691318.0
7776 170.61 880.89 22771.01 -21.008463572957744 -27.881228000000004 -49.056511 12330 -66.75399999999999 6914437.0 691319.0
7777 176.11 874.23 22771.022 -19.422498949712043 -27.882322 -49.056483 12330 -65.219 6914316.0 691319.0
7778 170.52 867.93 22771.034 -18.100691935999315 -27.883430999999998 -49.056467 12330 -63.949 6914193.0 691319.0
7779 195.43 861.55 22771.045 -16.500267885534306 -27.88455 -49.056461 12330 -62.402 6914068.0 691318.0
7780 195.29 855.52 22771.056 -14.541069188783808 -27.885683 -49.056464 12330 -60.497 6913943.0 691316.0
7781 161.99 850.72 22771.068 -12.98302810156651 -27.886828 -49.056458 12330 -58.994 6913816.0 691314.0
7782 148.1 846.48 22771.08 -11.775761660634586 -27.887978000000004 -49.056442 12330 -57.841 6913689.0 691313.0
7783 147.0 842.94 22771.092999999997 -9.93484867075479 -27.889128000000003 -49.056422 12330 -56.053999999999995 6913561.0 691313.0
7784 123.24 839.98 22771.106 -9.92393568087489 -27.890280999999998 -49.056403 12330 -56.097 6913433.0 691313.0
7785 126.32 837.74 22771.119 -10.579218532514034 -27.891433000000003 -49.056375 12330 -56.805 6913306.0 691314.0
7786 169.9 835.54 22771.132 -10.15008018891961 -27.892583000000002 -49.056344 12330 -56.428999999999995 6913178.0 691315.0
7787 191.72 832.38 22771.145 -6.967137686844239 -27.893728000000003 -49.056306 12330 -53.298 6913051.0 691317.0
7788 187.63 829.49 22771.158 -4.947841733716736 -27.894866999999998 -49.056278000000006 12330 -51.331 6912925.0 691318.0
7789 181.4 827.7 22771.171000000002 -2.6859964880182616 -27.896 -49.056258 12330 -49.123000000000005 6912799.0 691317.0
7790 164.15 826.16 22771.182 -0.6535724375532439 -27.897130999999998 -49.056253000000005 12330 -47.144 6912674.0 691316.0
7791 138.89 823.78 22771.193 0.26097971024927347 -27.898253000000004 -49.056264 12330 -46.284 6912550.0 691313.0
7792 121.53 820.61 22771.202999999998 1.2340811506227496 -27.899371999999996 -49.056294 12330 -45.367 6912426.0 691308.0
7793 121.87 817.1 22771.212000000003 2.391182590996223 -27.900485999999997 -49.056328 12330 -44.266000000000005 6912302.0 691303.0
7794 123.52 812.42 22771.222999999998 3.5980881898507704 -27.9016 -49.056344 12330 -43.114 6912179.0 691299.0
7795 155.65 807.87 22771.235 4.81566984984898 -27.902708 -49.056336 12330 -41.949 6912056.0 691298.0
7796 193.94 804.34 22771.247000000003 6.904476863561598 -27.903819 -49.056314 12330 -39.912 6911933.0 691298.0
7797 214.74 802.47 22771.26 9.630734584703262 -27.904928 -49.056275 12330 -37.236 6911810.0 691300.0
7798 215.53 801.51 22771.275 10.477021818040605 -27.906033 -49.056219 12330 -36.438 6911688.0 691304.0
7799 254.81 800.15 22771.289 11.456504892896788 -27.907139 -49.056160999999996 12330 -35.508 6911565.0 691307.0
7800 279.68 798.3 22771.303 12.64598796775308 -27.908246999999996 -49.056117 12330 -34.368 6911442.0 691310.0
7801 280.19 797.55 22771.316000000003 13.473245688894735 -27.909358 -49.056075 12330 -33.591 6911319.0 691312.0
7802 291.58 797.59 22771.33 14.523503410036398 -27.910472 -49.056033 12330 -32.591 6911196.0 691314.0
7803 298.08 797.89 22771.343999999997 14.636407680126034 -27.911589000000003 -49.055981 12330 -32.528 6911072.0 691317.0
7804 294.5 799.61 22771.359 14.900958499163643 -27.912710999999998 -49.055919 12330 -32.313 6910947.0 691321.0
7805 282.19 803.59 22771.373 16.17186276925328 -27.913833 -49.055871999999994 12330 -31.092 6910823.0 691324.0
7806 249.43 808.7 22771.387000000002 16.389962880861848 -27.914960999999998 -49.055836 12330 -30.925 6910698.0 691326.0
7807 234.17 815.4 22771.4 16.56361228504138 -27.916083 -49.055811 12330 -30.804000000000002 6910573.0 691326.0
7808 250.48 824.28 22771.412 18.717840493987573 -27.917206 -49.055792 12330 -28.701999999999998 6910449.0 691326.0
7809 235.22 834.61 22771.425 19.96706870293365 -27.918321999999996 -49.055769 12330 -27.505 6910325.0 691326.0
7810 230.29 844.69 22771.439 19.483326424075308 -27.919433 -49.055731 12330 -28.039 6910202.0 691328.0
7811 226.66 854.66 22771.452999999998 20.001034852646 -27.920539 -49.055667 12330 -27.57 6910079.0 691332.0
7812 195.49 863.07 22771.468999999997 19.3657727934124 -27.921642 -49.055597 12330 -28.252 6909957.0 691338.0
7813 181.79 870.57 22771.482999999997 18.01306002674964 -27.922744 -49.055533000000004 12330 -29.653000000000002 6909835.0 691342.0
7814 180.45 878.65 22771.496 16.72544584522892 -27.923847 -49.055514 12330 -30.991999999999997 6909713.0 691342.0
7815 170.6 886.83 22771.507 16.534155602564514 -27.924946999999996 -49.055525 12330 -31.237 6909591.0 691339.0
7816 149.09 893.92 22771.517000000003 15.219414652471194 -27.92605 -49.055553 12330 -32.607 6909469.0 691334.0
7817 145.29 900.46 22771.528 12.887545605040252 -27.927153000000004 -49.055566999999996 12330 -34.993 6909346.0 691331.0
7818 174.66 905.22 22771.539 11.503480716090486 -27.928258000000003 -49.055564000000004 12330 -36.43 6909224.0 691329.0
7819 188.82 909.43 22771.553 12.538513083517628 -27.929369 -49.055533000000004 12330 -35.446 6909101.0 691330.0
7820 189.76 913.11 22771.567000000003 12.869417353607261 -27.930483000000002 -49.055489 12330 -35.165 6908977.0 691333.0
7821 196.98 916.71 22771.581000000002 12.388096269982384 -27.9316 -49.055444 12330 -35.696999999999996 6908853.0 691335.0
7822 211.72 920.57 22771.595 12.073775186357494 -27.932725 -49.055408 12330 -36.062 6908729.0 691337.0
7823 230.11 924.51 22771.607999999997 13.266649944251547 -27.933853000000003 -49.055372 12330 -34.921 6908604.0 691338.0
7824 225.03 928.99 22771.622000000003 15.375945897379047 -27.934981 -49.055339000000004 12330 -32.864000000000004 6908478.0 691339.0
7825 209.43 934.69 22771.636000000002 16.56762481375417 -27.936108 -49.0553 12330 -31.723000000000003 6908354.0 691341.0
7826 184.45 939.91 22771.65 17.253950279077262 -27.937231 -49.055256 12330 -31.087 6908229.0 691344.0
7827 149.76 943.79 22771.665 17.147854549166894 -27.93835 -49.055203000000006 12330 -31.243000000000002 6908105.0 691347.0
7828 122.84 946.35 22771.68 16.986758819256643 -27.939469 -49.055147 12330 -31.454 6907981.0 691350.0
7829 124.8 948.27 22771.694 16.941663089346278 -27.940589000000003 -49.0551 12330 -31.549 6907857.0 691353.0
7830 134.42 949.52 22771.708 16.905537847240335 -27.941710999999998 -49.055069 12330 -31.636999999999997 6907732.0 691354.0
7831 135.74 950.43 22771.72 16.877540702471883 -27.942836 -49.055061 12330 -31.718000000000004 6907608.0 691353.0
