LINE,EAST,NRTH,Bx,By,Bz,Bm
         03,-800.000000,-800.000000,7.382498,-0.544481,3.771463,-3.578405
         03,-800.000000,-820.000000,7.203606,-0.303800,3.658212,-3.277738
         03,-800.000000,-840.000000,7.020990,-0.082647,3.546468,-2.994407
         03,-800.000000,-860.000000,6.835903,0.120036,3.436463,-2.727837
         03,-800.000000,-880.000000,6.649433,0.305286,3.328418,-2.477426
         03,-800.000000,-900.000000,6.462539,0.474129,3.222517,-2.242539
         03,-800.000000,-920.000000,6.276058,0.627568,3.118913,-2.022519
         03,-800.000000,-940.000000,6.090721,0.766580,3.017727,-1.816700
         03,-800.000000,-960.000000,5.907155,0.892110,2.919054,-1.624408
         03,-800.000000,-980.000000,5.725900,1.005069,2.822967,-1.444972
         03,-800.000000,-1000.000000,5.547412,1.106329,2.729514,-1.277729
         04,-700.000000,1000.000000,-7.364492,7.316110,-0.599801,8.637631
         04,-700.000000,980.000000,-7.752721,7.479139,-0.650227,8.897359
         04,-700.000000,960.000000,-8.161935,7.639533,-0.703848,9.160901
         04,-700.000000,940.000000,-8.593053,7.796250,-0.760801,9.427584
         04,-700.000000,920.000000,-9.046985,7.948115,-0.821218,9.696609
         04,-700.000000,900.000000,-9.524621,8.093809,-0.885223,9.967039
         04,-700.000000,880.000000,-10.026842,8.231841,-0.952899,10.237765
         04,-700.000000,860.000000,-10.554403,8.360596,-1.024405,10.507561
         04,-700.000000,840.000000,-11.108068,8.478233,-1.099789,10.774961
         04,-700.000000,820.000000,-11.688487,8.582734,-1.179105,11.038310
         04,-700.000000,800.000000,-12.296197,8.671875,-1.262378,11.295733
         04,-700.000000,780.000000,-12.931594,8.743220,-1.349595,11.545114
         04,-700.000000,760.000000,-13.594901,8.794111,-1.440703,11.784076
         04,-700.000000,740.000000,-14.286135,8.821659,-1.535592,12.009969
         04,-700.000000,720.000000,-15.005064,8.822747,-1.634097,12.219852
         04,-700.000000,700.000000,-15.751168,8.794024,-1.735978,12.410480
         04,-700.000000,680.000000,-16.523590,8.731917,-1.840918,12.578295
         04,-700.000000,660.000000,-17.321085,8.632636,-1.948505,12.719416
         04,-700.000000,640.000000,-18.141967,8.492197,-2.058224,12.829646
         04,-700.000000,620.000000,-18.984054,8.306448,-2.169445,12.904471
         04,-700.000000,600.000000,-19.844610,8.071101,-2.281410,12.939077
         04,-700.000000,580.000000,-20.720287,7.781784,-2.393219,12.928375
         04,-700.000000,560.000000,-21.607067,7.434095,-2.503822,12.867038
         04,-700.000000,540.000000,-22.500216,7.023678,-2.612007,12.749542
         04,-700.000000,520.000000,-23.394231,6.546305,-2.716393,12.570241
         04,-700.000000,500.000000,-24.282807,5.997976,-2.815424,12.323437
         04,-700.000000,480.000000,-25.158812,5.375037,-2.907367,12.003479
         04,-700.000000,460.000000,-26.014276,4.674302,-2.990314,11.604882
         04,-700.000000,440.000000,-26.840408,3.893198,-3.062189,11.122452
         04,-700.000000,420.000000,-27.627622,3.029912,-3.120763,10.551442
         04,-700.000000,400.000000,-28.365609,2.083551,-3.163675,9.887712
         04,-700.000000,380.000000,-29.043426,1.054300,-3.188458,9.127910
         04,-700.000000,360.000000,-29.649623,-0.056420,-3.192578,8.269657
         04,-700.000000,340.000000,-30.172411,-1.245805,-3.173480,7.311734
         04,-700.000000,320.000000,-30.599855,-2.509538,-3.128640,6.254273
         04,-700.000000,300.000000,-30.920116,-3.841681,-3.055629,5.098930
         04,-700.000000,280.000000,-31.121715,-5.234605,-2.952180,3.849035
         04,-700.000000,260.000000,-31.193826,-6.678957,-2.816266,2.509728
         04,-700.000000,240.000000,-31.126590,-8.163680,-2.646174,1.088036
         04,-700.000000,220.000000,-30.911440,-9.676087,-2.440588,-0.407081
         04,-700.000000,200.000000,-30.541422,-11.201997,-2.198660,-1.964752
         04,-700.000000,180.000000,-30.011498,-12.725933,-1.920082,-3.572273
         04,-700.000000,160.000000,-29.318826,-14.231380,-1.605146,-5.215256
         04,-700.000000,140.000000,-28.462992,-15.701108,-1.254791,-6.877843
         04,-700.000000,120.000000,-27.446182,-17.117533,-0.870631,-8.542985
         04,-700.000000,100.000000,-26.273289,-18.463128,-0.454965,-10.192784
         04,-700.000000,80.000000,-24.951933,-19.720853,-0.010765,-11.808885
         04,-700.000000,60.000000,-23.492402,-20.874593,0.458360,-13.372898
         04,-700.000000,40.000000,-21.907500,-21.909588,0.948220,-14.866846
         04,-700.000000,20.000000,-20.212309,-22.812833,1.454128,-16.273615
         04,-700.000000,-0.000000,-18.423872,-23.573429,1.970994,-17.577389
         04,-700.000000,-20.000000,-16.560808,-24.182874,2.493444,-18.764043
         04,-700.000000,-40.000000,-14.642876,-24.635278,3.015947,-19.821490
         04,-700.000000,-60.000000,-12.690500,-24.927487,3.532944,-20.739963
         04,-700.000000,-80.000000,-10.724279,-25.059125,4.038980,-21.512211
         04,-700.000000,-100.000000,-8.764507,-25.032537,4.528838,-22.133614
         04,-700.000000,-120.000000,-6.830711,-24.852657,4.997650,-22.602214
         04,-700.000000,-140.000000,-4.941233,-24.526786,5.441005,-22.918652
         04,-700.000000,-160.000000,-3.112867,-24.064314,5.855032,-23.086035
         04,-700.000000,-180.000000,-1.360571,-23.476392,6.236466,-23.109730
         04,-700.000000,-200.000000,0.302757,-22.775567,6.582688,-22.997097
         04,-700.000000,-220.000000,1.866421,-21.975403,6.891747,-22.757190
         04,-700.000000,-240.000000,3.321987,-21.090100,7.162362,-22.400420
         04,-700.000000,-260.000000,4.663280,-20.134128,7.393895,-21.938219
         04,-700.000000,-280.000000,5.886313,-19.121886,7.586321,-21.382700
         04,-700.000000,-300.000000,6.989158,-18.067403,7.740172,-20.746327
         04,-700.000000,-320.000000,7.971782,-16.984076,7.856478,-20.041625
         04,-700.000000,-340.000000,8.835837,-15.884457,7.936699,-19.280906
         04,-700.000000,-360.000000,9.584445,-14.780091,7.982651,-18.476049
         04,-700.000000,-380.000000,10.221961,-13.681405,7.996435,-17.638308
         04,-700.000000,-400.000000,10.753739,-12.597630,7.980366,-16.778170
