LINE,EAST,NRTH,res_TMI
8,16,-38.98,23.31
8,16,-38.78,21.86
8,16,-38.58,20.48
8,16,-38.38,18.95
8,16,-38.18,17.33
8,16,-37.98,15.82
8,16,-37.78,14.39
8,16,-37.58,13.24
8,16,-37.38,12.27
8,16,-37.18,11.43
8,16,-36.98,10.67
8,16,-36.78,9.97
8,16,-36.58,9.32
8,16,-36.38,8.64
8,16,-36.18,7.93
8,16,-35.98,7.05
8,16,-35.78,6.05
8,16,-35.58,4.97
8,16,-35.38,3.83
8,16,-35.18,2.55
8,16,-34.98,1.19
8,16,-34.78,-0.08
8,16,-34.58,-1.31
8,16,-34.38,-2.18
8,16,-34.18,-2.82
8,16,-33.98,-3.30
8,16,-33.78,-3.68
8,16,-33.58,-4.00
8,16,-33.38,-4.28
8,16,-33.18,-4.58
8,16,-32.98,-4.87
8,16,-32.78,-5.49
8,16,-32.58,-6.33
8,16,-32.38,-7.13
8,16,-32.18,-7.91
8,16,-31.98,-8.32
8,16,-31.78,-8.47
8,16,-31.58,-8.57
8,16,-31.38,-8.65
8,16,-31.18,-8.68
8,16,-30.98,-8.69
8,16,-30.78,-8.72
8,16,-30.58,-8.76
8,16,-30.38,-8.87
8,16,-30.18,-9.02
9,18,-89.58,-16.99
9,18,-89.38,-17.22
9,18,-89.18,-17.55
9,18,-88.98,-17.95
9,18,-88.78,-18.52
9,18,-88.58,-19.18
9,18,-88.38,-19.84
9,18,-88.18,-20.50
9,18,-87.98,-21.07
9,18,-87.78,-21.58
9,18,-87.58,-22.06
9,18,-87.38,-22.51
9,18,-87.18,-22.91
9,18,-86.98,-23.28
9,18,-86.78,-23.61
9,18,-86.58,-23.92
9,18,-86.38,-24.19
9,18,-86.18,-24.44
9,18,-85.98,-24.71
9,18,-85.78,-24.98
9,18,-85.58,-25.31
9,18,-85.38,-25.67
9,18,-85.18,-26.07
9,18,-84.98,-26.50
9,18,-84.78,-27.00
9,18,-84.58,-27.54
9,18,-84.38,-28.17
9,18,-84.18,-28.86
9,18,-83.98,-29.63
9,18,-83.78,-30.45
9,18,-83.58,-31.29
9,18,-83.38,-32.15
9,18,-83.18,-33.08
9,18,-82.98,-34.06
9,18,-82.78,-35.01
9,18,-82.58,-35.93
9,18,-82.38,-36.64
9,18,-82.18,-37.21
9,18,-81.98,-37.75
9,18,-81.78,-38.27
9,18,-81.58,-38.87
9,18,-81.38,-39.52
9,18,-81.18,-40.23
9,18,-80.98,-40.99
9,18,-80.78,-41.87
9,18,-80.58,-42.84
9,18,-80.38,-43.90
9,18,-80.18,-45.03
9,18,-79.98,-46.23
9,18,-79.78,-47.46
9,18,-79.58,-48.72
9,18,-79.38,-49.99
9,18,-79.18,-51.13
9,18,-78.98,-52.16
9,18,-78.78,-53.27
9,18,-78.58,-54.42
9,18,-78.38,-56.01
9,18,-78.18,-57.89
9,18,-77.98,-59.83
9,18,-77.78,-61.82
9,18,-77.58,-63.65
9,18,-77.38,-65.37
9,18,-77.18,-67.06
9,18,-76.98,-68.73
9,18,-76.78,-70.32
9,18,-76.58,-71.85
9,18,-76.38,-73.38
9,18,-76.18,-74.89
9,18,-75.98,-76.61
9,18,-75.78,-78.45
9,18,-75.58,-80.36
9,18,-75.38,-82.30
9,18,-75.18,-84.06
9,18,-74.98,-85.70
9,18,-74.78,-87.39
9,18,-74.58,-89.12
9,18,-74.38,-91.09
9,18,-74.18,-93.24
9,18,-73.98,-95.51
9,18,-73.78,-97.88
9,18,-73.58,-100.33
9,18,-73.38,-102.84
9,18,-73.18,-105.45
9,18,-72.98,-108.13
9,18,-72.78,-111.37
9,18,-72.58,-115.00
9,18,-72.38,-118.64
9,18,-72.18,-122.30
9,18,-71.98,-125.37
9,18,-71.78,-128.06
9,18,-71.58,-130.45
9,18,-71.38,-132.65
9,18,-71.18,-134.63
9,18,-70.98,-136.46
9,18,-70.78,-138.15
9,18,-70.58,-139.76
9,18,-70.38,-141.25
9,18,-70.18,-142.67
9,18,-69.98,-144.07
9,18,-69.78,-145.45
9,18,-69.58,-146.82
9,18,-69.38,-148.17
9,18,-69.18,-149.50
9,18,-68.98,-150.82
9,18,-68.78,-151.69
9,18,-68.58,-152.26
9,18,-68.38,-152.32
9,18,-68.18,-152.05
9,18,-67.98,-151.24
9,18,-67.78,-150.09
9,18,-67.58,-148.09
9,18,-67.38,-145.51
9,18,-67.18,-141.96
9,18,-66.98,-137.76
9,18,-66.78,-132.47
9,18,-66.58,-126.46
9,18,-66.38,-119.56
9,18,-66.18,-112.08
9,18,-65.98,-104.01
9,18,-65.78,-95.56
9,18,-65.58,-86.55
9,18,-65.38,-77.18
9,18,-65.18,-66.91
9,18,-64.98,-56.02
9,18,-64.78,-43.36
9,18,-64.58,-29.51
9,18,-64.38,-13.95
9,18,-64.18,2.75
9,18,-63.98,20.43
9,18,-63.78,38.77
9,18,-63.58,58.19
9,18,-63.38,78.33
9,18,-63.18,100.16
9,18,-62.98,123.12
9,18,-62.78,146.13
9,18,-62.58,169.17
9,18,-62.38,190.80
9,18,-62.18,211.50
9,18,-61.98,231.36
9,18,-61.78,250.66
9,18,-61.58,268.36
9,18,-61.38,284.98
9,18,-61.18,301.78
9,18,-60.98,318.68
9,18,-60.78,337.21
9,18,-60.58,356.83
9,18,-60.38,377.28
9,18,-60.18,398.31
9,18,-59.98,420.04
9,18,-59.78,442.23
9,18,-59.58,464.62
9,18,-59.38,487.13
9,18,-59.18,510.16
9,18,-58.98,533.52
9,18,-58.78,556.83
9,18,-58.58,580.10
9,18,-58.38,601.59
9,18,-58.18,621.88
9,18,-57.98,640.72
9,18,-57.78,658.60
9,18,-57.58,675.85
9,18,-57.38,692.70
9,18,-57.18,708.37
9,18,-56.98,723.25
9,18,-56.78,736.54
9,18,-56.58,748.79
9,18,-56.38,759.63
9,18,-56.18,769.53
9,18,-55.98,778.34
9,18,-55.78,786.43
9,18,-55.58,793.47
9,18,-55.38,799.81
9,18,-55.18,804.98
9,18,-54.98,809.37
9,18,-54.78,812.55
9,18,-54.58,814.92
9,18,-54.38,816.14
9,18,-54.18,816.58
9,18,-53.98,815.10
9,18,-53.78,812.33
9,18,-53.58,807.77
9,18,-53.38,802.02
9,18,-53.18,795.42
9,18,-52.98,788.25
9,18,-52.78,780.56
9,18,-52.58,772.53
9,18,-52.38,764.01
9,18,-52.18,755.18
9,18,-51.98,745.45
9,18,-51.78,735.13
9,18,-51.58,724.11
9,18,-51.38,712.63
9,18,-51.18,700.48
9,18,-50.98,687.88
9,18,-50.78,673.89
9,18,-50.58,658.97
9,18,-50.38,641.96
9,18,-50.18,623.57
9,18,-49.98,603.44
9,18,-49.78,582.16
9,18,-49.58,559.07
9,18,-49.38,534.78
9,18,-49.18,510.98
9,18,-48.98,487.52
9,18,-48.78,466.04
9,18,-48.58,445.90
9,18,-48.38,425.80
9,18,-48.18,405.73
9,18,-47.98,385.35
9,18,-47.78,364.76
9,18,-47.58,344.46
9,18,-47.38,324.35
9,18,-47.18,306.65
9,18,-46.98,290.55
9,18,-46.78,276.70
9,18,-46.58,264.35
9,18,-46.38,252.47
9,18,-46.18,240.89
9,18,-45.98,229.38
9,18,-45.78,217.91
9,18,-45.58,206.27
9,18,-45.38,194.52
9,18,-45.18,182.88
9,18,-44.98,171.31
9,18,-44.78,160.90
9,18,-44.58,151.28
9,18,-44.38,142.79
9,18,-44.18,135.05
9,18,-43.98,127.60
9,18,-43.78,120.32
9,18,-43.58,113.65
9,18,-43.38,107.38
9,18,-43.18,101.68
9,18,-42.98,96.36
9,18,-42.78,91.10
9,18,-42.58,85.89
9,18,-42.38,80.74
9,18,-42.18,75.63
9,18,-41.98,70.59
9,18,-41.78,65.60
9,18,-41.58,60.80
9,18,-41.38,56.12
9,18,-41.18,51.82
9,18,-40.98,47.77
9,18,-40.78,44.18
9,18,-40.58,40.90
9,18,-40.38,37.91
9,18,-40.18,35.12
9,18,-39.98,32.38
9,18,-39.78,29.68
9,18,-39.58,27.23
9,18,-39.38,24.93
9,18,-39.18,22.94
9,18,-38.98,21.16
9,18,-38.78,19.43
9,18,-38.58,17.73
9,18,-38.38,15.97
9,18,-38.18,14.19
9,18,-37.98,12.47
9,18,-37.78,10.81
9,18,-37.58,9.72
9,18,-37.38,9.02
9,18,-37.18,8.51
9,18,-36.98,8.12
9,18,-36.78,7.46
9,18,-36.58,6.62
9,18,-36.38,5.70
9,18,-36.18,4.75
9,18,-35.98,3.68
9,18,-35.78,2.55
9,18,-35.58,1.40
9,18,-35.38,0.24
9,18,-35.18,-0.93
9,18,-34.98,-2.11
9,18,-34.78,-3.28
9,18,-34.58,-4.44
9,18,-34.38,-5.55
9,18,-34.18,-6.61
9,18,-33.98,-7.50
9,18,-33.78,-8.27
9,18,-33.58,-8.85
9,18,-33.38,-9.31
9,18,-33.18,-9.73
9,18,-32.98,-10.13
9,18,-32.78,-10.58
9,18,-32.58,-11.06
9,18,-32.38,-11.45
9,18,-32.18,-11.77
9,18,-31.98,-11.90
9,18,-31.78,-11.92
9,18,-31.58,-11.91
9,18,-31.38,-11.89
9,18,-31.18,-11.86
9,18,-30.98,-11.81
9,18,-30.78,-11.74
9,18,-30.58,-11.64
9,18,-30.38,-11.89
9,18,-30.18,-12.37
10,20,-89.58,-23.77
10,20,-89.38,-24.25
10,20,-89.18,-24.77
10,20,-88.98,-25.31
10,20,-88.78,-25.71
10,20,-88.58,-26.03
10,20,-88.38,-26.34
10,20,-88.18,-26.66
10,20,-87.98,-26.95
10,20,-87.78,-27.21
10,20,-87.58,-27.47
10,20,-87.38,-27.72
10,20,-87.18,-28.14
10,20,-86.98,-28.68
10,20,-86.78,-29.25
10,20,-86.58,-29.84
10,20,-86.38,-30.18
10,20,-86.18,-30.36
10,20,-85.98,-30.60
10,20,-85.78,-30.89
10,20,-85.58,-31.40
10,20,-85.38,-32.06
10,20,-85.18,-32.72
10,20,-84.98,-33.39
10,20,-84.78,-34.06
10,20,-84.58,-34.72
10,20,-84.38,-35.39
10,20,-84.18,-36.08
10,20,-83.98,-36.77
10,20,-83.78,-37.45
10,20,-83.58,-38.15
10,20,-83.38,-38.85
10,20,-83.18,-39.60
10,20,-82.98,-40.38
10,20,-82.78,-41.17
10,20,-82.58,-41.96
10,20,-82.38,-42.62
10,20,-82.18,-43.20
10,20,-81.98,-43.79
10,20,-81.78,-44.38
10,20,-81.58,-45.09
10,20,-81.38,-45.89
10,20,-81.18,-46.71
10,20,-80.98,-47.55
10,20,-80.78,-48.41
10,20,-80.58,-49.27
10,20,-80.38,-50.18
10,20,-80.18,-51.12
10,20,-79.98,-52.17
10,20,-79.78,-53.31
10,20,-79.58,-54.52
10,20,-79.38,-55.76
10,20,-79.18,-57.00
10,20,-78.98,-58.22
10,20,-78.78,-59.50
10,20,-78.58,-60.81
10,20,-78.38,-62.47
10,20,-78.18,-64.36
10,20,-77.98,-66.35
10,20,-77.78,-68.41
10,20,-77.58,-70.27
10,20,-77.38,-71.99
10,20,-77.18,-73.63
10,20,-76.98,-75.22
10,20,-76.78,-76.52
10,20,-76.58,-77.63
10,20,-76.38,-78.79
10,20,-76.18,-79.98
10,20,-75.98,-81.47
10,20,-75.78,-83.16
10,20,-75.58,-84.87
10,20,-75.38,-86.59
10,20,-75.18,-88.31
10,20,-74.98,-90.01
10,20,-74.78,-91.75
10,20,-74.58,-93.51
10,20,-74.38,-95.47
10,20,-74.18,-97.56
10,20,-73.98,-99.88
10,20,-73.78,-102.35
10,20,-73.58,-104.91
10,20,-73.38,-107.53
10,20,-73.18,-110.16
10,20,-72.98,-112.79
10,20,-72.78,-115.50
10,20,-72.58,-118.24
10,20,-72.38,-120.98
10,20,-72.18,-123.71
10,20,-71.98,-126.41
10,20,-71.78,-129.09
10,20,-71.58,-131.47
10,20,-71.38,-133.64
10,20,-71.18,-135.34
10,20,-70.98,-136.72
10,20,-70.78,-137.89
10,20,-70.58,-138.91
10,20,-70.38,-139.94
10,20,-70.18,-140.97
10,20,-69.98,-141.93
10,20,-69.78,-142.85
10,20,-69.58,-143.59
10,20,-69.38,-144.24
10,20,-69.18,-144.76
10,20,-68.98,-145.20
10,20,-68.78,-145.08
10,20,-68.58,-144.59
10,20,-68.38,-143.46
10,20,-68.18,-141.90
10,20,-67.98,-139.82
10,20,-67.78,-137.38
10,20,-67.58,-134.03
10,20,-67.38,-130.06
10,20,-67.18,-125.02
10,20,-66.98,-119.24
10,20,-66.78,-112.56
10,20,-66.58,-105.26
10,20,-66.38,-97.27
10,20,-66.18,-88.81
10,20,-65.98,-79.62
10,20,-65.78,-69.96
10,20,-65.58,-59.32
10,20,-65.38,-48.04
10,20,-65.18,-35.66
10,20,-64.98,-22.55
10,20,-64.78,-8.29
10,20,-64.58,6.74
10,20,-64.38,23.25
10,20,-64.18,40.74
10,20,-63.98,59.58
10,20,-63.78,79.30
10,20,-63.58,100.04
10,20,-63.38,121.45
10,20,-63.18,144.06
10,20,-62.98,167.47
10,20,-62.78,190.82
10,20,-62.58,214.13
10,20,-62.38,236.35
10,20,-62.18,257.85
10,20,-61.98,278.70
10,20,-61.78,299.11
10,20,-61.58,318.44
10,20,-61.38,337.05
10,20,-61.18,355.76
10,20,-60.98,374.53
10,20,-60.78,394.45
10,20,-60.58,415.13
10,20,-60.38,436.47
10,20,-60.18,458.25
10,20,-59.98,480.54
10,20,-59.78,503.16
10,20,-59.58,525.89
10,20,-59.38,548.70
10,20,-59.18,571.80
10,20,-58.98,595.10
10,20,-58.78,618.32
10,20,-58.58,641.48
10,20,-58.38,663.30
10,20,-58.18,684.23
10,20,-57.98,703.88
10,20,-57.78,722.68
10,20,-57.58,740.52
10,20,-57.38,757.73
10,20,-57.18,773.48
10,20,-56.98,788.27
10,20,-56.78,801.44
10,20,-56.58,813.52
10,20,-56.38,824.08
10,20,-56.18,833.63
10,20,-55.98,841.94
10,20,-55.78,849.43
10,20,-55.58,855.72
10,20,-55.38,861.20
10,20,-55.18,865.35
10,20,-54.98,868.61
10,20,-54.78,870.55
10,20,-54.58,871.62
10,20,-54.38,871.37
10,20,-54.18,870.25
10,20,-53.98,867.38
10,20,-53.78,863.36
10,20,-53.58,857.71
10,20,-53.38,850.97
10,20,-53.18,842.95
10,20,-52.98,834.08
10,20,-52.78,824.27
10,20,-52.58,813.85
10,20,-52.38,802.91
10,20,-52.18,791.64
10,20,-51.98,779.77
10,20,-51.78,767.51
10,20,-51.58,754.68
10,20,-51.38,741.46
10,20,-51.18,727.19
10,20,-50.98,712.23
10,20,-50.78,695.82
10,20,-50.58,678.44
10,20,-50.38,659.64
10,20,-50.18,639.88
10,20,-49.98,618.59
10,20,-49.78,596.27
10,20,-49.58,572.44
10,20,-49.38,547.60
10,20,-49.18,522.98
10,20,-48.98,498.50
10,20,-48.78,475.15
10,20,-48.58,452.56
10,20,-48.38,430.23
10,20,-48.18,408.08
10,20,-47.98,386.25
10,20,-47.78,364.64
10,20,-47.58,343.84
10,20,-47.38,323.56
10,20,-47.18,305.35
10,20,-46.98,288.50
10,20,-46.78,273.69
10,20,-46.58,260.23
10,20,-46.38,247.53
10,20,-46.18,235.33
10,20,-45.98,223.31
10,20,-45.78,211.43
10,20,-45.58,199.39
10,20,-45.38,187.24
10,20,-45.18,175.41
10,20,-44.98,163.77
10,20,-44.78,153.25
10,20,-44.58,143.48
10,20,-44.38,134.78
10,20,-44.18,126.81
10,20,-43.98,119.34
10,20,-43.78,112.21
10,20,-43.58,105.51
10,20,-43.38,99.10
10,20,-43.18,93.06
10,20,-42.98,87.25
10,20,-42.78,81.70
10,20,-42.58,76.32
10,20,-42.38,71.21
10,20,-42.18,66.28
10,20,-41.98,61.52
10,20,-41.78,56.87
10,20,-41.58,52.38
10,20,-41.38,48.01
10,20,-41.18,43.90
10,20,-40.98,39.97
10,20,-40.78,36.41
10,20,-40.58,33.10
10,20,-40.38,30.07
10,20,-40.18,27.24
10,20,-39.98,24.56
10,20,-39.78,21.99
10,20,-39.58,19.59
10,20,-39.38,17.31
10,20,-39.18,15.22
10,20,-38.98,13.26
10,20,-38.78,11.42
10,20,-38.58,9.67
10,20,-38.38,8.00
10,20,-38.18,6.39
10,20,-37.98,4.97
10,20,-37.78,3.67
10,20,-37.58,2.69
10,20,-37.38,1.92
10,20,-37.18,1.17
10,20,-36.98,0.43
10,20,-36.78,-0.46
10,20,-36.58,-1.47
10,20,-36.38,-2.48
10,20,-36.18,-3.50
10,20,-35.98,-4.58
10,20,-35.78,-5.69
10,20,-35.58,-6.78
10,20,-35.38,-7.87
10,20,-35.18,-8.85
10,20,-34.98,-9.77
10,20,-34.78,-10.65
10,20,-34.58,-11.51
10,20,-34.38,-12.38
10,20,-34.18,-13.26
10,20,-33.98,-14.11
10,20,-33.78,-14.94
10,20,-33.58,-15.63
10,20,-33.38,-16.25
10,20,-33.18,-16.69
10,20,-32.98,-17.03
10,20,-32.78,-17.26
10,20,-32.58,-17.40
10,20,-32.38,-17.55
10,20,-32.18,-17.69
10,20,-31.98,-17.94
10,20,-31.78,-18.26
10,20,-31.58,-18.53
10,20,-31.38,-18.78
10,20,-31.18,-18.93
10,20,-30.98,-19.02
10,20,-30.78,-19.11
10,20,-30.58,-19.22
10,20,-30.38,-19.34
10,20,-30.18,-19.46
11,22,-89.58,-27.14
11,22,-89.38,-27.37
11,22,-89.18,-27.66
11,22,-88.98,-27.99
11,22,-88.78,-28.35
11,22,-88.58,-28.72
11,22,-88.38,-29.09
11,22,-88.18,-29.47
11,22,-87.98,-29.83
11,22,-87.78,-30.18
11,22,-87.58,-30.54
11,22,-87.38,-30.90
11,22,-87.18,-31.29
11,22,-86.98,-31.71
11,22,-86.78,-32.12
11,22,-86.58,-32.54
11,22,-86.38,-32.95
11,22,-86.18,-33.35
11,22,-85.98,-33.75
11,22,-85.78,-34.16
11,22,-85.58,-34.62
11,22,-85.38,-35.12
11,22,-85.18,-35.69
11,22,-84.98,-36.30
11,22,-84.78,-36.94
11,22,-84.58,-37.60
11,22,-84.38,-38.30
11,22,-84.18,-39.02
11,22,-83.98,-39.78
11,22,-83.78,-40.57
11,22,-83.58,-41.36
11,22,-83.38,-42.16
11,22,-83.18,-42.92
11,22,-82.98,-43.66
11,22,-82.78,-44.36
11,22,-82.58,-45.03
11,22,-82.38,-45.64
11,22,-82.18,-46.20
11,22,-81.98,-46.74
11,22,-81.78,-47.27
11,22,-81.58,-47.85
11,22,-81.38,-48.46
11,22,-81.18,-49.12
11,22,-80.98,-49.82
11,22,-80.78,-50.62
11,22,-80.58,-51.48
11,22,-80.38,-52.45
11,22,-80.18,-53.48
11,22,-79.98,-54.56
11,22,-79.78,-55.68
11,22,-79.58,-56.85
11,22,-79.38,-58.04
11,22,-79.18,-59.27
11,22,-78.98,-60.53
11,22,-78.78,-61.85
11,22,-78.58,-63.22
11,22,-78.38,-64.69
11,22,-78.18,-66.24
11,22,-77.98,-67.79
11,22,-77.78,-69.35
11,22,-77.58,-70.84
11,22,-77.38,-72.29
11,22,-77.18,-73.72
11,22,-76.98,-75.13
11,22,-76.78,-76.53
11,22,-76.58,-77.92
11,22,-76.38,-79.30
11,22,-76.18,-80.69
11,22,-75.98,-82.10
11,22,-75.78,-83.52
11,22,-75.58,-84.96
11,22,-75.38,-86.42
11,22,-75.18,-87.89
11,22,-74.98,-89.38
11,22,-74.78,-90.92
11,22,-74.58,-92.51
11,22,-74.38,-94.22
11,22,-74.18,-96.00
11,22,-73.98,-97.97
11,22,-73.78,-100.06
11,22,-73.58,-102.26
11,22,-73.38,-104.52
11,22,-73.18,-106.81
11,22,-72.98,-109.11
11,22,-72.78,-111.43
11,22,-72.58,-113.75
11,22,-72.38,-116.06
11,22,-72.18,-118.37
11,22,-71.98,-120.50
11,22,-71.78,-122.50
11,22,-71.58,-124.29
11,22,-71.38,-125.94
11,22,-71.18,-127.40
11,22,-70.98,-128.74
11,22,-70.78,-129.87
11,22,-70.58,-130.87
11,22,-70.38,-131.65
11,22,-70.18,-132.30
11,22,-69.98,-132.75
11,22,-69.78,-133.07
11,22,-69.58,-133.14
11,22,-69.38,-133.04
11,22,-69.18,-132.70
11,22,-68.98,-132.18
11,22,-68.78,-131.29
11,22,-68.58,-130.16
11,22,-68.38,-128.55
11,22,-68.18,-126.61
11,22,-67.98,-124.00
11,22,-67.78,-120.94
11,22,-67.58,-117.05
11,22,-67.38,-112.59
11,22,-67.18,-107.32
11,22,-66.98,-101.50
11,22,-66.78,-94.84
11,22,-66.58,-87.63
11,22,-66.38,-79.64
11,22,-66.18,-71.15
11,22,-65.98,-61.85
11,22,-65.78,-52.02
11,22,-65.58,-41.32
11,22,-65.38,-30.04
11,22,-65.18,-17.74
11,22,-64.98,-4.76
11,22,-64.78,9.26
11,22,-64.58,23.96
11,22,-64.38,39.82
11,22,-64.18,56.47
11,22,-63.98,74.03
11,22,-63.78,92.20
11,22,-63.58,111.22
11,22,-63.38,130.82
11,22,-63.18,151.10
11,22,-62.98,171.85
11,22,-62.78,192.52
11,22,-62.58,213.13
11,22,-62.38,233.49
11,22,-62.18,253.67
11,22,-61.98,273.64
11,22,-61.78,293.47
11,22,-61.58,312.91
11,22,-61.38,332.10
11,22,-61.18,351.21
11,22,-60.98,370.27
11,22,-60.78,389.73
11,22,-60.58,409.47
11,22,-60.38,429.68
11,22,-60.18,450.22
11,22,-59.98,471.18
11,22,-59.78,492.43
11,22,-59.58,513.74
11,22,-59.38,535.11
11,22,-59.18,556.34
11,22,-58.98,577.49
11,22,-58.78,598.51
11,22,-58.58,619.45
11,22,-58.38,639.46
11,22,-58.18,658.86
11,22,-57.98,677.13
11,22,-57.78,694.65
11,22,-57.58,711.06
11,22,-57.38,726.74
11,22,-57.18,740.97
11,22,-56.98,754.25
11,22,-56.78,766.05
11,22,-56.58,776.88
11,22,-56.38,786.19
11,22,-56.18,794.50
11,22,-55.98,801.44
11,22,-55.78,807.48
11,22,-55.58,812.11
11,22,-55.38,815.79
11,22,-55.18,818.06
11,22,-54.98,819.38
11,22,-54.78,819.13
11,22,-54.58,817.83
11,22,-54.38,815.04
11,22,-54.18,811.26
11,22,-53.98,806.06
11,22,-53.78,799.91
11,22,-53.58,792.59
11,22,-53.38,784.49
11,22,-53.18,775.46
11,22,-52.98,765.81
11,22,-52.78,755.33
11,22,-52.58,744.30
11,22,-52.38,732.64
11,22,-52.18,720.55
11,22,-51.98,707.78
11,22,-51.78,694.54
11,22,-51.58,680.61
11,22,-51.38,666.21
11,22,-51.18,651.05
11,22,-50.98,635.38
11,22,-50.78,618.55
11,22,-50.58,600.95
11,22,-50.38,582.24
11,22,-50.18,562.79
11,22,-49.98,542.60
11,22,-49.78,521.93
11,22,-49.58,500.64
11,22,-49.38,478.95
11,22,-49.18,457.28
11,22,-48.98,435.62
11,22,-48.78,414.47
11,22,-48.58,393.65
11,22,-48.38,373.23
11,22,-48.18,353.07
11,22,-47.98,333.62
11,22,-47.78,314.66
11,22,-47.58,296.76
11,22,-47.38,279.57
11,22,-47.18,263.56
11,22,-46.98,248.34
11,22,-46.78,234.36
11,22,-46.58,221.21
11,22,-46.38,208.87
11,22,-46.18,197.08
11,22,-45.98,185.90
11,22,-45.78,175.11
11,22,-45.58,164.82
11,22,-45.38,154.87
11,22,-45.18,145.39
11,22,-44.98,136.22
11,22,-44.78,127.60
11,22,-44.58,119.34
11,22,-44.38,111.68
11,22,-44.18,104.43
11,22,-43.98,97.72
11,22,-43.78,91.38
11,22,-43.58,85.46
11,22,-43.38,79.81
11,22,-43.18,74.49
11,22,-42.98,69.37
11,22,-42.78,64.50
11,22,-42.58,59.78
11,22,-42.38,55.31
11,22,-42.18,51.01
11,22,-41.98,46.94
11,22,-41.78,43.02
11,22,-41.58,39.35
11,22,-41.38,35.83
11,22,-41.18,32.55
11,22,-40.98,29.42
11,22,-40.78,26.49
11,22,-40.58,23.69
11,22,-40.38,21.05
11,22,-40.18,18.51
11,22,-39.98,16.11
11,22,-39.78,13.80
11,22,-39.58,11.63
11,22,-39.38,9.57
11,22,-39.18,7.67
11,22,-38.98,5.88
11,22,-38.78,4.24
11,22,-38.58,2.70
11,22,-38.38,1.28
11,22,-38.18,-0.07
11,22,-37.98,-1.29
11,22,-37.78,-2.41
11,22,-37.58,-3.41
11,22,-37.38,-4.33
11,22,-37.18,-5.19
11,22,-36.98,-6.02
11,22,-36.78,-6.81
11,22,-36.58,-7.57
11,22,-36.38,-8.35
11,22,-36.18,-9.15
11,22,-35.98,-10.01
11,22,-35.78,-10.90
11,22,-35.58,-11.81
11,22,-35.38,-12.73
11,22,-35.18,-13.62
11,22,-34.98,-14.48
11,22,-34.78,-15.32
11,22,-34.58,-16.13
11,22,-34.38,-16.88
11,22,-34.18,-17.60
11,22,-33.98,-18.26
11,22,-33.78,-18.87
11,22,-33.58,-19.42
11,22,-33.38,-19.93
11,22,-33.18,-20.36
11,22,-32.98,-20.72
11,22,-32.78,-21.01
11,22,-32.58,-21.26
11,22,-32.38,-21.46
11,22,-32.18,-21.64
11,22,-31.98,-21.79
11,22,-31.78,-21.92
11,22,-31.58,-22.05
11,22,-31.38,-22.18
11,22,-31.18,-22.30
11,22,-30.98,-22.42
11,22,-30.78,-22.57
11,22,-30.58,-22.74
11,22,-30.38,-22.97
11,22,-30.18,-23.24
12,24,-89.58,-24.05
12,24,-89.38,-24.20
12,24,-89.18,-24.48
12,24,-88.98,-24.85
12,24,-88.78,-25.32
12,24,-88.58,-25.86
12,24,-88.38,-26.39
12,24,-88.18,-26.91
12,24,-87.98,-27.31
12,24,-87.78,-27.63
12,24,-87.58,-27.95
12,24,-87.38,-28.25
12,24,-87.18,-28.66
12,24,-86.98,-29.13
12,24,-86.78,-29.60
12,24,-86.58,-30.07
12,24,-86.38,-30.37
12,24,-86.18,-30.57
12,24,-85.98,-30.77
12,24,-85.78,-30.99
12,24,-85.58,-31.36
12,24,-85.38,-31.83
12,24,-85.18,-32.35
12,24,-84.98,-32.89
12,24,-84.78,-33.44
12,24,-84.58,-34.00
12,24,-84.38,-34.60
12,24,-84.18,-35.24
12,24,-83.98,-36.02
12,24,-83.78,-36.91
12,24,-83.58,-37.85
12,24,-83.38,-38.81
12,24,-83.18,-39.73
12,24,-82.98,-40.62
12,24,-82.78,-41.38
12,24,-82.58,-42.06
12,24,-82.38,-42.56
12,24,-82.18,-42.93
12,24,-81.98,-43.27
12,24,-81.78,-43.59
12,24,-81.58,-43.92
12,24,-81.38,-44.27
12,24,-81.18,-44.66
12,24,-80.98,-45.10
12,24,-80.78,-45.77
12,24,-80.58,-46.60
12,24,-80.38,-47.59
12,24,-80.18,-48.68
12,24,-79.98,-49.80
12,24,-79.78,-50.93
12,24,-79.58,-52.06
12,24,-79.38,-53.20
12,24,-79.18,-54.27
12,24,-78.98,-55.29
12,24,-78.78,-56.31
12,24,-78.58,-57.32
12,24,-78.38,-58.67
12,24,-78.18,-60.23
12,24,-77.98,-61.81
12,24,-77.78,-63.41
12,24,-77.58,-64.69
12,24,-77.38,-65.76
12,24,-77.18,-66.85
12,24,-76.98,-67.94
12,24,-76.78,-69.14
12,24,-76.58,-70.40
12,24,-76.38,-71.67
12,24,-76.18,-72.95
12,24,-75.98,-74.24
12,24,-75.78,-75.56
12,24,-75.58,-76.89
12,24,-75.38,-78.22
12,24,-75.18,-79.40
12,24,-74.98,-80.48
12,24,-74.78,-81.53
12,24,-74.58,-82.58
12,24,-74.38,-83.87
12,24,-74.18,-85.32
12,24,-73.98,-86.94
12,24,-73.78,-88.66
12,24,-73.58,-90.48
12,24,-73.38,-92.36
12,24,-73.18,-94.29
12,24,-72.98,-96.25
12,24,-72.78,-98.34
12,24,-72.58,-100.50
12,24,-72.38,-102.65
12,24,-72.18,-104.79
12,24,-71.98,-106.63
12,24,-71.78,-108.26
