LINE,X,Y,Bx,By,Bz,Bm,DIST_ABS,MAG_REGIONAL,MAG_MOD,mag_res
          7,12.000000,-67.226000,1122.037000,25598.400000,-42822.245000,49902.723000,32.182000,50105.916891,49889.253299,-203.193891
          7,12.000000,-67.270000,1123.663000,25600.300000,-42823.023000,49904.401000,32.226000,50105.565080,49890.309466,-201.164080
          7,12.000000,-67.316000,1124.370000,25601.500000,-42822.033000,49904.184000,32.272000,50105.197374,49891.407563,-201.013374
          7,12.000000,-67.372000,1121.896000,25603.600000,-42822.245000,49905.387000,32.328000,50104.749866,49892.735843,-199.362866
          7,12.000000,-67.407000,1125.431000,25606.000000,-42821.962000,49906.455000,32.363000,50104.470247,49893.561184,-198.015247
          7,12.000000,-67.439000,1126.916000,25608.900000,-42821.326000,49907.431000,32.395000,50104.214646,49894.312484,-196.783646
          7,12.000000,-67.489000,1117.017000,25611.000000,-42820.760000,49907.801000,32.445000,50103.815364,49895.480011,-196.014364
          7,12.000000,-67.530000,1101.531000,25613.800000,-42820.407000,49908.590000,32.486000,50103.488041,49896.431506,-194.898041
          7,12.000000,-67.576000,1090.500000,25615.700000,-42819.841000,49908.838000,32.532000,50103.120893,49897.492657,-194.282893
          7,12.000000,-67.623000,1088.096000,25616.500000,-42819.700000,49909.074000,32.579000,50102.745865,49898.569826,-193.671865
          7,12.000000,-67.655000,1085.621000,25618.600000,-42819.346000,49909.795000,32.611000,50102.490586,49899.299099,-192.695586
          7,12.000000,-67.693000,1087.813000,25620.700000,-42818.993000,49910.617000,32.649000,50102.187504,49900.160739,-191.570504
          7,12.000000,-67.740000,1091.349000,25623.100000,-42818.285000,49911.320000,32.696000,50101.812733,49901.219829,-190.492733
          7,12.000000,-67.787000,1093.399000,25625.200000,-42817.790000,49912.018000,32.743000,50101.438064,49902.271530,-189.420064
          7,12.000000,-67.839000,1094.884000,25627.700000,-42817.720000,49913.274000,32.795000,50101.023658,49903.426423,-187.749658
          7,12.000000,-67.895000,1095.662000,25629.700000,-42816.801000,49913.529000,32.851000,50100.577515,49904.659853,-187.048515
          7,12.000000,-67.945000,1096.298000,25630.900000,-42816.871000,49914.220000,32.901000,50100.179297,49905.752023,-185.959297
          7,12.000000,-67.997000,1095.662000,25632.100000,-42817.225000,49915.126000,32.953000,50099.765273,49906.878694,-184.639273
          7,12.000000,-68.050000,1095.026000,25632.500000,-42817.013000,49915.135000,33.006000,50099.343417,49908.017326,-184.208417
          7,12.000000,-68.088000,1093.258000,25633.900000,-42817.649000,49916.361000,33.044000,50099.041035,49908.827636,-182.680035
          7,12.000000,-68.120000,1092.975000,25636.300000,-42817.790000,49917.709000,33.076000,50098.786450,49909.506052,-181.077450
          7,12.000000,-68.155000,1094.106000,25637.300000,-42817.790000,49918.247000,33.111000,50098.508052,49910.243919,-180.261052
          7,12.000000,-68.202000,1092.339000,25639.400000,-42818.285000,49919.712000,33.158000,50098.134293,49911.227921,-178.422293
          7,12.000000,-68.249000,1090.076000,25641.500000,-42818.993000,49921.347000,33.205000,50097.760637,49912.204041,-176.413637
          7,12.000000,-68.313000,1089.298000,25642.900000,-42818.639000,49921.746000,33.269000,50097.251995,49913.520492,-175.505995
          7,12.000000,-68.374000,1086.540000,25644.200000,-42817.295000,49921.201000,33.330000,50096.767373,49914.761509,-175.566373
          7,12.000000,-68.415000,1086.894000,25645.800000,-42817.932000,49922.577000,33.371000,50096.441741,49915.588079,-173.864741
          7,12.000000,-68.468000,1087.318000,25646.800000,-42819.063000,49924.070000,33.424000,50096.020918,49916.647543,-171.950918
          7,12.000000,-68.512000,1088.591000,25647.100000,-42818.639000,49923.888000,33.468000,50095.671656,49917.519345,-171.783656
          7,12.000000,-68.550000,1088.944000,25648.500000,-42818.285000,49924.312000,33.506000,50095.370092,49918.266593,-171.058092
          7,12.000000,-68.591000,1087.672000,25650.000000,-42818.144000,49924.934000,33.547000,50095.044797,49919.066929,-170.110797
          7,12.000000,-68.655000,1084.631000,25651.500000,-42817.366000,49924.971000,33.611000,50094.537175,49920.303964,-169.566175
          7,12.000000,-68.704000,1079.611000,25653.300000,-42818.003000,49926.333000,33.660000,50094.148656,49921.240947,-167.815656
          7,12.000000,-68.763000,1073.247000,25654.700000,-42818.993000,49927.764000,33.719000,50093.680996,49922.357488,-165.916996
          7,12.000000,-68.833000,1066.600000,25655.300000,-42818.710000,49927.687000,33.789000,50093.126356,49923.665660,-165.439356
          7,12.000000,-68.889000,1063.771000,25655.800000,-42819.417000,49928.490000,33.845000,50092.682809,49924.699271,-164.192809
          7,12.000000,-68.962000,1062.074000,25657.000000,-42819.983000,49929.556000,33.918000,50092.104832,49926.029409,-162.548832
          7,12.000000,-69.026000,1064.125000,25658.600000,-42819.629000,49930.119000,33.982000,50091.598317,49927.179507,-161.479317
          7,12.000000,-69.096000,1062.852000,25659.600000,-42819.346000,49930.363000,34.052000,50091.044536,49928.420277,-160.681536
          7,12.000000,-69.152000,1066.105000,25661.200000,-42819.488000,49931.376000,34.108000,50090.601675,49929.400011,-159.225675
          7,12.000000,-69.213000,1072.540000,25662.500000,-42818.851000,49931.636000,34.169000,50090.119439,49930.454213,-158.483439
          7,12.000000,-69.271000,1073.671000,25664.300000,-42817.861000,49931.736000,34.227000,50089.661081,49931.444016,-157.925081
          7,12.000000,-69.347000,1074.661000,25666.800000,-42817.578000,49932.800000,34.303000,50089.060711,49932.722522,-156.260711
          7,12.000000,-69.429000,1069.499000,25668.500000,-42818.498000,49934.351000,34.385000,50088.413245,49934.078536,-154.062245
          7,12.000000,-69.511000,1064.691000,25669.700000,-42819.063000,49935.351000,34.467000,50087.766093,49935.410331,-152.415093
          7,12.000000,-69.613000,1059.670000,25670.300000,-42818.427000,49935.007000,34.569000,50086.961537,49937.033326,-151.954537
          7,12.000000,-69.692000,1057.195000,25670.900000,-42818.780000,49935.566000,34.648000,50086.338734,49938.264873,-150.772734
          7,12.000000,-69.771000,1060.377000,25672.300000,-42818.993000,49936.535000,34.727000,50085.716221,49939.474314,-149.181221
          7,12.000000,-69.850000,1065.610000,25673.200000,-42818.851000,49936.988000,34.806000,50085.094000,49940.661779,-148.106000
          7,12.000000,-69.917000,1067.024000,25674.500000,-42819.841000,49938.535000,34.873000,50084.566521,49941.651748,-146.031521
          7,12.000000,-69.999000,1064.266000,25675.500000,-42820.053000,49939.172000,34.955000,50083.921235,49942.842104,-144.749235
          7,12.000000,-70.060000,1060.165000,25676.400000,-42820.477000,49939.911000,35.016000,50083.441408,49943.712537,-143.530408
          7,12.000000,-70.131000,1056.064000,25677.600000,-42821.326000,49941.169000,35.087000,50082.883140,49944.709570,-141.714140
          7,12.000000,-70.210000,1055.428000,25678.000000,-42820.690000,49940.816000,35.166000,50082.262244,49945.798733,-141.446244
          7,12.000000,-70.271000,1054.650000,25678.400000,-42819.488000,49939.974000,35.227000,50081.783018,49946.625267,-141.809018
          7,12.000000,-70.347000,1055.145000,25679.300000,-42818.710000,49939.781000,35.303000,50081.186191,49947.637541,-141.405191
          7,12.000000,-70.414000,1062.781000,25679.100000,-42818.993000,49940.082000,35.370000,50080.660265,49948.513947,-140.578265
          7,12.000000,-70.484000,1074.166000,25678.400000,-42818.639000,49939.663000,35.440000,50080.111014,49949.413708,-140.448014
          7,12.000000,-70.557000,1076.358000,25678.900000,-42819.275000,49940.513000,35.513000,50079.538466,49950.334873,-139.025466
          7,12.000000,-70.630000,1085.126000,25679.000000,-42821.397000,49942.573000,35.586000,50078.966167,49951.238664,-136.393167
          7,12.000000,-70.703000,1081.591000,25679.800000,-42822.245000,49943.635000,35.659000,50078.394116,49952.125229,-134.759116
          7,12.000000,-70.759000,1077.065000,25681.500000,-42822.104000,49944.290000,35.715000,50077.955451,49952.793752,-133.665451
          7,12.000000,-70.820000,1080.883000,25681.900000,-42822.528000,49944.942000,35.776000,50077.477786,49953.510610,-132.535786
          7,12.000000,-70.873000,1080.388000,25682.600000,-42823.164000,49945.837000,35.829000,50077.062907,49954.123910,-131.225907
          7,12.000000,-70.923000,1092.056000,25682.600000,-42823.942000,49946.757000,35.879000,50076.671631,49954.694416,-129.914631
          7,12.000000,-70.993000,1091.914000,25684.000000,-42824.367000,49947.838000,35.949000,50076.124041,49955.480043,-128.286041
          7,12.000000,-71.057000,1087.672000,25685.300000,-42824.225000,49948.293000,36.013000,50075.623587,49956.185083,-127.330587
          7,12.000000,-71.118000,1083.288000,25686.400000,-42824.225000,49948.763000,36.074000,50075.146769,49956.845395,-126.383769
          7,12.000000,-71.174000,1080.388000,25688.400000,-42825.003000,49950.396000,36.130000,50074.709188,49957.441629,-124.313188
          7,12.000000,-71.209000,1092.551000,25689.500000,-42824.862000,49951.105000,36.165000,50074.435774,49957.809470,-123.330774
          7,12.000000,-71.241000,1102.733000,25689.300000,-42824.013000,49950.498000,36.197000,50074.185845,49958.142564,-123.687845
          7,12.000000,-71.285000,1107.966000,25689.300000,-42823.730000,49950.371000,36.241000,50073.842271,49958.595578,-123.471271
          7,12.000000,-71.320000,1105.066000,25689.600000,-42824.791000,49951.371000,36.276000,50073.569038,49958.951823,-122.198038
          7,12.000000,-71.352000,1091.136000,25689.900000,-42825.710000,49952.007000,36.308000,50073.319276,49959.274366,-121.312276
          7,12.000000,-71.378000,1082.086000,25691.800000,-42825.286000,49952.423000,36.334000,50073.116378,49959.534213,-120.693378
          7,12.000000,-71.411000,1084.985000,25692.400000,-42826.205000,49953.583000,36.367000,50072.858900,49959.861169,-119.275900
          7,12.000000,-71.452000,1077.772000,25693.000000,-42825.639000,49953.250000,36.408000,50072.539074,49960.262963,-119.289074
          7,12.000000,-71.504000,1080.035000,25694.100000,-42824.649000,49953.016000,36.460000,50072.133553,49960.765549,-119.117553
          7,12.000000,-71.542000,1077.206000,25695.900000,-42824.225000,49953.517000,36.498000,50071.837291,49961.127900,-118.320291
          7,12.000000,-71.574000,1070.984000,25696.700000,-42823.801000,49953.432000,36.530000,50071.587859,49961.429831,-118.155859
          7,12.000000,-71.589000,1074.590000,25696.500000,-42825.427000,49954.800000,36.545000,50071.470955,49961.570356,-116.670955
          7,12.000000,-71.609000,1070.630000,25696.500000,-42826.417000,49955.564000,36.565000,50071.315098,49961.756729,-115.751098
          7,12.000000,-71.644000,1065.751000,25696.100000,-42826.771000,49955.557000,36.600000,50071.042394,49962.080156,-115.485394
          7,12.000000,-71.668000,1064.903000,25696.000000,-42827.195000,49955.851000,36.624000,50070.855430,49962.299938,-115.004430
          7,12.000000,-71.709000,1069.570000,25696.100000,-42827.054000,49955.881000,36.665000,50070.536095,49962.671659,-114.655095
          7,12.000000,-71.729000,1071.974000,25697.400000,-42827.054000,49956.601000,36.685000,50070.380350,49962.851282,-113.779350
          7,12.000000,-71.753000,1077.843000,25698.300000,-42826.276000,49956.524000,36.709000,50070.193481,49963.065360,-113.669481
          7,12.000000,-71.785000,1081.449000,25699.200000,-42826.488000,49957.246000,36.741000,50069.944364,49963.348313,-112.698364
          7,12.000000,-71.808000,1086.116000,25700.700000,-42828.185000,49959.574000,36.764000,50069.765341,49963.549939,-110.191341
          7,12.000000,-71.837000,1092.834000,25701.800000,-42828.256000,49960.347000,36.793000,50069.539651,49963.802091,-109.192651
          7,12.000000,-71.875000,1090.712000,25703.800000,-42827.407000,49960.602000,36.831000,50069.243979,49964.129013,-108.641979
          7,12.000000,-71.913000,1090.712000,25704.400000,-42827.690000,49961.154000,36.869000,50068.948374,49964.452004,-107.794374
          7,12.000000,-71.948000,1095.379000,25704.500000,-42827.690000,49961.307000,36.904000,50068.676166,49964.746037,-107.369166
          7,12.000000,-71.983000,1094.955000,25704.500000,-42826.700000,49960.449000,36.939000,50068.404015,49965.036774,-107.955015
          7,12.000000,-72.004000,1101.460000,25705.700000,-42826.700000,49961.210000,36.960000,50068.240751,49965.209641,-107.030751
          7,12.000000,-72.016000,1098.137000,25707.000000,-42827.336000,49962.351000,36.972000,50068.147467,49965.307893,-105.796467
          7,12.000000,-72.030000,1091.773000,25707.600000,-42827.902000,49963.005000,36.986000,50068.038645,49965.422037,-105.033645
          7,12.000000,-72.056000,1085.904000,25708.700000,-42827.831000,49963.382000,37.012000,50067.836569,49965.632636,-104.454569
          7,12.000000,-72.089000,1077.560000,25708.300000,-42827.124000,49962.390000,37.045000,50067.580134,49965.897360,-105.190134
          7,12.000000,-72.130000,1074.590000,25708.600000,-42826.276000,49961.753000,37.086000,50067.261604,49966.222266,-105.508604
          7,12.000000,-72.182000,1069.570000,25710.500000,-42826.488000,49962.805000,37.138000,50066.857728,49966.628022,-104.052728
          7,12.000000,-72.214000,1069.358000,25711.300000,-42826.559000,49963.272000,37.170000,50066.609251,49966.874227,-103.337251
          7,12.000000,-72.264000,1071.691000,25710.400000,-42826.629000,49962.920000,37.220000,50066.221101,49967.253636,-103.301101
          7,12.000000,-72.290000,1070.135000,25710.500000,-42827.336000,49963.544000,37.246000,50066.019310,49967.448396,-102.475310
          7,12.000000,-72.314000,1072.186000,25712.700000,-42828.114000,49965.387000,37.270000,50065.833068,49967.626644,-100.446068
          7,12.000000,-72.349000,1076.711000,25711.900000,-42827.973000,49964.951000,37.305000,50065.561515,49967.883969,-100.610515
          7,12.000000,-72.372000,1080.247000,25711.200000,-42827.549000,49964.304000,37.328000,50065.383096,49968.051382,-101.079096
          7,12.000000,-72.410000,1084.065000,25712.100000,-42827.831000,49965.092000,37.366000,50065.088372,49968.325064,-99.996372
          7,12.000000,-72.460000,1081.449000,25713.000000,-42827.619000,49965.317000,37.416000,50064.700679,49968.679675,-99.383679
          7,12.000000,-72.504000,1082.863000,25714.800000,-42827.619000,49966.274000,37.460000,50064.359606,49968.986601,-98.085606
          7,12.000000,-72.542000,1085.550000,25715.300000,-42828.326000,49967.195000,37.498000,50064.065116,49969.247837,-96.870116
          7,12.000000,-72.577000,1084.419000,25716.000000,-42828.326000,49967.531000,37.533000,50063.793934,49969.485322,-96.262934
          7,12.000000,-72.618000,1087.672000,25716.000000,-42827.054000,49966.511000,37.574000,50063.476337,49969.759729,-96.965337
          7,12.000000,-72.653000,1088.096000,25716.300000,-42827.336000,49966.917000,37.609000,50063.205279,49969.990765,-96.288279
          7,12.000000,-72.694000,1083.570000,25718.000000,-42827.478000,49967.815000,37.650000,50062.887827,49970.257665,-95.072827
          7,12.000000,-72.732000,1086.399000,25717.900000,-42827.761000,49968.067000,37.688000,50062.593673,49970.501454,-94.526673
          7,12.000000,-72.761000,1092.834000,25719.000000,-42828.538000,49969.440000,37.717000,50062.369233,49970.685199,-92.929233
          7,12.000000,-72.790000,1094.884000,25719.400000,-42828.044000,49969.267000,37.746000,50062.144832,49970.866960,-92.877832
          7,12.000000,-72.813000,1091.702000,25719.400000,-42827.973000,49969.137000,37.769000,50061.966886,49971.009711,-92.829886
          7,12.000000,-72.837000,1088.520000,25719.900000,-42828.044000,49969.385000,37.793000,50061.781230,49971.157349,-92.396230
          7,12.000000,-72.857000,1089.581000,25718.800000,-42827.549000,49968.418000,37.813000,50061.626537,49971.279356,-93.208537
          7,12.000000,-72.889000,1090.288000,25719.400000,-42826.983000,49968.257000,37.845000,50061.379068,49971.472638,-93.122068
          7,12.000000,-72.930000,1092.126000,25720.200000,-42825.851000,49967.739000,37.886000,50061.062067,49971.716826,-93.323067
          7,12.000000,-72.983000,1099.622000,25720.700000,-42825.993000,49968.282000,37.939000,50060.652401,49972.026778,-92.370401
          7,12.000000,-73.027000,1107.400000,25721.100000,-42827.266000,49969.751000,37.983000,50060.312401,49972.279245,-90.561401
          7,12.000000,-73.076000,1116.804000,25722.000000,-42827.478000,49970.605000,38.032000,50059.933871,49972.555265,-89.328871
          7,12.000000,-73.132000,1117.865000,25724.400000,-42827.690000,49972.046000,38.088000,50059.501402,49972.864145,-87.455402
          7,12.000000,-73.179000,1113.622000,25724.200000,-42827.690000,49971.849000,38.135000,50059.138550,49973.118021,-87.289550
          7,12.000000,-73.231000,1112.562000,25722.900000,-42827.619000,49971.095000,38.187000,50058.737217,49973.393252,-87.642217
          7,12.000000,-73.293000,1106.339000,25722.700000,-42828.044000,49971.218000,38.249000,50058.258869,49973.713724,-87.040869
          7,12.000000,-73.348000,1104.854000,25722.100000,-42826.983000,49969.967000,38.304000,50057.834678,49973.991081,-87.867678
          7,12.000000,-73.398000,1104.501000,25723.200000,-42826.771000,49970.344000,38.354000,50057.449172,49974.237624,-87.105172
          7,12.000000,-73.450000,1107.824000,25724.700000,-42827.407000,49971.735000,38.406000,50057.048369,49974.488422,-85.313369
          7,12.000000,-73.509000,1110.794000,25726.200000,-42828.256000,49973.300000,38.465000,50056.593766,49974.766124,-83.293766
          7,12.000000,-73.567000,1110.653000,25726.000000,-42827.266000,49972.345000,38.523000,50056.147025,49975.032083,-83.802025
          7,12.000000,-73.652000,1108.319000,25726.300000,-42826.912000,49972.145000,38.608000,50055.492603,49975.409398,-83.347603
          7,12.000000,-73.728000,1101.743000,25729.400000,-42828.538000,49974.989000,38.684000,50054.907757,49975.734388,-79.918757
          7,12.000000,-73.789000,1100.824000,25729.600000,-42827.336000,49974.042000,38.745000,50054.438536,49975.986894,-80.396536
          7,12.000000,-73.848000,1103.016000,25727.900000,-42826.559000,49972.549000,38.804000,50053.984865,49976.224137,-81.435865
          7,12.000000,-73.880000,1102.874000,25728.900000,-42825.993000,49972.575000,38.836000,50053.738874,49976.349964,-81.163874
          7,12.000000,-73.915000,1106.905000,25730.500000,-42825.922000,49973.428000,38.871000,50053.469876,49976.485313,-80.041876
          7,12.000000,-73.968000,1108.248000,25730.800000,-42826.700000,49974.279000,38.924000,50053.062645,49976.685776,-78.783645
          7,12.000000,-74.035000,1108.531000,25730.600000,-42825.569000,49973.212000,38.991000,50052.548030,49976.931519,-79.336030
          7,12.000000,-74.111000,1108.178000,25731.000000,-42826.629000,49974.319000,39.067000,50051.964542,49977.200022,-77.645542
          7,12.000000,-74.196000,1105.491000,25731.400000,-42826.346000,49974.223000,39.152000,50051.312275,49977.487590,-77.089275
          7,12.000000,-74.260000,1105.774000,25732.300000,-42826.771000,49975.057000,39.216000,50050.821379,49977.695361,-75.764379
          7,12.000000,-74.321000,1105.420000,25733.800000,-42827.690000,49976.609000,39.277000,50050.353672,49977.886483,-73.744672
          7,12.000000,-74.380000,1106.976000,25733.600000,-42826.841000,49975.813000,39.336000,50049.901464,49978.064996,-74.088464
          7,12.000000,-74.418000,1110.653000,25733.000000,-42826.700000,49975.465000,39.374000,50049.610297,49978.176699,-74.145297
          7,12.000000,-74.459000,1113.340000,25733.500000,-42826.417000,49975.540000,39.415000,50049.296219,49978.294370,-73.756219
          7,12.000000,-74.485000,1111.925000,25735.200000,-42826.134000,49976.141000,39.441000,50049.097089,49978.367468,-72.956089
          7,12.000000,-74.511000,1115.249000,25735.700000,-42825.215000,49975.685000,39.467000,50048.897989,49978.439390,-73.212989
          7,12.000000,-74.541000,1123.310000,25734.600000,-42826.064000,49976.026000,39.497000,50048.668299,49978.520924,-72.642299
          7,12.000000,-74.605000,1123.310000,25735.600000,-42826.488000,49976.905000,39.561000,50048.178432,49978.689698,-71.273432
          7,12.000000,-74.672000,1115.320000,25737.800000,-42825.710000,49977.192000,39.628000,50047.665808,49978.858919,-70.473808
          7,12.000000,-74.728000,1108.248000,25738.400000,-42826.276000,49977.829000,39.684000,50047.237506,49978.994569,-69.408506
          7,12.000000,-74.801000,1109.309000,25736.800000,-42827.195000,49977.816000,39.757000,50046.679404,49979.163577,-68.863404
          7,12.000000,-74.827000,1111.289000,25736.600000,-42827.195000,49977.757000,39.783000,50046.480688,49979.221654,-68.723688
          7,12.000000,-74.847000,1109.380000,25739.100000,-42826.276000,49978.214000,39.803000,50046.327851,49979.265578,-68.113851
          7,12.000000,-74.874000,1108.814000,25739.200000,-42826.417000,49978.374000,39.830000,50046.121550,49979.323843,-67.747550
          7,12.000000,-74.909000,1105.915000,25739.600000,-42826.064000,49978.213000,39.865000,50045.854174,49979.397618,-67.641174
          7,12.000000,-74.938000,1100.965000,25740.400000,-42825.357000,49977.910000,39.894000,50045.632677,49979.457252,-67.722677
          7,12.000000,-74.973000,1099.127000,25741.000000,-42825.074000,49977.936000,39.929000,50045.365406,49979.527435,-67.429406
          7,12.000000,-75.023000,1101.955000,25742.100000,-42823.801000,49977.474000,39.979000,50044.983688,49979.624322,-67.509688
          7,12.000000,-75.058000,1104.430000,25742.100000,-42822.882000,49976.741000,40.014000,50044.716556,49979.689799,-67.975556
          7,12.000000,-75.128000,1103.652000,25743.000000,-42822.670000,49977.006000,40.084000,50044.182461,49979.815019,-67.176461
          7,12.000000,-75.219000,1108.673000,25742.300000,-42821.185000,49975.484000,40.175000,50043.488480,49979.966512,-68.004480
          7,12.000000,-75.286000,1103.582000,25742.400000,-42821.609000,49975.786000,40.242000,50042.977774,49980.070006,-67.191774
          7,12.000000,-75.350000,1093.187000,25745.400000,-42822.670000,49978.012000,40.306000,50042.490130,49980.162581,-64.478130
          7,12.000000,-75.408000,1093.753000,25746.000000,-42823.377000,49978.940000,40.364000,50042.048368,49980.241237,-63.108368
          7,12.000000,-75.435000,1095.379000,25744.500000,-42823.730000,49978.505000,40.391000,50041.842774,49980.276168,-63.337774
          7,12.000000,-75.496000,1100.541000,25744.600000,-42822.952000,49978.004000,40.452000,50041.378409,49980.351183,-63.374409
          7,12.000000,-75.555000,1104.430000,25746.800000,-42823.023000,49979.284000,40.511000,50040.929433,49980.418638,-61.645433
          7,12.000000,-75.607000,1108.743000,25747.100000,-42822.245000,49978.867000,40.563000,50040.533861,49980.473975,-61.666861
          7,12.000000,-75.660000,1108.107000,25747.200000,-42821.892000,49978.602000,40.616000,50040.130810,49980.526450,-61.528810
          7,12.000000,-75.698000,1097.359000,25747.900000,-42822.457000,49979.210000,40.654000,50039.841912,49980.561656,-60.631912
          7,12.000000,-75.742000,1093.187000,25749.100000,-42822.528000,49979.797000,40.698000,50039.507482,49980.599919,-59.710482
          7,12.000000,-75.788000,1091.136000,25750.000000,-42822.033000,49979.792000,40.744000,50039.157947,49980.637075,-59.365947
          7,12.000000,-75.859000,1095.450000,25749.200000,-42821.962000,49979.414000,40.815000,50038.618641,49980.688767,-59.204641
          7,12.000000,-75.929000,1104.289000,25749.900000,-42821.043000,49979.181000,40.885000,50038.087161,49980.733091,-58.906161
          7,12.000000,-76.008000,1105.703000,25750.400000,-42820.902000,49979.349000,40.964000,50037.487622,49980.775302,-58.138622
          7,12.000000,-76.072000,1106.976000,25751.900000,-42820.195000,49979.544000,41.028000,50037.002133,49980.803505,-57.458133
          7,12.000000,-76.127000,1099.834000,25753.500000,-42821.114000,49980.998000,41.083000,50036.585069,49980.823511,-55.587069
          7,12.000000,-76.186000,1101.531000,25754.000000,-42821.255000,49981.414000,41.142000,50036.137829,49980.840671,-54.723829
          7,12.000000,-76.233000,1104.784000,25754.000000,-42821.114000,49981.365000,41.189000,50035.781669,49980.851187,-54.416669
          7,12.000000,-76.297000,1115.037000,25753.700000,-42822.740000,49982.832000,41.253000,50035.296852,49980.861059,-52.464852
          7,12.000000,-76.355000,1120.623000,25753.500000,-42820.407000,49980.854000,41.311000,50034.857651,49980.865622,-54.003651
          7,12.000000,-76.414000,1115.885000,25752.800000,-42819.346000,49979.479000,41.370000,50034.411039,49980.866036,-54.932039
          7,12.000000,-76.466000,1122.461000,25752.700000,-42819.700000,49979.878000,41.422000,50034.017549,49980.862904,-54.139549
          7,12.000000,-76.525000,1121.683000,25753.600000,-42819.488000,49980.142000,41.481000,50033.571242,49980.855424,-53.429242
          7,12.000000,-76.580000,1118.926000,25755.000000,-42819.558000,49980.862000,41.536000,50033.155339,49980.844732,-52.293339
          7,12.000000,-76.621000,1118.714000,25755.900000,-42819.912000,49981.624000,41.577000,50032.845394,49980.834449,-51.221394
          7,12.000000,-76.665000,1116.239000,25757.000000,-42819.134000,49981.469000,41.621000,50032.512858,49980.821237,-51.043858
          7,12.000000,-76.697000,1114.612000,25758.300000,-42817.649000,49980.831000,41.653000,50032.271069,49980.810223,-51.440069
          7,12.000000,-76.724000,1115.178000,25759.400000,-42817.225000,49981.047000,41.680000,50032.067098,49980.800015,-51.020098
          7,12.000000,-76.764000,1113.905000,25760.000000,-42817.790000,49981.812000,41.720000,50031.764980,49980.783364,-49.952980
          7,12.000000,-76.811000,1120.481000,25759.300000,-42818.993000,49982.628000,41.767000,50031.410088,49980.761483,-48.782088
          7,12.000000,-76.861000,1125.714000,25759.600000,-42819.558000,49983.385000,41.817000,50031.032655,49980.735481,-47.647655
          7,12.000000,-76.922000,1130.239000,25759.900000,-42819.983000,49984.005000,41.878000,50030.572345,49980.699996,-46.567345
          7,12.000000,-76.978000,1134.765000,25760.200000,-42819.275000,49983.657000,41.934000,50030.149918,49980.663815,-46.492918
          7,12.000000,-77.019000,1137.240000,25761.500000,-42819.770000,49984.807000,41.975000,50029.840734,49980.635161,-45.033734
          7,12.000000,-77.060000,1143.462000,25762.500000,-42820.336000,49985.949000,42.016000,50029.531629,49980.604691,-43.582629
          7,12.000000,-77.101000,1146.149000,25762.300000,-42818.639000,49984.454000,42.057000,50029.222602,49980.572421,-44.768602
          7,12.000000,-77.147000,1150.180000,25762.800000,-42818.285000,49984.501000,42.103000,50028.875981,49980.534090,-44.374981
          7,12.000000,-77.194000,1152.796000,25765.100000,-42818.498000,49985.929000,42.150000,50028.521928,49980.492624,-42.592928
          7,12.000000,-77.229000,1146.856000,25765.800000,-42816.942000,49984.820000,42.185000,50028.258338,49980.460245,-43.438338
          7,12.000000,-77.261000,1145.654000,25765.300000,-42816.871000,49984.474000,42.217000,50028.017391,49980.429530,-43.543391
          7,12.000000,-77.291000,1138.654000,25765.300000,-42816.801000,49984.254000,42.247000,50027.791547,49980.399775,-43.537547
          7,12.000000,-77.334000,1134.624000,25765.800000,-42816.447000,49984.117000,42.290000,50027.467911,49980.355520,-43.350911
          7,12.000000,-77.384000,1137.028000,25765.200000,-42816.306000,49983.741000,42.340000,50027.091698,49980.301699,-43.350698
          7,12.000000,-77.437000,1135.684000,25766.000000,-42815.245000,49983.214000,42.393000,50026.693039,49980.241900,-43.479039
          7,12.000000,-77.486000,1140.280000,25766.400000,-42816.871000,49984.918000,42.442000,50026.324584,49980.184123,-41.406584
          7,12.000000,-77.527000,1145.796000,25765.900000,-42817.437000,49985.271000,42.483000,50026.016371,49980.133957,-40.745371
          7,12.000000,-77.565000,1148.271000,25766.400000,-42817.225000,49985.404000,42.521000,50025.730780,49980.085990,-40.326780
          7,12.000000,-77.609000,1141.695000,25767.500000,-42817.154000,49985.760000,42.565000,50025.400180,49980.028696,-39.640180
          7,12.000000,-77.624000,1130.381000,25768.400000,-42816.164000,49985.119000,42.580000,50025.287497,49980.008736,-40.168497
          7,12.000000,-77.644000,1125.219000,25769.000000,-42815.528000,49984.767000,42.600000,50025.137268,49979.981787,-40.370268
          7,12.000000,-77.665000,1126.633000,25770.400000,-42814.255000,49984.430000,42.621000,50024.979548,49979.953078,-40.549548
          7,12.000000,-77.670000,1129.532000,25770.600000,-42813.477000,49983.932000,42.626000,50024.941998,49979.946180,-41.009998
          7,12.000000,-77.700000,1131.583000,25771.200000,-42813.265000,49984.106000,42.656000,50024.716726,49979.904295,-40.610726
          7,12.000000,-77.720000,1130.169000,25771.000000,-42814.255000,49984.819000,42.676000,50024.566568,49979.875897,-39.747568
          7,12.000000,-77.735000,1128.047000,25770.500000,-42813.689000,49984.029000,42.691000,50024.453962,49979.854351,-40.424962
          7,12.000000,-77.752000,1126.068000,25770.400000,-42812.841000,49983.206000,42.708000,50024.326354,49979.829676,-41.120354
          7,12.000000,-77.776000,1124.653000,25770.800000,-42813.406000,49983.865000,42.732000,50024.146225,49979.794379,-40.281225
