,LINE,EAST,NRTH,res_TMI,fit_TMI
1578,12,24.0,-54.38,657.82,607.519760953694
1579,12,24.0,-53.98,644.68,598.4521508764312
1580,12,24.0,-53.58,627.82,586.2406063752261
1581,12,24.0,-53.18,608.76,571.109322065559
1582,12,24.0,-52.78,588.38,553.3361959191892
1583,12,24.0,-52.38,566.85,533.2474220118426
1584,12,24.0,-51.98,544.45,511.2087641800476
1585,12,24.0,-51.58,521.04,487.61382833133047
1586,12,24.0,-51.18,496.87,462.8701243136288
1587,12,24.0,-50.78,471.18,437.3840844927491
1588,12,24.0,-50.38,441.59,411.54639507781667
1589,12,24.0,-49.98,408.12,385.71895094413986
1590,12,24.0,-49.58,372.97,360.2244793971444
1591,12,24.0,-49.18,337.1,335.33946337881775
1592,12,24.0,-48.78,303.02,311.2905310657491
1593,12,24.0,-48.38,272.22,288.2540642751546
1594,12,24.0,-47.98,242.51,266.3584796444828
1595,12,24.0,-47.58,213.66,245.68847968962038
1596,12,24.0,-47.18,188.19,226.2905444962009
1597,12,24.0,-46.78,167.5,208.17900539640442
1598,12,24.0,-46.38,150.72,191.3421688391746
1599,12,24.0,-45.98,134.94,175.7481053266914
1600,12,24.0,-45.58,119.82,161.34985833141212
1601,12,24.0,-45.18,105.42,148.0899461609111
1602,12,24.0,-44.78,91.85,135.90411970756332
1603,12,24.0,-44.38,79.8,124.72440119841896
1604,12,24.0,-43.98,70.0,114.48146732039186
1605,12,24.0,-43.58,61.86,105.1064597304358
1606,12,24.0,-43.18,54.24,96.53231228750585
1607,12,24.0,-42.78,46.87,88.69468196160278
1608,12,24.0,-42.38,39.79,81.53256288998762
1609,12,24.0,-41.98,33.2,74.98865306947819
1610,12,24.0,-41.58,27.36,69.00953245220532
1611,12,24.0,-41.18,22.36,63.54570083697425
1612,12,24.0,-40.78,18.1,58.55151452240253
1613,12,24.0,-40.38,14.22,53.98505248509598
1614,12,24.0,-39.98,10.42,49.80793592865057
1615,12,24.0,-39.58,6.69,45.98511935776705
1616,12,24.0,-39.18,3.34,42.48466674100541
1617,12,24.0,-38.78,0.73,39.277522685575015
1618,12,24.0,-38.38,-1.5,36.33728570409681
1619,12,24.0,-37.98,-3.6,33.63998846349574
1620,12,24.0,-37.58,-5.21,31.163888243010852
1621,12,24.0,-37.18,-6.34,28.889269582758192
1622,12,24.0,-36.78,-7.27,26.79826018682723
1623,12,24.0,-36.38,-8.07,24.874660480715427
1624,12,24.0,-35.98,-9.25,23.103786753494866
1625,12,24.0,-35.58,-11.12,21.47232749307086
1626,12,24.0,-35.18,-13.01,19.968212311292007
1627,12,24.0,-34.78,-14.6,18.58049272605866
1628,12,24.0,-34.38,-16.0,17.299233997537687
1629,12,24.0,-33.98,-17.14,16.115417188585898
1630,12,24.0,-33.58,-18.15,15.02085062250246
1631,12,24.0,-33.18,-19.03,14.008089934863733
1632,12,24.0,-32.78,-19.61,13.070365953161664
1633,12,24.0,-32.38,-19.91,12.201519683056727
1634,12,24.0,-31.98,-20.13,11.395943729743136
1635,12,24.0,-31.58,-20.31,10.648529534000048
1636,12,24.0,-31.18,-20.45,9.954619853547085
1637,12,24.0,-30.78,-20.52,9.309965969852756
1638,12,24.0,-30.38,-20.74,8.710689147539373
1639,13,26.0,-89.58,-18.7,-14.794166729085278
1640,13,26.0,-89.18,-19.14,-15.388858899520198
1641,13,26.0,-88.78,-20.13,-16.01351715910315
1642,13,26.0,-88.38,-21.69,-16.669913281753676
1643,13,26.0,-87.98,-22.89,-17.359935313052286
1644,13,26.0,-87.58,-23.43,-18.085595440064985
1645,13,26.0,-87.18,-24.0,-18.849038318080694
1646,13,26.0,-86.78,-24.72,-19.652549853720846
1647,13,26.0,-86.38,-25.25,-20.498566434574713
1648,13,26.0,-85.98,-25.4,-21.389684583132066
1649,13,26.0,-85.58,-25.89,-22.328670996453003
1650,13,26.0,-85.18,-27.0,-23.31847291147289
1651,13,26.0,-84.78,-28.08,-24.36222870784712
1652,13,26.0,-84.38,-28.98,-25.463278623989737
1653,13,26.0,-83.98,-30.0,-26.62517541504411
1654,13,26.0,-83.58,-31.28,-27.85169472098322
1655,13,26.0,-83.18,-32.77,-29.14684483567216
1656,13,26.0,-82.78,-34.43,-30.51487546795128
1657,13,26.0,-82.38,-36.02,-31.960284958682507
1658,13,26.0,-81.98,-37.34,-33.48782525491691
1659,13,26.0,-81.58,-38.17,-35.10250373503879
1660,13,26.0,-81.18,-38.14,-36.809580714659155
1661,13,26.0,-80.78,-38.54,-38.61456112775408
1662,13,26.0,-80.38,-40.05,-40.52317845265795
1663,13,26.0,-79.98,-41.97,-42.541368415781186
1664,13,26.0,-79.58,-44.13,-44.675229330686236
1665,13,26.0,-79.18,-46.18,-46.93096508439758
1666,13,26.0,-78.78,-48.04,-49.3148057306827
1667,13,26.0,-78.38,-50.16,-51.832899351143254
1668,13,26.0,-77.98,-52.83,-54.49116725920503
1669,13,26.0,-77.58,-55.21,-57.295112712442005
1670,13,26.0,-77.18,-57.09,-60.24957104336608
1671,13,26.0,-76.78,-58.95,-63.35838652483058
1672,13,26.0,-76.38,-60.75,-66.62399841590884
1673,13,26.0,-75.98,-62.56,-70.0469156438009
1674,13,26.0,-75.58,-64.54,-73.62505677311425
1675,13,26.0,-75.18,-66.76,-77.35292983088577
1676,13,26.0,-74.78,-69.17,-81.22062606074402
1677,13,26.0,-74.38,-71.6,-85.21260409095166
1678,13,26.0,-73.98,-73.97,-89.30624821288498
1679,13,26.0,-73.58,-76.56,-93.47019902041367
1680,13,26.0,-73.18,-79.46,-97.66247969433095
1681,13,26.0,-72.78,-82.58,-101.82848012552795
1682,13,26.0,-72.38,-85.79,-105.89891669640319
1683,13,26.0,-71.98,-89.1,-109.78795862168596
1684,13,26.0,-71.58,-92.5,-113.39179849614655
1685,13,26.0,-71.18,-94.87,-116.58803360506582
1686,13,26.0,-70.78,-95.79,-119.23629329529606
1687,13,26.0,-70.38,-96.39,-121.18056196966506
1688,13,26.0,-69.98,-97.06,-122.25356459044805
1689,13,26.0,-69.58,-97.32,-122.28336345558924
1690,13,26.0,-69.18,-96.61,-121.10194835638852
1691,13,26.0,-68.78,-95.36,-118.55512519782042
1692,13,26.0,-68.38,-93.91,-114.51252673595809
1693,13,26.0,-67.98,-91.53,-108.87624522094646
1694,13,26.0,-67.58,-87.02,-101.58658594715236
1695,13,26.0,-67.18,-80.06,-92.62385082361845
1696,13,26.0,-66.78,-71.41,-82.00582382127718
1697,13,26.0,-66.38,-61.47,-69.7815366998886
1698,13,26.0,-65.98,-50.5,-56.02266338001709
1699,13,26.0,-65.58,-38.6,-40.81429692171531
1700,13,26.0,-65.18,-25.32,-24.246824100121238
1701,13,26.0,-64.78,-9.81,-6.410207439649541
1702,13,26.0,-64.38,8.73,12.608615695310393
1703,13,26.0,-63.98,29.8,32.725128162611185
1704,13,26.0,-63.58,52.6,53.85385504030855
1705,13,26.0,-63.18,77.64,75.90301333473587
1706,13,26.0,-62.78,104.74,98.76819560668939
1707,13,26.0,-62.38,131.32,122.32614824741901
1708,13,26.0,-61.98,156.03,146.4296266231939
1709,13,26.0,-61.58,178.65,170.90411881087238
1710,13,26.0,-61.18,198.76,195.54695415144633
1711,13,26.0,-60.78,219.92,220.12898836436267
1712,13,26.0,-60.38,243.88,244.39872847284315
1713,13,26.0,-59.98,269.32,268.08847724498247
1714,13,26.0,-59.58,295.64,290.9218814203197
1715,13,26.0,-59.18,322.08,312.62218645974747
1716,13,26.0,-58.78,348.75,332.9205331989307
1717,13,26.0,-58.38,374.1,351.56375344838244
1718,13,26.0,-57.98,394.86,368.3212909750507
1719,13,26.0,-57.58,411.98,382.991048156722
1720,13,26.0,-57.18,427.22,395.404103722646
1721,13,26.0,-56.78,439.36,405.4283453029018
1722,13,26.0,-56.38,447.73,412.97110744097444
1723,13,26.0,-55.98,451.9,417.9809061868749
1724,13,26.0,-55.58,452.5,420.4483268338207
1725,13,26.0,-55.18,450.93,420.40606812369924
1726,13,26.0,-54.78,447.21,417.9280932346182
1727,13,26.0,-54.38,438.76,413.1278028156669
1728,13,26.0,-53.98,425.7,406.1551412333707
1729,13,26.0,-53.58,410.61,397.19258043373003
1730,13,26.0,-53.18,394.65,386.44999576588486
1731,13,26.0,-52.78,378.29,374.1585466924146
1732,13,26.0,-52.38,361.53,360.56378680305806
1733,13,26.0,-51.98,344.68,345.91833039575744
1734,13,26.0,-51.58,328.26,330.4744747134863
1735,13,26.0,-51.18,311.61,314.4772011211062
1736,13,26.0,-50.78,293.85,298.15794912434626
1737,13,26.0,-50.38,274.19,281.72947986981234
1738,13,26.0,-49.98,252.12,265.3820353101329
1739,13,26.0,-49.58,228.62,249.28087477225534
1740,13,26.0,-49.18,204.39,233.56515137351988
1741,13,26.0,-48.78,182.19,218.34799204940242
1742,13,26.0,-48.38,163.42,203.71757642724663
1743,13,26.0,-47.98,145.62,189.73897437121693
1744,13,26.0,-47.58,128.19,176.4564969711598
1745,13,26.0,-47.18,112.48,163.8963344209843
1746,13,26.0,-46.78,99.86,152.06928833907014
1747,13,26.0,-46.38,89.86,140.97344758488367
1748,13,26.0,-45.98,80.98,130.5966989798348
1749,13,26.0,-45.58,72.08,120.919003023469
1750,13,26.0,-45.18,62.8,111.91439716024642
1751,13,26.0,-44.78,54.2,103.55271445756982
1752,13,26.0,-44.38,47.21,95.80102388118448
1753,13,26.0,-43.98,41.9,88.62481054034632
1754,13,26.0,-43.58,37.64,81.98892146050969
1755,13,26.0,-43.18,33.33,75.85830581029937
1756,13,26.0,-42.78,28.8,70.19857914613378
1757,13,26.0,-42.38,24.35,64.97644005125703
1758,13,26.0,-41.98,19.9,60.15996525127972
1759,13,26.0,-41.58,15.69,55.71880641880793
1760,13,26.0,-41.18,12.19,51.62430880889575
1761,13,26.0,-40.78,9.41,47.849568843749076
1762,13,26.0,-40.38,6.97,44.36944494158355
1763,13,26.0,-39.98,4.52,41.1605333424004
1764,13,26.0,-39.58,1.99,38.201118457302684
1765,13,26.0,-39.18,-0.13,35.47110536003591
1766,13,26.0,-38.78,-1.62,32.951940432388014
1767,13,26.0,-38.38,-3.04,30.62652484186314
1768,13,26.0,-37.98,-4.67,28.479124437608384
1769,13,26.0,-37.58,-5.88,26.495278766124393
1770,13,26.0,-37.18,-6.05,24.661711199882273
1771,13,26.0,-36.78,-6.13,22.966241610053075
1772,13,26.0,-36.38,-6.81,21.397702574137092
1773,13,26.0,-35.98,-8.02,19.945859767182387
1774,13,26.0,-35.58,-9.81,18.601336923352367
1775,13,26.0,-35.18,-11.56,17.355545556167023
1776,13,26.0,-34.78,-13.03,16.200619478470525
1777,13,26.0,-34.38,-14.06,15.129354055639327
1778,13,26.0,-33.98,-14.63,14.135150049306084
1779,13,26.0,-33.58,-15.22,13.211961857013268
1780,13,26.0,-33.18,-15.96,12.354249919581209
1781,13,26.0,-32.78,-16.56,11.55693704886769
1782,13,26.0,-32.38,-16.96,10.815368419514993
1783,13,26.0,-31.98,-17.35,10.125274967497047
1784,13,26.0,-31.58,-17.77,9.48273994255408
1785,13,26.0,-31.18,-18.13,8.884168370225437
1786,13,26.0,-30.78,-18.3,8.326259190216414
1787,13,26.0,-30.38,-18.17,7.8059798504659605
1788,14,28.0,-89.58,-15.72,-14.274765763817134
1789,14,28.0,-89.18,-16.16,-14.83342969347921
1790,14,28.0,-88.78,-16.98,-15.419250705003654
1791,14,28.0,-88.38,-18.52,-16.033757916926998
1792,14,28.0,-87.98,-19.93,-16.678573911693466
1793,14,28.0,-87.58,-20.71,-17.35542032701135
1794,14,28.0,-87.18,-21.18,-18.066123671364114
1795,14,28.0,-86.78,-21.42,-18.812621341248448
1796,14,28.0,-86.38,-21.69,-19.596967806928486
1797,14,28.0,-85.98,-22.0,-20.421340920267962
1798,14,28.0,-85.58,-22.5,-21.288048281424025
1799,14,28.0,-85.18,-23.37,-22.19953357985201
1800,14,28.0,-84.78,-24.34,-23.15838279836161
1801,14,28.0,-84.38,-25.21,-24.16733013573385
1802,14,28.0,-83.98,-26.19,-25.22926346124602
1803,14,28.0,-83.58,-27.3,-26.347229062360928
1804,14,28.0,-83.18,-28.57,-27.524435381277428
1805,14,28.0,-82.78,-29.99,-28.764255355018438
1806,14,28.0,-82.38,-31.14,-30.07022687216318
1807,14,28.0,-81.98,-31.9,-31.446050733960874
1808,14,28.0,-81.58,-32.59,-32.89558535171313
1809,14,28.0,-81.18,-33.28,-34.42283721984363
1810,14,28.0,-80.78,-34.17,-36.0319459668857
1811,14,28.0,-80.38,-35.6,-37.727162495438684
1812,14,28.0,-79.98,-37.12,-39.51281836606464
1813,14,28.0,-79.58,-38.41,-41.39328414769864
1814,14,28.0,-79.18,-39.74,-43.37291393566981
1815,14,28.0,-78.78,-41.16,-45.4559726153689
1816,14,28.0,-78.38,-42.94,-47.64654171484792
1817,14,28.0,-77.98,-45.11,-49.94839883705859
1818,14,28.0,-77.58,-47.31,-52.36486469469962
1819,14,28.0,-77.18,-49.38,-54.898610706845055
1820,14,28.0,-76.78,-51.29,-57.551418999332604
1821,14,28.0,-76.38,-52.98,-60.32388556317336
1822,14,28.0,-75.98,-54.6,-63.21505640596209
1823,14,28.0,-75.58,-56.22,-66.22198600186317
1824,14,28.0,-75.18,-57.75,-69.33920753615224
1825,14,28.0,-74.78,-59.14,-72.55810582401529
1826,14,28.0,-74.38,-60.75,-75.86618699986826
1827,14,28.0,-73.98,-62.89,-79.24624494240827
1828,14,28.0,-73.58,-65.33,-82.67543389043412
1829,14,28.0,-73.18,-67.86,-86.12427083096202
1830,14,28.0,-72.78,-70.42,-89.5556108504545
1831,14,28.0,-72.38,-72.99,-92.92366402087264
1832,14,28.0,-71.98,-75.56,-96.17315269297575
1833,14,28.0,-71.58,-77.99,-99.23874053545131
1834,14,28.0,-71.18,-79.94,-102.04489384214244
1835,14,28.0,-70.78,-80.98,-104.50635289278667
1836,14,28.0,-70.38,-81.57,-106.52938503960738
1837,14,28.0,-69.98,-82.19,-108.01394934005795
1838,14,28.0,-69.58,-82.65,-108.85681567039794
1839,14,28.0,-69.18,-82.85,-108.95554885927703
1840,14,28.0,-68.78,-82.7,-108.21310467413198
1841,14,28.0,-68.38,-82.06,-106.54262106036003
1842,14,28.0,-67.98,-80.89,-103.87186967436821
1843,14,28.0,-67.58,-78.89,-100.14680474008833
1844,14,28.0,-67.18,-75.48,-95.3337360957796
1845,14,28.0,-66.78,-70.56,-89.41985527763646
1846,14,28.0,-66.38,-64.58,-82.41211560696208
1847,14,28.0,-65.98,-58.0,-74.3347444609311
1848,14,28.0,-65.58,-50.89,-65.22588375836604
1849,14,28.0,-65.18,-43.04,-55.13397058917852
1850,14,28.0,-64.78,-34.12,-44.11447155161624
1851,14,28.0,-64.38,-23.49,-32.22748445808287
1852,14,28.0,-63.98,-10.76,-19.53654622039939
1853,14,28.0,-63.58,3.58,-6.108767772524615
1854,14,28.0,-63.18,19.17,7.983810681547052
1855,14,28.0,-62.78,35.55,22.66195464287593
1856,14,28.0,-62.38,51.59,37.83652137155854
1857,14,28.0,-61.98,66.67,53.40583343349039
1858,14,28.0,-61.58,80.45,69.25366829204873
1859,14,28.0,-61.18,92.77,85.24830609678118
1860,14,28.0,-60.78,105.94,101.24292969198021
1861,14,28.0,-60.38,120.68,117.07748680637296
1862,14,28.0,-59.98,135.76,132.58193535177924
1863,14,28.0,-59.58,151.06,147.58062956061028
1864,14,28.0,-59.18,166.36,161.8974912057739
1865,14,28.0,-58.78,181.35,175.36155725345952
1866,14,28.0,-58.38,195.46,187.81249896866302
1867,14,28.0,-57.98,207.52,199.10575285052502
1868,14,28.0,-57.58,217.57,209.11697296767105
1869,14,28.0,-57.18,226.1,217.74559317573647
1870,14,28.0,-56.78,232.47,224.91736784021433
1871,14,28.0,-56.38,236.39,230.58583587620868
1872,14,28.0,-55.98,237.82,234.73272053944828
1873,14,28.0,-55.58,237.19,237.36733216569084
1874,14,28.0,-55.18,234.95,238.52508072464715
1875,14,28.0,-54.78,231.15,238.2652306260794
1876,14,28.0,-54.38,225.26,236.66804499279212
1877,14,28.0,-53.98,217.4,233.83147407354605
1878,14,28.0,-53.58,208.24,229.8675447414477
1879,14,28.0,-53.18,198.35,224.89860581895883
1880,14,28.0,-52.78,188.65,219.05357728600498
1881,14,28.0,-52.38,179.21,212.46434013563814
1882,14,28.0,-51.98,169.74,205.2623876824528
1883,14,28.0,-51.58,160.24,197.57583861238012
1884,14,28.0,-51.18,150.8,189.52688751680915
1885,14,28.0,-50.78,141.35,181.22974128765514
1886,14,28.0,-50.38,131.14,172.78906145376683
1887,14,28.0,-49.98,119.59,164.2989055619512
1888,14,28.0,-49.58,107.47,155.8421371612654
1889,14,28.0,-49.18,95.4,147.49025540640167
1890,14,28.0,-48.78,84.45,139.3035825784664
1891,14,28.0,-48.38,75.1,131.33174101652816
1892,14,28.0,-47.98,66.17,123.6143495475574
1893,14,28.0,-47.58,57.28,116.18187257145782
1894,14,28.0,-47.18,49.38,109.05656135788281
1895,14,28.0,-46.78,43.78,102.25343564909006
1896,14,28.0,-46.38,39.59,95.78126323372189
1897,14,28.0,-45.98,35.61,89.64350483534989
1898,14,28.0,-45.58,31.5,83.83920075402347
1899,14,28.0,-45.18,27.03,78.3637837515683
1900,14,28.0,-44.78,22.79,73.2098094409495
1901,14,28.0,-44.38,19.2,68.36760085649776
1902,14,28.0,-43.98,16.57,63.82580800072745
1903,14,28.0,-43.58,14.56,59.5718861191577
1904,14,28.0,-43.18,12.6,55.592498421400805
1905,14,28.0,-42.78,10.63,51.873850132267606
1906,14,28.0,-42.38,8.49,48.40196130005043
1907,14,28.0,-41.98,5.98,45.162885871275726
1908,14,28.0,-41.58,3.56,42.14288429903769
1909,14,28.0,-41.18,1.6,39.328556495692986
1910,14,28.0,-40.78,-0.08,36.706941357744604
1911,14,28.0,-40.38,-1.55,34.265588445537304
1912,14,28.0,-39.98,-2.87,31.99260674041009
1913,14,28.0,-39.58,-4.03,29.876694759550777
1914,14,28.0,-39.18,-5.02,27.90715570456713
1915,14,28.0,-38.78,-5.84,26.073900766403646
1916,14,28.0,-38.38,-6.71,24.367443212265595
1917,14,28.0,-37.98,-7.74,22.77888544133573
1918,14,28.0,-37.58,-8.46,21.299900813676597
1919,14,28.0,-37.18,-8.86,19.922711727464897
1920,14,28.0,-36.78,-9.17,18.64006513887367
1921,14,28.0,-36.38,-9.4,17.44520648179116
1922,14,28.0,-35.98,-9.97,16.33185274590025
1923,14,28.0,-35.58,-11.31,15.294165306388352
1924,14,28.0,-35.18,-12.63,14.32672296226013
1925,14,28.0,-34.78,-13.47,13.424495528545016
1926,14,28.0,-34.38,-14.12,12.582818236869706
1927,14,28.0,-33.98,-14.64,11.797367125658912
1928,14,28.0,-33.58,-15.12,11.06413554243291
1929,14,28.0,-33.18,-15.58,10.37941183445421
1930,14,28.0,-32.78,-16.12,9.739758267150268
1931,14,28.0,-32.38,-16.81,9.1419911818599
1932,14,28.0,-31.98,-17.22,8.583162382455685
1933,14,28.0,-31.58,-17.12,8.060541724666544
1934,14,28.0,-31.18,-16.98,7.571600869763177
1935,14,28.0,-30.78,-16.96,7.113998156201053
1936,14,28.0,-30.38,-16.93,6.685564537147107
1937,15,30.0,-89.58,-13.17,-13.640395704681522
1938,15,30.0,-89.18,-14.27,-14.156503234389445
1939,15,30.0,-88.78,-15.37,-14.696561781220128
1940,15,30.0,-88.38,-16.19,-15.261834085838032
1941,15,30.0,-87.98,-16.77,-15.853652476432076
1942,15,30.0,-87.58,-16.97,-16.47342222164711
1943,15,30.0,-87.18,-17.41,-17.1226249009921
1944,15,30.0,-86.78,-18.45,-17.80282175465417
1945,15,30.0,-86.38,-19.12,-18.515656964078513
1946,15,30.0,-85.98,-19.25,-19.26286080214081
1947,15,30.0,-85.58,-19.39,-20.046252576547925
1948,15,30.0,-85.18,-19.56,-20.867743271107813
1949,15,30.0,-84.78,-20.01,-21.72933776739748
1950,15,30.0,-84.38,-21.11,-22.63313650162757
1951,15,30.0,-83.98,-22.28,-23.581336378697067
1952,15,30.0,-83.58,-23.15,-24.576230725400467
1953,15,30.0,-83.18,-24.2,-25.620208016791935
1954,15,30.0,-82.78,-25.58,-26.7157490518482
1955,15,30.0,-82.38,-26.91,-27.86542218546289
1956,15,30.0,-81.98,-27.95,-29.07187614083942
1957,15,30.0,-81.58,-28.68,-30.337829827861178
1958,15,30.0,-81.18,-29.12,-31.666058476180847
1959,15,30.0,-80.78,-29.72,-33.05937525364076
1960,15,30.0,-80.38,-30.65,-34.520607379698006
1961,15,30.0,-79.98,-31.74,-36.05256555560806
1962,15,30.0,-79.58,-32.97,-37.65800531834722
1963,15,30.0,-79.18,-34.08,-39.3395786812961
1964,15,30.0,-78.78,-34.84,-41.09977415406408
1965,15,30.0,-78.38,-36.08,-42.94084294000657
1966,15,30.0,-77.98,-38.39,-44.864708803060246
1967,15,30.0,-77.58,-40.6,-46.872858790664225
1968,15,30.0,-77.18,-42.31,-48.96621172363568
1969,15,30.0,-76.78,-44.05,-51.14496115560776
1970,15,30.0,-76.38,-45.8,-53.40838942148864
1971,15,30.0,-75.98,-47.34,-55.754649515838686
1972,15,30.0,-75.58,-48.4,-58.18051197476925
1973,15,30.0,-75.18,-49.33,-60.681074816274396
1974,15,30.0,-74.78,-50.42,-63.24943609183392
1975,15,30.0,-74.38,-51.65,-65.87633090988176
1976,15,30.0,-73.98,-53.12,-68.54973811144941
1977,15,30.0,-73.58,-54.76,-71.25446628982107
1978,15,30.0,-73.18,-56.57,-73.97173465461695
1979,15,30.0,-72.78,-58.72,-76.67877129870239
1980,15,30.0,-72.38,-61.4,-79.34845943219554
1981,15,30.0,-71.98,-63.65,-81.94907042862022
1982,15,30.0,-71.58,-65.09,-84.4441299353407
1983,15,30.0,-71.18,-66.36,-86.79246816431476
1984,15,30.0,-70.78,-67.52,-88.94850568731593
1985,15,30.0,-70.38,-68.45,-90.86281933742453
1986,15,30.0,-69.98,-69.09,-92.48301725086226
1987,15,30.0,-69.58,-69.75,-93.7549268648573
1988,15,30.0,-69.18,-70.57,-94.62406593232545
1989,15,30.0,-68.78,-71.17,-95.03732794968455
1990,15,30.0,-68.38,-71.34,-94.94477594692682
1991,15,30.0,-67.98,-71.35,-94.30141008990898
1992,15,30.0,-67.58,-71.23,-93.06876255378965
1993,15,30.0,-67.18,-70.51,-91.21618283453152
1994,15,30.0,-66.78,-68.57,-88.72170906153436
1995,15,30.0,-66.38,-65.67,-85.57247205805129
1996,15,30.0,-65.98,-62.46,-81.7646408247202
1997,15,30.0,-65.58,-59.06,-77.30298043526652
1998,15,30.0,-65.18,-55.49,-72.20014545356676
1999,15,30.0,-64.78,-51.6,-66.47586485786327
2000,15,30.0,-64.38,-46.71,-60.15618181470895
2001,15,30.0,-63.98,-40.48,-53.27289098198218
2002,15,30.0,-63.58,-33.37,-45.863269449521674
2003,15,30.0,-63.18,-25.7,-37.97013200002812
2004,15,30.0,-62.78,-17.68,-29.64216831502251
2005,15,30.0,-62.38,-9.81,-20.93445239100051
2006,15,30.0,-61.98,-2.46,-11.908965342957293
2007,15,30.0,-61.58,4.31,-2.6349510333114523
2008,15,30.0,-61.18,10.41,6.811066653792857
2009,15,30.0,-60.78,17.0,16.345737670585
2010,15,30.0,-60.38,24.86,25.879883519655287
2011,15,30.0,-59.98,32.3,35.320040882936354
2012,15,30.0,-59.58,38.9,44.570484284913896
2013,15,30.0,-59.18,45.6,53.53560457529307
2014,15,30.0,-58.78,52.28,62.1224833801673
2015,15,30.0,-58.38,58.66,70.24348898685695
2016,15,30.0,-57.98,64.51,77.81872444595155
2017,15,30.0,-57.58,69.87,84.77817964164734
2018,15,30.0,-57.18,74.61,91.06347079202895
2019,15,30.0,-56.78,78.29,96.62908882298528
2020,15,30.0,-56.38,80.39,101.44311831933636
2021,15,30.0,-55.98,81.24,105.4874275271756
2022,15,30.0,-55.58,81.27,108.7573637082819
2023,15,30.0,-55.18,80.18,111.26101439852513
2024,15,30.0,-54.78,78.14,113.01811250612992
2025,15,30.0,-54.38,75.56,114.05867185215664
2026,15,30.0,-53.98,72.59,114.4214409341644
2027,15,30.0,-53.58,69.25,114.15225812395886
2028,15,30.0,-53.18,65.59,113.30238297403834
2029,15,30.0,-52.78,61.71,111.92686737533177
2030,15,30.0,-52.38,57.71,110.0830182577188
2031,15,30.0,-51.98,53.82,107.8289913284068
2032,15,30.0,-51.58,50.15,105.22254369150681
2033,15,30.0,-51.18,46.81,102.319962528758
2034,15,30.0,-50.78,44.04,99.1751776000221
2035,15,30.0,-50.38,40.65,95.83905727141892
2036,15,30.0,-49.98,35.78,92.35888115132016
2037,15,30.0,-49.58,31.15,88.77797721442612
2038,15,30.0,-49.18,27.34,85.13550748555616
2039,15,30.0,-48.78,23.69,81.46638385981485
2040,15,30.0,-48.38,20.28,77.80129433482792
2041,15,30.0,-47.98,17.2,74.16681966925657
2042,15,30.0,-47.58,14.55,70.58562107990967
2043,15,30.0,-47.18,12.11,67.07668085562987
2044,15,30.0,-46.78,9.69,63.655579509819795
2045,15,30.0,-46.38,7.9,60.334795135706244
2046,15,30.0,-45.98,7.29,57.12401281145356
2047,15,30.0,-45.58,6.54,54.03043409398167
2048,15,30.0,-45.18,5.07,51.05907873679519
2049,15,30.0,-44.78,3.58,48.21307269447233
2050,15,30.0,-44.38,2.05,45.49391818661594
2051,15,30.0,-43.98,0.8,42.90174306282731
2052,15,30.0,-43.58,-0.02,40.4355279325285
2053,15,30.0,-43.18,-0.85,38.093310508035245
2054,15,30.0,-42.78,-1.92,35.872367374983924
2055,15,30.0,-42.38,-2.9,33.7693739756599
2056,15,30.0,-41.98,-3.59,31.780543995912776
2057,15,30.0,-41.58,-4.15,29.90174961218382
2058,15,30.0,-41.18,-4.58,28.128624209143805
2059,15,30.0,-40.78,-5.21,26.456649243848496
2060,15,30.0,-40.38,-6.37,24.8812269312069
2061,15,30.0,-39.98,-7.35,23.397740375079117
2062,15,30.0,-39.58,-7.89,22.001602685135254
2063,15,30.0,-39.18,-8.6,20.688296513223925
2064,15,30.0,-38.78,-9.55,19.45340532422635
2065,15,30.0,-38.38,-10.62,18.292637592208603
2066,15,30.0,-37.98,-11.85,17.20184498844276
2067,15,30.0,-37.58,-12.41,16.17703550778807
2068,15,30.0,-37.18,-11.54,15.214382365841352
2069,15,30.0,-36.78,-10.61,14.310229393468868
2070,15,30.0,-36.38,-10.41,13.461093558558785
2071,15,30.0,-35.98,-10.85,12.663665157008861
2072,15,30.0,-35.58,-11.97,11.914806136545769
2073,15,30.0,-35.18,-13.04,11.21154694752876
2074,15,30.0,-34.78,-13.81,10.551082253417064
2075,15,30.0,-34.38,-14.3,9.930765780335635
2076,15,30.0,-33.98,-14.49,9.348104538503774
2077,15,30.0,-33.58,-14.64,8.800752608395253
2078,15,30.0,-33.18,-14.85,8.286504649958351
2079,15,30.0,-32.78,-15.13,7.8032892639235225
2080,15,30.0,-32.38,-15.58,7.349162309264728
2081,15,30.0,-31.98,-16.01,6.922300259779081
2082,15,30.0,-31.58,-16.22,6.52099366505002
2083,15,30.0,-31.18,-16.1,6.14364076614919
2084,15,30.0,-30.78,-15.41,5.788741304208085
2085,15,30.0,-30.38,-15.15,5.4548905496147775
2086,16,32.0,-89.58,-8.05,-12.919384827332948
2087,16,32.0,-89.18,-9.54,-13.38897496837774
2088,16,32.0,-88.78,-10.62,-13.87916439892956
2089,16,32.0,-88.38,-10.87,-14.390952176888542
2090,16,32.0,-87.98,-11.15,-14.92538494616614
2091,16,32.0,-87.58,-11.5,-15.483558431905067
2092,16,32.0,-87.18,-12.04,-16.066618811660604
2093,16,32.0,-86.78,-12.89,-16.675763919086563
2094,16,32.0,-86.38,-13.46,-17.312244228093352
