LINE,EAST,NRTH,MAG_MOD
         15,30.000000,-63.380000,-70.884432
         15,30.000000,-63.580000,-73.619830
         15,30.000000,-63.780000,-76.166274
         15,30.000000,-63.980000,-78.523722
         15,30.000000,-64.180000,-80.692967
         15,30.000000,-64.380000,-82.675591
         15,30.000000,-64.580000,-84.473913
         15,30.000000,-64.780000,-86.090933
         15,30.000000,-64.980000,-87.530277
         15,30.000000,-65.180000,-88.796132
         15,30.000000,-65.380000,-89.893193
         15,30.000000,-65.580000,-90.826597
         15,30.000000,-65.780000,-91.601863
         15,30.000000,-65.980000,-92.224838
         15,30.000000,-66.180000,-92.701633
         15,30.000000,-66.380000,-93.038574
         15,30.000000,-66.580000,-93.242146
         15,30.000000,-66.780000,-93.318947
         15,30.000000,-66.980000,-93.275638
         15,30.000000,-67.180000,-93.118903
         15,30.000000,-67.380000,-92.855410
         15,30.000000,-67.580000,-92.491771
         15,30.000000,-67.780000,-92.034519
         15,30.000000,-67.980000,-91.490069
         15,30.000000,-68.180000,-90.864702
         15,30.000000,-68.380000,-90.164537
         15,30.000000,-68.580000,-89.395516
         15,30.000000,-68.780000,-88.563388
         15,30.000000,-68.980000,-87.673696
         15,30.000000,-69.180000,-86.731766
         15,30.000000,-69.380000,-85.742704
         15,30.000000,-69.580000,-84.711385
         15,30.000000,-69.780000,-83.642454
         15,30.000000,-69.980000,-82.540323
         15,30.000000,-70.180000,-81.409172
         15,30.000000,-70.380000,-80.252951
         15,30.000000,-70.580000,-79.075381
         15,30.000000,-70.780000,-77.879961
         15,30.000000,-70.980000,-76.669972
         15,30.000000,-71.180000,-75.448482
         15,30.000000,-71.380000,-74.218353
         15,30.000000,-71.580000,-72.982250
         15,30.000000,-71.780000,-71.742643
         15,30.000000,-71.980000,-70.501822
         15,30.000000,-72.180000,-69.261899
         15,30.000000,-72.380000,-68.024818
         15,30.000000,-72.580000,-66.792364
         15,30.000000,-72.780000,-65.566171
         15,30.000000,-72.980000,-64.347727
         15,30.000000,-73.180000,-63.138385
         15,30.000000,-73.380000,-61.939372
         15,30.000000,-73.580000,-60.751791
         15,30.000000,-73.780000,-59.576633
         15,30.000000,-73.980000,-58.414783
         15,30.000000,-74.180000,-57.267026
         15,30.000000,-74.380000,-56.134054
         15,30.000000,-74.580000,-55.016473
         15,30.000000,-74.780000,-53.914808
         15,30.000000,-74.980000,-52.829509
         15,30.000000,-75.180000,-51.760956
         15,30.000000,-75.380000,-50.709466
         15,30.000000,-75.580000,-49.675295
         15,30.000000,-75.780000,-48.658646
         15,30.000000,-75.980000,-47.659670
         15,30.000000,-76.180000,-46.678473
         15,30.000000,-76.380000,-45.715119
         15,30.000000,-76.580000,-44.769630
         15,30.000000,-76.780000,-43.841997
         15,30.000000,-76.980000,-42.932176
         15,30.000000,-77.180000,-42.040095
         15,30.000000,-77.380000,-41.165656
         15,30.000000,-77.580000,-40.308735
         15,30.000000,-77.780000,-39.469189
         15,30.000000,-77.980000,-38.646856
         15,30.000000,-78.180000,-37.841554
         15,30.000000,-78.380000,-37.053090
         15,30.000000,-78.580000,-36.281254
         15,30.000000,-78.780000,-35.525827
         15,30.000000,-78.980000,-34.786577
         15,30.000000,-79.180000,-34.063267
         15,30.000000,-79.380000,-33.355650
         15,30.000000,-79.580000,-32.663474
         15,30.000000,-79.780000,-31.986479
         15,30.000000,-79.980000,-31.324405
         15,30.000000,-80.180000,-30.676986
         15,30.000000,-80.380000,-30.043955
         15,30.000000,-80.580000,-29.425042
         15,30.000000,-80.780000,-28.819977
         15,30.000000,-80.980000,-28.228490
         15,30.000000,-81.180000,-27.650310
         15,30.000000,-81.380000,-27.085167
         15,30.000000,-81.580000,-26.532795
         15,30.000000,-81.780000,-25.992926
         15,30.000000,-81.980000,-25.465295
         15,30.000000,-82.180000,-24.949640
         15,30.000000,-82.380000,-24.445703
         15,30.000000,-82.580000,-23.953226
         15,30.000000,-82.780000,-23.471955
         15,30.000000,-82.980000,-23.001642
         15,30.000000,-83.180000,-22.542039
         15,30.000000,-83.380000,-22.092904
         15,30.000000,-83.580000,-21.653997
         15,30.000000,-83.780000,-21.225083
         15,30.000000,-83.980000,-20.805932
         15,30.000000,-84.180000,-20.396317
         15,30.000000,-84.380000,-19.996014
         15,30.000000,-84.580000,-19.604805
         15,30.000000,-84.780000,-19.222475
         15,30.000000,-84.980000,-18.848815
         15,30.000000,-85.180000,-18.483619
         15,30.000000,-85.380000,-18.126684
         15,30.000000,-85.580000,-17.777814
         15,30.000000,-85.780000,-17.436815
         15,30.000000,-85.980000,-17.103497
         15,30.000000,-86.180000,-16.777677
         15,30.000000,-86.380000,-16.459172
         15,30.000000,-86.580000,-16.147807
         15,30.000000,-86.780000,-15.843409
         15,30.000000,-86.980000,-15.545808
         15,30.000000,-87.180000,-15.254841
         15,30.000000,-87.380000,-14.970345
         15,30.000000,-87.580000,-14.692165
         15,30.000000,-87.780000,-14.420146
         15,30.000000,-87.980000,-14.154138
         15,30.000000,-88.180000,-13.893996
         15,30.000000,-88.380000,-13.639576
         15,30.000000,-88.580000,-13.390741
         15,30.000000,-88.780000,-13.147353
         15,30.000000,-88.980000,-12.909280
         15,30.000000,-89.180000,-12.676394
         15,30.000000,-89.380000,-12.448569
         15,30.000000,-89.580000,-12.225681
         15,30.000000,-89.780000,-12.007611
         15,30.000000,-89.980000,-11.794242
         15,30.000000,-90.180000,-11.585461
         16,32.000000,-29.780000,4.351830
         16,32.000000,-29.980000,4.473848
         16,32.000000,-30.180000,4.599283
         16,32.000000,-30.380000,4.728232
         16,32.000000,-30.580000,4.860795
         16,32.000000,-30.780000,4.997074
         16,32.000000,-30.980000,5.137175
         16,32.000000,-31.180000,5.281204
         16,32.000000,-31.380000,5.429274
         16,32.000000,-31.580000,5.581497
         16,32.000000,-31.780000,5.737989
         16,32.000000,-31.980000,5.898870
         16,32.000000,-32.180000,6.064261
         16,32.000000,-32.380000,6.234288
         16,32.000000,-32.580000,6.409078
         16,32.000000,-32.780000,6.588764
         16,32.000000,-32.980000,6.773477
         16,32.000000,-33.180000,6.963357
         16,32.000000,-33.380000,7.158542
         16,32.000000,-33.580000,7.359175
         16,32.000000,-33.780000,7.565403
         16,32.000000,-33.980000,7.777375
         16,32.000000,-34.180000,7.995243
         16,32.000000,-34.380000,8.219161
         16,32.000000,-34.580000,8.449287
         16,32.000000,-34.780000,8.685782
         16,32.000000,-34.980000,8.928809
         16,32.000000,-35.180000,9.178534
         16,32.000000,-35.380000,9.435125
         16,32.000000,-35.580000,9.698754
         16,32.000000,-35.780000,9.969592
         16,32.000000,-35.980000,10.247816
         16,32.000000,-36.180000,10.533603
         16,32.000000,-36.380000,10.827130
         16,32.000000,-36.580000,11.128579
         16,32.000000,-36.780000,11.438130
         16,32.000000,-36.980000,11.755967
         16,32.000000,-37.180000,12.082271
         16,32.000000,-37.380000,12.417226
         16,32.000000,-37.580000,12.761015
         16,32.000000,-37.780000,13.113821
         16,32.000000,-37.980000,13.475824
         16,32.000000,-38.180000,13.847203
         16,32.000000,-38.380000,14.228138
         16,32.000000,-38.580000,14.618801
         16,32.000000,-38.780000,15.019365
         16,32.000000,-38.980000,15.429996
         16,32.000000,-39.180000,15.850857
         16,32.000000,-39.380000,16.282104
         16,32.000000,-39.580000,16.723885
         16,32.000000,-39.780000,17.176343
         16,32.000000,-39.980000,17.639610
         16,32.000000,-40.180000,18.113810
         16,32.000000,-40.380000,18.599054
         16,32.000000,-40.580000,19.095440
         16,32.000000,-40.780000,19.603055
         16,32.000000,-40.980000,20.121966
         16,32.000000,-41.180000,20.652228
         16,32.000000,-41.380000,21.193874
         16,32.000000,-41.580000,21.746915
         16,32.000000,-41.780000,22.311344
         16,32.000000,-41.980000,22.887126
         16,32.000000,-42.180000,23.474199
         16,32.000000,-42.380000,24.072474
         16,32.000000,-42.580000,24.681828
         16,32.000000,-42.780000,25.302108
         16,32.000000,-42.980000,25.933119
         16,32.000000,-43.180000,26.574631
         16,32.000000,-43.380000,27.226369
         16,32.000000,-43.580000,27.888015
         16,32.000000,-43.780000,28.559199
         16,32.000000,-43.980000,29.239504
         16,32.000000,-44.180000,29.928454
         16,32.000000,-44.380000,30.625516
         16,32.000000,-44.580000,31.330095
         16,32.000000,-44.780000,32.041531
         16,32.000000,-44.980000,32.759094
         16,32.000000,-45.180000,33.481981
         16,32.000000,-45.380000,34.209314
         16,32.000000,-45.580000,34.940132
         16,32.000000,-45.780000,35.673391
         16,32.000000,-45.980000,36.407962
         16,32.000000,-46.180000,37.142620
         16,32.000000,-46.380000,37.876049
         16,32.000000,-46.580000,38.606834
         16,32.000000,-46.780000,39.333459
         16,32.000000,-46.980000,40.054304
         16,32.000000,-47.180000,40.767643
         16,32.000000,-47.380000,41.471641
         16,32.000000,-47.580000,42.164352
         16,32.000000,-47.780000,42.843721
         16,32.000000,-47.980000,43.507576
         16,32.000000,-48.180000,44.153637
         16,32.000000,-48.380000,44.779508
         16,32.000000,-48.580000,45.382684
         16,32.000000,-48.780000,45.960551
         16,32.000000,-48.980000,46.510385
         16,32.000000,-49.180000,47.029364
         16,32.000000,-49.380000,47.514564
         16,32.000000,-49.580000,47.962972
         16,32.000000,-49.780000,48.371487
         16,32.000000,-49.980000,48.736933
         16,32.000000,-50.180000,49.056063
         16,32.000000,-50.380000,49.325575
         16,32.000000,-50.580000,49.542122
         16,32.000000,-50.780000,49.702321
         16,32.000000,-50.980000,49.802775
         16,32.000000,-51.180000,49.840082
         16,32.000000,-51.380000,49.810856
         16,32.000000,-51.580000,49.711745
         16,32.000000,-51.780000,49.539448
         16,32.000000,-51.980000,49.290738
         16,32.000000,-52.180000,48.962484
         16,32.000000,-52.380000,48.551670
         16,32.000000,-52.580000,48.055422
         16,32.000000,-52.780000,47.471030
         16,32.000000,-52.980000,46.795974
         16,32.000000,-53.180000,46.027943
         16,32.000000,-53.380000,45.164867
         16,32.000000,-53.580000,44.204935
         16,32.000000,-53.780000,43.146621
         16,32.000000,-53.980000,41.988709
         16,32.000000,-54.180000,40.730309
         16,32.000000,-54.380000,39.370883
         16,32.000000,-54.580000,37.910263
         16,32.000000,-54.780000,36.348664
         16,32.000000,-54.980000,34.686706
         16,32.000000,-55.180000,32.925423
         16,32.000000,-55.380000,31.066272
         16,32.000000,-55.580000,29.111146
         16,32.000000,-55.780000,27.062372
         16,32.000000,-55.980000,24.922721
         16,32.000000,-56.180000,22.695397
         16,32.000000,-56.380000,20.384042
         16,32.000000,-56.580000,17.992720
         16,32.000000,-56.780000,15.525910
         16,32.000000,-56.980000,12.988490
         16,32.000000,-57.180000,10.385717
         16,32.000000,-57.380000,7.723205
         16,32.000000,-57.580000,5.006903
         16,32.000000,-57.780000,2.243064
         16,32.000000,-57.980000,-0.561787
         16,32.000000,-58.180000,-3.400883
         16,32.000000,-58.380000,-6.267256
         16,32.000000,-58.580000,-9.153771
         16,32.000000,-58.780000,-12.053168
         16,32.000000,-58.980000,-14.958103
         16,32.000000,-59.180000,-17.861188
         16,32.000000,-59.380000,-20.755037
         16,32.000000,-59.580000,-23.632306
         16,32.000000,-59.780000,-26.485734
         16,32.000000,-59.980000,-29.308187
         16,32.000000,-60.180000,-32.092697
         16,32.000000,-60.380000,-34.832499
         16,32.000000,-60.580000,-37.521067
         16,32.000000,-60.780000,-40.152153
         16,32.000000,-60.980000,-42.719811
         16,32.000000,-61.180000,-45.218431
         16,32.000000,-61.380000,-47.642764
         16,32.000000,-61.580000,-49.987942
         16,32.000000,-61.780000,-52.249497
         16,32.000000,-61.980000,-54.423378
         16,32.000000,-62.180000,-56.505964
         16,32.000000,-62.380000,-58.494068
         16,32.000000,-62.580000,-60.384946
         16,32.000000,-62.780000,-62.176297
         16,32.000000,-62.980000,-63.866260
         16,32.000000,-63.180000,-65.453410
         16,32.000000,-63.380000,-66.936748
         16,32.000000,-63.580000,-68.315695
         16,32.000000,-63.780000,-69.590073
         16,32.000000,-63.980000,-70.760092
         16,32.000000,-64.180000,-71.826331
         16,32.000000,-64.380000,-72.789719
         16,32.000000,-64.580000,-73.651514
         16,32.000000,-64.780000,-74.413280
         16,32.000000,-64.980000,-75.076865
         16,32.000000,-65.180000,-75.644375
         16,32.000000,-65.380000,-76.118151
         16,32.000000,-65.580000,-76.500745
         16,32.000000,-65.780000,-76.794893
         16,32.000000,-65.980000,-77.003495
         16,32.000000,-66.180000,-77.129587
         16,32.000000,-66.380000,-77.176320
         16,32.000000,-66.580000,-77.146940
         16,32.000000,-66.780000,-77.044763
         16,32.000000,-66.980000,-76.873158
         16,32.000000,-67.180000,-76.635523
         16,32.000000,-67.380000,-76.335276
         16,32.000000,-67.580000,-75.975830
         16,32.000000,-67.780000,-75.560582
         16,32.000000,-67.980000,-75.092897
         16,32.000000,-68.180000,-74.576098
         16,32.000000,-68.380000,-74.013453
         16,32.000000,-68.580000,-73.408165
         16,32.000000,-68.780000,-72.763361
         16,32.000000,-68.980000,-72.082090
         16,32.000000,-69.180000,-71.367311
         16,32.000000,-69.380000,-70.621889
         16,32.000000,-69.580000,-69.848591
         16,32.000000,-69.780000,-69.050083
         16,32.000000,-69.980000,-68.228926
         16,32.000000,-70.180000,-67.387575
         16,32.000000,-70.380000,-66.528375
         16,32.000000,-70.580000,-65.653568
         16,32.000000,-70.780000,-64.765282
         16,32.000000,-70.980000,-63.865542
         16,32.000000,-71.180000,-62.956265
         16,32.000000,-71.380000,-62.039264
         16,32.000000,-71.580000,-61.116248
         16,32.000000,-71.780000,-60.188827
         16,32.000000,-71.980000,-59.258512
         16,32.000000,-72.180000,-58.326719
         16,32.000000,-72.380000,-57.394772
         16,32.000000,-72.580000,-56.463906
         16,32.000000,-72.780000,-55.535268
         16,32.000000,-72.980000,-54.609926
         16,32.000000,-73.180000,-53.688865
         16,32.000000,-73.380000,-52.772996
         16,32.000000,-73.580000,-51.863157
         16,32.000000,-73.780000,-50.960116
         16,32.000000,-73.980000,-50.064575
         16,32.000000,-74.180000,-49.177176
         16,32.000000,-74.380000,-48.298498
         16,32.000000,-74.580000,-47.429066
         16,32.000000,-74.780000,-46.569351
         16,32.000000,-74.980000,-45.719774
         16,32.000000,-75.180000,-44.880710
         16,32.000000,-75.380000,-44.052487
         16,32.000000,-75.580000,-43.235395
         16,32.000000,-75.780000,-42.429682
         16,32.000000,-75.980000,-41.635560
         16,32.000000,-76.180000,-40.853208
         16,32.000000,-76.380000,-40.082771
         16,32.000000,-76.580000,-39.324368
         16,32.000000,-76.780000,-38.578087
         16,32.000000,-76.980000,-37.843993
         16,32.000000,-77.180000,-37.122125
         16,32.000000,-77.380000,-36.412501
         16,32.000000,-77.580000,-35.715121
         16,32.000000,-77.780000,-35.029964
         16,32.000000,-77.980000,-34.356991
         16,32.000000,-78.180000,-33.696152
         16,32.000000,-78.380000,-33.047377
         16,32.000000,-78.580000,-32.410588
         16,32.000000,-78.780000,-31.785691
         16,32.000000,-78.980000,-31.172586
         16,32.000000,-79.180000,-30.571158
         16,32.000000,-79.380000,-29.981289
         16,32.000000,-79.580000,-29.402848
         16,32.000000,-79.780000,-28.835700
         16,32.000000,-79.980000,-28.279704
         16,32.000000,-80.180000,-27.734714
         16,32.000000,-80.380000,-27.200576
         16,32.000000,-80.580000,-26.677137
         16,32.000000,-80.780000,-26.164237
         16,32.000000,-80.980000,-25.661713
         16,32.000000,-81.180000,-25.169403
         16,32.000000,-81.380000,-24.687140
         16,32.000000,-81.580000,-24.214756
         16,32.000000,-81.780000,-23.752083
         16,32.000000,-81.980000,-23.298952
         16,32.000000,-82.180000,-22.855193
         16,32.000000,-82.380000,-22.420638
         16,32.000000,-82.580000,-21.995115
         16,32.000000,-82.780000,-21.578458
         16,32.000000,-82.980000,-21.170497
         16,32.000000,-83.180000,-20.771067
         16,32.000000,-83.380000,-20.380000
         16,32.000000,-83.580000,-19.997133
         16,32.000000,-83.780000,-19.622302
         16,32.000000,-83.980000,-19.255346
         16,32.000000,-84.180000,-18.896106
         16,32.000000,-84.380000,-18.544424
         16,32.000000,-84.580000,-18.200143
         16,32.000000,-84.780000,-17.863111
         16,32.000000,-84.980000,-17.533176
         16,32.000000,-85.180000,-17.210188
         16,32.000000,-85.380000,-16.894000
         16,32.000000,-85.580000,-16.584468
         16,32.000000,-85.780000,-16.281448
         16,32.000000,-85.980000,-15.984802
         16,32.000000,-86.180000,-15.694391
         16,32.000000,-86.380000,-15.410079
         16,32.000000,-86.580000,-15.131735
         16,32.000000,-86.780000,-14.859227
         16,32.000000,-86.980000,-14.592428
         16,32.000000,-87.180000,-14.331212
         16,32.000000,-87.380000,-14.075456
         16,32.000000,-87.580000,-13.825039
         16,32.000000,-87.780000,-13.579843
         16,32.000000,-87.980000,-13.339752
         16,32.000000,-88.180000,-13.104652
         16,32.000000,-88.380000,-12.874432
         16,32.000000,-88.580000,-12.648983
         16,32.000000,-88.780000,-12.428199
         16,32.000000,-88.980000,-12.211976
         16,32.000000,-89.180000,-12.000210
         16,32.000000,-89.380000,-11.792802
         16,32.000000,-89.580000,-11.589655
         16,32.000000,-89.780000,-11.390673
         16,32.000000,-89.980000,-11.195762
         16,32.000000,-90.180000,-11.004830
         17,34.000000,-29.780000,3.246570
         17,34.000000,-29.980000,3.332688
         17,34.000000,-30.180000,3.420952
         17,34.000000,-30.380000,3.511412
         17,34.000000,-30.580000,3.604119
         17,34.000000,-30.780000,3.699123
         17,34.000000,-30.980000,3.796477
         17,34.000000,-31.180000,3.896232
         17,34.000000,-31.380000,3.998442
         17,34.000000,-31.580000,4.103161
         17,34.000000,-31.780000,4.210443
         17,34.000000,-31.980000,4.320344
         17,34.000000,-32.180000,4.432919
         17,34.000000,-32.380000,4.548223
         17,34.000000,-32.580000,4.666315
         17,34.000000,-32.780000,4.787250
         17,34.000000,-32.980000,4.911085
         17,34.000000,-33.180000,5.037879
         17,34.000000,-33.380000,5.167688
         17,34.000000,-33.580000,5.300569
         17,34.000000,-33.780000,5.436582
         17,34.000000,-33.980000,5.575782
         17,34.000000,-34.180000,5.718227
         17,34.000000,-34.380000,5.863973
         17,34.000000,-34.580000,6.013077
         17,34.000000,-34.780000,6.165594
         17,34.000000,-34.980000,6.321579
         17,34.000000,-35.180000,6.481084
         17,34.000000,-35.380000,6.644163
         17,34.000000,-35.580000,6.810866
         17,34.000000,-35.780000,6.981243
         17,34.000000,-35.980000,7.155341
         17,34.000000,-36.180000,7.333205
         17,34.000000,-36.380000,7.514878
         17,34.000000,-36.580000,7.700401
         17,34.000000,-36.780000,7.889810
         17,34.000000,-36.980000,8.083141
         17,34.000000,-37.180000,8.280424
         17,34.000000,-37.380000,8.481684
         17,34.000000,-37.580000,8.686945
         17,34.000000,-37.780000,8.896224
         17,34.000000,-37.980000,9.109533
         17,34.000000,-38.180000,9.326878
         17,34.000000,-38.380000,9.548260
         17,34.000000,-38.580000,9.773673
         17,34.000000,-38.780000,10.003103
         17,34.000000,-38.980000,10.236529
         17,34.000000,-39.180000,10.473921
         17,34.000000,-39.380000,10.715242
         17,34.000000,-39.580000,10.960442
         17,34.000000,-39.780000,11.209462
         17,34.000000,-39.980000,11.462234
         17,34.000000,-40.180000,11.718675
         17,34.000000,-40.380000,11.978691
         17,34.000000,-40.580000,12.242174
         17,34.000000,-40.780000,12.509002
         17,34.000000,-40.980000,12.779037
         17,34.000000,-41.180000,13.052126
         17,34.000000,-41.380000,13.328098
         17,34.000000,-41.580000,13.606763
         17,34.000000,-41.780000,13.887913
         17,34.000000,-41.980000,14.171319
         17,34.000000,-42.180000,14.456733
         17,34.000000,-42.380000,14.743880
         17,34.000000,-42.580000,15.032464
         17,34.000000,-42.780000,15.322166
         17,34.000000,-42.980000,15.612638
         17,34.000000,-43.180000,15.903507
         17,34.000000,-43.380000,16.194368
         17,34.000000,-43.580000,16.484792
         17,34.000000,-43.780000,16.774316
         17,34.000000,-43.980000,17.062445
         17,34.000000,-44.180000,17.348651
         17,34.000000,-44.380000,17.632374
         17,34.000000,-44.580000,17.913016
         17,34.000000,-44.780000,18.189945
         17,34.000000,-44.980000,18.462490
         17,34.000000,-45.180000,18.729943
         17,34.000000,-45.380000,18.991556
         17,34.000000,-45.580000,19.246542
         17,34.000000,-45.780000,19.494075
         17,34.000000,-45.980000,19.733284
         17,34.000000,-46.180000,19.963261
         17,34.000000,-46.380000,20.183056
         17,34.000000,-46.580000,20.391675
         17,34.000000,-46.780000,20.588085
         17,34.000000,-46.980000,20.771212
         17,34.000000,-47.180000,20.939942
         17,34.000000,-47.380000,21.093120
         17,34.000000,-47.580000,21.229553
         17,34.000000,-47.780000,21.348015
         17,34.000000,-47.980000,21.447240
         17,34.000000,-48.180000,21.525931
         17,34.000000,-48.380000,21.582762
         17,34.000000,-48.580000,21.616378
         17,34.000000,-48.780000,21.625399
         17,34.000000,-48.980000,21.608424
         17,34.000000,-49.180000,21.564037
         17,34.000000,-49.380000,21.490807
         17,34.000000,-49.580000,21.387296
         17,34.000000,-49.780000,21.252065
         17,34.000000,-49.980000,21.083675
         17,34.000000,-50.180000,20.880700
         17,34.000000,-50.380000,20.641727
         17,34.000000,-50.580000,20.365366
         17,34.000000,-50.780000,20.050257
         17,34.000000,-50.980000,19.695079
         17,34.000000,-51.180000,19.298556
         17,34.000000,-51.380000,18.859464
         17,34.000000,-51.580000,18.376644
         17,34.000000,-51.780000,17.849007
         17,34.000000,-51.980000,17.275545
         17,34.000000,-52.180000,16.655337
         17,34.000000,-52.380000,15.987562
         17,34.000000,-52.580000,15.271508
         17,34.000000,-52.780000,14.506576
         17,34.000000,-52.980000,13.692294
         17,34.000000,-53.180000,12.828323
         17,34.000000,-53.380000,11.914468
         17,34.000000,-53.580000,10.950680
         17,34.000000,-53.780000,9.937070
         17,34.000000,-53.980000,8.873912
         17,34.000000,-54.180000,7.761648
         17,34.000000,-54.380000,6.600897
         17,34.000000,-54.580000,5.392457
         17,34.000000,-54.780000,4.137307
         17,34.000000,-54.980000,2.836613
         17,34.000000,-55.180000,1.491726
         17,34.000000,-55.380000,0.104185
         17,34.000000,-55.580000,-1.324285
         17,34.000000,-55.780000,-2.791776
         17,34.000000,-55.980000,-4.296199
         17,34.000000,-56.180000,-5.835291
         17,34.000000,-56.380000,-7.406617
         17,34.000000,-56.580000,-9.007581
         17,34.000000,-56.780000,-10.635431
         17,34.000000,-56.980000,-12.287274
         17,34.000000,-57.180000,-13.960079
         17,34.000000,-57.380000,-15.650698
         17,34.000000,-57.580000,-17.355872
         17,34.000000,-57.780000,-19.072246
         17,34.000000,-57.980000,-20.796387
         17,34.000000,-58.180000,-22.524798
         17,34.000000,-58.380000,-24.253932
         17,34.000000,-58.580000,-25.980212
         17,34.000000,-58.780000,-27.700045
         17,34.000000,-58.980000,-29.409841
         17,34.000000,-59.180000,-31.106030
         17,34.000000,-59.380000,-32.785079
         17,34.000000,-59.580000,-34.443508
         17,34.000000,-59.780000,-36.077907
         17,34.000000,-59.980000,-37.684955
         17,34.000000,-60.180000,-39.261428
         17,34.000000,-60.380000,-40.804223
         17,34.000000,-60.580000,-42.310365
         17,34.000000,-60.780000,-43.777021
         17,34.000000,-60.980000,-45.201513
         17,34.000000,-61.180000,-46.581328
         17,34.000000,-61.380000,-47.914127
         17,34.000000,-61.580000,-49.197754
         17,34.000000,-61.780000,-50.430239
         17,34.000000,-61.980000,-51.609809
         17,34.000000,-62.180000,-52.734887
         17,34.000000,-62.380000,-53.804098
         17,34.000000,-62.580000,-54.816267
         17,34.000000,-62.780000,-55.770422
         17,34.000000,-62.980000,-56.665793
         17,34.000000,-63.180000,-57.501806
         17,34.000000,-63.380000,-58.278082
         17,34.000000,-63.580000,-58.994433
         17,34.000000,-63.780000,-59.650856
         17,34.000000,-63.980000,-60.247524
         17,34.000000,-64.180000,-60.784781
         17,34.000000,-64.380000,-61.263137
         17,34.000000,-64.580000,-61.683251
         17,34.000000,-64.780000,-62.045932
         17,34.000000,-64.980000,-62.352122
         17,34.000000,-65.180000,-62.602888
         17,34.000000,-65.380000,-62.799416
         17,34.000000,-65.580000,-62.942995
         17,34.000000,-65.780000,-63.035009
         17,34.000000,-65.980000,-63.076930
         17,34.000000,-66.180000,-63.070301
         17,34.000000,-66.380000,-63.016734
         17,34.000000,-66.580000,-62.917894
         17,34.000000,-66.780000,-62.775493
         17,34.000000,-66.980000,-62.591279
         17,34.000000,-67.180000,-62.367030
         17,34.000000,-67.380000,-62.104541
         17,34.000000,-67.580000,-61.805621
         17,34.000000,-67.780000,-61.472083
         17,34.000000,-67.980000,-61.105737
         17,34.000000,-68.180000,-60.708386
         17,34.000000,-68.380000,-60.281815
         17,34.000000,-68.580000,-59.827792
         17,34.000000,-68.780000,-59.348058
         17,34.000000,-68.980000,-58.844323
         17,34.000000,-69.180000,-58.318264
         17,34.000000,-69.380000,-57.771522
         17,34.000000,-69.580000,-57.205695
         17,34.000000,-69.780000,-56.622340
         17,34.000000,-69.980000,-56.022965
         17,34.000000,-70.180000,-55.409033
         17,34.000000,-70.380000,-54.781957
         17,34.000000,-70.580000,-54.143099
         17,34.000000,-70.780000,-53.493771
         17,34.000000,-70.980000,-52.835231
         17,34.000000,-71.180000,-52.168686
         17,34.000000,-71.380000,-51.495291
         17,34.000000,-71.580000,-50.816148
         17,34.000000,-71.780000,-50.132305
         17,34.000000,-71.980000,-49.444763
         17,34.000000,-72.180000,-48.754468
         17,34.000000,-72.380000,-48.062319
         17,34.000000,-72.580000,-47.369163
         17,34.000000,-72.780000,-46.675803
         17,34.000000,-72.980000,-45.982992
         17,34.000000,-73.180000,-45.291438
         17,34.000000,-73.380000,-44.601807
         17,34.000000,-73.580000,-43.914720
         17,34.000000,-73.780000,-43.230757
         17,34.000000,-73.980000,-42.550459
         17,34.000000,-74.180000,-41.874328
         17,34.000000,-74.380000,-41.202830
         17,34.000000,-74.580000,-40.536393
         17,34.000000,-74.780000,-39.875413
         17,34.000000,-74.980000,-39.220255
         17,34.000000,-75.180000,-38.571249
         17,34.000000,-75.380000,-37.928699
         17,34.000000,-75.580000,-37.292879
         17,34.000000,-75.780000,-36.664037
         17,34.000000,-75.980000,-36.042395
         17,34.000000,-76.180000,-35.428151
         17,34.000000,-76.380000,-34.821482
         17,34.000000,-76.580000,-34.222541
         17,34.000000,-76.780000,-33.631461
         17,34.000000,-76.980000,-33.048358
         17,34.000000,-77.180000,-32.473328
         17,34.000000,-77.380000,-31.906450
         17,34.000000,-77.580000,-31.347789
         17,34.000000,-77.780000,-30.797393
         17,34.000000,-77.980000,-30.255298
         17,34.000000,-78.180000,-29.721525
         17,34.000000,-78.380000,-29.196085
         17,34.000000,-78.580000,-28.678976
         17,34.000000,-78.780000,-28.170187
         17,34.000000,-78.980000,-27.669696
         17,34.000000,-79.180000,-27.177473
         17,34.000000,-79.380000,-26.693480
         17,34.000000,-79.580000,-26.217670
         17,34.000000,-79.780000,-25.749990
         17,34.000000,-79.980000,-25.290381
         17,34.000000,-80.180000,-24.838777
         17,34.000000,-80.380000,-24.395108
         17,34.000000,-80.580000,-23.959297
         17,34.000000,-80.780000,-23.531266
         17,34.000000,-80.980000,-23.110929
         17,34.000000,-81.180000,-22.698200
         17,34.000000,-81.380000,-22.292988
         17,34.000000,-81.580000,-21.895200
         17,34.000000,-81.780000,-21.504740
         17,34.000000,-81.980000,-21.121510
         17,34.000000,-82.180000,-20.745410
         17,34.000000,-82.380000,-20.376339
         17,34.000000,-82.580000,-20.014195
         17,34.000000,-82.780000,-19.658874
         17,34.000000,-82.980000,-19.310272
         17,34.000000,-83.180000,-18.968283
         17,34.000000,-83.380000,-18.632802
         17,34.000000,-83.580000,-18.303724
         17,34.000000,-83.780000,-17.980942
         17,34.000000,-83.980000,-17.664352
         17,34.000000,-84.180000,-17.353847
         17,34.000000,-84.380000,-17.049323
