,LINE,EAST,NRTH,res_TMI
2624,19,38.0,-53.18,-31.35
2625,19,38.0,-52.78,-30.85
2626,19,38.0,-52.38,-30.42
2627,19,38.0,-51.98,-30.06
2628,19,38.0,-51.58,-29.76
2629,19,38.0,-51.18,-29.4
2630,19,38.0,-50.78,-28.86
2631,19,38.0,-50.38,-28.47
2632,19,38.0,-49.98,-28.36
2633,19,38.0,-49.58,-28.25
2634,19,38.0,-49.18,-28.09
2635,19,38.0,-48.78,-27.84
2636,19,38.0,-48.38,-27.39
2637,19,38.0,-47.98,-27.06
2638,19,38.0,-47.58,-27.04
2639,19,38.0,-47.18,-26.89
2640,19,38.0,-46.78,-26.45
2641,19,38.0,-46.38,-25.81
2642,19,38.0,-45.98,-24.95
2643,19,38.0,-45.58,-24.29
2644,19,38.0,-45.18,-24.11
2645,19,38.0,-44.78,-24.22
2646,19,38.0,-44.38,-24.5
2647,19,38.0,-43.98,-24.63
2648,19,38.0,-43.58,-24.44
2649,19,38.0,-43.18,-23.96
2650,19,38.0,-42.78,-23.22
2651,19,38.0,-42.38,-22.54
2652,19,38.0,-41.98,-22.1
2653,19,38.0,-41.58,-21.97
2654,19,38.0,-41.18,-22.14
2655,19,38.0,-40.78,-22.25
2656,19,38.0,-40.38,-22.25
2657,19,38.0,-39.98,-22.22
2658,19,38.0,-39.58,-22.17
2659,19,38.0,-39.18,-22.09
2660,19,38.0,-38.78,-21.95
2661,19,38.0,-38.38,-21.97
2662,19,38.0,-37.98,-22.4
2663,19,38.0,-37.58,-22.22
2664,19,38.0,-37.18,-21.2
2665,19,38.0,-36.78,-20.14
2666,19,38.0,-36.38,-19.08
2667,19,38.0,-35.98,-18.34
2668,19,38.0,-35.58,-18.63
2669,19,38.0,-35.18,-19.7
2670,19,38.0,-34.78,-20.95
2671,19,38.0,-34.38,-22.1
2672,19,38.0,-33.98,-22.87
2673,19,38.0,-33.58,-23.05
2674,19,38.0,-33.18,-22.74
2675,19,38.0,-32.78,-22.29
2676,19,38.0,-32.38,-21.79
2677,19,38.0,-31.98,-21.4
2678,19,38.0,-31.58,-21.19
2679,19,38.0,-31.18,-20.92
2680,19,38.0,-30.78,-20.49
2681,19,38.0,-30.38,-19.97
