LINE,EAST,NRTH,res_TMI,MAG_MOD
         16,32.000000,-37.380000,-9.768803,12.417226
         16,32.000000,-37.580000,-10.274603,12.761015
         16,32.000000,-37.780000,-10.597194,13.113821
         16,32.000000,-37.980000,-10.644970,13.475824
         16,32.000000,-38.180000,-10.559778,13.847203
         16,32.000000,-38.380000,-10.275136,14.228138
         16,32.000000,-38.580000,-9.837740,14.618801
         16,32.000000,-38.780000,-9.171214,15.019365
         16,32.000000,-38.980000,-8.512760,15.429996
         16,32.000000,-39.180000,-7.866413,15.850857
         16,32.000000,-39.380000,-7.367861,16.282104
         16,32.000000,-39.580000,-7.091000,16.723885
         16,32.000000,-39.780000,-6.865607,17.176343
         16,32.000000,-39.980000,-6.717416,17.639610
         16,32.000000,-40.180000,-6.643853,18.113810
         16,32.000000,-40.380000,-6.682232,18.599054
         16,32.000000,-40.580000,-6.716240,19.095440
         16,32.000000,-40.780000,-6.743690,19.603055
         16,32.000000,-40.980000,-6.696601,20.121966
         16,32.000000,-41.180000,-6.537703,20.652228
         16,32.000000,-41.380000,-6.354841,21.193874
         16,32.000000,-41.580000,-6.136032,21.746915
         16,32.000000,-41.780000,-5.844076,22.311344
         16,32.000000,-41.980000,-5.442401,22.887126
         16,32.000000,-42.180000,-5.043594,23.474199
         16,32.000000,-42.380000,-4.649091,24.072474
         16,32.000000,-42.580000,-4.471306,24.681828
         16,32.000000,-42.780000,-4.618598,25.302108
         16,32.000000,-42.980000,-4.764094,25.933119
         16,32.000000,-43.180000,-4.906894,26.574631
         16,32.000000,-43.380000,-4.927792,27.226369
         16,32.000000,-43.580000,-4.765838,27.888015
         16,32.000000,-43.780000,-4.606164,28.559199
         16,32.000000,-43.980000,-4.449913,29.239504
         16,32.000000,-44.180000,-4.291199,29.928454
         16,32.000000,-44.380000,-4.128792,30.625516
         16,32.000000,-44.580000,-3.971636,31.330095
         16,32.000000,-44.780000,-3.822358,32.041531
         16,32.000000,-44.980000,-3.598921,32.759094
         16,32.000000,-45.180000,-3.264245,33.481981
         16,32.000000,-45.380000,-2.968245,34.209314
         16,32.000000,-45.580000,-2.730258,34.940132
         16,32.000000,-45.780000,-2.611461,35.673391
         16,32.000000,-45.980000,-2.671445,36.407962
         16,32.000000,-46.180000,-2.748472,37.142620
         16,32.000000,-46.380000,-2.851063,37.876049
         16,32.000000,-46.580000,-2.958243,38.606834
         16,32.000000,-46.780000,-3.072307,39.333459
         16,32.000000,-46.980000,-3.192448,40.054304
         16,32.000000,-47.180000,-3.321702,40.767643
         16,32.000000,-47.380000,-3.429167,41.471641
         16,32.000000,-47.580000,-3.503948,42.164352
         16,32.000000,-47.780000,-3.494479,42.843721
         16,32.000000,-47.980000,-3.358636,43.507576
         16,32.000000,-48.180000,-3.130306,44.153637
         16,32.000000,-48.380000,-2.763247,44.779508
         16,32.000000,-48.580000,-2.388563,45.382684
         16,32.000000,-48.780000,-2.002444,45.960551
         16,32.000000,-48.980000,-1.625438,46.510385
         16,32.000000,-49.180000,-1.262101,47.029364
         16,32.000000,-49.380000,-0.899208,47.514564
         16,32.000000,-49.580000,-0.536983,47.962972
         16,32.000000,-49.780000,-0.242855,48.371487
         16,32.000000,-49.980000,-0.050875,48.736933
         16,32.000000,-50.180000,0.085004,49.056063
         16,32.000000,-50.380000,0.136730,49.325575
         16,32.000000,-50.580000,0.141717,49.542122
         16,32.000000,-50.780000,0.076596,49.702321
         16,32.000000,-50.980000,0.046144,49.802775
         16,32.000000,-51.180000,0.067697,49.840082
         16,32.000000,-51.380000,0.183417,49.810856
         16,32.000000,-51.580000,0.440385,49.711745
         16,32.000000,-51.780000,0.711756,49.539448
         16,32.000000,-51.980000,1.004732,49.290738
         16,32.000000,-52.180000,1.312040,48.962484
         16,32.000000,-52.380000,1.640845,48.551670
         16,32.000000,-52.580000,1.984550,48.055422
         16,32.000000,-52.780000,2.350606,47.471030
         16,32.000000,-52.980000,2.693335,46.795974
         16,32.000000,-53.180000,3.001072,46.027943
         16,32.000000,-53.380000,3.248674,45.164867
         16,32.000000,-53.580000,3.406074,44.204935
         16,32.000000,-53.780000,3.496722,43.146621
         16,32.000000,-53.980000,3.487241,41.988709
         16,32.000000,-54.180000,3.472353,40.730309
         16,32.000000,-54.380000,3.449353,39.370883
         16,32.000000,-54.580000,3.475465,37.910263
         16,32.000000,-54.780000,3.575246,36.348664
         16,32.000000,-54.980000,3.681806,34.686706
         16,32.000000,-55.180000,3.798535,32.925423
         16,32.000000,-55.380000,3.848444,31.066272
         16,32.000000,-55.580000,3.798122,29.111146
         16,32.000000,-55.780000,3.570626,27.062372
         16,32.000000,-55.980000,3.077368,24.922721
         16,32.000000,-56.180000,2.306738,22.695397
         16,32.000000,-56.380000,1.120048,20.384042
         16,32.000000,-56.580000,-0.088854,17.992720
         16,32.000000,-56.780000,-1.331076,15.525910
         16,32.000000,-56.980000,-2.456514,12.988490
         16,32.000000,-57.180000,-3.406776,10.385717
         16,32.000000,-57.380000,-4.380772,7.723205
         16,32.000000,-57.580000,-5.390369,5.006903
         16,32.000000,-57.780000,-6.422332,2.243064
         16,32.000000,-57.980000,-7.487843,-0.561787
         16,32.000000,-58.180000,-8.596536,-3.400883
         16,32.000000,-58.380000,-9.770001,-6.267256
         16,32.000000,-58.580000,-11.030048,-9.153771
         16,32.000000,-58.780000,-12.419964,-12.053168
         16,32.000000,-58.980000,-13.849831,-14.958103
         16,32.000000,-59.180000,-15.339625,-17.861188
         16,32.000000,-59.380000,-16.841802,-20.755037
         16,32.000000,-59.580000,-18.362554,-23.632306
         16,32.000000,-59.780000,-19.892640,-26.485734
         16,32.000000,-59.980000,-21.436726,-29.308187
         16,32.000000,-60.180000,-22.941103,-32.092697
         16,32.000000,-60.380000,-24.385915,-34.832499
         16,32.000000,-60.580000,-25.796233,-37.521067
         16,32.000000,-60.780000,-27.154812,-40.152153
         16,32.000000,-60.980000,-28.374617,-42.719811
         16,32.000000,-61.180000,-29.386263,-45.218431
         16,32.000000,-61.380000,-30.419803,-47.642764
         16,32.000000,-61.580000,-31.486185,-49.987942
         16,32.000000,-61.780000,-32.745798,-52.249497
         16,32.000000,-61.980000,-34.295255,-54.423378
         16,32.000000,-62.180000,-35.874278,-56.505964
         16,32.000000,-62.380000,-37.497649,-58.494068
         16,32.000000,-62.580000,-39.162630,-60.384946
         16,32.000000,-62.780000,-40.890026,-62.176297
         16,32.000000,-62.980000,-42.609618,-63.866260
         16,32.000000,-63.180000,-44.317504,-65.453410
         16,32.000000,-63.380000,-45.878213,-66.936748
         16,32.000000,-63.580000,-47.218156,-68.315695
         16,32.000000,-63.780000,-48.403062,-69.590073
         16,32.000000,-63.980000,-49.355415,-70.760092
         16,32.000000,-64.180000,-50.240335,-71.826331
         16,32.000000,-64.380000,-51.024107,-72.789719
         16,32.000000,-64.580000,-51.797431,-73.651514
         16,32.000000,-64.780000,-52.555085,-74.413280
         16,32.000000,-64.980000,-53.314206,-75.076865
         16,32.000000,-65.180000,-54.075526,-75.644375
         16,32.000000,-65.380000,-54.829618,-76.118151
         16,32.000000,-65.580000,-55.572868,-76.500745
         16,32.000000,-65.780000,-56.308577,-76.794893
         16,32.000000,-65.980000,-57.032975,-77.003495
         16,32.000000,-66.180000,-57.764591,-77.129587
         16,32.000000,-66.380000,-58.507034,-77.176320
         16,32.000000,-66.580000,-59.145462,-77.146940
         16,32.000000,-66.780000,-59.627869,-77.044763
         16,32.000000,-66.980000,-59.859569,-76.873158
         16,32.000000,-67.180000,-59.715209,-76.635523
         16,32.000000,-67.380000,-59.433378,-76.335276
         16,32.000000,-67.580000,-58.945339,-75.975830
         16,32.000000,-67.780000,-58.447842,-75.560582
         16,32.000000,-67.980000,-57.936160,-75.092897
         16,32.000000,-68.180000,-57.437029,-74.576098
         16,32.000000,-68.380000,-56.956726,-74.013453
         16,32.000000,-68.580000,-56.497002,-73.408165
         16,32.000000,-68.780000,-56.068147,-72.763361
         16,32.000000,-68.980000,-55.693617,-72.082090
         16,32.000000,-69.180000,-55.400578,-71.367311
         16,32.000000,-69.380000,-55.122038,-70.621889
         16,32.000000,-69.580000,-54.865248,-69.848591
         16,32.000000,-69.780000,-54.595545,-69.050083
         16,32.000000,-69.980000,-54.306473,-68.228926
         16,32.000000,-70.180000,-53.999623,-67.387575
         16,32.000000,-70.380000,-53.666106,-66.528375
         16,32.000000,-70.580000,-53.261299,-65.653568
         16,32.000000,-70.780000,-52.749558,-64.765282
         16,32.000000,-70.980000,-52.201926,-63.865542
         16,32.000000,-71.180000,-51.600459,-62.956265
         16,32.000000,-71.380000,-51.033177,-62.039264
         16,32.000000,-71.580000,-50.517175,-61.116248
         16,32.000000,-71.780000,-49.968389,-60.188827
         16,32.000000,-71.980000,-49.370430,-59.258512
         16,32.000000,-72.180000,-48.678101,-58.326719
         16,32.000000,-72.380000,-47.844217,-57.394772
         16,32.000000,-72.580000,-46.996734,-56.463906
         16,32.000000,-72.780000,-46.128850,-55.535268
         16,32.000000,-72.980000,-45.308126,-54.609926
         16,32.000000,-73.180000,-44.558141,-53.688865
         16,32.000000,-73.380000,-43.817179,-52.772996
         16,32.000000,-73.580000,-43.089751,-51.863157
         16,32.000000,-73.780000,-42.291148,-50.960116
         16,32.000000,-73.980000,-41.385785,-50.064575
         16,32.000000,-74.180000,-40.476596,-49.177176
         16,32.000000,-74.380000,-39.561668,-48.298498
         16,32.000000,-74.580000,-38.979758,-47.429066
         16,32.000000,-74.780000,-38.897378,-46.569351
         16,32.000000,-74.980000,-38.871042,-45.719774
         16,32.000000,-75.180000,-38.928772,-44.880710
         16,32.000000,-75.380000,-38.805765,-44.052487
         16,32.000000,-75.580000,-38.411653,-43.235395
         16,32.000000,-75.780000,-37.953440,-42.429682
         16,32.000000,-75.980000,-37.399075,-41.635560
         16,32.000000,-76.180000,-36.741183,-40.853208
         16,32.000000,-76.380000,-35.928003,-40.082771
         16,32.000000,-76.580000,-35.112292,-39.324368
         16,32.000000,-76.780000,-34.292786,-38.578087
         16,32.000000,-76.980000,-33.557858,-37.843993
         16,32.000000,-77.180000,-32.949797,-37.122125
         16,32.000000,-77.380000,-32.331929,-36.412501
         16,32.000000,-77.580000,-31.699348,-35.715121
         16,32.000000,-77.780000,-31.020920,-35.029964
         16,32.000000,-77.980000,-30.273721,-34.356991
         16,32.000000,-78.180000,-29.532637,-33.696152
         16,32.000000,-78.380000,-28.800726,-33.047377
         16,32.000000,-78.580000,-28.178675,-32.410588
         16,32.000000,-78.780000,-27.721414,-31.785691
         16,32.000000,-78.980000,-27.273772,-31.172586
         16,32.000000,-79.180000,-26.840557,-30.571158
         16,32.000000,-79.380000,-26.246153,-29.981289
         16,32.000000,-79.580000,-25.409968,-29.402848
         16,32.000000,-79.780000,-24.538109,-28.835700
         16,32.000000,-79.980000,-23.612740,-28.279704
         16,32.000000,-80.180000,-22.806944,-27.734714
         16,32.000000,-80.380000,-22.180507,-27.200576
         16,32.000000,-80.580000,-21.658503,-26.677137
         16,32.000000,-80.780000,-21.293147,-26.164237
         16,32.000000,-80.980000,-21.131193,-25.661713
         16,32.000000,-81.180000,-21.274343,-25.169403
         16,32.000000,-81.380000,-21.385401,-24.687140
         16,32.000000,-81.580000,-21.448321,-24.214756
         16,32.000000,-81.780000,-21.372573,-23.752083
         16,32.000000,-81.980000,-21.088824,-23.298952
         16,32.000000,-82.180000,-20.741499,-22.855193
         16,32.000000,-82.380000,-20.298807,-22.420638
         16,32.000000,-82.580000,-19.774052,-21.995115
         16,32.000000,-82.780000,-19.126202,-21.578458
         16,32.000000,-82.980000,-18.487335,-21.170497
         16,32.000000,-83.180000,-17.861944,-20.771067
         16,32.000000,-83.380000,-17.299789,-20.380000
         16,32.000000,-83.580000,-16.832486,-19.997133
         16,32.000000,-83.780000,-16.371397,-19.622302
         16,32.000000,-83.980000,-15.919627,-19.255346
         16,32.000000,-84.180000,-15.446870,-18.896106
         16,32.000000,-84.380000,-14.942633,-18.544424
         16,32.000000,-84.580000,-14.474004,-18.200143
         16,32.000000,-84.780000,-14.058785,-17.863111
         16,32.000000,-84.980000,-13.766605,-17.533176
         16,32.000000,-85.180000,-13.658982,-17.210188
         16,32.000000,-85.380000,-13.599516,-16.894000
         16,32.000000,-85.580000,-13.612286,-16.584468
         16,32.000000,-85.780000,-13.608553,-16.281448
         16,32.000000,-85.980000,-13.580065,-15.984802
         16,32.000000,-86.180000,-13.532843,-15.694391
         16,32.000000,-86.380000,-13.457522,-15.410079
         16,32.000000,-86.580000,-13.261975,-15.131735
         16,32.000000,-86.780000,-12.886092,-14.859227
         16,32.000000,-86.980000,-12.482007,-14.592428
         16,32.000000,-87.180000,-12.035618,-14.331212
         16,32.000000,-87.380000,-11.692173,-14.075456
         16,32.000000,-87.580000,-11.503143,-13.825039
         16,32.000000,-87.780000,-11.320116,-13.579843
         16,32.000000,-87.980000,-11.146095,-13.339752
         16,32.000000,-88.180000,-10.992268,-13.104652
         16,32.000000,-88.380000,-10.868732,-12.874432
         16,32.000000,-88.580000,-10.743723,-12.648983
         16,32.000000,-88.780000,-10.616505,-12.428199
         16,32.000000,-88.980000,-10.255452,-12.211976
         16,32.000000,-89.180000,-9.543646,-12.000210
         16,32.000000,-89.380000,-8.810480,-11.792802
         16,32.000000,-89.580000,-8.045274,-11.589655
         16,32.000000,-89.780000,-999999,-11.390673
         16,32.000000,-89.980000,-999999,-11.195762
         16,32.000000,-90.180000,-999999,-11.004830
         17,34.000000,-29.780000,-999999,3.246570
         17,34.000000,-29.980000,-999999,3.332688
         17,34.000000,-30.180000,-8.806690,3.420952
         17,34.000000,-30.380000,-8.773487,3.511412
         17,34.000000,-30.580000,-8.695345,3.604119
         17,34.000000,-30.780000,-8.549791,3.699123
         17,34.000000,-30.980000,-8.412138,3.796477
         17,34.000000,-31.180000,-8.286333,3.896232
         17,34.000000,-31.380000,-8.233099,3.998442
         17,34.000000,-31.580000,-8.288723,4.103161
         17,34.000000,-31.780000,-8.337495,4.210443
         17,34.000000,-31.980000,-8.375991,4.320344
         17,34.000000,-32.180000,-8.347841,4.432919
         17,34.000000,-32.380000,-8.219722,4.548223
         17,34.000000,-32.580000,-8.088596,4.666315
         17,34.000000,-32.780000,-7.952962,4.787250
         17,34.000000,-32.980000,-7.848778,4.911085
         17,34.000000,-33.180000,-7.791770,5.037879
         17,34.000000,-33.380000,-7.744242,5.167688
         17,34.000000,-33.580000,-7.710936,5.300569
         17,34.000000,-33.780000,-7.784486,5.436582
         17,34.000000,-33.980000,-8.018320,5.575782
         17,34.000000,-34.180000,-8.243440,5.718227
         17,34.000000,-34.380000,-8.455489,5.863973
         17,34.000000,-34.580000,-8.483285,6.013077
         17,34.000000,-34.780000,-8.234702,6.165594
         17,34.000000,-34.980000,-7.923313,6.321579
         17,34.000000,-35.180000,-7.517718,6.481084
         17,34.000000,-35.380000,-7.006866,6.644163
         17,34.000000,-35.580000,-6.338129,6.810866
         17,34.000000,-35.780000,-5.721359,6.981243
         17,34.000000,-35.980000,-5.182538,7.155341
         17,34.000000,-36.180000,-4.910338,7.333205
         17,34.000000,-36.380000,-5.038067,7.514878
         17,34.000000,-36.580000,-5.280545,7.700401
         17,34.000000,-36.780000,-5.695145,7.889810
         17,34.000000,-36.980000,-6.204709,8.083141
         17,34.000000,-37.180000,-6.856719,8.280424
         17,34.000000,-37.380000,-7.446833,8.481684
         17,34.000000,-37.580000,-7.944103,8.686945
         17,34.000000,-37.780000,-8.167046,8.896224
         17,34.000000,-37.980000,-7.978498,9.109533
         17,34.000000,-38.180000,-7.746935,9.326878
         17,34.000000,-38.380000,-7.450850,9.548260
         17,34.000000,-38.580000,-7.270139,9.773673
         17,34.000000,-38.780000,-7.262490,10.003103
         17,34.000000,-38.980000,-7.233260,10.236529
         17,34.000000,-39.180000,-7.171657,10.473921
         17,34.000000,-39.380000,-7.001103,10.715242
         17,34.000000,-39.580000,-6.667122,10.960442
         17,34.000000,-39.780000,-6.368094,11.209462
         17,34.000000,-39.980000,-6.121497,11.462234
         17,34.000000,-40.180000,-5.972126,11.718675
         17,34.000000,-40.380000,-5.968593,11.978691
         17,34.000000,-40.580000,-5.968711,12.242174
         17,34.000000,-40.780000,-5.974306,12.509002
         17,34.000000,-40.980000,-5.973903,12.779037
         17,34.000000,-41.180000,-5.964505,13.052126
         17,34.000000,-41.380000,-5.947748,13.328098
         17,34.000000,-41.580000,-5.919953,13.606763
         17,34.000000,-41.780000,-5.835564,13.887913
         17,34.000000,-41.980000,-5.666284,14.171319
         17,34.000000,-42.180000,-5.513589,14.456733
         17,34.000000,-42.380000,-5.385770,14.743880
         17,34.000000,-42.580000,-5.356048,15.032464
         17,34.000000,-42.780000,-5.473474,15.322166
         17,34.000000,-42.980000,-5.622309,15.612638
         17,34.000000,-43.180000,-5.818258,15.903507
         17,34.000000,-43.380000,-6.044545,16.194368
         17,34.000000,-43.580000,-6.316337,16.484792
         17,34.000000,-43.780000,-6.583147,16.774316
         17,34.000000,-43.980000,-6.842483,17.062445
         17,34.000000,-44.180000,-6.909261,17.348651
         17,34.000000,-44.380000,-6.687202,17.632374
         17,34.000000,-44.580000,-6.385981,17.913016
         17,34.000000,-44.780000,-5.966017,18.189945
         17,34.000000,-44.980000,-5.627936,18.462490
         17,34.000000,-45.180000,-5.412679,18.729943
         17,34.000000,-45.380000,-5.232212,18.991556
         17,34.000000,-45.580000,-5.103931,19.246542
         17,34.000000,-45.780000,-5.207797,19.494075
         17,34.000000,-45.980000,-5.659883,19.733284
         17,34.000000,-46.180000,-6.150046,19.963261
         17,34.000000,-46.380000,-6.697327,20.183056
         17,34.000000,-46.580000,-7.043077,20.391675
         17,34.000000,-46.780000,-7.086533,20.588085
         17,34.000000,-46.980000,-7.158040,20.771212
         17,34.000000,-47.180000,-7.271626,20.939942
         17,34.000000,-47.380000,-7.448693,21.093120
         17,34.000000,-47.580000,-7.720980,21.229553
         17,34.000000,-47.780000,-7.983676,21.348015
         17,34.000000,-47.980000,-8.231983,21.447240
         17,34.000000,-48.180000,-8.493533,21.525931
         17,34.000000,-48.380000,-8.774944,21.582762
         17,34.000000,-48.580000,-9.068173,21.616378
         17,34.000000,-48.780000,-9.379126,21.625399
         17,34.000000,-48.980000,-9.610995,21.608424
         17,34.000000,-49.180000,-9.724236,21.564037
         17,34.000000,-49.380000,-9.838918,21.490807
         17,34.000000,-49.580000,-9.955762,21.387296
         17,34.000000,-49.780000,-10.212617,21.252065
         17,34.000000,-49.980000,-10.679489,21.083675
         17,34.000000,-50.180000,-11.150956,20.880700
         17,34.000000,-50.380000,-11.629316,20.641727
         17,34.000000,-50.580000,-11.959716,20.365366
         17,34.000000,-50.780000,-12.068175,20.050257
         17,34.000000,-50.980000,-12.178836,19.695079
         17,34.000000,-51.180000,-12.292800,19.298556
         17,34.000000,-51.380000,-12.534851,18.859464
         17,34.000000,-51.580000,-12.969035,18.376644
         17,34.000000,-51.780000,-13.393880,17.849007
         17,34.000000,-51.980000,-13.804715,17.275545
         17,34.000000,-52.180000,-14.125996,16.655337
         17,34.000000,-52.380000,-14.312945,15.987562
         17,34.000000,-52.580000,-14.512640,15.271508
         17,34.000000,-52.780000,-14.731453,14.506576
         17,34.000000,-52.980000,-15.060990,13.692294
         17,34.000000,-53.180000,-15.556612,12.828323
         17,34.000000,-53.380000,-16.066873,11.914468
         17,34.000000,-53.580000,-16.599094,10.950680
         17,34.000000,-53.780000,-17.053798,9.937070
         17,34.000000,-53.980000,-17.392226,8.873912
         17,34.000000,-54.180000,-17.752300,7.761648
         17,34.000000,-54.380000,-18.144842,6.600897
         17,34.000000,-54.580000,-18.609507,5.392457
         17,34.000000,-54.780000,-19.182356,4.137307
         17,34.000000,-54.980000,-19.751070,2.836613
         17,34.000000,-55.180000,-20.313582,1.491726
         17,34.000000,-55.380000,-20.850993,0.104185
         17,34.000000,-55.580000,-21.350754,-1.324285
         17,34.000000,-55.780000,-21.857250,-2.791776
         17,34.000000,-55.980000,-22.373849,-4.296199
         17,34.000000,-56.180000,-23.016279,-5.835291
         17,34.000000,-56.380000,-23.847453,-7.406617
         17,34.000000,-56.580000,-24.721483,-9.007581
         17,34.000000,-56.780000,-25.659799,-10.635431
         17,34.000000,-56.980000,-26.421436,-12.287274
         17,34.000000,-57.180000,-26.918057,-13.960079
         17,34.000000,-57.380000,-27.404480,-15.650698
         17,34.000000,-57.580000,-27.875605,-17.355872
         17,34.000000,-57.780000,-28.498505,-19.072246
         17,34.000000,-57.980000,-29.349070,-20.796387
         17,34.000000,-58.180000,-30.158570,-22.524798
         17,34.000000,-58.380000,-30.906472,-24.253932
         17,34.000000,-58.580000,-31.545074,-25.980212
         17,34.000000,-58.780000,-32.019728,-27.700045
         17,34.000000,-58.980000,-32.476426,-29.409841
         17,34.000000,-59.180000,-32.906192,-31.106030
         17,34.000000,-59.380000,-33.249956,-32.785079
         17,34.000000,-59.580000,-33.464717,-34.443508
         17,34.000000,-59.780000,-33.703358,-36.077907
         17,34.000000,-59.980000,-33.977818,-37.684955
         17,34.000000,-60.180000,-34.456062,-39.261428
         17,34.000000,-60.380000,-35.239980,-40.804223
         17,34.000000,-60.580000,-36.039084,-42.310365
         17,34.000000,-60.780000,-36.860966,-43.777021
         17,34.000000,-60.980000,-37.627502,-45.201513
         17,34.000000,-61.180000,-38.311020,-46.581328
         17,34.000000,-61.380000,-38.936074,-47.914127
         17,34.000000,-61.580000,-39.473433,-49.197754
         17,34.000000,-61.780000,-39.905188,-50.430239
         17,34.000000,-61.980000,-40.178536,-51.609809
         17,34.000000,-62.180000,-40.458935,-52.734887
         17,34.000000,-62.380000,-40.749910,-53.804098
         17,34.000000,-62.580000,-41.073641,-54.816267
         17,34.000000,-62.780000,-41.446505,-55.770422
         17,34.000000,-62.980000,-41.815480,-56.665793
         17,34.000000,-63.180000,-42.178622,-57.501806
         17,34.000000,-63.380000,-42.667369,-58.278082
         17,34.000000,-63.580000,-43.344524,-58.994433
         17,34.000000,-63.780000,-43.991744,-59.650856
         17,34.000000,-63.980000,-44.594061,-60.247524
         17,34.000000,-64.180000,-45.001113,-60.784781
         17,34.000000,-64.380000,-45.115266,-61.263137
         17,34.000000,-64.580000,-45.181953,-61.683251
         17,34.000000,-64.780000,-45.177440,-62.045932
         17,34.000000,-64.980000,-45.147418,-62.352122
         17,34.000000,-65.180000,-45.079133,-62.602888
         17,34.000000,-65.380000,-45.002785,-62.799416
         17,34.000000,-65.580000,-44.914341,-62.942995
         17,34.000000,-65.780000,-44.854765,-63.035009
         17,34.000000,-65.980000,-44.838489,-63.076930
         17,34.000000,-66.180000,-44.825086,-63.070301
         17,34.000000,-66.380000,-44.815992,-63.016734
         17,34.000000,-66.580000,-45.098280,-62.917894
         17,34.000000,-66.780000,-45.817643,-62.775493
         17,34.000000,-66.980000,-46.429336,-62.591279
         17,34.000000,-67.180000,-46.879525,-62.367030
         17,34.000000,-67.380000,-46.889593,-62.104541
         17,34.000000,-67.580000,-46.239477,-61.805621
         17,34.000000,-67.780000,-45.573367,-61.472083
         17,34.000000,-67.980000,-44.883268,-61.105737
         17,34.000000,-68.180000,-44.155011,-60.708386
         17,34.000000,-68.380000,-43.369519,-60.281815
         17,34.000000,-68.580000,-42.641673,-59.827792
         17,34.000000,-68.780000,-42.000294,-59.348058
         17,34.000000,-68.980000,-41.549948,-58.844323
         17,34.000000,-69.180000,-41.386151,-58.318264
         17,34.000000,-69.380000,-41.257373,-57.771522
         17,34.000000,-69.580000,-41.181125,-57.205695
         17,34.000000,-69.780000,-41.069138,-56.622340
         17,34.000000,-69.980000,-40.903542,-56.022965
         17,34.000000,-70.180000,-40.734471,-55.409033
         17,34.000000,-70.380000,-40.560189,-54.781957
         17,34.000000,-70.580000,-40.332796,-54.143099
         17,34.000000,-70.780000,-40.025738,-53.493771
         17,34.000000,-70.980000,-39.650182,-52.835231
         17,34.000000,-71.180000,-39.171880,-52.168686
         17,34.000000,-71.380000,-38.649875,-51.495291
         17,34.000000,-71.580000,-38.062314,-50.816148
         17,34.000000,-71.780000,-37.454790,-50.132305
         17,34.000000,-71.980000,-36.817322,-49.444763
         17,34.000000,-72.180000,-36.163933,-48.754468
         17,34.000000,-72.380000,-35.486662,-48.062319
         17,34.000000,-72.580000,-34.804241,-47.369163
         17,34.000000,-72.780000,-34.114096,-46.675803
         17,34.000000,-72.980000,-33.538102,-45.982992
         17,34.000000,-73.180000,-33.133336,-45.291438
         17,34.000000,-73.380000,-32.760003,-44.601807
         17,34.000000,-73.580000,-32.433820,-43.914720
         17,34.000000,-73.780000,-31.971085,-43.230757
         17,34.000000,-73.980000,-31.303523,-42.550459
         17,34.000000,-74.180000,-30.654495,-41.874328
         17,34.000000,-74.380000,-30.033266,-41.202830
         17,34.000000,-74.580000,-29.525800,-40.536393
         17,34.000000,-74.780000,-29.188981,-39.875413
         17,34.000000,-74.980000,-28.885651,-39.220255
         17,34.000000,-75.180000,-28.632558,-38.571249
         17,34.000000,-75.380000,-28.479999,-37.928699
         17,34.000000,-75.580000,-28.478243,-37.292879
         17,34.000000,-75.780000,-28.425722,-36.664037
         17,34.000000,-75.980000,-28.297051,-36.042395
         17,34.000000,-76.180000,-27.990260,-35.428151
         17,34.000000,-76.380000,-27.416287,-34.821482
         17,34.000000,-76.580000,-26.800798,-34.222541
         17,34.000000,-76.780000,-26.123035,-33.631461
         17,34.000000,-76.980000,-25.434192,-33.048358
         17,34.000000,-77.180000,-24.728728,-32.473328
         17,34.000000,-77.380000,-24.024202,-31.906450
         17,34.000000,-77.580000,-23.321079,-31.347789
         17,34.000000,-77.780000,-22.558196,-30.797393
         17,34.000000,-77.980000,-21.705670,-30.255298
         17,34.000000,-78.180000,-20.845982,-29.721525
         17,34.000000,-78.380000,-19.975550,-29.196085
         17,34.000000,-78.580000,-19.434221,-28.678976
         17,34.000000,-78.780000,-19.386544,-28.170187
         17,34.000000,-78.980000,-19.355048,-27.669696
         17,34.000000,-79.180000,-19.347820,-27.177473
         17,34.000000,-79.380000,-19.072518,-26.693480
         17,34.000000,-79.580000,-18.395106,-26.217670
         17,34.000000,-79.780000,-17.708768,-25.749990
         17,34.000000,-79.980000,-17.009042,-25.290381
         17,34.000000,-80.180000,-16.276741,-24.838777
         17,34.000000,-80.380000,-15.495576,-24.395108
         17,34.000000,-80.580000,-14.734300,-23.959297
         17,34.000000,-80.780000,-14.002859,-23.531266
         17,34.000000,-80.980000,-13.639937,-23.110929
         17,34.000000,-81.180000,-13.829795,-22.698200
         17,34.000000,-81.380000,-14.119664,-22.292988
         17,34.000000,-81.580000,-14.559551,-21.895200
         17,34.000000,-81.780000,-14.780154,-21.504740
         17,34.000000,-81.980000,-14.671832,-21.121510
         17,34.000000,-82.180000,-14.469160,-20.745410
         17,34.000000,-82.380000,-14.124966,-20.376339
         17,34.000000,-82.580000,-13.678491,-20.014195
         17,34.000000,-82.780000,-13.078596,-19.658874
         17,34.000000,-82.980000,-12.482011,-19.310272
         17,34.000000,-83.180000,-11.890391,-18.968283
         17,34.000000,-83.380000,-11.309763,-18.632802
         17,34.000000,-83.580000,-10.745622,-18.303724
         17,34.000000,-83.780000,-10.191734,-17.980942
         17,34.000000,-83.980000,-9.653224,-17.664352
         17,34.000000,-84.180000,-9.228445,-17.353847
         17,34.000000,-84.380000,-8.974264,-17.049323
         17,34.000000,-84.580000,-8.773040,-16.750674
         17,34.000000,-84.780000,-8.651253,-16.457797
         17,34.000000,-84.980000,-8.397612,-16.170589
         17,34.000000,-85.180000,-7.946192,-15.888946
         17,34.000000,-85.380000,-7.497487,-15.612767
         17,34.000000,-85.580000,-7.052853,-15.341951
         17,34.000000,-85.780000,-6.908667,-15.076398
         17,34.000000,-85.980000,-7.215153,-14.816010
