,LINE,EAST,NRTH,res_TMI,fit_TMI
552,5,10.0,-47.58,80.27,87.5685861296
553,5,10.0,-47.18,73.73,82.6051488096
554,5,10.0,-46.78,68.86,77.7597762128
555,5,10.0,-46.38,64.15,73.0636080305
556,5,10.0,-45.98,59.24,68.5402826784
557,5,10.0,-45.58,54.24,64.2068465207
558,5,10.0,-45.18,49.04,60.0746668947
559,5,10.0,-44.78,44.31,56.1503120372
560,5,10.0,-44.38,40.43,52.4363722808
561,5,10.0,-43.98,36.89,48.9322065397
562,5,10.0,-43.58,33.43,45.6346059264
563,5,10.0,-43.18,30.15,42.5383723289
564,5,10.0,-42.78,27.06,39.6368141044
565,5,10.0,-42.38,23.9,36.922163946
566,5,10.0,-41.98,20.59,34.3859257424
567,5,10.0,-41.58,17.26,32.0191581279
568,5,10.0,-41.18,13.94,29.8127026598
569,5,10.0,-40.78,11.11,27.7573643538
570,5,10.0,-40.38,9.51,25.8440518217
571,5,10.0,-39.98,8.21,24.0638835969
572,5,10.0,-39.58,6.48,22.4082665112
573,5,10.0,-39.18,4.53,20.868951237
574,5,10.0,-38.78,2.0,19.4380693954
575,5,10.0,-38.38,-0.22,18.1081559656
576,5,10.0,-37.98,-1.63,16.8721601276
577,5,10.0,-37.58,-2.63,15.7234471414
578,5,10.0,-37.18,-3.33,14.6557934005
579,5,10.0,-36.78,-4.0,13.6633764043
580,5,10.0,-36.38,-4.81,12.7407610576
581,5,10.0,-35.98,-5.88,11.8828834213
582,5,10.0,-35.58,-7.35,11.0850328085
583,5,10.0,-35.18,-8.72,10.342832924
584,5,10.0,-34.78,-9.78,9.65222258717
585,5,10.0,-34.38,-10.85,9.00943645334
586,5,10.0,-33.98,-11.94,8.41098603952
587,5,10.0,-33.58,-12.94,7.8536412829
588,5,10.0,-33.18,-13.83,7.33441279067
589,5,10.0,-32.78,-14.38,6.85053488963
590,5,10.0,-32.38,-14.3,6.39944954253
591,5,10.0,-31.98,-14.28,5.9787911671
592,5,10.0,-31.58,-14.66,5.58637236919
593,5,10.0,-31.18,-15.05,5.22017058396
594,5,10.0,-30.78,-15.5,4.87831560519
595,5,10.0,-30.38,-15.82,4.55907797351
596,6,12.0,-89.58,-14.29,-13.9524680527
597,6,12.0,-89.18,-15.09,-14.4975881807
598,6,12.0,-88.78,-16.27,-15.0687946227
599,6,12.0,-88.38,-17.66,-15.6674969715
600,6,12.0,-87.98,-18.9,-16.2951836512
601,6,12.0,-87.58,-19.72,-16.953425757
602,6,12.0,-87.18,-20.25,-17.6438809358
603,6,12.0,-86.78,-20.64,-18.3682972774
604,6,12.0,-86.38,-21.02,-19.1285171737
605,6,12.0,-85.98,-21.38,-19.926481098
606,6,12.0,-85.58,-21.95,-20.7642312441
607,6,12.0,-85.18,-23.02,-21.6439149516
608,6,12.0,-84.78,-24.26,-22.5677878318
609,6,12.0,-84.38,-25.35,-23.53821649
610,6,12.0,-83.98,-26.46,-24.5576807206
611,6,12.0,-83.58,-27.62,-25.6287750305
612,6,12.0,-83.18,-28.86,-26.75420932
613,6,12.0,-82.78,-30.47,-27.93680852
614,6,12.0,-82.38,-31.99,-29.1795109547
615,6,12.0,-81.98,-33.19,-30.4853651558
616,6,12.0,-81.58,-34.31,-31.8575248169
617,6,12.0,-81.18,-35.35,-33.2992415246
618,6,12.0,-80.78,-36.68,-34.813854851
619,6,12.0,-80.38,-38.52,-36.40477933
620,6,12.0,-79.98,-40.43,-38.0754877738
621,6,12.0,-79.58,-42.21,-39.8294903102
622,6,12.0,-79.18,-44.07,-41.6703084382
623,6,12.0,-78.78,-46.23,-43.6014433102
624,6,12.0,-78.38,-48.86,-45.6263373477
625,6,12.0,-77.98,-51.92,-47.7483281907
626,6,12.0,-77.58,-54.9,-49.9705938631
627,6,12.0,-77.18,-57.6,-52.2960879109
628,6,12.0,-76.78,-60.29,-54.7274631353
629,6,12.0,-76.38,-62.93,-57.2669823976
630,6,12.0,-75.98,-65.34,-59.9164148237
631,6,12.0,-75.58,-67.37,-62.6769155762
632,6,12.0,-75.18,-69.44,-65.5488871951
633,6,12.0,-74.78,-71.98,-68.5318203449
634,6,12.0,-74.38,-74.92,-71.6241116346
635,6,12.0,-73.98,-78.45,-74.8228560168
636,6,12.0,-73.58,-82.94,-78.1236111307
637,6,12.0,-73.18,-88.08,-81.5201308373
638,6,12.0,-72.78,-93.36,-85.0040651422
639,6,12.0,-72.38,-98.63,-88.5646237329
640,6,12.0,-71.98,-103.89,-92.1882005391
641,6,12.0,-71.58,-108.87,-95.8579571203
642,6,12.0,-71.18,-113.17,-99.5533634088
643,6,12.0,-70.78,-116.89,-103.249695532
644,6,12.0,-70.38,-120.37,-106.917492285
645,6,12.0,-69.98,-123.73,-110.521974576
646,6,12.0,-69.58,-127.34,-114.022436091
647,6,12.0,-69.18,-131.55,-117.371618853
648,6,12.0,-68.78,-136.14,-120.515094598
649,6,12.0,-68.38,-140.88,-123.390682185
650,6,12.0,-67.98,-145.42,-125.927942783
651,6,12.0,-67.58,-149.23,-128.047808057
652,6,12.0,-67.18,-152.0,-129.662411474
653,6,12.0,-66.78,-153.16,-130.675207839
654,6,12.0,-66.38,-152.75,-130.981479301
655,6,12.0,-65.98,-151.17,-130.469334323
656,6,12.0,-65.58,-148.69,-129.021306035
657,6,12.0,-65.18,-145.1,-126.516643854
658,6,12.0,-64.78,-139.82,-122.834363858
659,6,12.0,-64.38,-132.23,-117.857076836
660,6,12.0,-63.98,-122.86,-111.47554867
661,6,12.0,-63.58,-111.98,-103.593869519
662,6,12.0,-63.18,-98.21,-94.1350239211
663,6,12.0,-62.78,-82.4,-83.0465742864
664,6,12.0,-62.38,-66.31,-70.3061077771
665,6,12.0,-61.98,-50.12,-55.9260628587
666,6,12.0,-61.58,-34.01,-39.9575548145
667,6,12.0,-61.18,-18.02,-22.4928617444
668,6,12.0,-60.78,-1.54,-3.66631033925
669,6,12.0,-60.38,16.8,16.3465949842
670,6,12.0,-59.98,37.21,37.331837376
671,6,12.0,-59.58,59.0,59.0412648952
672,6,12.0,-59.18,82.02,81.1984868691
673,6,12.0,-58.78,105.78,103.506003225
674,6,12.0,-58.38,129.25,125.653211133
675,6,12.0,-57.98,152.04,147.324892174
676,6,12.0,-57.58,173.96,168.209776091
677,6,12.0,-57.18,194.3,188.008807922
678,6,12.0,-56.78,212.95,206.442811581
679,6,12.0,-56.38,229.55,223.259331855
680,6,12.0,-55.98,243.24,238.238527033
681,6,12.0,-55.58,254.18,251.198053999
682,6,12.0,-55.18,262.97,261.996924434
683,6,12.0,-54.78,270.34,270.538315898
684,6,12.0,-54.38,276.75,276.771305571
685,6,12.0,-53.98,281.98,280.691470209
686,6,12.0,-53.58,285.3,282.340274504
687,6,12.0,-53.18,285.52,281.803162096
688,6,12.0,-52.78,282.48,279.206280843
689,6,12.0,-52.38,277.72,274.711827117
690,6,12.0,-51.98,272.22,268.512085974
691,6,12.0,-51.58,266.11,260.822365127
692,6,12.0,-51.18,259.44,251.873148802
693,6,12.0,-50.78,251.74,241.901904666
694,6,12.0,-50.38,242.23,231.145037866
695,6,12.0,-49.98,230.35,219.830485201
696,6,12.0,-49.58,216.48,208.171377462
697,6,12.0,-49.18,201.7,196.361080223
698,6,12.0,-48.78,187.18,184.569774618
699,6,12.0,-48.38,173.2,172.942585891
700,6,12.0,-47.98,159.2,161.599133314
701,6,12.0,-47.58,145.02,150.634277287
702,6,12.0,-47.18,131.77,140.119785267
703,6,12.0,-46.78,120.83,130.106625474
704,6,12.0,-46.38,111.73,120.62761743
705,6,12.0,-45.98,103.58,111.700209789
706,6,12.0,-45.58,95.07,103.329207379
707,6,12.0,-45.18,85.62,95.5093217962
708,6,12.0,-44.78,76.91,88.2274671655
709,6,12.0,-44.38,69.57,81.4647615862
710,6,12.0,-43.98,63.27,75.1982242745
711,6,12.0,-43.58,57.58,69.4021790066
712,6,12.0,-43.18,52.28,64.0493874538
713,6,12.0,-42.78,47.23,59.1119430213
714,6,12.0,-42.38,42.21,54.5619584432
715,6,12.0,-41.98,37.17,50.3720800485
716,6,12.0,-41.58,32.36,46.5158594234
717,6,12.0,-41.18,28.1,42.9680099909
718,6,12.0,-40.78,24.37,39.7045724006
719,6,12.0,-40.38,20.92,36.7030089763
720,6,12.0,-39.98,17.65,33.9422440261
721,6,12.0,-39.58,14.6,31.4026637286
722,6,12.0,-39.18,11.97,29.0660866109
723,6,12.0,-38.78,9.88,26.9157133383
724,6,12.0,-38.38,7.64,24.9360626294
725,6,12.0,-37.98,4.88,23.1128985353
726,6,12.0,-37.58,2.69,21.4331530586
727,6,12.0,-37.18,1.52,19.8848470717
728,6,12.0,-36.78,0.83,18.4570116936
729,6,12.0,-36.38,0.25,17.1396116594
730,6,12.0,-35.98,-0.65,15.9234717341
731,6,12.0,-35.58,-2.13,14.80020685
732,6,12.0,-35.18,-3.93,13.7621563712
733,6,12.0,-34.78,-5.88,12.8023226798
734,6,12.0,-34.38,-7.52,11.9143141271
735,6,12.0,-33.98,-8.65,11.0922922844
736,6,12.0,-33.58,-9.55,10.330923354
737,6,12.0,-33.18,-10.37,9.62533354832
738,6,12.0,-32.78,-11.03,8.97106821818
739,6,12.0,-32.38,-11.51,8.3640544901
740,6,12.0,-31.98,-12.03,7.8005671692
741,6,12.0,-31.58,-12.65,7.2771976634
742,6,12.0,-31.18,-13.07,6.79082569155
743,6,12.0,-30.78,-13.21,6.33859354761
744,6,12.0,-30.38,-13.31,5.91788270461
745,7,14.0,-89.58,-13.06,-14.5333256925
746,7,14.0,-89.18,-14.34,-15.1162168164
747,7,14.0,-88.78,-15.59,-15.72800856
748,7,14.0,-88.38,-16.43,-16.3703406188
749,7,14.0,-87.98,-17.16,-17.0449512891
750,7,14.0,-87.58,-17.76,-17.7536829853
751,7,14.0,-87.18,-18.34,-18.4984879201
752,7,14.0,-86.78,-18.96,-19.2814339182
753,7,14.0,-86.38,-19.51,-20.1047103262
754,7,14.0,-85.98,-19.84,-20.9706339654
755,7,14.0,-85.58,-20.22,-21.8816550664
756,7,14.0,-85.18,-20.95,-22.8403631027
757,7,14.0,-84.78,-22.17,-23.8494924257
758,7,14.0,-84.38,-24.0,-24.9119275762
759,7,14.0,-83.98,-25.63,-26.0307081257
760,7,14.0,-83.58,-26.68,-27.2090328626
761,7,14.0,-83.18,-27.91,-28.450263107
762,7,14.0,-82.78,-29.45,-29.7579248896
763,7,14.0,-82.38,-31.09,-31.1357096807
764,7,14.0,-81.98,-32.88,-32.5874732969
765,7,14.0,-81.58,-34.46,-34.1172325408
766,7,14.0,-81.18,-35.51,-35.7291590526
767,7,14.0,-80.78,-36.92,-37.4275697592
768,7,14.0,-80.38,-39.09,-39.2169131997
769,7,14.0,-79.98,-41.1,-41.1017508879
770,7,14.0,-79.58,-42.65,-43.0867327332
771,7,14.0,-79.18,-44.37,-45.1765653862
772,7,14.0,-78.78,-46.64,-47.3759721999
773,7,14.0,-78.38,-49.65,-49.6896432974
774,7,14.0,-77.98,-53.25,-52.1221740198
775,7,14.0,-77.58,-56.81,-54.6779897756
776,7,14.0,-77.18,-60.15,-57.3612550474
777,7,14.0,-76.78,-63.28,-60.1757640047
778,7,14.0,-76.38,-66.12,-63.1248098484
779,7,14.0,-75.98,-68.82,-66.2110296519
780,7,14.0,-75.58,-71.46,-69.4362210835
781,7,14.0,-75.18,-74.09,-72.8011269791
782,7,14.0,-74.78,-76.72,-76.3051833089
783,7,14.0,-74.38,-79.75,-79.9462256274
784,7,14.0,-73.98,-83.93,-83.7201486495
785,7,14.0,-73.58,-88.97,-87.6205131553
786,7,14.0,-73.18,-94.35,-91.6380940363
787,7,14.0,-72.78,-100.35,-95.7603629915
788,7,14.0,-72.38,-107.03,-99.9708992505
789,7,14.0,-71.98,-113.51,-104.248721844
790,7,14.0,-71.58,-119.18,-108.567537532
791,7,14.0,-71.18,-124.01,-112.894899808
792,7,14.0,-70.78,-128.13,-117.191276714
793,7,14.0,-70.38,-131.91,-121.409029126
794,7,14.0,-69.98,-135.48,-125.491307243
795,7,14.0,-69.58,-139.22,-129.370882098
796,7,14.0,-69.18,-143.35,-132.968942065
797,7,14.0,-68.78,-147.75,-136.193902444
798,7,14.0,-68.38,-152.51,-138.940300347
799,7,14.0,-67.98,-156.72,-141.087877685
800,7,14.0,-67.58,-158.94,-142.500991579
801,7,14.0,-67.18,-159.21,-143.028531873
802,7,14.0,-66.78,-157.68,-142.504564811
803,7,14.0,-66.38,-154.24,-140.749952473
804,7,14.0,-65.98,-149.1,-137.575207584
805,7,14.0,-65.58,-142.56,-132.784818411
806,7,14.0,-65.18,-134.34,-126.183203943
807,7,14.0,-64.78,-123.54,-117.582324655
808,7,14.0,-64.38,-109.07,-106.810778767
809,7,14.0,-63.98,-91.07,-93.7239740868
810,7,14.0,-63.58,-70.36,-78.214717297
811,7,14.0,-63.18,-46.55,-60.2233579935
812,7,14.0,-62.78,-20.82,-39.7465208402
813,7,14.0,-62.38,5.13,-16.8434996688
814,7,14.0,-61.98,31.14,8.36041509434
815,7,14.0,-61.58,56.01,35.6740772241
816,7,14.0,-61.18,78.4,64.8441015702
817,7,14.0,-60.78,101.96,95.5615839954
818,7,14.0,-60.38,129.38,127.471254862
819,7,14.0,-59.98,159.08,160.182228132
820,7,14.0,-59.58,190.26,193.279476073
821,7,14.0,-59.18,223.01,226.3352417
822,7,14.0,-58.78,257.49,258.919758407
823,7,14.0,-58.38,290.58,290.610837048
824,7,14.0,-57.98,320.17,321.002072417
825,7,14.0,-57.58,347.84,349.709594813
826,7,14.0,-57.18,373.84,376.377441677
827,7,14.0,-56.78,397.1,400.681747904
828,7,14.0,-56.38,416.6,422.334047807
829,7,14.0,-55.98,432.54,441.084038103
830,7,14.0,-55.58,445.71,456.72215917
831,7,14.0,-55.18,456.15,469.082305266
832,7,14.0,-54.78,464.15,478.044874049
833,7,14.0,-54.38,470.25,483.540217316
834,7,14.0,-53.98,474.08,485.552366197
835,7,14.0,-53.58,474.37,484.122687745
836,7,14.0,-53.18,470.64,479.352910625
837,7,14.0,-52.78,463.8,471.406777625
838,7,14.0,-52.38,455.15,460.509498067
839,7,14.0,-51.98,445.1,446.944239039
840,7,14.0,-51.58,433.74,431.045144541
841,7,14.0,-51.18,421.35,413.186797731
842,7,14.0,-50.78,407.41,393.770581521
843,7,14.0,-50.38,390.87,373.208935169
844,7,14.0,-49.98,370.43,351.908914408
845,7,14.0,-49.58,346.02,330.256626016
846,7,14.0,-49.18,319.12,308.603976061
847,7,14.0,-48.78,293.75,287.258781928
848,7,14.0,-48.38,270.58,266.478760257
849,7,14.0,-47.98,247.37,246.469352526
850,7,14.0,-47.58,224.33,227.384903247
851,7,14.0,-47.18,202.34,209.332427818
852,7,14.0,-46.78,183.68,192.377106781
853,7,14.0,-46.38,168.77,176.548687756
854,7,14.0,-45.98,155.57,161.848113317
855,7,14.0,-45.58,142.08,148.253870534
856,7,14.0,-45.18,127.79,135.727735359
857,7,14.0,-44.78,114.27,124.2197378
858,7,14.0,-44.38,102.61,113.672291067
859,7,14.0,-43.98,92.64,104.02350866
860,7,14.0,-43.58,83.82,95.2097825907
861,7,14.0,-43.18,76.04,87.1677205669
862,7,14.0,-42.78,68.95,79.8355474528
863,7,14.0,-42.38,61.92,73.1540726739
864,7,14.0,-41.98,54.86,67.0673154547
865,7,14.0,-41.58,48.21,61.5228671241
866,7,14.0,-41.18,42.48,56.4720564858
867,7,14.0,-40.78,37.6,51.8699717051
868,7,14.0,-40.38,33.1,47.6753810009
869,7,14.0,-39.98,28.67,43.8505849131
870,7,14.0,-39.58,24.31,40.361225045
871,7,14.0,-39.18,20.49,37.176067833
872,7,14.0,-38.78,17.59,34.2667768851
873,7,14.0,-38.38,14.76,31.6076835281
874,7,14.0,-37.98,11.4,29.1755622299
875,7,14.0,-37.58,8.83,26.949415315
876,7,14.0,-37.18,7.68,24.9102697293
877,7,14.0,-36.78,7.04,23.0409873936
878,7,14.0,-36.38,6.49,21.326089814
879,7,14.0,-35.98,5.26,19.7515970093
880,7,14.0,-35.58,2.66,18.3048804001
881,7,14.0,-35.18,-0.07,16.9745290345
882,7,14.0,-34.78,-2.21,15.7502283633
883,7,14.0,-34.38,-3.62,14.6226506868
884,7,14.0,-33.98,-4.1,13.5833563636
885,7,14.0,-33.58,-4.63,12.6247048736
886,7,14.0,-33.18,-5.53,11.739774855
887,7,14.0,-32.78,-6.63,10.9222922776
888,7,14.0,-32.38,-8.08,10.1665659711
889,7,14.0,-31.98,-9.12,9.46742977859
890,7,14.0,-31.58,-9.42,8.82019067093
891,7,14.0,-31.18,-9.77,8.2205822101
892,7,14.0,-30.78,-10.4,7.66472281012
893,7,14.0,-30.38,-10.81,7.14907829421
894,8,16.0,-89.58,-13.02,-14.9899496648
895,8,16.0,-89.18,-13.87,-15.6029929062
896,8,16.0,-88.78,-15.0,-16.2472447434
897,8,16.0,-88.38,-16.34,-16.9245406811
898,8,16.0,-87.98,-17.35,-17.6368324781
899,8,16.0,-87.58,-17.8,-18.3861952619
900,8,16.0,-87.18,-18.29,-19.1748349357
901,8,16.0,-86.78,-18.93,-20.0050958536
902,8,16.0,-86.38,-19.52,-20.8794687273
903,8,16.0,-85.98,-20.03,-21.8005987177
904,8,16.0,-85.58,-20.51,-22.7712936441
905,8,16.0,-85.18,-21.1,-23.7945322266
906,8,16.0,-84.78,-22.19,-24.8734722523
907,8,16.0,-84.38,-23.8,-26.0114585258
908,8,16.0,-83.98,-25.56,-27.2120304284
909,8,16.0,-83.58,-27.32,-28.478928871
910,8,16.0,-83.18,-29.1,-29.8161023691
911,8,16.0,-82.78,-30.88,-31.2277119128
912,8,16.0,-82.38,-32.36,-32.7181342274
913,8,16.0,-81.98,-33.16,-34.2919629363
914,8,16.0,-81.58,-34.23,-35.9540070346
915,8,16.0,-81.18,-35.99,-37.709285961
916,8,16.0,-80.78,-37.87,-39.5630204135
917,8,16.0,-80.38,-39.85,-41.520617887
918,8,16.0,-79.98,-41.94,-43.5876517173
919,8,16.0,-79.58,-44.16,-45.7698321867
920,8,16.0,-79.18,-46.38,-48.0729679854
921,8,16.0,-78.78,-48.52,-50.5029160168
922,8,16.0,-78.38,-51.13,-53.0655171866
923,8,16.0,-77.98,-54.61,-55.7665154126
924,8,16.0,-77.58,-58.45,-58.6114566417
925,8,16.0,-77.18,-62.3,-61.6055641401
926,8,16.0,-76.78,-65.82,-64.7535857497
927,8,16.0,-76.38,-68.95,-68.0596081579
928,8,16.0,-75.98,-72.09,-71.5268325174
929,8,16.0,-75.58,-75.29,-75.1573049807
930,8,16.0,-75.18,-78.34,-78.9515948786
931,8,16.0,-74.78,-80.97,-82.9084123949
932,8,16.0,-74.38,-84.05,-87.0241566808
933,8,16.0,-73.98,-88.63,-91.2923844603
934,8,16.0,-73.58,-94.14,-95.7031883325
935,8,16.0,-73.18,-100.1,-100.242473286
936,8,16.0,-72.78,-106.52,-104.891119493
937,8,16.0,-72.38,-113.37,-109.624019473
938,8,16.0,-71.98,-119.98,-114.408978403
939,8,16.0,-71.58,-125.8,-119.205468211
940,8,16.0,-71.18,-130.83,-123.963229549
941,8,16.0,-70.78,-135.1,-128.620721745
942,8,16.0,-70.38,-138.66,-133.103430353
943,8,16.0,-69.98,-141.74,-137.322056514
944,8,16.0,-69.58,-145.09,-141.170633757
945,8,16.0,-69.18,-148.92,-144.52464825
946,8,16.0,-68.78,-152.5,-147.239279988
947,8,16.0,-68.38,-155.24,-149.147936595
948,8,16.0,-67.98,-156.96,-150.061318304
949,8,16.0,-67.58,-156.86,-149.767329233
950,8,16.0,-67.18,-154.23,-148.032227822
951,8,16.0,-66.78,-148.8,-144.60347216
952,8,16.0,-66.38,-140.91,-139.214738467
953,8,16.0,-65.98,-131.05,-131.593538892
954,8,16.0,-65.58,-119.09,-121.47170051
955,8,16.0,-65.18,-104.35,-108.598661655
956,8,16.0,-64.78,-86.1,-92.7570926133
957,8,16.0,-64.38,-63.52,-73.7798010681
958,8,16.0,-63.98,-36.72,-51.5663441589
959,8,16.0,-63.58,-6.43,-26.0973935913
960,8,16.0,-63.18,28.04,2.5551504442
961,8,16.0,-62.78,65.89,34.2239251571
962,8,16.0,-62.38,102.62,68.648599134
963,8,16.0,-61.98,136.73,105.484922029
964,8,16.0,-61.58,168.91,144.319156974
965,8,16.0,-61.18,198.82,184.686000465
966,8,16.0,-60.78,229.94,226.087807416
967,8,16.0,-60.38,264.6,268.013094462
968,8,16.0,-59.98,302.2,309.95277175
969,8,16.0,-59.58,341.81,351.413173298
970,8,16.0,-59.18,382.33,391.925554053
971,8,16.0,-58.78,423.73,431.052193333
972,8,16.0,-58.38,463.66,468.389552409
973,8,16.0,-57.98,499.36,503.569092824
974,8,16.0,-57.58,531.98,536.256411555
975,8,16.0,-57.18,562.33,566.149334107
976,8,16.0,-56.78,588.93,592.975563457
977,8,16.0,-56.38,610.83,616.490434457
978,8,16.0,-55.98,628.04,636.475279269
979,8,16.0,-55.58,641.83,652.736868291
980,8,16.0,-55.18,653.2,665.10834318
981,8,16.0,-54.78,662.15,673.451987992
982,8,16.0,-54.38,667.92,677.664069727
983,8,16.0,-53.98,669.17,677.681795694
984,8,16.0,-53.58,665.53,673.492159598
985,8,16.0,-53.18,657.98,665.142072035
986,8,16.0,-52.78,647.17,652.748715086
987,8,16.0,-52.38,634.05,636.508592828
988,8,16.0,-51.98,619.42,616.703393188
989,8,16.0,-51.58,603.14,593.700695993
990,8,16.0,-51.18,584.81,567.947913387
991,8,16.0,-50.78,563.16,539.958700066
992,8,16.0,-50.38,537.43,510.292325018
993,8,16.0,-49.98,507.47,479.527870343
994,8,16.0,-49.58,472.99,448.236222434
995,8,16.0,-49.18,435.39,416.953296077
996,8,16.0,-48.78,399.26,386.157633459
997,8,16.0,-48.38,365.89,356.254564554
998,8,16.0,-47.98,332.45,327.567824333
999,8,16.0,-47.58,298.42,300.338273117
1000,8,16.0,-47.18,267.33,274.728446709
1001,8,16.0,-46.78,242.66,250.831195323
1002,8,16.0,-46.38,222.13,228.680622087
1003,8,16.0,-45.98,202.74,208.263777473
1004,8,16.0,-45.58,183.57,189.531957005
1005,8,16.0,-45.18,164.4,172.410863282
1006,8,16.0,-44.78,146.31,156.809252617
1007,8,16.0,-44.38,130.69,142.625957512
1008,8,16.0,-43.98,117.52,129.755355606
1009,8,16.0,-43.58,105.81,118.091457703
1010,8,16.0,-43.18,95.02,107.530831692
1011,8,16.0,-42.78,84.91,97.9745852732
1012,8,16.0,-42.38,75.71,89.3296139968
1013,8,16.0,-41.98,67.45,81.5092938712
1014,8,16.0,-41.58,59.75,74.4337669906
1015,8,16.0,-41.18,52.51,68.0299388754
1016,8,16.0,-40.78,45.88,62.231279669
1017,8,16.0,-40.38,39.9,56.9774989329
1018,8,16.0,-39.98,34.29,52.2141455764
1019,8,16.0,-39.58,29.06,47.8921700986
1020,8,16.0,-39.18,24.86,43.9674752521
1021,8,16.0,-38.78,21.86,40.4004728834
1022,8,16.0,-38.38,18.95,37.1556585214
1023,8,16.0,-37.98,15.82,34.2012107741
1024,8,16.0,-37.58,13.24,31.5086193876
1025,8,16.0,-37.18,11.43,29.0523435726
1026,8,16.0,-36.78,9.97,26.8095006793
1027,8,16.0,-36.38,8.64,24.7595843021
1028,8,16.0,-35.98,7.05,22.8842102717
1029,8,16.0,-35.58,4.97,21.166888639
1030,8,16.0,-35.18,2.55,19.5928195878
1031,8,16.0,-34.78,-0.08,18.1487111716
1032,8,16.0,-34.38,-2.18,16.8226168142
1033,8,16.0,-33.98,-3.3,15.6037906073
1034,8,16.0,-33.58,-4.0,14.4825585683
1035,8,16.0,-33.18,-4.58,13.4502041597
1036,8,16.0,-32.78,-5.49,12.4988665204
1037,8,16.0,-32.38,-7.13,11.621450008
1038,8,16.0,-31.98,-8.32,10.8115437847
1039,8,16.0,-31.58,-8.57,10.0633503183
1040,8,16.0,-31.18,-8.68,9.37162178519
1041,8,16.0,-30.78,-8.72,8.73160347756
1042,8,16.0,-30.38,-8.87,8.13898341557
1043,9,18.0,-89.58,-16.99,-15.2982607468
1044,9,18.0,-89.18,-17.55,-15.9316105046
1045,9,18.0,-88.78,-18.52,-16.5977444166
1046,9,18.0,-88.38,-19.84,-17.2986349414
1047,9,18.0,-87.98,-21.07,-18.0363835496
1048,9,18.0,-87.58,-22.06,-18.8132290409
1049,9,18.0,-87.18,-22.91,-19.6315562571
1050,9,18.0,-86.78,-23.61,-20.4939051692
1051,9,18.0,-86.38,-24.19,-21.4029803063
1052,9,18.0,-85.98,-24.71,-22.3616604814
1053,9,18.0,-85.58,-25.31,-23.3730087453
1054,9,18.0,-85.18,-26.07,-24.4402824801
1055,9,18.0,-84.78,-27.0,-25.5669435146
1056,9,18.0,-84.38,-28.17,-26.7566681059
1057,9,18.0,-83.98,-29.63,-28.0133565915
1058,9,18.0,-83.58,-31.29,-29.3411424596
1059,9,18.0,-83.18,-33.08,-30.7444005225
1060,9,18.0,-82.78,-35.01,-32.2277538011
1061,9,18.0,-82.38,-36.64,-33.7960786292
1062,9,18.0,-81.98,-37.75,-35.4545073768
1063,9,18.0,-81.58,-38.87,-37.2084280518
1064,9,18.0,-81.18,-40.23,-39.0634798731
1065,9,18.0,-80.78,-41.87,-41.0255437148
1066,9,18.0,-80.38,-43.9,-43.1007260813
1067,9,18.0,-79.98,-46.23,-45.2953349975
1068,9,18.0,-79.58,-48.72,-47.6158458634
1069,9,18.0,-79.18,-51.13,-50.0688549349
1070,9,18.0,-78.78,-53.27,-52.6610176302
1071,9,18.0,-78.38,-56.01,-55.3989683256
1072,9,18.0,-77.98,-59.83,-58.2892176773
1073,9,18.0,-77.58,-63.65,-61.3380227848
1074,9,18.0,-77.18,-67.06,-64.5512246765
1075,9,18.0,-76.78,-70.32,-67.9340466534
1076,9,18.0,-76.38,-73.38,-71.490845958
1077,9,18.0,-75.98,-76.61,-75.2248100415
1078,9,18.0,-75.58,-80.36,-79.1375873944
1079,9,18.0,-75.18,-84.06,-83.2288414971
1080,9,18.0,-74.78,-87.39,-87.4957149658
1081,9,18.0,-74.38,-91.09,-91.9321894782
1082,9,18.0,-73.98,-95.51,-96.5283256448
1083,9,18.0,-73.58,-100.33,-101.269365785
1084,9,18.0,-73.18,-105.45,-106.134681765
1085,9,18.0,-72.78,-111.37,-111.09654998
1086,9,18.0,-72.38,-118.64,-116.11873659
1087,9,18.0,-71.98,-125.37,-121.154878929
1088,9,18.0,-71.58,-130.45,-126.14665439
1089,9,18.0,-71.18,-134.63,-131.021737247
1090,9,18.0,-70.78,-138.15,-135.691558398
1091,9,18.0,-70.38,-141.25,-140.048904894
1092,9,18.0,-69.98,-144.07,-143.965428009
1093,9,18.0,-69.58,-146.82,-147.289173209
1094,9,18.0,-69.18,-149.5,-149.842305812
1095,9,18.0,-68.78,-151.69,-151.419284203
1096,9,18.0,-68.38,-152.32,-151.785828022
1097,9,18.0,-67.98,-151.24,-150.67913654
1098,9,18.0,-67.58,-148.09,-147.809919395
1099,9,18.0,-67.18,-141.96,-142.866882673
1100,9,18.0,-66.78,-132.47,-135.52432826
1101,9,18.0,-66.38,-119.56,-125.453419621
1102,9,18.0,-65.98,-104.01,-112.337384034
1103,9,18.0,-65.58,-86.55,-95.8904164109
1104,9,18.0,-65.18,-66.91,-75.8793277764
1105,9,18.0,-64.78,-43.36,-52.1461307274
1106,9,18.0,-64.38,-13.95,-24.6289670167
1107,9,18.0,-63.98,20.43,6.62166956303
1108,9,18.0,-63.58,58.19,41.4343118781
1109,9,18.0,-63.18,100.16,79.5175115885
1110,9,18.0,-62.78,146.13,120.470947011
1111,9,18.0,-62.38,190.8,163.805382801
1112,9,18.0,-61.98,231.36,208.968698584
1113,9,18.0,-61.58,268.36,255.374363548
